ID,ProfessionTraitID,LabelID
11527,5735,1582
11528,5736,1580
11529,5736,1581
11530,5736,1582
11531,5737,1580
11532,5737,1581
11533,5737,1582
11534,5738,1580
11535,5738,1581
11536,5738,1582
11537,5739,1580
11538,5739,1581
11539,5739,1582
11540,5740,1580
11541,5740,1581
11542,5740,1582
11543,5741,1580
11544,5741,1581
11545,5741,1591
11546,5742,1580
11547,5743,1580
11548,5744,1580
11549,5745,1580
11550,5746,1580
11551,5748,1575
11552,5749,1581
11553,5750,1581
11554,5751,1581
11555,5752,1581
11556,5753,1581
11557,5756,1582
11558,5757,1582
11559,5758,1582
11560,5759,1582
11561,5760,1582
11562,5763,1565
11563,5764,1565
11564,5765,1565
11565,5766,1565
11566,5767,1565
11567,5768,1565
11568,5769,1565
11569,5770,1565
11570,5771,1565
11571,5772,1565
11572,5773,1565
11573,5774,1565
11574,5775,1565
11575,5776,1565
11576,5777,1565
11577,5778,1565
11578,5779,1565
11579,5780,1565
11580,5781,1565
11581,5782,1565
11582,5783,1565
11583,5784,1565
11584,5785,1565
11585,5786,1565
11586,5787,1574
11587,5787,1576
11588,5788,1597
11589,5789,1574
11590,5789,1576
11591,5790,1597
11592,5791,1574
11593,5791,1576
11594,5792,1597
11595,5793,1575
11596,5793,1598
11597,5794,1598
11598,5795,1575
11599,5795,1598
11600,5796,1598
11601,5797,1575
11602,5797,1598
11603,5798,1598
11604,5799,1566
11605,5799,1567
11606,5799,1568
11607,5799,1569
11608,5799,1570
11609,5799,1571
11610,5799,1572
11611,5799,1573
11612,5800,1566
11613,5800,1567
11614,5800,1568
11615,5800,1569
11616,5800,1570
11617,5800,1571
11618,5800,1572
11619,5800,1573
11620,5801,1566
11621,5801,1567
11622,5801,1568
11623,5801,1569
11624,5801,1570
11625,5801,1571
11626,5801,1572
11627,5801,1573
11628,5802,1566
11629,5802,1567
11630,5802,1568
11631,5802,1569
11632,5802,1570
11633,5802,1571
11634,5802,1572
11635,5802,1573
11636,5803,1566
11637,5803,1567
11638,5803,1568
11639,5803,1569
11640,5803,1570
11641,5803,1571
11642,5803,1572
11643,5803,1573
11644,5804,1566
11645,5804,1567
11646,5804,1568
11647,5804,1569
11648,5804,1570
11649,5804,1571
11650,5804,1572
11651,5804,1573
11652,5805,1566
11653,5805,1567
11654,5805,1568
11655,5805,1569
11656,5805,1570
11657,5805,1571
11658,5805,1572
11659,5805,1573
11660,5806,1566
11661,5806,1567
11662,5806,1568
11663,5806,1569
11664,5806,1570
11665,5806,1571
11666,5806,1572
11667,5806,1573
11668,5807,1569
11669,5807,1571
11670,5807,1572
11671,5807,1573
11672,5808,1569
11673,5808,1571
11674,5808,1572
11675,5808,1573
11676,5809,1569
11677,5809,1571
11678,5809,1572
11679,5809,1573
11680,5810,1569
11681,5810,1571
11682,5810,1572
11683,5810,1573
11684,5811,1569
11685,5811,1571
11686,5811,1572
11687,5811,1573
11688,5812,1569
11689,5812,1571
11690,5812,1572
11691,5812,1573
11692,5813,1569
11693,5813,1571
11694,5813,1572
11695,5813,1573
11696,5814,1569
11697,5814,1571
11698,5814,1572
11699,5814,1573
11700,5815,1569
11701,5816,1569
11702,5817,1569
11703,5818,1569
11704,5819,1569
11705,5820,1569
11706,5821,1571
11707,5822,1571
11708,5823,1571
11709,5824,1571
11710,5825,1571
11711,5826,1571
11712,5827,1572
11713,5828,1572
11714,5829,1572
11715,5830,1572
11716,5831,1572
11717,5832,1572
11718,5833,1573
11719,5834,1573
11720,5835,1573
11721,5836,1573
11722,5837,1573
11723,5838,1573
11724,5839,1568
11725,5839,1566
11726,5839,1567
11727,5839,1570
11728,5840,1568
11729,5840,1566
11730,5840,1567
11731,5840,1570
11732,5841,1568
11733,5841,1566
11734,5841,1567
11735,5841,1570
11736,5842,1568
11737,5842,1566
11738,5842,1567
11739,5842,1570
11740,5843,1568
11741,5843,1566
11742,5843,1567
11743,5843,1570
11744,5844,1568
11745,5844,1566
11746,5844,1567
11747,5844,1570
11748,5845,1568
11749,5845,1566
11750,5845,1567
11751,5845,1570
11752,5846,1568
11753,5846,1566
11754,5846,1567
11755,5846,1570
11756,5847,1568
11757,5848,1568
11758,5849,1568
11759,5850,1568
11760,5851,1568
11761,5852,1568
11762,5853,1566
11763,5854,1566
11764,5855,1566
11765,5856,1566
11766,5857,1566
11767,5858,1566
11768,5859,1567
11769,5860,1567
11770,5861,1567
11771,5862,1567
11772,5863,1567
11773,5864,1567
11774,5865,1570
11775,5866,1570
11776,5867,1570
11777,5868,1570
11778,5869,1570
11779,5870,1570
11780,5871,1589
11781,5871,1590
11782,5871,1591
11783,5871,1592
11784,5871,1593
11785,5871,1594
11786,5871,1595
11787,5871,1596
11788,5872,1589
11789,5872,1590
11790,5872,1591
11791,5872,1592
11792,5872,1593
11793,5872,1594
11794,5872,1595
11795,5872,1596
11796,5873,1589
11797,5873,1590
11798,5873,1591
11799,5873,1592
11800,5873,1593
11801,5873,1594
11802,5873,1595
11803,5873,1596
11804,5874,1589
11805,5874,1590
11806,5874,1591
11807,5874,1592
11808,5874,1593
11809,5874,1594
11810,5874,1595
11811,5874,1596
11812,5875,1589
11813,5875,1590
11814,5875,1591
11815,5875,1592
11816,5875,1593
11817,5875,1594
11818,5875,1595
11819,5875,1596
11820,5876,1589
11821,5876,1590
11822,5876,1591
11823,5876,1592
11824,5876,1593
11825,5876,1594
11826,5876,1595
11827,5876,1596
11828,5877,1589
11829,5877,1590
11830,5877,1591
11831,5877,1592
11832,5877,1593
11833,5877,1594
11834,5877,1595
11835,5877,1596
11836,5878,1589
11837,5878,1590
11838,5878,1591
11839,5878,1592
11840,5878,1593
11841,5878,1594
11842,5878,1595
11843,5878,1596
11844,5879,1593
11845,5879,1594
11846,5879,1591
11847,5879,1589
11848,5880,1593
11849,5880,1594
11850,5880,1591
11851,5880,1589
11852,5881,1593
11853,5881,1594
11854,5881,1591
11855,5881,1589
11856,5882,1593
11857,5882,1594
11858,5882,1591
11859,5882,1589
11860,5883,1593
11861,5883,1594
11862,5883,1591
11863,5883,1589
11864,5884,1593
11865,5884,1594
11866,5884,1591
11867,5884,1589
11868,5885,1593
11869,5885,1594
11870,5885,1591
11871,5885,1589
11872,5886,1593
11873,5886,1594
11874,5886,1591
11875,5886,1589
11876,5887,1593
11877,5888,1593
11878,5889,1593
11879,5890,1593
11880,5891,1593
11881,5892,1593
11882,5893,1594
11883,5894,1594
11884,5895,1594
11885,5896,1594
11886,5897,1594
11887,5898,1594
11888,5899,1591
11889,5900,1591
11890,5901,1591
11891,5902,1591
11892,5903,1591
11893,5904,1591
11894,5905,1589
11895,5906,1589
11896,5907,1589
11897,5908,1589
11898,5909,1589
11899,5910,1589
11900,5911,1596
11901,5911,1592
11902,5911,1590
11903,5911,1595
11904,5912,1596
11905,5912,1592
11906,5912,1590
11907,5912,1595
11908,5913,1596
11909,5913,1592
11910,5913,1590
11911,5913,1595
11912,5914,1596
11913,5914,1592
11914,5914,1590
11915,5914,1595
11916,5915,1596
11917,5915,1592
11918,5915,1590
11919,5915,1595
11920,5916,1596
11921,5916,1592
11922,5916,1590
11923,5916,1595
11924,5917,1596
11925,5917,1592
11926,5917,1590
11927,5917,1595
11928,5918,1596
11929,5918,1592
11930,5918,1590
11931,5918,1595
11932,5919,1596
11933,5920,1596
11934,5921,1596
11935,5922,1596
11936,5923,1596
11937,5924,1596
11938,5925,1592
11939,5926,1592
11940,5927,1592
11941,5928,1592
11942,5929,1592
11943,5930,1592
11944,5931,1590
11945,5932,1590
11946,5933,1590
11947,5934,1590
11948,5935,1590
11949,5936,1590
11950,5937,1595
11951,5938,1595
11952,5939,1595
11953,5940,1595
11954,5941,1595
11955,5942,1595
11956,5943,1549
11957,5944,1549
11958,5945,1549
11959,5946,1549
11960,5947,1549
11961,5948,1549
11962,5949,1549
11963,5950,1549
11964,5951,1549
11965,5951,1550
11966,5952,1549
11967,5952,1550
11968,5953,1549
11969,5953,1550
11970,5954,1549
11971,5954,1550
11972,5955,1549
11973,5955,1550
11974,5956,1549
11975,5956,1550
11976,5957,1549
11977,5957,1550
11978,5958,1549
11979,5958,1551
11980,5959,1549
11981,5959,1551
11982,5960,1549
11983,5960,1551
11984,5961,1549
11985,5961,1551
11986,5962,1549
11987,5962,1551
11988,5963,1549
11989,5963,1551
11990,5964,1549
11991,5964,1551
11992,5965,1549
11993,5965,1551
11994,5966,1549
11995,5966,1552
11996,5967,1549
11997,5967,1552
11998,5968,1549
11999,5968,1552
12000,5969,1549
12001,5969,1552
12002,5970,1549
12003,5970,1552
12004,5971,1549
12005,5971,1552
12006,5972,1549
12007,5972,1552
12008,5973,1549
12009,5973,1552
12010,5974,1549
12011,5974,1552
12012,5975,1549
12013,5975,1552
12014,5976,1549
12015,5976,1552
12016,5977,1537
12017,5978,1537
12018,5979,1537
12019,5981,1537
12020,5983,1537
12021,5984,1537
12022,5985,1537
12023,5986,1537
12024,5987,1537
12025,5987,1538
12026,5988,1537
12027,5988,1538
12028,5989,1537
12029,5989,1538
12030,5990,1537
12031,5990,1538
12032,5991,1537
12033,5991,1538
12034,5992,1537
12035,5992,1538
12036,5993,1537
12037,5993,1538
12038,5994,1537
12039,5994,1538
12040,5995,1537
12041,5995,1538
12042,5996,1537
12043,5996,1538
12044,5997,1537
12045,5997,1539
12046,5998,1537
12047,5998,1539
12048,5999,1537
12049,5999,1539
12050,6000,1537
12051,6000,1539
12052,6001,1537
12053,6001,1539
12054,6002,1537
12055,6002,1539
12056,6003,1537
12057,6003,1539
12058,6004,1537
12059,6004,1539
12060,6005,1537
12061,6005,1539
12062,6006,1537
12063,6006,1539
12064,6007,1537
12065,6007,1540
12066,6008,1537
12067,6008,1540
12068,6009,1537
12069,6009,1540
12070,6010,1537
12071,6010,1540
12072,6011,1537
12073,6011,1540
12074,6012,1537
12075,6012,1540
12076,6013,1537
12077,6013,1540
12078,6014,1537
12079,6014,1540
12080,6015,1537
12081,6015,1540
12082,6016,1537
12083,6016,1540
12084,6017,1537
12085,6017,1541
12086,6018,1537
12087,6018,1541
12088,6019,1537
12089,6019,1541
12090,6020,1537
12091,6020,1541
12092,6021,1537
12093,6021,1541
12094,6022,1537
12095,6022,1541
12096,6023,1537
12097,6023,1541
12098,6024,1537
12099,6024,1541
12100,6025,1537
12101,6025,1541
12102,6026,1537
12103,6026,1541
12104,6027,1536
12105,6028,1536
12106,6029,1536
12107,6030,1536
12108,6031,1536
12109,6032,1536
12110,6033,1536
12111,6034,1536
12112,6035,1536
12113,6036,1536
12114,6037,1536
12115,6038,1536
12116,6039,1542
12117,6040,1542
12118,6041,1542
12119,6042,1542
12120,6043,1542
12121,6044,1542
12122,6045,1542
12123,6046,1542
12124,6047,1542
12125,6047,1543
12126,6048,1542
12127,6048,1543
12128,6049,1542
12129,6049,1543
12130,6050,1542
12131,6050,1543
12132,6051,1542
12133,6051,1543
12134,6052,1542
12135,6052,1543
12136,6053,1542
12137,6053,1543
12138,6054,1542
12139,6054,1543
12140,6055,1542
12141,6055,1543
12142,6055,1544
12143,6056,1542
12144,6056,1543
12145,6056,1544
12146,6057,1542
12147,6057,1543
12148,6057,1544
12149,6058,1542
12150,6058,1543
12151,6058,1544
12152,6059,1542
12153,6059,1543
12154,6059,1544
12155,6060,1542
12156,6060,1543
12157,6060,1544
12158,6061,1542
12159,6061,1543
12160,6061,1544
12161,6062,1542
12162,6062,1543
12163,6062,1544
12164,6063,1542
12165,6063,1543
12166,6063,1545
12167,6064,1542
12168,6064,1543
12169,6064,1545
12170,6065,1542
12171,6065,1543
12172,6065,1545
12173,6066,1542
12174,6066,1543
12175,6066,1545
12176,6067,1542
12177,6067,1543
12178,6067,1545
12179,6068,1542
12180,6068,1543
12181,6068,1545
12182,6069,1542
12183,6069,1543
12184,6069,1545
12185,6070,1542
12186,6070,1543
12187,6070,1545
12188,6071,1542
12189,6071,1546
12190,6072,1542
12191,6072,1546
12192,6073,1542
12193,6073,1546
12194,6074,1542
12195,6074,1546
12196,6075,1542
12197,6075,1546
12198,6076,1542
12199,6076,1546
12200,6077,1542
12201,6077,1546
12202,6078,1542
12203,6078,1546
12204,6079,1542
12205,6079,1546
12206,6079,1547
12207,6080,1542
12208,6080,1546
12209,6080,1547
12210,6081,1542
12211,6081,1546
12212,6081,1547
12213,6082,1542
12214,6082,1546
12215,6082,1547
12216,6083,1542
12217,6083,1546
12218,6083,1547
12219,6084,1542
12220,6084,1546
12221,6084,1547
12222,6085,1542
12223,6085,1546
12224,6085,1547
12225,6086,1542
12226,6086,1546
12227,6086,1547
12228,6087,1542
12229,6087,1546
12230,6087,1548
12231,6088,1542
12232,6088,1546
12233,6088,1548
12234,6089,1542
12235,6089,1546
12236,6089,1548
12237,6090,1542
12238,6090,1546
12239,6090,1548
12240,6091,1542
12241,6091,1546
12242,6091,1548
12243,6092,1542
12244,6092,1546
12245,6092,1548
12246,6093,1542
12247,6093,1546
12248,6093,1548
12249,6094,1542
12250,6094,1546
12251,6094,1548
12252,6095,1589
12253,6095,1590
12254,6095,1591
12255,6095,1592
12256,6095,1593
12257,6095,1594
12258,6095,1595
12259,6095,1596
12260,6096,1589
12261,6096,1590
12262,6096,1591
12263,6096,1592
12264,6096,1593
12265,6096,1594
12266,6096,1595
12267,6096,1596
12268,6097,1589
12269,6097,1590
12270,6097,1591
12271,6097,1592
12272,6097,1593
12273,6097,1594
12274,6097,1595
12275,6097,1596
12276,6098,1589
12277,6098,1590
12278,6098,1591
12279,6098,1592
12280,6098,1593
12281,6098,1594
12282,6098,1595
12283,6098,1596
12284,6099,1589
12285,6099,1590
12286,6099,1591
12287,6099,1592
12288,6099,1593
12289,6099,1594
12290,6099,1595
12291,6099,1596
12292,6100,1589
12293,6100,1590
12294,6100,1591
12295,6100,1592
12296,6100,1593
12297,6100,1594
12298,6100,1595
12299,6100,1596
12300,6101,1589
12301,6101,1590
12302,6101,1591
12303,6101,1592
12304,6101,1593
12305,6101,1594
12306,6101,1595
12307,6101,1596
12308,6102,1589
12309,6102,1590
12310,6102,1591
12311,6102,1592
12312,6102,1593
12313,6102,1594
12314,6102,1595
12315,6102,1596
12316,6103,1593
12317,6103,1594
12318,6103,1591
12319,6103,1589
12320,6104,1593
12321,6104,1594
12322,6104,1591
12323,6104,1589
12324,6105,1593
12325,6105,1594
12326,6105,1591
12327,6105,1589
12328,6106,1593
12329,6106,1594
12330,6106,1591
12331,6106,1589
12332,6107,1593
12333,6107,1594
12334,6107,1591
12335,6107,1589
12336,6108,1593
12337,6108,1594
12338,6108,1591
12339,6108,1589
12340,6109,1593
12341,6109,1594
12342,6109,1591
12343,6109,1589
12344,6110,1593
12345,6110,1594
12346,6110,1591
12347,6110,1589
12348,6111,1593
12349,6112,1593
12350,6113,1593
12351,6114,1593
12352,6115,1593
12353,6116,1593
12354,6117,1594
12355,6118,1594
12356,6119,1594
12357,6120,1594
12358,6121,1594
12359,6122,1594
12360,6123,1591
12361,6124,1591
12362,6125,1591
12363,6126,1591
12364,6127,1591
12365,6128,1591
12366,6129,1589
12367,6130,1589
12368,6131,1589
12369,6132,1589
12370,6133,1589
12371,6134,1589
12372,6135,1596
12373,6135,1592
12374,6135,1590
12375,6135,1595
12376,6136,1596
12377,6136,1592
12378,6136,1590
12379,6136,1595
12380,6137,1596
12381,6137,1592
12382,6137,1590
12383,6137,1595
12384,6138,1596
12385,6138,1592
12386,6138,1590
12387,6138,1595
12388,6139,1596
12389,6139,1592
12390,6139,1590
12391,6139,1595
12392,6140,1596
12393,6140,1592
12394,6140,1590
12395,6140,1595
12396,6141,1596
12397,6141,1592
12398,6141,1590
12399,6141,1595
12400,6142,1596
12401,6142,1592
12402,6142,1590
12403,6142,1595
12404,6143,1596
12405,6144,1596
12406,6145,1596
12407,6146,1596
12408,6147,1596
12409,6148,1596
12410,6149,1592
12411,6150,1592
12412,6151,1592
12413,6152,1592
12414,6153,1592
12415,6154,1592
12416,6155,1590
12417,6156,1590
12418,6157,1590
12419,6158,1590
12420,6159,1590
12421,6160,1590
12422,6161,1595
12423,6162,1595
12424,6163,1595
12425,6164,1595
12426,6165,1595
12427,6166,1595
12428,6167,1565
12429,6168,1565
12430,6169,1565
12431,6170,1565
12432,6171,1565
12433,6172,1565
12434,6173,1565
12435,6174,1565
12436,6175,1565
12437,6176,1565
12438,6177,1565
12439,6178,1565
12440,6179,1565
12441,6180,1565
12442,6181,1565
12443,6182,1565
12444,6183,1565
12445,6184,1565
12446,6185,1565
12447,6186,1565
12448,6187,1565
12449,6188,1565
12450,6189,1565
12451,6190,1565
12452,6191,1574
12453,6191,1576
12454,6192,1597
12455,6193,1574
12456,6193,1576
12457,6194,1597
12458,6195,1574
12459,6195,1576
12460,6196,1597
12461,6197,1575
12462,6197,1598
12463,6198,1598
12464,6199,1575
12465,6199,1598
12466,6200,1598
12467,6201,1575
12468,6201,1598
12469,6202,1598
12470,6203,1566
12471,6203,1567
12472,6203,1568
12473,6203,1569
12474,6203,1570
12475,6203,1571
12476,6203,1572
12477,6203,1573
12478,6204,1566
12479,6204,1567
12480,6204,1568
12481,6204,1569
12482,6204,1570
12483,6204,1571
12484,6204,1572
12485,6204,1573
12486,6205,1566
12487,6205,1567
12488,6205,1568
12489,6205,1569
12490,6205,1570
12491,6205,1571
12492,6205,1572
12493,6205,1573
12494,6206,1566
12495,6206,1567
12496,6206,1568
12497,6206,1569
12498,6206,1570
12499,6206,1571
12500,6206,1572
12501,6206,1573
12502,6207,1566
12503,6207,1567
12504,6207,1568
12505,6207,1569
12506,6207,1570
12507,6207,1571
12508,6207,1572
12509,6207,1573
12510,6208,1566
12511,6208,1567
12512,6208,1568
12513,6208,1569
12514,6208,1570
12515,6208,1571
12516,6208,1572
12517,6208,1573
12518,6209,1566
12519,6209,1567
12520,6209,1568
12521,6209,1569
12522,6209,1570
12523,6209,1571
12524,6209,1572
12525,6209,1573
12526,6210,1566
12527,6210,1567
12528,6210,1568
12529,6210,1569
12530,6210,1570
12531,6210,1571
12532,6210,1572
12533,6210,1573
12534,6211,1569
12535,6211,1571
12536,6211,1572
12537,6211,1573
12538,6212,1569
12539,6212,1571
12540,6212,1572
12541,6212,1573
12542,6213,1569
12543,6213,1571
12544,6213,1572
12545,6213,1573
12546,6214,1569
12547,6214,1571
12548,6214,1572
12549,6214,1573
12550,6215,1569
12551,6215,1571
12552,6215,1572
12553,6215,1573
12554,6216,1569
12555,6216,1571
12556,6216,1572
12557,6216,1573
12558,6217,1569
12559,6217,1571
12560,6217,1572
12561,6217,1573
12562,6218,1569
12563,6218,1571
12564,6218,1572
12565,6218,1573
12566,6219,1569
12567,6220,1569
12568,6221,1569
12569,6222,1569
12570,6223,1569
12571,6224,1569
12572,6225,1571
12573,6226,1571
12574,6227,1571
12575,6228,1571
12576,6229,1571
12577,6230,1571
12578,6231,1572
12579,6232,1572
12580,6233,1572
12581,6234,1572
12582,6235,1572
12583,6236,1572
12584,6237,1573
12585,6238,1573
12586,6239,1573
12587,6240,1573
12588,6241,1573
12589,6242,1573
12590,6243,1568
12591,6243,1566
12592,6243,1567
12593,6243,1570
12594,6244,1568
12595,6244,1566
12596,6244,1567
12597,6244,1570
12598,6245,1568
12599,6245,1566
12600,6245,1567
12601,6245,1570
12602,6246,1568
12603,6246,1566
12604,6246,1567
12605,6246,1570
12606,6247,1568
12607,6247,1566
12608,6247,1567
12609,6247,1570
12610,6248,1568
12611,6248,1566
12612,6248,1567
12613,6248,1570
12614,6249,1568
12615,6249,1566
12616,6249,1567
12617,6249,1570
12618,6250,1568
12619,6250,1566
12620,6250,1567
12621,6250,1570
12622,6251,1568
12623,6252,1568
12624,6253,1568
12625,6254,1568
12626,6255,1568
12627,6256,1568
12628,6257,1566
12629,6258,1566
12630,6259,1566
12631,6260,1566
12632,6261,1566
12633,6262,1566
12634,6263,1567
12635,6264,1567
12636,6265,1567
12637,6266,1567
12638,6267,1567
12639,6268,1567
12640,6269,1570
12641,6270,1570
12642,6271,1570
12643,6272,1570
12644,6273,1570
12645,6274,1570
12646,6275,1580
12647,6275,1581
12648,6275,1582
12649,6276,1580
12650,6276,1581
12651,6276,1582
12652,6277,1580
12653,6277,1581
12654,6277,1582
12655,6278,1580
12656,6278,1581
12657,6278,1582
12658,6279,1580
12659,6279,1581
12660,6279,1582
12661,6280,1580
12662,6280,1581
12663,6280,1582
12664,6281,1580
12665,6281,1581
12666,6281,1582
12667,6282,1580
12668,6282,1581
12669,6282,1582
12670,6283,1580
12671,6283,1581
12672,6283,1591
12673,6284,1580
12674,6285,1580
12675,6286,1580
12676,6287,1580
12677,6288,1580
12678,6290,1575
12679,6291,1581
12680,6292,1581
12681,6293,1581
12682,6294,1581
12683,6295,1581
12684,6298,1582
12685,6299,1582
12686,6300,1582
12687,6301,1582
12688,6302,1582
12689,6305,1549
12690,6306,1549
12691,6307,1549
12692,6308,1549
12693,6309,1549
12694,6310,1549
12695,6311,1549
12696,6312,1549
12697,6313,1549
12698,6313,1550
12699,6314,1549
12700,6314,1550
12701,6315,1549
12702,6315,1550
12703,6316,1549
12704,6316,1550
12705,6317,1549
12706,6317,1550
12707,6318,1549
12708,6318,1550
12709,6319,1549
12710,6319,1550
12711,6320,1549
12712,6320,1551
12713,6321,1549
12714,6321,1551
12715,6322,1549
12716,6322,1551
12717,6323,1549
12718,6323,1551
12719,6324,1549
12720,6324,1551
12721,6325,1549
12722,6325,1551
12723,6326,1549
12724,6326,1551
12725,6327,1549
12726,6327,1551
12727,6328,1549
12728,6328,1552
12729,6329,1549
12730,6329,1552
12731,6330,1549
12732,6330,1552
12733,6331,1549
12734,6331,1552
12735,6332,1549
12736,6332,1552
12737,6333,1549
12738,6333,1552
12739,6334,1549
12740,6334,1552
12741,6335,1549
12742,6335,1552
12743,6336,1549
12744,6336,1552
12745,6337,1549
12746,6337,1552
12747,6338,1549
12748,6338,1552
12749,6339,1537
12750,6340,1537
12751,6341,1537
12752,6343,1537
12753,6345,1537
12754,6346,1537
12755,6347,1537
12756,6348,1537
12757,6349,1537
12758,6349,1538
12759,6350,1537
12760,6350,1538
12761,6351,1537
12762,6351,1538
12763,6352,1537
12764,6352,1538
12765,6353,1537
12766,6353,1538
12767,6354,1537
12768,6354,1538
12769,6355,1537
12770,6355,1538
12771,6356,1537
12772,6356,1538
12773,6357,1537
12774,6357,1538
12775,6358,1537
12776,6358,1538
12777,6359,1537
12778,6359,1539
12779,6360,1537
12780,6360,1539
12781,6361,1537
12782,6361,1539
12783,6362,1537
12784,6362,1539
12785,6363,1537
12786,6363,1539
12787,6364,1537
12788,6364,1539
12789,6365,1537
12790,6365,1539
12791,6366,1537
12792,6366,1539
12793,6367,1537
12794,6367,1539
12795,6368,1537
12796,6368,1539
12797,6369,1537
12798,6369,1540
12799,6370,1537
12800,6370,1540
12801,6371,1537
12802,6371,1540
12803,6372,1537
12804,6372,1540
12805,6373,1537
12806,6373,1540
12807,6374,1537
12808,6374,1540
12809,6375,1537
12810,6375,1540
12811,6376,1537
12812,6376,1540
12813,6377,1537
12814,6377,1540
12815,6378,1537
12816,6378,1540
12817,6379,1537
12818,6379,1541
12819,6380,1537
12820,6380,1541
12821,6381,1537
12822,6381,1541
12823,6382,1537
12824,6382,1541
12825,6383,1537
12826,6383,1541
12827,6384,1537
12828,6384,1541
12829,6385,1537
12830,6385,1541
12831,6386,1537
12832,6386,1541
12833,6387,1537
12834,6387,1541
12835,6388,1537
12836,6388,1541
12837,6389,1536
12838,6390,1536
12839,6391,1536
12840,6392,1536
12841,6393,1536
12842,6394,1536
12843,6395,1536
12844,6396,1536
12845,6397,1536
12846,6398,1536
12847,6399,1536
12848,6400,1536
12849,6401,1542
12850,6402,1542
12851,6403,1542
12852,6404,1542
12853,6405,1542
12854,6406,1542
12855,6407,1542
12856,6408,1542
12857,6409,1542
12858,6409,1543
12859,6410,1542
12860,6410,1543
12861,6411,1542
12862,6411,1543
12863,6412,1542
12864,6412,1543
12865,6413,1542
12866,6413,1543
12867,6414,1542
12868,6414,1543
12869,6415,1542
12870,6415,1543
12871,6416,1542
12872,6416,1543
12873,6417,1542
12874,6417,1543
12875,6417,1544
12876,6418,1542
12877,6418,1543
12878,6418,1544
12879,6419,1542
12880,6419,1543
12881,6419,1544
12882,6420,1542
12883,6420,1543
12884,6420,1544
12885,6421,1542
12886,6421,1543
12887,6421,1544
12888,6422,1542
12889,6422,1543
12890,6422,1544
12891,6423,1542
12892,6423,1543
12893,6423,1544
12894,6424,1542
12895,6424,1543
12896,6424,1544
12897,6425,1542
12898,6425,1543
12899,6425,1545
12900,6426,1542
12901,6426,1543
12902,6426,1545
12903,6427,1542
12904,6427,1543
12905,6427,1545
12906,6428,1542
12907,6428,1543
12908,6428,1545
12909,6429,1542
12910,6429,1543
12911,6429,1545
12912,6430,1542
12913,6430,1543
12914,6430,1545
12915,6431,1542
12916,6431,1543
12917,6431,1545
12918,6432,1542
12919,6432,1543
12920,6432,1545
12921,6433,1542
12922,6433,1546
12923,6434,1542
12924,6434,1546
12925,6435,1542
12926,6435,1546
12927,6436,1542
12928,6436,1546
12929,6437,1542
12930,6437,1546
12931,6438,1542
12932,6438,1546
12933,6439,1542
12934,6439,1546
12935,6440,1542
12936,6440,1546
12937,6441,1542
12938,6441,1546
12939,6441,1547
12940,6442,1542
12941,6442,1546
12942,6442,1547
12943,6443,1542
12944,6443,1546
12945,6443,1547
12946,6444,1542
12947,6444,1546
12948,6444,1547
12949,6445,1542
12950,6445,1546
12951,6445,1547
12952,6446,1542
12953,6446,1546
12954,6446,1547
12955,6447,1542
12956,6447,1546
12957,6447,1547
12958,6448,1542
12959,6448,1546
12960,6448,1547
12961,6449,1542
12962,6449,1546
12963,6449,1548
12964,6450,1542
12965,6450,1546
12966,6450,1548
12967,6451,1542
12968,6451,1546
12969,6451,1548
12970,6452,1542
12971,6452,1546
12972,6452,1548
12973,6453,1542
12974,6453,1546
12975,6453,1548
12976,6454,1542
12977,6454,1546
12978,6454,1548
12979,6455,1542
12980,6455,1546
12981,6455,1548
12982,6456,1542
12983,6456,1546
12984,6456,1548
13032,6509,1580
13033,6509,1581
13034,6509,1582
13035,6510,1580
13036,6510,1581
13037,6510,1582
13038,6511,1580
13039,6511,1581
13040,6511,1582
13041,6512,1580
13042,6512,1581
13043,6512,1582
13044,6513,1580
13045,6513,1581
13046,6513,1582
13047,6514,1580
13048,6514,1581
13049,6514,1582
13050,6515,1580
13051,6515,1581
13052,6515,1582
13053,6516,1580
13054,6516,1581
13055,6516,1582
13056,6517,1580
13057,6517,1581
13058,6517,1591
13059,6518,1580
13060,6519,1580
13061,6520,1580
13062,6521,1580
13063,6522,1580
13064,6524,1575
13065,6525,1581
13066,6526,1581
13067,6527,1581
13068,6528,1581
13069,6529,1581
13070,6532,1582
13071,6533,1582
13072,6534,1582
13073,6535,1582
13074,6536,1582
13075,6539,1580
13076,6539,1581
13077,6539,1582
13078,6540,1580
13079,6540,1581
13080,6540,1582
13081,6541,1580
13082,6541,1581
13083,6541,1582
13084,6542,1580
13085,6542,1581
13086,6542,1582
13087,6543,1580
13088,6543,1581
13089,6543,1582
13090,6544,1580
13091,6544,1581
13092,6544,1582
13093,6545,1580
13094,6545,1581
13095,6545,1582
13096,6546,1580
13097,6546,1581
13098,6546,1582
13099,6547,1580
13100,6547,1581
13101,6547,1591
13102,6548,1580
13103,6549,1580
13104,6550,1580
13105,6551,1580
13106,6552,1580
13107,6554,1580
13108,6555,1581
13109,6556,1581
13110,6557,1581
13111,6558,1581
13112,6559,1581
13113,6561,1581
13114,6562,1582
13115,6563,1582
13116,6564,1582
13117,6565,1582
13118,6566,1582
13119,6568,1582
13120,6569,1565
13121,6570,1565
13122,6571,1565
13123,6572,1565
13124,6573,1565
13125,6574,1565
13126,6575,1565
