InternalName,ID,Flags,TraitCurrencyID
10.0 Professions - Jewelcrafting - Enterprising - Prospecting - Child Unlock Cost,1527,1,1416
10.0 Professions - Jewelcrafting - Enterprising - Enterprising - Child Unlock Cost,1528,1,1417
10.0 Professions - Jewelcrafting - Enterprising- Tab Unlock Cost,1529,1,18
10.0 Professions - Jewelcrafting - Enterprising - Path Spend Cost,1530,1,8
10.0 Professions - Jewelcrafting - Faceting - Frost - Child Unlock Cost,1531,1,1418
10.0 Professions - Jewelcrafting - Faceting - Fire - Child Unlock Cost,1532,1,1419
10.0 Professions - Jewelcrafting - Faceting - Earth - Child Unlock Cost,1533,1,1420
10.0 Professions - Jewelcrafting - Faceting - Air - Child Unlock Cost,1534,1,1421
10.0 Professions - Jewelcrafting - Faceting - Faceting - Child Unlock Cost,1535,1,1422
10.0 Professions - Jewelcrafting - Faceting- Tab Unlock Cost,1536,1,18
10.0 Professions - Jewelcrafting - Faceting - Path Spend Cost,1537,1,8
10.0 Professions - Jewelcrafting - Jeweler's Kit Mastery - Jeweler's Kit Mastery - Child Unlock Cos,1538,1,1423
10.0 Professions - Jewelcrafting - Jeweler's Kit Mastery - Path Spend Cost,1539,1,8
10.0 Professions - Jewelcrafting - Setting - Stone - Child Unlock Cost,1540,1,1424
10.0 Professions - Jewelcrafting - Setting - Idols - Child Unlock Cost,1541,1,1425
10.0 Professions - Jewelcrafting - Setting - Carving - Child Unlock Cost,1542,1,1426
10.0 Professions - Jewelcrafting - Setting - Rings - Child Unlock Cost,1543,1,1427
10.0 Professions - Jewelcrafting - Setting - Necklaces - Child Unlock Cost,1544,1,1428
10.0 Professions - Jewelcrafting - Setting - Jewelry - Child Unlock Cost,1545,1,1429
10.0 Professions - Jewelcrafting - Setting - Setting - Child Unlock Cost,1546,1,1430
10.0 Professions - Jewelcrafting - Setting- Tab Unlock Cost,1547,1,18
10.0 Professions - Jewelcrafting - Setting - Path Spend Cost,1548,1,8
10.0 Professions - Leatherworking - Mail Armor Crafting - Belts - Child Unlock Cost,1549,1,1431
10.0 Professions - Leatherworking - Mail Armor Crafting - Shoulderguards - Child Unlock Cost,1550,1,1432
10.0 Professions - Leatherworking - Mail Armor Crafting - Boots - Child Unlock Cost,1551,1,1433
10.0 Professions - Leatherworking - Mail Armor Crafting - Gauntlets - Child Unlock Cost,1552,1,1434
10.0 Professions - Leatherworking - Mail Armor Crafting - Intricate Chain - Child Unlock Cost,1553,1,1435
10.0 Professions - Leatherworking - Mail Armor Crafting - Cuffs - Child Unlock Cost,1554,1,1436
10.0 Professions - Leatherworking - Mail Armor Crafting - Chain Cowls - Child Unlock Cost,1555,1,1437
10.0 Professions - Leatherworking - Mail Armor Crafting - Chain Greaves - Child Unlock Cost,1556,1,1438
10.0 Professions - Leatherworking - Mail Armor Crafting - Chain Shirts - Child Unlock Cost,1557,1,1439
10.0 Professions - Leatherworking - Mail Armor Crafting - Large Chainmail - Child Unlock Cost,1558,1,1440
10.0 Professions - Leatherworking - Mail Armor Crafting - Chain Armor Crafting - Child Unlock Cost,1559,1,1441
10.0 Professions - Leatherworking - Mail Armor Crafting- Tab Unlock Cost,1560,1,19
10.0 Professions - Leatherworking - Mail Armor Crafting - Path Spend Cost,1561,1,9
10.0 Professions - Leatherworking - Leatherworking Discipline - Curing and Tanning - Child Unlock C,1562,1,1442
10.0 Professions - Leatherworking - Leatherworking Discipline - Bonding and Stitching - Child Unloc,1563,1,1443
10.0 Professions - Leatherworking - Leatherworking Discipline - Awl Inspiring Works - Child Unlock ,1564,1,1444
10.0 Professions - Leatherworking - Leatherworking Discipline - Shear Mastery of Leather - Child Un,1565,1,1445
10.0 Professions - Leatherworking - Leatherworking Discipline - Leatherworking Discipline - Child U,1566,1,1446
10.0 Professions - Leatherworking - Leatherworking Discipline- Tab Unlock Cost,1567,1,19
10.0 Professions - Leatherworking - Leatherworking Discipline - Path Spend Cost,1568,1,9
10.0 Professions - Leatherworking - Leather Armor Crafting - Boots - Child Unlock Cost,1569,1,1447
10.0 Professions - Leatherworking - Leather Armor Crafting - Belts - Child Unlock Cost,1570,1,1448
10.0 Professions - Leatherworking - Leather Armor Crafting - Gloves - Child Unlock Cost,1571,1,1449
10.0 Professions - Leatherworking - Leather Armor Crafting - Legguards - Child Unlock Cost,1572,1,1450
10.0 Professions - Leatherworking - Leather Armor Crafting - Embroidered Leather Armor - Child Unlo,1573,1,1451
10.0 Professions - Leatherworking - Leather Armor Crafting - Wristwraps - Child Unlock Cost,1574,1,1452
10.0 Professions - Leatherworking - Leather Armor Crafting - Shoulderpads - Child Unlock Cost,1575,1,1453
10.0 Professions - Leatherworking - Leather Armor Crafting - Helms - Child Unlock Cost,1576,1,1454
10.0 Professions - Leatherworking - Leather Armor Crafting - Chestpieces - Child Unlock Cost,1577,1,1455
10.0 Professions - Leatherworking - Leather Armor Crafting - Shaped Leather Armor - Child Unlock Co,1578,1,1456
10.0 Professions - Leatherworking - Leather Armor Crafting - Leather Armor Crafting - Child Unlock ,1579,1,1457
10.0 Professions - Leatherworking - Leather Armor Crafting- Tab Unlock Cost,1580,1,19
10.0 Professions - Leatherworking - Leather Armor Crafting - Path Spend Cost,1581,1,9
10.0 Professions - Leatherworking - Primordial Leatherworking - Decaying Grasp - Child Unlock Cost,1582,1,1458
10.0 Professions - Leatherworking - Primordial Leatherworking - Bestial Primacy - Child Unlock Cost,1583,1,1459
10.0 Professions - Leatherworking - Primordial Leatherworking - Elemental Mastery - Child Unlock Co,1584,1,1460
10.0 Professions - Leatherworking - Primordial Leatherworking - Primordial Leatherworking - Child U,1585,1,1461
10.0 Professions - Leatherworking - Primordial Leatherworking- Tab Unlock Cost,1586,1,19
10.0 Professions - Leatherworking - Primordial Leatherworking - Path Spend Cost,1587,1,9
10.0 Professions - Jewelcrafting - Enterprising - Glassware - Child Unlock Cost,1588,1,1462
10.0 Professions - Jewelcrafting - Enterprising - Extravagancies - Child Unlock Cost,1589,1,1463
10.0 Professions - Jewelcrafting - Enterprising - Prospecting - Child Unlock Cost,1590,1,1464
10.0 Professions - Jewelcrafting - Enterprising - Enterprising - Child Unlock Cost,1591,1,1465
10.0 Professions - Jewelcrafting - Enterprising- Tab Unlock Cost,1592,1,18
10.0 Professions - Jewelcrafting - Enterprising - Path Spend Cost,1593,1,8
10.0 Professions - Jewelcrafting - Faceting - Frost - Child Unlock Cost,1594,1,1466
10.0 Professions - Jewelcrafting - Faceting - Fire - Child Unlock Cost,1595,1,1467
10.0 Professions - Jewelcrafting - Faceting - Earth - Child Unlock Cost,1596,1,1468
10.0 Professions - Jewelcrafting - Faceting - Air - Child Unlock Cost,1597,1,1469
10.0 Professions - Jewelcrafting - Faceting - Faceting - Child Unlock Cost,1598,1,1470
10.0 Professions - Jewelcrafting - Faceting- Tab Unlock Cost,1599,1,18
10.0 Professions - Jewelcrafting - Faceting - Path Spend Cost,1600,1,8
10.0 Professions - Jewelcrafting - Jeweler's Kit Mastery - Jeweler's Kit Mastery - Child Unlock Cos,1601,1,1471
10.0 Professions - Jewelcrafting - Jeweler's Kit Mastery - Path Spend Cost,1602,1,8
10.0 Professions - Jewelcrafting - Setting - Stone - Child Unlock Cost,1603,1,1472
10.0 Professions - Jewelcrafting - Setting - Idols - Child Unlock Cost,1604,1,1473
10.0 Professions - Jewelcrafting - Setting - Carving - Child Unlock Cost,1605,1,1474
10.0 Professions - Jewelcrafting - Setting - Rings - Child Unlock Cost,1606,1,1475
10.0 Professions - Jewelcrafting - Setting - Necklaces - Child Unlock Cost,1607,1,1476
10.0 Professions - Jewelcrafting - Setting - Jewelry - Child Unlock Cost,1608,1,1477
10.0 Professions - Jewelcrafting - Setting - Setting - Child Unlock Cost,1609,1,1478
10.0 Professions - Jewelcrafting - Setting- Tab Unlock Cost,1610,1,18
10.0 Professions - Jewelcrafting - Setting - Path Spend Cost,1611,1,8
Group cost,1614,1,1481
Group cost,1615,1,1482
,1619,3,1486
Group cost,1622,1,1492
Group cost,1623,1,1491
Group cost,1634,1,1513
Group cost,1635,1,1514
Group cost,1638,1,1518
Group cost,1639,1,1517
10.0 Professions - Leatherworking - Primordial Leatherworking - Decaying Grasp - Child Unlock Cost,1640,1,1519
10.0 Professions - Leatherworking - Primordial Leatherworking - Bestial Primacy - Child Unlock Cost,1641,1,1520
10.0 Professions - Leatherworking - Primordial Leatherworking - Elemental Mastery - Child Unlock Co,1642,1,1521
10.0 Professions - Leatherworking - Primordial Leatherworking - Primordial Leatherworking - Child U,1643,1,1522
10.0 Professions - Leatherworking - Primordial Leatherworking- Tab Unlock Cost,1644,1,19
10.0 Professions - Leatherworking - Primordial Leatherworking - Path Spend Cost,1645,1,9
Group cost,1648,1,1525
Group cost,1649,1,1526
Group cost,1652,1,1529
Group cost,1653,1,1530
Group cost,1656,1,1533
Group cost,1657,1,1534
10.0 Professions - Leatherworking - Primordial Leatherworking - Decaying Grasp - Child Unlock Cost,1658,1,1535
10.0 Professions - Leatherworking - Primordial Leatherworking - Bestial Primacy - Child Unlock Cost,1659,1,1536
10.0 Professions - Leatherworking - Primordial Leatherworking - Elemental Mastery - Child Unlock Co,1660,1,1537
10.0 Professions - Leatherworking - Primordial Leatherworking - Primordial Leatherworking - Child U,1661,1,1538
10.0 Professions - Leatherworking - Primordial Leatherworking- Tab Unlock Cost,1662,1,19
10.0 Professions - Leatherworking - Primordial Leatherworking - Path Spend Cost,1663,1,9
10.0 Professions - Leatherworking - Leatherworking Discipline - Curing and Tanning - Child Unlock C,1664,1,1539
10.0 Professions - Leatherworking - Leatherworking Discipline - Bonding and Stitching - Child Unloc,1665,1,1540
10.0 Professions - Leatherworking - Leatherworking Discipline - Awl Inspiring Works - Child Unlock ,1666,1,1541
10.0 Professions - Leatherworking - Leatherworking Discipline - Shear Mastery of Leather - Child Un,1667,1,1542
10.0 Professions - Leatherworking - Leatherworking Discipline - Leatherworking Discipline - Child U,1668,1,1543
10.0 Professions - Leatherworking - Leatherworking Discipline- Tab Unlock Cost,1669,1,19
10.0 Professions - Leatherworking - Leatherworking Discipline - Path Spend Cost,1670,1,9
,1673,1,1552
Group cost,1674,1,1553
Group cost,1677,1,1556
Group cost,1678,1,1557
Group cost,1680,1,1561
Group cost,1683,1,1564
Group cost,1684,1,1565
10.0 Professions - Inscription - Rune Mastery - Flawless Inks - Child Unlock Cost,1685,1,1566
10.0 Professions - Inscription - Rune Mastery - Understanding Flora - Child Unlock Cost,1686,1,1567
10.0 Professions - Inscription - Rune Mastery - Infinite Discovery - Child Unlock Cost,1687,1,1568
10.0 Professions - Inscription - Rune Mastery - Perfect Practice - Child Unlock Cost,1688,1,1569
10.0 Professions - Inscription - Rune Mastery - Rune Mastery - Child Unlock Cost,1689,1,1570
10.0 Professions - Inscription - Rune Mastery - Path Spend Cost,1690,1,7
Group cost,1694,1,1574
Group cost,1695,1,1573
Tree cost,1696,1,1574
10.0 Professions - Inscription - Rune Mastery - Flawless Inks - Child Unlock Cost,1697,1,1575
10.0 Professions - Inscription - Rune Mastery - Understanding Flora - Child Unlock Cost,1698,1,1576
10.0 Professions - Inscription - Rune Mastery - Infinite Discovery - Child Unlock Cost,1699,1,1577
10.0 Professions - Inscription - Rune Mastery - Perfect Practice - Child Unlock Cost,1700,1,1578
10.0 Professions - Inscription - Rune Mastery - Rune Mastery - Child Unlock Cost,1701,1,1579
10.0 Professions - Inscription - Rune Mastery- Tab Unlock Cost,1702,1,17
10.0 Professions - Inscription - Rune Mastery - Path Spend Cost,1703,1,7
Group cost,1706,1,1582
Group cost,1707,1,1583
Group cost,1710,1,1587
Group cost,1711,1,1586
10.0 Professions - Inscription - Archiving - Bronzescale Sigil - Child Unlock Cost,1712,1,1588
10.0 Professions - Inscription - Archiving - Sagescale Sigil - Child Unlock Cost,1713,1,1589
10.0 Professions - Inscription - Archiving - Emberscale Sigil - Child Unlock Cost,1714,1,1590
10.0 Professions - Inscription - Archiving - Azurescale Sigil - Child Unlock Cost,1715,1,1591
10.0 Professions - Inscription - Archiving - Scale Sigils - Child Unlock Cost,1716,1,1592
10.0 Professions - Inscription - Archiving - Earth - Child Unlock Cost,1717,1,1593
10.0 Professions - Inscription - Archiving - Air - Child Unlock Cost,1718,1,1594
10.0 Professions - Inscription - Archiving - Frost - Child Unlock Cost,1719,1,1595
10.0 Professions - Inscription - Archiving - Fire - Child Unlock Cost,1720,1,1596
10.0 Professions - Inscription - Archiving - Darkmoon Mysteries - Child Unlock Cost,1721,1,1597
10.0 Professions - Inscription - Archiving - Draconic Treatises - Child Unlock Cost,1722,1,1598
10.0 Professions - Inscription - Archiving - Missives - Child Unlock Cost,1723,1,1599
10.0 Professions - Inscription - Archiving - Shared Knowledge - Child Unlock Cost,1724,1,1600
10.0 Professions - Inscription - Archiving - Archiving - Child Unlock Cost,1725,1,1601
10.0 Professions - Inscription - Archiving- Tab Unlock Cost,1726,1,17
10.0 Professions - Inscription - Archiving - Path Spend Cost,1727,1,7
10.0 Professions - Inscription - Runebinding - Fauna Runes - Child Unlock Cost,1728,1,1602
10.0 Professions - Inscription - Runebinding - Vantus Runes - Child Unlock Cost,1729,1,1603
10.0 Professions - Inscription - Runebinding - Codexes - Child Unlock Cost,1730,1,1604
10.0 Professions - Inscription - Runebinding - Runic Scripture - Child Unlock Cost,1731,1,1605
10.0 Professions - Inscription - Runebinding - Staves - Child Unlock Cost,1732,1,1606
10.0 Professions - Inscription - Runebinding - Profession Tools - Child Unlock Cost,1733,1,1607
10.0 Professions - Inscription - Runebinding - Woodcarving - Child Unlock Cost,1734,1,1608
10.0 Professions - Inscription - Runebinding - Runebinding - Child Unlock Cost,1735,1,1609
10.0 Professions - Inscription - Runebinding- Tab Unlock Cost,1736,1,17
10.0 Professions - Inscription - Runebinding - Path Spend Cost,1737,1,7
10.0 Professions - Inscription - Archiving - Jetscale Sigil - Child Unlock Cost,1738,1,1610
10.0 Professions - Inscription - Archiving - Bronzescale Sigil - Child Unlock Cost,1739,1,1611
10.0 Professions - Inscription - Archiving - Sagescale Sigil - Child Unlock Cost,1740,1,1612
10.0 Professions - Inscription - Archiving - Emberscale Sigil - Child Unlock Cost,1741,1,1613
10.0 Professions - Inscription - Archiving - Azurescale Sigil - Child Unlock Cost,1742,1,1614
10.0 Professions - Inscription - Archiving - Scale Sigils - Child Unlock Cost,1743,1,1615
10.0 Professions - Inscription - Archiving - Earth - Child Unlock Cost,1744,1,1616
10.0 Professions - Inscription - Archiving - Air - Child Unlock Cost,1745,1,1617
10.0 Professions - Inscription - Archiving - Frost - Child Unlock Cost,1746,1,1618
10.0 Professions - Inscription - Archiving - Fire - Child Unlock Cost,1747,1,1619
10.0 Professions - Inscription - Archiving - Darkmoon Mysteries - Child Unlock Cost,1748,1,1620
10.0 Professions - Inscription - Archiving - Draconic Treatises - Child Unlock Cost,1749,1,1621
10.0 Professions - Inscription - Archiving - Missives - Child Unlock Cost,1750,1,1622
10.0 Professions - Inscription - Archiving - Shared Knowledge - Child Unlock Cost,1751,1,1623
10.0 Professions - Inscription - Archiving - Archiving - Child Unlock Cost,1752,1,1624
10.0 Professions - Inscription - Archiving- Tab Unlock Cost,1753,1,17
10.0 Professions - Inscription - Archiving - Path Spend Cost,1754,1,7
10.0 Professions - Inscription - Archiving - Jetscale Sigil - Child Unlock Cost,1755,1,1625
10.0 Professions - Inscription - Archiving - Bronzescale Sigil - Child Unlock Cost,1756,1,1626
10.0 Professions - Inscription - Archiving - Sagescale Sigil - Child Unlock Cost,1757,1,1627
10.0 Professions - Inscription - Archiving - Emberscale Sigil - Child Unlock Cost,1758,1,1628
10.0 Professions - Inscription - Archiving - Azurescale Sigil - Child Unlock Cost,1759,1,1629
10.0 Professions - Inscription - Archiving - Scale Sigils - Child Unlock Cost,1760,1,1630
10.0 Professions - Inscription - Archiving - Earth - Child Unlock Cost,1761,1,1631
10.0 Professions - Inscription - Archiving - Air - Child Unlock Cost,1762,1,1632
10.0 Professions - Inscription - Archiving - Frost - Child Unlock Cost,1763,1,1633
10.0 Professions - Inscription - Archiving - Fire - Child Unlock Cost,1764,1,1634
10.0 Professions - Inscription - Archiving - Darkmoon Mysteries - Child Unlock Cost,1765,1,1635
10.0 Professions - Inscription - Archiving - Draconic Treatises - Child Unlock Cost,1766,1,1636
10.0 Professions - Inscription - Archiving - Missives - Child Unlock Cost,1767,1,1637
10.0 Professions - Inscription - Archiving - Shared Knowledge - Child Unlock Cost,1768,1,1638
10.0 Professions - Inscription - Archiving - Archiving - Child Unlock Cost,1769,1,1639
10.0 Professions - Inscription - Archiving- Tab Unlock Cost,1770,1,17
10.0 Professions - Inscription - Archiving - Path Spend Cost,1771,1,7
10.0 Professions - Inscription - Archiving - Jetscale Sigil - Child Unlock Cost,1772,1,1640
10.0 Professions - Inscription - Archiving - Bronzescale Sigil - Child Unlock Cost,1773,1,1641
10.0 Professions - Inscription - Archiving - Sagescale Sigil - Child Unlock Cost,1774,1,1642
10.0 Professions - Inscription - Archiving - Emberscale Sigil - Child Unlock Cost,1775,1,1643
10.0 Professions - Inscription - Archiving - Azurescale Sigil - Child Unlock Cost,1776,1,1644
10.0 Professions - Inscription - Archiving - Scale Sigils - Child Unlock Cost,1777,1,1645
10.0 Professions - Inscription - Archiving - Earth - Child Unlock Cost,1778,1,1646
10.0 Professions - Inscription - Archiving - Air - Child Unlock Cost,1779,1,1647
10.0 Professions - Inscription - Archiving - Frost - Child Unlock Cost,1780,1,1648
10.0 Professions - Inscription - Archiving - Fire - Child Unlock Cost,1781,1,1649
10.0 Professions - Inscription - Archiving - Darkmoon Mysteries - Child Unlock Cost,1782,1,1650
10.0 Professions - Inscription - Archiving - Draconic Treatises - Child Unlock Cost,1783,1,1651
10.0 Professions - Inscription - Archiving - Missives - Child Unlock Cost,1784,1,1652
10.0 Professions - Inscription - Archiving - Shared Knowledge - Child Unlock Cost,1785,1,1653
10.0 Professions - Inscription - Archiving - Archiving - Child Unlock Cost,1786,1,1654
10.0 Professions - Inscription - Archiving- Tab Unlock Cost,1787,1,17
10.0 Professions - Inscription - Archiving - Path Spend Cost,1788,1,7
Group cost,1793,1,1659
Group cost,1794,1,1660
Group cost,1797,1,1663
Group cost,1798,1,1664
10.0 Professions - Skinning - Tanning - Scale Mastery - Child Unlock Cost,1799,1,1665
10.0 Professions - Skinning - Tanning - Leather Mastery - Child Unlock Cost,1800,1,1666
10.0 Professions - Skinning - Tanning - Tanning - Child Unlock Cost,1801,1,1667
10.0 Professions - Skinning - Tanning- Tab Unlock Cost,1802,1,21
10.0 Professions - Skinning - Tanning - Path Spend Cost,1803,1,11
10.0 Professions - Skinning - Harvesting - Trophy Collector - Child Unlock Cost,1804,1,1668
10.0 Professions - Skinning - Harvesting - Meat Carver - Child Unlock Cost,1805,1,1669
10.0 Professions - Skinning - Harvesting - Lure Crafter - Child Unlock Cost,1806,1,1670
10.0 Professions - Skinning - Harvesting - Harvesting - Child Unlock Cost,1807,1,1671
10.0 Professions - Skinning - Harvesting- Tab Unlock Cost,1808,1,21
10.0 Professions - Skinning - Harvesting - Path Spend Cost,1809,1,11
10.0 Professions - Skinning - Bait Crafter - Elemental Infusion - Child Unlock Cost,1810,1,1672
10.0 Professions - Skinning - Bait Crafter - Mastery - Child Unlock Cost,1811,1,1673
10.0 Professions - Skinning - Bait Crafter - Bait Crafter - Child Unlock Cost,1812,1,1674
10.0 Professions - Skinning - Bait Crafter- Tab Unlock Cost,1813,1,21
10.0 Professions - Skinning - Bait Crafter - Path Spend Cost,1814,1,11
10.0 Professions - Inscription - Rune Mastery - Flawless Inks - Child Unlock Cost,1815,1,1675
10.0 Professions - Inscription - Rune Mastery - Understanding Flora - Child Unlock Cost,1816,1,1676
10.0 Professions - Inscription - Rune Mastery - Infinite Discovery - Child Unlock Cost,1817,1,1677
10.0 Professions - Inscription - Rune Mastery - Perfect Practice - Child Unlock Cost,1818,1,1678
10.0 Professions - Inscription - Rune Mastery - Rune Mastery - Child Unlock Cost,1819,1,1679
10.0 Professions - Inscription - Rune Mastery- Tab Unlock Cost,1820,1,17
10.0 Professions - Inscription - Rune Mastery - Path Spend Cost,1821,1,7
10.0 Professions - Inscription - Rune Mastery - Flawless Inks - Child Unlock Cost,1822,1,1680
10.0 Professions - Inscription - Rune Mastery - Understanding Flora - Child Unlock Cost,1823,1,1681
10.0 Professions - Inscription - Rune Mastery - Infinite Discovery - Child Unlock Cost,1824,1,1682
10.0 Professions - Inscription - Rune Mastery - Perfect Practice - Child Unlock Cost,1825,1,1683
10.0 Professions - Inscription - Rune Mastery - Rune Mastery - Child Unlock Cost,1826,1,1684
10.0 Professions - Inscription - Rune Mastery- Tab Unlock Cost,1827,1,17
10.0 Professions - Inscription - Rune Mastery - Path Spend Cost,1828,1,7
10.0 Professions - Inscription - Runebinding - Fauna Runes - Child Unlock Cost,1829,1,1685
10.0 Professions - Inscription - Runebinding - Vantus Runes - Child Unlock Cost,1830,1,1686
10.0 Professions - Inscription - Runebinding - Codexes - Child Unlock Cost,1831,1,1687
10.0 Professions - Inscription - Runebinding - Runic Scripture - Child Unlock Cost,1832,1,1688
10.0 Professions - Inscription - Runebinding - Staves - Child Unlock Cost,1833,1,1689
10.0 Professions - Inscription - Runebinding - Profession Tools - Child Unlock Cost,1834,1,1690
10.0 Professions - Inscription - Runebinding - Woodcarving - Child Unlock Cost,1835,1,1691
10.0 Professions - Inscription - Runebinding - Runebinding - Child Unlock Cost,1836,1,1692
10.0 Professions - Inscription - Runebinding- Tab Unlock Cost,1837,1,17
10.0 Professions - Inscription - Runebinding - Path Spend Cost,1838,1,7
Group cost,1841,1,1695
Group cost,1842,1,1696
Group cost,1845,1,1699
Group cost,1846,1,1700
Group cost,1849,1,1704
Group cost,1850,1,1703
Group cost,1853,1,1707
Group cost,1854,1,1708
Group cost,1857,1,1711
Group cost,1858,1,1712
Group cost,1861,1,1716
Group cost,1862,1,1715
Group cost,1865,1,1720
Group cost,1866,1,1719
Group cost,1869,1,1723
Group cost,1870,1,1724
Group cost,1873,1,1727
Group cost,1874,1,1728
Group cost,1877,1,1731
Group cost,1878,1,1732
10.0 Professions - Engineering - Explosives - Ez-Thro - Child Unlock Cost,1891,1,1741
10.0 Professions - Engineering - Explosives - Short Fuse - Child Unlock Cost,1892,1,1742
10.0 Professions - Engineering - Explosives - Creation - Child Unlock Cost,1893,1,1743
10.0 Professions - Engineering - Explosives - Explosives - Child Unlock Cost,1894,1,1744
10.0 Professions - Engineering - Explosives- Tab Unlock Cost,1895,1,15
10.0 Professions - Engineering - Explosives - Path Spend Cost,1896,1,5
10.0 Professions - Engineering - Function Over Form - Utility - Child Unlock Cost,1897,1,1745
10.0 Professions - Engineering - Function Over Form - Gears for Gear - Child Unlock Cost,1898,1,1746
10.0 Professions - Engineering - Function Over Form - Gear - Child Unlock Cost,1899,1,1747
10.0 Professions - Engineering - Function Over Form - Function Over Form - Child Unlock Cost,1900,1,1748
10.0 Professions - Engineering - Function Over Form- Tab Unlock Cost,1901,1,15
10.0 Professions - Engineering - Function Over Form - Path Spend Cost,1902,1,5
10.0 Professions - Engineering - Mechanical Mind - Novelties - Child Unlock Cost,1903,1,1749
10.0 Professions - Engineering - Mechanical Mind - Inventions - Child Unlock Cost,1904,1,1750
10.0 Professions - Engineering - Mechanical Mind - Mechanical Mind - Child Unlock Cost,1905,1,1751
10.0 Professions - Engineering - Mechanical Mind- Tab Unlock Cost,1906,1,15
10.0 Professions - Engineering - Mechanical Mind - Path Spend Cost,1907,1,5
10.0 Professions - Engineering - Optimized Efficiency - Generalist - Child Unlock Cost,1908,1,1752
10.0 Professions - Engineering - Optimized Efficiency - Scrapper - Child Unlock Cost,1909,1,1753
10.0 Professions - Engineering - Optimized Efficiency - Pieces Parts - Child Unlock Cost,1910,1,1754
10.0 Professions - Engineering - Optimized Efficiency - Optimized Efficiency - Child Unlock Cost,1911,1,1755
10.0 Professions - Engineering - Optimized Efficiency- Tab Unlock Cost,1912,1,15
10.0 Professions - Engineering - Optimized Efficiency - Path Spend Cost,1913,1,5
Group cost,1916,1,1758
Group cost,1917,1,1759
10.0 Professions - Engineering - Explosives - Ez-Thro - Child Unlock Cost,1918,1,1760
10.0 Professions - Engineering - Explosives - Short Fuse - Child Unlock Cost,1919,1,1761
10.0 Professions - Engineering - Explosives - Creation - Child Unlock Cost,1920,1,1762
10.0 Professions - Engineering - Explosives - Explosives - Child Unlock Cost,1921,1,1763
10.0 Professions - Engineering - Explosives- Tab Unlock Cost,1922,1,15
10.0 Professions - Engineering - Explosives - Path Spend Cost,1923,1,5
Group cost,1926,1,1766
Group cost,1927,1,1767
10.0 Professions - Engineering - Function Over Form - Utility - Child Unlock Cost,1928,1,1768
10.0 Professions - Engineering - Function Over Form - Gears for Gear - Child Unlock Cost,1929,1,1769
10.0 Professions - Engineering - Function Over Form - Gear - Child Unlock Cost,1930,1,1770
10.0 Professions - Engineering - Function Over Form - Function Over Form - Child Unlock Cost,1931,1,1771
10.0 Professions - Engineering - Function Over Form- Tab Unlock Cost,1932,1,15
10.0 Professions - Engineering - Function Over Form - Path Spend Cost,1933,1,5
10.0 Professions - Engineering - Mechanical Mind - Novelties - Child Unlock Cost,1934,1,1772
10.0 Professions - Engineering - Mechanical Mind - Inventions - Child Unlock Cost,1935,1,1773
10.0 Professions - Engineering - Mechanical Mind - Mechanical Mind - Child Unlock Cost,1936,1,1774
10.0 Professions - Engineering - Mechanical Mind- Tab Unlock Cost,1937,1,15
10.0 Professions - Engineering - Mechanical Mind - Path Spend Cost,1938,1,5
10.0 Professions - Engineering - Optimized Efficiency - Generalist - Child Unlock Cost,1939,1,1775
10.0 Professions - Engineering - Optimized Efficiency - Scrapper - Child Unlock Cost,1940,1,1776
10.0 Professions - Engineering - Optimized Efficiency - Pieces Parts - Child Unlock Cost,1941,1,1777
10.0 Professions - Engineering - Optimized Efficiency - Optimized Efficiency - Child Unlock Cost,1942,1,1778
10.0 Professions - Engineering - Optimized Efficiency - Path Spend Cost,1943,1,5
10.0 Professions - Tailoring - Tailoring Mastery - Shrewd Stitchery - Child Unlock Cost,1944,1,1779
10.0 Professions - Tailoring - Tailoring Mastery - Sparing Sewing - Child Unlock Cost,1945,1,1780
10.0 Professions - Tailoring - Tailoring Mastery - Cloth Collection - Child Unlock Cost,1946,1,1781
10.0 Professions - Tailoring - Tailoring Mastery - Tailoring Mastery - Child Unlock Cost,1947,1,1782
10.0 Professions - Tailoring - Tailoring Mastery - Path Spend Cost,1948,1,12
10.0 Professions - Tailoring - Tailoring Mastery - Shrewd Stitchery - Child Unlock Cost,1949,1,1783
10.0 Professions - Tailoring - Tailoring Mastery - Sparing Sewing - Child Unlock Cost,1950,1,1784
10.0 Professions - Tailoring - Tailoring Mastery - Cloth Collection - Child Unlock Cost,1951,1,1785
10.0 Professions - Tailoring - Tailoring Mastery - Tailoring Mastery - Child Unlock Cost,1952,1,1786
10.0 Professions - Tailoring - Tailoring Mastery - Path Spend Cost,1953,1,12
10.0 Professions - Tailoring - Textiles - Embroidery - Child Unlock Cost,1954,1,1787
10.0 Professions - Tailoring - Textiles - Weaving - Child Unlock Cost,1955,1,1788
10.0 Professions - Tailoring - Textiles - Spinning - Child Unlock Cost,1956,1,1789
10.0 Professions - Tailoring - Textiles - Textiles - Child Unlock Cost,1957,1,1790
10.0 Professions - Tailoring - Textiles- Tab Unlock Cost,1958,1,22
10.0 Professions - Tailoring - Textiles - Path Spend Cost,1959,1,12
10.0 Professions - Tailoring - Draconic Needlework - Timeweaving - Child Unlock Cost,1960,1,1791
10.0 Professions - Tailoring - Draconic Needlework - Chronocloth Tailoring - Child Unlock Cost,1961,1,1792
10.0 Professions - Tailoring - Draconic Needlework - Azureweaving - Child Unlock Cost,1962,1,1793
