ID,ItemLevel,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6]
690,690,2090.886,3362.8418,3484.81,3484.81,3484.81,3484.81,3484.81
691,691,2110.4587,3394.3213,3517.4314,3517.4314,3517.4314,3517.4314,3517.4314
692,692,2130.2148,3426.0955,3550.3582,3550.3582,3550.3582,3550.3582,3550.3582
693,693,2150.1558,3458.1672,3583.593,3583.593,3583.593,3583.593,3583.593
694,694,2170.2834,3490.539,3617.139,3617.139,3617.139,3617.139,3617.139
695,695,2190.5994,3523.214,3650.999,3650.999,3650.999,3650.999,3650.999
696,696,2211.1057,3556.1948,3685.176,3685.176,3685.176,3685.176,3685.176
697,697,2231.8037,3589.4844,3719.673,3719.673,3719.673,3719.673,3719.673
698,698,2252.6958,3623.0857,3754.493,3754.493,3754.493,3754.493,3754.493
699,699,2273.7832,3657.0015,3789.6387,3789.6387,3789.6387,3789.6387,3789.6387
700,700,2295.068,3691.2346,3825.1135,3825.1135,3825.1135,3825.1135,3825.1135
701,701,2316.5522,3725.7883,3860.9204,3860.9204,3860.9204,3860.9204,3860.9204
702,702,2338.2375,3760.6655,3897.0625,3897.0625,3897.0625,3897.0625,3897.0625
703,703,2360.1257,3795.869,3933.543,3933.543,3933.543,3933.543,3933.543
704,704,2382.219,3831.402,3970.365,3970.365,3970.365,3970.365,3970.365
705,705,2404.519,3867.268,4007.5315,4007.5315,4007.5315,4007.5315,4007.5315
706,706,2427.0276,3903.4695,4045.0461,4045.0461,4045.0461,4045.0461,4045.0461
707,707,2449.747,3940.0098,4082.9119,4082.9119,4082.9119,4082.9119,4082.9119
708,708,2472.6792,3976.8923,4121.132,4121.132,4121.132,4121.132,4121.132
709,709,2495.826,4014.12,4159.71,4159.71,4159.71,4159.71,4159.71
710,710,2519.1895,4051.6963,4198.649,4198.649,4198.649,4198.649,4198.649
711,711,2542.7715,4089.6243,4237.9526,4237.9526,4237.9526,4237.9526,4237.9526
712,712,2566.5745,4127.907,4277.624,4277.624,4277.624,4277.624,4277.624
713,713,2590.6,4166.5483,4317.667,4317.667,4317.667,4317.667,4317.667
714,714,2614.8508,4205.552,4358.0845,4358.0845,4358.0845,4358.0845,4358.0845
715,715,2639.3284,4244.92,4398.881,4398.881,4398.881,4398.881,4398.881
716,716,2664.0352,4284.6567,4440.0586,4440.0586,4440.0586,4440.0586,4440.0586
717,717,2688.9731,4324.765,4481.622,4481.622,4481.622,4481.622,4481.622
718,718,2714.1448,4365.2495,4523.5747,4523.5747,4523.5747,4523.5747,4523.5747
719,719,2739.5518,4406.1123,4565.92,4565.92,4565.92,4565.92,4565.92
720,720,2765.1968,4447.358,4608.661,4608.661,4608.661,4608.661,4608.661
721,721,2791.0818,4488.9897,4651.803,4651.803,4651.803,4651.803,4651.803
722,722,2817.2092,4531.011,4695.3486,4695.3486,4695.3486,4695.3486,4695.3486
723,723,2843.581,4573.4263,4739.302,4739.302,4739.302,4739.302,4739.302
724,724,2870.1997,4616.238,4783.6665,4783.6665,4783.6665,4783.6665,4783.6665
725,725,2897.0679,4659.4507,4828.4463,4828.4463,4828.4463,4828.4463,4828.4463
726,726,2924.1873,4703.068,4873.6455,4873.6455,4873.6455,4873.6455,4873.6455
727,727,2951.5605,4747.0933,4919.2676,4919.2676,4919.2676,4919.2676,4919.2676
728,728,2979.1902,4791.531,4965.317,4965.317,4965.317,4965.317,4965.317
729,729,3007.0784,4836.3843,5011.7974,5011.7974,5011.7974,5011.7974,5011.7974
730,730,3035.2275,4881.6577,5058.713,5058.713,5058.713,5058.713,5058.713
731,731,3063.6404,4927.355,5106.0674,5106.0674,5106.0674,5106.0674,5106.0674
732,732,3092.319,4973.48,5153.865,5153.865,5153.865,5153.865,5153.865
733,733,3121.2664,5020.0366,5202.111,5202.111,5202.111,5202.111,5202.111
734,734,3150.4846,5067.0293,5250.8076,5250.8076,5250.8076,5250.8076,5250.8076
735,735,3179.9763,5114.462,5299.9604,5299.9604,5299.9604,5299.9604,5299.9604
736,736,3209.7441,5162.3384,5349.573,5349.573,5349.573,5349.573,5349.573
737,737,3239.7905,5210.663,5399.651,5399.651,5399.651,5399.651,5399.651
738,738,3270.1182,5259.44,5450.197,5450.197,5450.197,5450.197,5450.197
739,739,3300.7297,5308.674,5501.2163,5501.2163,5501.2163,5501.2163,5501.2163
740,740,3331.628,5358.368,5552.7134,5552.7134,5552.7134,5552.7134,5552.7134
741,741,3362.8154,5408.528,5604.6924,5604.6924,5604.6924,5604.6924,5604.6924
742,742,3394.2947,5459.157,5657.1577,5657.1577,5657.1577,5657.1577,5657.1577
743,743,3426.0686,5510.2603,5710.1143,5710.1143,5710.1143,5710.1143,5710.1143
744,744,3458.1401,5561.842,5763.567,5763.567,5763.567,5763.567,5763.567
745,745,3490.5117,5613.9062,5817.5195,5817.5195,5817.5195,5817.5195,5817.5195
746,746,3523.1865,5666.4585,5871.9775,5871.9775,5871.9775,5871.9775,5871.9775
747,747,3556.167,5719.502,5926.9453,5926.9453,5926.9453,5926.9453,5926.9453
748,748,3589.4563,5773.0425,5982.4272,5982.4272,5982.4272,5982.4272,5982.4272
749,749,3623.0574,5827.084,6038.4287,6038.4287,6038.4287,6038.4287,6038.4287
750,750,3656.9727,5881.6313,6094.9546,6094.9546,6094.9546,6094.9546,6094.9546
751,751,3691.2056,5936.689,6152.0093,6152.0093,6152.0093,6152.0093,6152.0093
752,752,3725.759,5992.2627,6209.5986,6209.5986,6209.5986,6209.5986,6209.5986
753,753,3760.636,6048.356,6267.7266,6267.7266,6267.7266,6267.7266,6267.7266
754,754,3795.8394,6104.9746,6326.399,6326.399,6326.399,6326.399,6326.399
755,755,3831.372,6162.1235,6385.62,6385.62,6385.62,6385.62,6385.62
756,756,3867.2375,6219.807,6445.396,6445.396,6445.396,6445.396,6445.396
757,757,3903.439,6278.031,6505.7314,6505.7314,6505.7314,6505.7314,6505.7314
758,758,3939.979,6336.7993,6566.632,6566.632,6566.632,6566.632,6566.632
759,759,3976.861,6396.118,6628.102,6628.102,6628.102,6628.102,6628.102
760,760,4014.0886,6455.992,6690.1475,6690.1475,6690.1475,6690.1475,6690.1475
761,761,4051.6646,6516.427,6752.774,6752.774,6752.774,6752.774,6752.774
762,762,4089.592,6577.4272,6815.987,6815.987,6815.987,6815.987,6815.987
763,763,4127.875,6638.9985,6879.7915,6879.7915,6879.7915,6879.7915,6879.7915
764,764,4166.5156,6701.1465,6944.193,6944.193,6944.193,6944.193,6944.193
765,765,4205.5186,6763.876,7009.1978,7009.1978,7009.1978,7009.1978,7009.1978
766,766,4244.8867,6827.1924,7074.811,7074.811,7074.811,7074.811,7074.811
767,767,4284.623,6891.102,7141.038,7141.038,7141.038,7141.038,7141.038
768,768,4324.7314,6955.6094,7207.8857,7207.8857,7207.8857,7207.8857,7207.8857
769,769,4365.2153,7020.721,7275.3584,7275.3584,7275.3584,7275.3584,7275.3584
770,770,4406.078,7086.442,7343.4634,7343.4634,7343.4634,7343.4634,7343.4634
771,771,4447.323,7152.7783,7412.2056,7412.2056,7412.2056,7412.2056,7412.2056
772,772,4488.9546,7219.7354,7481.5913,7481.5913,7481.5913,7481.5913,7481.5913
773,773,4530.9756,7287.3193,7551.6265,7551.6265,7551.6265,7551.6265,7551.6265
774,774,4573.39,7355.536,7622.3174,7622.3174,7622.3174,7622.3174,7622.3174
775,775,4616.2017,7424.391,7693.67,7693.67,7693.67,7693.67,7693.67
776,776,4659.414,7493.891,7765.6904,7765.6904,7765.6904,7765.6904,7765.6904
777,777,4703.031,7564.0415,7838.385,7838.385,7838.385,7838.385,7838.385
778,778,4747.056,7634.8486,7911.7603,7911.7603,7911.7603,7911.7603,7911.7603
779,779,4791.493,7706.3184,7985.8223,7985.8223,7985.8223,7985.8223,7985.8223
780,780,4836.346,7778.457,8060.577,8060.577,8060.577,8060.577,8060.577
781,781,4881.6196,7851.2715,8136.0327,8136.0327,8136.0327,8136.0327,8136.0327
782,782,4927.3164,7924.767,8212.194,8212.194,8212.194,8212.194,8212.194
783,783,4973.441,7998.951,8289.068,8289.068,8289.068,8289.068,8289.068
784,784,5019.9976,8073.829,8366.662,8366.662,8366.662,8366.662,8366.662
785,785,5066.9897,8149.408,8444.982,8444.982,8444.982,8444.982,8444.982
786,786,5114.422,8225.695,8524.036,8524.036,8524.036,8524.036,8524.036
787,787,5162.298,8302.695,8603.83,8603.83,8603.83,8603.83,8603.83
788,788,5210.622,8380.417,8684.37,8684.37,8684.37,8684.37,8684.37
789,789,5259.399,8458.866,8765.665,8765.665,8765.665,8765.665,8765.665
790,790,5308.6323,8538.05,8847.72,8847.72,8847.72,8847.72,8847.72
791,791,5358.326,8617.975,8930.544,8930.544,8930.544,8930.544,8930.544
792,792,5408.4854,8698.647,9014.143,9014.143,9014.143,9014.143,9014.143
793,793,5459.1143,8780.076,9098.524,9098.524,9098.524,9098.524,9098.524
794,794,5510.2173,8862.266,9183.695,9183.695,9183.695,9183.695,9183.695
795,795,5561.7983,8945.226,9269.664,9269.664,9269.664,9269.664,9269.664
796,796,5613.8623,9028.962,9356.4375,9356.4375,9356.4375,9356.4375,9356.4375
797,797,5666.414,9113.482,9444.023,9444.023,9444.023,9444.023,9444.023
798,798,5719.457,9198.794,9532.429,9532.429,9532.429,9532.429,9532.429
799,799,5772.997,9284.903,9621.662,9621.662,9621.662,9621.662,9621.662
800,800,5827.038,9371.819,9711.73,9711.73,9711.73,9711.73,9711.73
801,801,5881.585,9459.549,9802.642,9802.642,9802.642,9802.642,9802.642
802,802,5936.6426,9548.101,9894.404,9894.404,9894.404,9894.404,9894.404
803,803,5992.2153,9637.4795,9987.025,9987.025,9987.025,9987.025,9987.025
804,804,6048.3086,9727.696,10080.515,10080.515,10080.515,10080.515,10080.515
805,805,6104.927,9818.758,10174.878,10174.878,10174.878,10174.878,10174.878
806,806,6162.075,9910.671,10270.125,10270.125,10270.125,10270.125,10270.125
807,807,6219.7583,10003.444,10366.264,10366.264,10366.264,10366.264,10366.264
808,808,6277.9814,10097.087,10463.303,10463.303,10463.303,10463.303,10463.303
809,809,6336.75,10191.605,10561.25,10561.25,10561.25,10561.25,10561.25
810,810,6396.0684,10287.01,10660.113,10660.113,10660.113,10660.113,10660.113
811,811,6455.942,10383.307,10759.903,10759.903,10759.903,10759.903,10759.903
812,812,6516.376,10480.505,10860.627,10860.627,10860.627,10860.627,10860.627
813,813,6577.3755,10578.612,10962.293,10962.293,10962.293,10962.293,10962.293
814,814,6638.947,10677.639,11064.911,11064.911,11064.911,11064.911,11064.911
815,815,6701.0938,10777.593,11168.489,11168.489,11168.489,11168.489,11168.489
816,816,6763.8228,10878.481,11273.038,11273.038,11273.038,11273.038,11273.038
817,817,6827.139,10980.315,11378.564,11378.564,11378.564,11378.564,11378.564
818,818,6891.048,11083.102,11485.08,11485.08,11485.08,11485.08,11485.08
819,819,6955.555,11186.851,11592.592,11592.592,11592.592,11592.592,11592.592
820,820,7020.666,11291.571,11701.11,11701.11,11701.11,11701.11,11701.11
821,821,7086.386,11397.271,11810.645,11810.645,11810.645,11810.645,11810.645
822,822,7152.722,11503.962,11921.203,11921.203,11921.203,11921.203,11921.203
823,823,7219.6787,11611.65,12032.798,12032.798,12032.798,12032.798,12032.798
824,824,7287.262,11720.347,12145.438,12145.438,12145.438,12145.438,12145.438
825,825,7355.4785,11830.062,12259.131,12259.131,12259.131,12259.131,12259.131
826,826,7424.333,11940.803,12373.889,12373.889,12373.889,12373.889,12373.889
827,827,7493.832,12052.58,12489.721,12489.721,12489.721,12489.721,12489.721
828,828,7563.982,12165.404,12606.637,12606.637,12606.637,12606.637,12606.637
829,829,7634.7886,12279.285,12724.647,12724.647,12724.647,12724.647,12724.647
830,830,7706.258,12394.231,12843.763,12843.763,12843.763,12843.763,12843.763
831,831,7778.396,12510.254,12963.993,12963.993,12963.993,12963.993,12963.993
832,832,7851.21,12627.362,13085.35,13085.35,13085.35,13085.35,13085.35
833,833,7924.705,12745.567,13207.842,13207.842,13207.842,13207.842,13207.842
834,834,7998.888,12864.879,13331.48,13331.48,13331.48,13331.48,13331.48
835,835,8073.7656,12985.307,13456.276,13456.276,13456.276,13456.276,13456.276
836,836,8149.344,13106.862,13582.24,13582.24,13582.24,13582.24,13582.24
837,837,8225.631,13229.556,13709.384,13709.384,13709.384,13709.384,13709.384
838,838,8302.631,13353.397,13837.718,13837.718,13837.718,13837.718,13837.718
839,839,8380.352,13478.398,13967.253,13967.253,13967.253,13967.253,13967.253
840,840,8458.8,13604.57,14098,14098,14098,14098,14098
841,841,8537.983,13731.923,14229.972,14229.972,14229.972,14229.972,14229.972
842,842,8617.907,13860.467,14363.179,14363.179,14363.179,14363.179,14363.179
843,843,8698.579,13990.215,14497.632,14497.632,14497.632,14497.632,14497.632
844,844,8780.007,14121.178,14633.345,14633.345,14633.345,14633.345,14633.345
845,845,8862.196,14253.366,14770.327,14770.327,14770.327,14770.327,14770.327
846,846,8945.155,14386.792,14908.593,14908.593,14908.593,14908.593,14908.593
847,847,9028.892,14521.467,15048.152,15048.152,15048.152,15048.152,15048.152
848,848,9113.411,14657.402,15189.018,15189.018,15189.018,15189.018,15189.018
849,849,9198.722,14794.61,15331.202,15331.202,15331.202,15331.202,15331.202
850,850,9284.831,14933.103,15474.718,15474.718,15474.718,15474.718,15474.718
851,851,9371.746,15072.892,15619.577,15619.577,15619.577,15619.577,15619.577
852,852,9459.475,15213.989,15765.792,15765.792,15765.792,15765.792,15765.792
853,853,9548.025,15356.407,15913.375,15913.375,15913.375,15913.375,15913.375
854,854,9637.404,15500.158,16062.341,16062.341,16062.341,16062.341,16062.341
855,855,9727.62,15645.256,16212.7,16212.7,16212.7,16212.7,16212.7
856,856,9818.681,15791.711,16364.468,16364.468,16364.468,16364.468,16364.468
857,857,9910.593,15939.537,16517.656,16517.656,16517.656,16517.656,16517.656
858,858,10003.366,16088.747,16672.277,16672.277,16672.277,16672.277,16672.277
859,859,10097.008,16239.354,16828.346,16828.346,16828.346,16828.346,16828.346
860,860,10191.526,16391.371,16985.877,16985.877,16985.877,16985.877,16985.877
861,861,10286.929,16544.81,17144.88,17144.88,17144.88,17144.88,17144.88
862,862,10383.225,16699.688,17305.375,17305.375,17305.375,17305.375,17305.375
863,863,10480.423,16856.012,17467.371,17467.371,17467.371,17467.371,17467.371
864,864,10578.529,17013.803,17630.883,17630.883,17630.883,17630.883,17630.883
865,865,10677.556,17173.068,17795.926,17795.926,17795.926,17795.926,17795.926
866,866,10777.508,17333.826,17962.514,17962.514,17962.514,17962.514,17962.514
867,867,10878.396,17496.088,18130.66,18130.66,18130.66,18130.66,18130.66
868,868,10980.229,17659.87,18300.38,18300.38,18300.38,18300.38,18300.38
869,869,11083.015,17825.182,18471.691,18471.691,18471.691,18471.691,18471.691
870,870,11186.763,17992.045,18644.605,18644.605,18644.605,18644.605,18644.605
871,871,11291.482,18160.467,18819.137,18819.137,18819.137,18819.137,18819.137
872,872,11397.183,18330.469,18995.303,18995.303,18995.303,18995.303,18995.303
873,873,11503.871,18502.06,19173.12,19173.12,19173.12,19173.12,19173.12
874,874,11611.559,18675.258,19352.598,19352.598,19352.598,19352.598,19352.598
875,875,11720.255,18850.076,19533.758,19533.758,19533.758,19533.758,19533.758
876,876,11829.969,19026.533,19716.613,19716.613,19716.613,19716.613,19716.613
877,877,11940.709,19204.64,19901.182,19901.182,19901.182,19901.182,19901.182
878,878,12052.485,19384.414,20087.477,20087.477,20087.477,20087.477,20087.477
879,879,12165.31,19565.873,20275.516,20275.516,20275.516,20275.516,20275.516
880,880,12279.188,19749.03,20465.314,20465.314,20465.314,20465.314,20465.314
881,881,12394.134,19933.898,20656.89,20656.89,20656.89,20656.89,20656.89
882,882,12510.155,20120.5,20850.26,20850.26,20850.26,20850.26,20850.26
883,883,12627.264,20308.848,21045.44,21045.44,21045.44,21045.44,21045.44
884,884,12745.467,20498.959,21242.445,21242.445,21242.445,21242.445,21242.445
885,885,12864.777,20690.852,21441.297,21441.297,21441.297,21441.297,21441.297
886,886,12985.205,20884.537,21642.008,21642.008,21642.008,21642.008,21642.008
887,887,13106.76,21080.04,21844.6,21844.6,21844.6,21844.6,21844.6
888,888,13229.452,21277.37,22049.086,22049.086,22049.086,22049.086,22049.086
889,889,13353.293,21476.547,22255.488,22255.488,22255.488,22255.488,22255.488
890,890,13478.293,21677.588,22463.822,22463.822,22463.822,22463.822,22463.822
891,891,13604.464,21880.512,22674.105,22674.105,22674.105,22674.105,22674.105
892,892,13731.815,22085.336,22886.357,22886.357,22886.357,22886.357,22886.357
893,893,13860.358,22292.076,23100.598,23100.598,23100.598,23100.598,23100.598
894,894,13990.105,22500.754,23316.842,23316.842,23316.842,23316.842,23316.842
895,895,14121.067,22711.383,23535.111,23535.111,23535.111,23535.111,23535.111
896,896,14253.254,22923.984,23755.424,23755.424,23755.424,23755.424,23755.424
897,897,14386.679,23138.576,23977.799,23977.799,23977.799,23977.799,23977.799
898,898,14521.353,23355.176,24202.254,24202.254,24202.254,24202.254,24202.254
899,899,14657.287,23573.805,24428.812,24428.812,24428.812,24428.812,24428.812
900,900,14794.494,23794.479,24657.49,24657.49,24657.49,24657.49,24657.49
901,901,14932.985,24017.219,24888.309,24888.309,24888.309,24888.309,24888.309
902,902,15072.773,24242.043,25121.29,25121.29,25121.29,25121.29,25121.29
903,903,15213.87,24468.975,25356.45,25356.45,25356.45,25356.45,25356.45
904,904,15356.287,24698.027,25593.81,25593.81,25593.81,25593.81,25593.81
905,905,15500.037,24929.227,25833.395,25833.395,25833.395,25833.395,25833.395
906,906,15645.133,25162.59,26075.223,26075.223,26075.223,26075.223,26075.223
907,907,15791.587,25398.137,26319.312,26319.312,26319.312,26319.312,26319.312
908,908,15939.412,25635.889,26565.688,26565.688,26565.688,26565.688,26565.688
909,909,16088.621,25875.865,26814.37,26814.37,26814.37,26814.37,26814.37
910,910,16239.227,26118.09,27065.379,27065.379,27065.379,27065.379,27065.379
911,911,16391.242,26362.582,27318.738,27318.738,27318.738,27318.738,27318.738
912,912,16544.682,26609.361,27574.469,27574.469,27574.469,27574.469,27574.469
913,913,16699.557,26858.453,27832.594,27832.594,27832.594,27832.594,27832.594
914,914,16855.88,27109.875,28093.135,28093.135,28093.135,28093.135,28093.135
915,915,17013.668,27363.65,28356.113,28356.113,28356.113,28356.113,28356.113
916,916,17172.934,27619.8,28621.557,28621.557,28621.557,28621.557,28621.557
917,917,17333.69,27878.35,28889.482,28889.482,28889.482,28889.482,28889.482
918,918,17495.95,28139.32,29159.916,29159.916,29159.916,29159.916,29159.916
919,919,17659.73,28402.732,29432.883,29432.883,29432.883,29432.883,29432.883
920,920,17825.043,28668.61,29708.404,29708.404,29708.404,29708.404,29708.404
921,921,17991.902,28936.977,29986.506,29986.506,29986.506,29986.506,29986.506
922,922,18160.326,29207.857,30267.209,30267.209,30267.209,30267.209,30267.209
923,923,18330.324,29481.271,30550.541,30550.541,30550.541,30550.541,30550.541
924,924,18501.914,29757.246,30836.523,30836.523,30836.523,30836.523,30836.523
925,925,18675.111,30035.803,31125.186,31125.186,31125.186,31125.186,31125.186
926,926,18849.93,30316.969,31416.549,31416.549,31416.549,31416.549,31416.549
927,927,19026.383,30600.766,31710.639,31710.639,31710.639,31710.639,31710.639
928,928,19204.488,30887.22,32007.482,32007.482,32007.482,32007.482,32007.482
929,929,19384.262,31176.355,32307.104,32307.104,32307.104,32307.104,32307.104
930,930,19565.719,31468.197,32609.531,32609.531,32609.531,32609.531,32609.531
931,931,19748.873,31762.771,32914.79,32914.79,32914.79,32914.79,32914.79
932,932,19933.742,32060.104,33222.906,33222.906,33222.906,33222.906,33222.906
933,933,20120.342,32360.219,33533.906,33533.906,33533.906,33533.906,33533.906
934,934,20308.69,32663.143,33847.816,33847.816,33847.816,33847.816,33847.816
935,935,20498.799,32968.902,34164.664,34164.664,34164.664,34164.664,34164.664
936,936,20690.688,33277.523,34484.48,34484.48,34484.48,34484.48,34484.48
937,937,20884.375,33589.035,34807.29,34807.29,34807.29,34807.29,34807.29
938,938,21079.873,33903.46,35133.12,35133.12,35133.12,35133.12,35133.12
939,939,21277.201,34220.832,35462.004,35462.004,35462.004,35462.004,35462.004
940,940,21476.377,34541.176,35793.96,35793.96,35793.96,35793.96,35793.96
941,941,21677.418,34864.516,36129.03,36129.03,36129.03,36129.03,36129.03
942,942,21880.34,35190.883,36467.234,36467.234,36467.234,36467.234,36467.234
943,943,22085.162,35520.305,36808.605,36808.605,36808.605,36808.605,36808.605
944,944,22291.902,35852.81,37153.168,37153.168,37153.168,37153.168,37153.168
945,945,22500.576,36188.426,37500.96,37500.96,37500.96,37500.96,37500.96
946,946,22711.205,36527.188,37852.008,37852.008,37852.008,37852.008,37852.008
947,947,22923.805,36869.117,38206.34,38206.34,38206.34,38206.34,38206.34
948,948,23138.395,37214.25,38563.99,38563.99,38563.99,38563.99,38563.99
949,949,23354.992,37562.613,38924.99,38924.99,38924.99,38924.99,38924.99
950,950,23573.62,37914.24,39289.363,39289.363,39289.363,39289.363,39289.363
951,951,23794.291,38269.152,39657.152,39657.152,39657.152,39657.152,39657.152
952,952,24017.03,38627.39,40028.383,40028.383,40028.383,40028.383,40028.383
953,953,24241.854,38988.98,40403.09,40403.09,40403.09,40403.09,40403.09
954,954,24468.781,39353.957,40781.305,40781.305,40781.305,40781.305,40781.305
955,955,24697.834,39722.35,41163.06,41163.06,41163.06,41163.06,41163.06
956,956,24929.031,40094.19,41548.387,41548.387,41548.387,41548.387,41548.387
957,957,25162.393,40469.51,41937.32,41937.32,41937.32,41937.32,41937.32
958,958,25397.938,40848.348,42329.895,42329.895,42329.895,42329.895,42329.895
959,959,25635.688,41230.73,42726.145,42726.145,42726.145,42726.145,42726.145
960,960,25875.662,41616.69,43126.105,43126.105,43126.105,43126.105,43126.105
961,961,26117.885,42006.266,43529.81,43529.81,43529.81,43529.81,43529.81
962,962,26362.375,42399.484,43937.293,43937.293,43937.293,43937.293,43937.293
963,963,26609.152,42796.387,44348.59,44348.59,44348.59,44348.59,44348.59
964,964,26858.242,43197.004,44763.734,44763.734,44763.734,44763.734,44763.734
965,965,27109.662,43601.37,45182.77,45182.77,45182.77,45182.77,45182.77
966,966,27363.436,44009.527,45605.727,45605.727,45605.727,45605.727,45605.727
967,967,27619.584,44421.5,46032.64,46032.64,46032.64,46032.64,46032.64
968,968,27878.133,44837.33,46463.555,46463.555,46463.555,46463.555,46463.555
969,969,28139.1,45257.05,46898.5,46898.5,46898.5,46898.5,46898.5
970,970,28402.51,45680.703,47337.516,47337.516,47337.516,47337.516,47337.516
971,971,28668.385,46108.32,47780.64,47780.64,47780.64,47780.64,47780.64
972,972,28936.75,46539.94,48227.918,48227.918,48227.918,48227.918,48227.918
973,973,29207.627,46975.6,48679.38,48679.38,48679.38,48679.38,48679.38
974,974,29481.041,47415.34,49135.066,49135.066,49135.066,49135.066,49135.066
975,975,29757.012,47859.195,49595.02,49595.02,49595.02,49595.02,49595.02
976,976,30035.568,48307.207,50059.28,50059.28,50059.28,50059.28,50059.28
977,977,30316.73,48759.41,50527.887,50527.887,50527.887,50527.887,50527.887
978,978,30600.525,49215.848,51000.88,51000.88,51000.88,51000.88,51000.88
979,979,30886.979,49676.555,51478.297,51478.297,51478.297,51478.297,51478.297
980,980,31176.111,50141.58,51960.184,51960.184,51960.184,51960.184,51960.184
981,981,31467.951,50610.953,52446.586,52446.586,52446.586,52446.586,52446.586
982,982,31762.523,51084.723,52937.54,52937.54,52937.54,52937.54,52937.54
983,983,32059.852,51562.93,53433.086,53433.086,53433.086,53433.086,53433.086
984,984,32359.965,52045.61,53933.273,53933.273,53933.273,53933.273,53933.273
985,985,32662.887,52532.81,54438.145,54438.145,54438.145,54438.145,54438.145
986,986,32968.645,53024.566,54947.74,54947.74,54947.74,54947.74,54947.74
987,987,33277.26,53520.93,55462.105,55462.105,55462.105,55462.105,55462.105
988,988,33588.773,54021.94,55981.285,55981.285,55981.285,55981.285,55981.285
989,989,33903.195,54527.64,56505.33,56505.33,56505.33,56505.33,56505.33
990,990,34220.562,55038.074,57034.273,57034.273,57034.273,57034.273,57034.273
991,991,34540.902,55553.285,57568.17,57568.17,57568.17,57568.17,57568.17
992,992,34864.242,56073.32,58107.066,58107.066,58107.066,58107.066,58107.066
993,993,35190.605,56598.223,58651.008,58651.008,58651.008,58651.008,58651.008
994,994,35520.023,57128.04,59200.04,59200.04,59200.04,59200.04,59200.04
995,995,35852.527,57662.816,59754.215,59754.215,59754.215,59754.215,59754.215
996,996,36188.145,58202.598,60313.574,60313.574,60313.574,60313.574,60313.574
997,997,36526.902,58747.434,60878.168,60878.168,60878.168,60878.168,60878.168
998,998,36868.83,59297.367,61448.05,61448.05,61448.05,61448.05,61448.05
999,999,37213.957,59852.45,62023.266,62023.266,62023.266,62023.266,62023.266
1000,1000,37562.32,60412.73,62603.863,62603.863,62603.863,62603.863,62603.863
1001,1001,37913.94,60978.254,63189.9,63189.9,63189.9,63189.9,63189.9
1002,1002,38268.85,61549.07,63781.42,63781.42,63781.42,63781.42,63781.42
1003,1003,38627.086,62125.23,64378.48,64378.48,64378.48,64378.48,64378.48
1004,1004,38988.676,62706.785,64981.125,64981.125,64981.125,64981.125,64981.125
1005,1005,39353.65,63293.785,65589.414,65589.414,65589.414,65589.414,65589.414
1006,1006,39722.04,63886.277,66203.4,66203.4,66203.4,66203.4,66203.4
1007,1007,40093.875,64484.32,66823.125,66823.125,66823.125,66823.125,66823.125
1008,1008,40469.195,65087.957,67448.66,67448.66,67448.66,67448.66,67448.66
1009,1009,40848.027,65697.24,68080.05,68080.05,68080.05,68080.05,68080.05
1010,1010,41230.406,66312.234,68717.34,68717.34,68717.34,68717.34,68717.34
1011,1011,41616.363,66932.984,69360.61,69360.61,69360.61,69360.61,69360.61
1012,1012,42005.938,67559.55,70009.89,70009.89,70009.89,70009.89,70009.89
1013,1013,42399.152,68191.97,70665.26,70665.26,70665.26,70665.26,70665.26
1014,1014,42796.05,68830.32,71326.76,71326.76,71326.76,71326.76,71326.76
1015,1015,43196.668,69474.64,71994.445,71994.445,71994.445,71994.445,71994.445
1016,1016,43601.03,70124.99,72668.38,72668.38,72668.38,72668.38,72668.38
1017,1017,44009.18,70781.43,73348.63,73348.63,73348.63,73348.63,73348.63
1018,1018,44421.152,71444.016,74035.25,74035.25,74035.25,74035.25,74035.25
1019,1019,44836.977,72112.805,74728.3,74728.3,74728.3,74728.3,74728.3
1020,1020,45256.695,72787.85,75427.83,75427.83,75427.83,75427.83,75427.83
1021,1021,45680.344,73469.22,76133.91,76133.91,76133.91,76133.91,76133.91
1022,1022,46107.957,74156.97,76846.59,76846.59,76846.59,76846.59,76846.59
1023,1023,46539.574,74851.15,77565.96,77565.96,77565.96,77565.96,77565.96
1024,1024,46975.234,75551.836,78292.055,78292.055,78292.055,78292.055,78292.055
1025,1025,47414.97,76259.07,79024.945,79024.945,79024.945,79024.945,79024.945
1026,1026,47858.82,76972.94,79764.7,79764.7,79764.7,79764.7,79764.7
1027,1027,48306.83,77693.48,80511.375,80511.375,80511.375,80511.375,80511.375
1028,1028,48759.027,78420.766,81265.05,81265.05,81265.05,81265.05,81265.05
1029,1029,49215.46,79154.87,82025.766,82025.766,82025.766,82025.766,82025.766
1030,1030,49676.168,79895.836,82793.61,82793.61,82793.61,82793.61,82793.61
1031,1031,50141.184,80643.74,83568.64,83568.64,83568.64,83568.64,83568.64
1032,1032,50610.56,81398.65,84350.93,84350.93,84350.93,84350.93,84350.93
1033,1033,51084.324,82160.62,85140.54,85140.54,85140.54,85140.54,85140.54
1034,1034,51562.523,82929.73,85937.54,85937.54,85937.54,85937.54,85937.54
1035,1035,52045.2,83706.03,86742,86742,86742,86742,86742
