ID,TraitNodeGroupID,TraitNodeID,Index
68803,4148,31741,187
68804,4148,31730,186
68805,4148,31735,185
68806,4148,31756,184
68807,4148,31685,183
68808,4148,31725,182
68809,4148,31744,181
68810,4148,31729,180
68811,4148,31743,179
68812,4148,31739,178
68813,4148,31748,177
68814,4148,31745,176
68815,4148,31727,175
68816,4148,31731,173
68817,4148,31754,152
68818,4148,31734,151
68819,4148,31752,147
68820,4148,31749,146
68821,4148,31772,144
68822,4148,31701,142
68823,4148,31774,76
68824,4148,31796,74
68825,4148,31798,73
68826,4148,31797,72
68827,4148,31808,71
68828,4148,31801,70
68829,4148,31799,35
68830,4148,31800,33
68831,4148,31802,32
68832,4148,31803,31
68833,4148,31804,30
68834,4148,31805,29
68835,4148,31806,28
68836,4148,31807,27
68837,4148,31809,26
68838,4148,31810,24
68839,4148,31811,22
68840,4148,31812,21
68841,4148,31813,19
68842,4148,31814,18
68843,4148,31815,17
68844,4148,31816,16
68845,4148,31817,15
68846,4148,31818,14
68847,4148,31819,13
68848,4148,31820,12
68849,4148,31821,10
68850,4148,31822,9
68851,4148,31823,8
68852,4148,31824,6
68853,4148,31825,5
68854,4148,31826,4
68855,4148,31827,2
68856,4148,31828,1
68857,4149,31677,148
68858,4149,31702,147
68859,4149,31680,146
68860,4149,31683,145
68861,4149,31723,144
68862,4149,31698,143
68863,4149,31682,142
68864,4149,31695,141
68865,4149,31706,140
68866,4149,31704,139
68867,4149,31678,138
68868,4149,31719,136
68869,4149,31707,135
68870,4149,31720,134
68871,4149,31700,133
68872,4149,31712,132
68873,4149,31718,131
68874,4149,31681,130
68875,4149,31710,129
68876,4149,31679,128
68877,4149,31705,127
68878,4149,31715,126
68879,4149,31708,125
68880,4149,31722,124
68881,4149,31721,123
68882,4149,31724,122
68883,4149,31697,121
68884,4149,31737,120
68885,4149,31738,119
68886,4149,31746,118
68887,4149,31740,117
68888,4149,31755,116
68889,4149,31736,115
68890,4149,31694,114
68891,4149,31726,113
68892,4149,31757,112
68893,4149,31728,111
68894,4149,31750,110
68895,4149,31751,109
68896,4149,31732,108
68897,4149,31753,107
68898,4149,31684,106
68899,4149,31741,105
68900,4149,31730,104
68901,4149,31735,103
68902,4149,31756,102
68903,4149,31685,101
68904,4149,31725,100
68905,4149,31744,99
68906,4149,31729,98
68907,4149,31743,97
68908,4149,31739,96
68909,4149,31748,95
68910,4149,31745,94
68911,4149,31805,93
68912,4149,31798,92
68913,4149,31825,91
68914,4149,31822,90
68915,4149,31796,89
68916,4149,31811,88
68917,4149,31821,87
68918,4149,31827,86
68919,4149,31812,85
68920,4149,31800,84
68921,4149,31820,0
68922,4149,31809,0
68923,4149,31814,0
68924,4149,31810,0
68925,4149,31826,0
68926,4149,31801,0
68927,4149,31823,33
68928,4149,31815,32
68929,4149,31813,31
68930,4149,31803,30
68931,4149,31819,29
68932,4149,31824,28
69395,4162,32151,4
69396,4162,32152,3
69397,4163,31999,50
69398,4163,32000,49
69399,4163,32045,48
69400,4163,32046,47
69401,4163,32047,46
69402,4163,32065,45
69403,4163,32064,44
69404,4163,32048,43
69405,4163,32058,42
69406,4163,32041,41
69407,4163,32059,40
69408,4163,32056,35
69409,4163,32072,34
69410,4163,32077,32
69411,4163,32044,30
69412,4163,32063,29
69413,4163,32071,28
69414,4163,32068,27
69415,4163,32067,26
69416,4163,32078,25
69417,4163,32052,24
69418,4163,32074,23
69419,4163,32073,22
69420,4163,32060,21
69421,4163,32042,20
69422,4163,32079,19
69423,4163,32075,18
69424,4163,32070,17
69425,4163,32055,16
69426,4163,32076,15
69427,4163,32066,14
69428,4163,32049,13
69429,4163,32043,12
69430,4163,32050,11
69431,4163,32054,10
69432,4163,32069,9
69433,4163,32062,8
69434,4163,32051,7
69435,4163,32057,5
69436,4163,32053,4
69437,4163,32061,1
69438,4164,32012,38
69439,4164,32036,37
69440,4164,32009,36
69441,4164,32029,35
69442,4164,32026,34
69443,4164,32007,33
69444,4164,32028,32
69445,4164,32025,31
69446,4164,32019,30
69447,4164,32031,29
69448,4164,32034,28
69449,4164,32018,27
69450,4164,32002,26
69451,4164,32010,25
69452,4164,32032,24
69453,4164,32021,23
69454,4164,32023,22
69455,4164,32014,21
69456,4164,32001,20
69457,4164,32003,19
69458,4164,32033,18
69459,4164,32030,17
69460,4164,32037,16
69461,4164,32022,15
69462,4164,32006,14
69463,4164,32020,13
69464,4164,32035,12
69465,4164,32015,11
69466,4164,32017,10
69467,4164,32016,9
69468,4164,32011,8
69469,4164,32008,7
69470,4164,32024,6
69471,4164,32027,5
69472,4164,32005,4
69473,4164,32004,3
69474,4164,32038,2
69475,4164,32013,1
69476,4165,32124,19
69477,4165,32118,18
69478,4165,32119,17
69479,4165,32131,16
69480,4165,32142,14
69481,4165,32120,13
69482,4165,32126,12
69483,4165,32121,9
69484,4165,32129,4
69485,4165,32122,3
69486,4165,32125,0
69487,4165,32123,0
69488,4165,32130,0
69489,4166,32165,3
69490,4166,32152,2
69491,4167,32068,112
69492,4167,31999,111
69493,4167,32000,110
69494,4167,32046,108
69495,4167,32066,107
69496,4167,32012,106
69497,4167,32013,105
69498,4167,32006,104
69499,4167,32021,103
69500,4167,32024,102
69501,4167,32016,101
69502,4167,32010,100
69503,4167,32008,99
69504,4167,32011,98
69505,4167,32025,97
69506,4167,32014,96
69507,4167,32026,95
69508,4167,32037,94
69509,4167,32009,93
69510,4167,32002,92
69511,4167,32003,91
69512,4167,32027,90
69513,4167,32017,89
69514,4167,32038,88
69515,4167,32019,87
69516,4167,32020,86
69517,4167,32001,85
69518,4167,32015,84
69519,4167,32004,83
69520,4167,32005,82
69521,4167,32007,81
69522,4167,32023,80
69523,4167,32018,79
69524,4167,32047,78
69525,4167,32061,77
69526,4167,32065,76
69527,4167,32084,75
69528,4167,32081,74
69529,4167,32097,73
69530,4167,32083,72
69531,4167,32082,71
69532,4167,32048,70
69533,4167,32058,69
69534,4167,32041,68
69535,4167,32059,67
69536,4167,32039,62
69537,4167,32113,61
69538,4167,32100,60
69539,4167,32053,57
69540,4167,32057,56
69541,4167,32042,55
69542,4167,32078,54
69543,4167,32049,53
69544,4167,32060,52
69545,4167,32055,51
69546,4167,32052,50
69547,4167,32043,49
69548,4167,32050,48
69549,4167,32051,47
69550,4167,32044,46
69551,4167,32054,45
69552,4167,32086,44
69553,4167,32087,43
69554,4167,32085,41
69555,4167,32114,40
69556,4167,32095,39
69557,4167,32090,38
69558,4167,32040,37
69559,4167,32091,36
69560,4167,32088,34
69561,4167,32080,32
69562,4167,32116,30
69563,4167,32117,29
69564,4167,32079,26
69565,4167,32056,25
69566,4167,32076,23
69567,4167,32075,18
69568,4167,32077,16
69569,4167,32067,15
69570,4167,32094,12
69571,4167,32098,11
69572,4167,32101,10
69573,4167,32089,9
69574,4167,32115,4
69575,4167,32093,3
69576,4167,32096,2
69577,4167,32105,1
69578,4168,32124,44
69579,4168,32118,43
69580,4168,32119,42
69581,4168,32129,41
69582,4168,32134,40
69583,4168,32121,39
69584,4168,32123,38
69585,4168,32122,36
69586,4168,32130,35
69587,4168,32125,34
69588,4168,32142,33
69589,4168,32120,32
69590,4168,32126,30
69591,4168,32136,28
69592,4168,32132,27
69593,4168,32145,22
69594,4168,32155,20
69595,4168,32157,19
69596,4168,32127,9
69597,4168,32143,0
69598,4168,32141,0
69599,4168,32139,0
69600,4168,32131,0
69601,4168,32128,0
69602,4168,32144,0
69603,4168,32140,0
69604,4168,32138,0
69605,4169,32084,70
69606,4169,32104,69
69607,4169,32081,68
69608,4169,32097,67
69609,4169,32083,66
69610,4169,32039,65
69611,4169,32095,60
69612,4169,32087,59
69613,4169,32103,58
69614,4169,32092,54
69615,4169,32040,52
69616,4169,32098,51
69617,4169,32089,50
69618,4169,32116,49
69619,4169,32090,48
69620,4169,32094,43
69621,4169,32093,42
69622,4169,32106,41
69623,4169,32086,40
69624,4169,32113,39
69625,4169,32100,38
69626,4169,32099,37
69627,4169,32088,36
69628,4169,32107,35
69629,4169,32105,32
69630,4169,32114,30
69631,4169,32091,29
69632,4169,32115,27
69633,4169,32109,26
69634,4169,32117,25
69635,4169,32096,19
69636,4169,32080,16
69637,4169,32111,15
69638,4169,32085,14
69639,4169,32082,13
69640,4169,32110,11
69641,4169,32102,8
69642,4169,32112,7
69643,4169,32101,5
69644,4169,32108,3
69645,4170,32012,50
69646,4170,32013,49
69647,4170,32006,48
69648,4170,32011,47
69649,4170,32009,46
69650,4170,32002,45
69651,4170,32003,44
69652,4170,32004,43
69653,4170,32005,42
69654,4170,32007,41
69655,4170,32018,40
69656,4170,32086,39
69657,4170,32085,38
69658,4170,32081,37
69659,4170,32079,36
69660,4170,32058,35
69661,4170,32041,34
69662,4170,32056,32
69663,4170,32039,31
69664,4170,32087,30
69665,4170,32095,28
69666,4170,32040,27
69667,4170,32054,26
69668,4170,32050,25
69669,4170,32049,24
69670,4170,32053,23
69671,4170,32042,22
69672,4170,32055,21
69673,4170,32078,19
69674,4170,32051,18
69675,4170,32043,17
69676,4170,32044,16
69677,4170,32052,14
69678,4170,32057,13
69679,4170,32090,12
69680,4170,32091,11
69681,4170,32080,10
69682,4170,32116,9
69683,4170,32088,7
69684,4170,32117,4
69685,4171,31999,188
69686,4171,32000,187
69687,4171,32045,186
69688,4171,32046,185
69689,4171,32012,184
69690,4171,32036,183
69691,4171,32009,182
69692,4171,32029,181
69693,4171,32030,180
69694,4171,32007,179
69695,4171,32028,178
69696,4171,32025,177
69697,4171,32014,176
69698,4171,32031,175
69699,4171,32037,174
69700,4171,32018,173
69701,4171,32003,172
69702,4171,32032,171
69703,4171,32022,170
69704,4171,32006,169
69705,4171,32002,168
69706,4171,32020,167
69707,4171,32010,166
69708,4171,32001,165
69709,4171,32035,164
69710,4171,32019,163
69711,4171,32015,162
69712,4171,32026,161
69713,4171,32017,160
69714,4171,32016,159
69715,4171,32011,158
69716,4171,32033,157
69717,4171,32008,156
69718,4171,32024,155
69719,4171,32034,154
69720,4171,32021,153
69721,4171,32027,152
69722,4171,32005,151
69723,4171,32023,150
69724,4171,32004,149
69725,4171,32013,148
69726,4171,32038,147
69727,4171,32047,146
69728,4171,32065,145
69729,4171,32064,144
69730,4171,32084,143
69731,4171,32104,142
69732,4171,32081,141
69733,4171,32097,140
69734,4171,32083,139
69735,4171,32103,138
69736,4171,32048,137
69737,4171,32058,136
69738,4171,32041,135
69739,4171,32059,134
69740,4171,32039,129
69741,4171,32111,128
69742,4171,32092,127
69743,4171,32087,126
69744,4171,32040,125
69745,4171,32095,123
69746,4171,32056,70
69747,4171,32053,69
69748,4171,32074,68
69749,4171,32068,67
69750,4171,32066,66
69751,4171,32049,65
69752,4171,32062,64
69753,4171,32055,63
69754,4171,32063,61
69755,4171,32067,60
69756,4171,32075,59
69757,4171,32054,58
69758,4171,32076,56
69759,4171,32043,55
69760,4171,32052,54
69761,4171,32077,53
69762,4171,32060,52
69763,4171,32078,51
69764,4171,32042,50
69765,4171,32050,49
69766,4171,32051,48
69767,4171,32073,47
69768,4171,32069,46
69769,4171,32061,45
69770,4171,32072,44
69771,4171,32057,42
69772,4171,32071,41
69773,4171,32044,40
69774,4171,32070,39
69775,4171,32079,36
69776,4171,32102,35
69777,4171,32085,34
69778,4171,32093,32
69779,4171,32114,29
69780,4171,32094,28
69781,4171,32101,27
69782,4171,32100,26
69783,4171,32080,25
69784,4171,32110,24
69785,4171,32109,23
69786,4171,32116,22
69787,4171,32089,21
69788,4171,32098,20
69789,4171,32106,19
69790,4171,32117,18
69791,4171,32096,17
69792,4171,32115,16
69793,4171,32099,14
69794,4171,32082,13
69795,4171,32105,12
69796,4171,32108,10
69797,4171,32112,9
69798,4171,32088,8
69799,4171,32107,6
69800,4171,32113,5
69801,4171,32086,4
69802,4171,32090,3
69803,4171,32091,1
69804,4172,32165,4
69805,4172,32167,2
69806,4173,32154,92
69807,4173,32124,91
69808,4173,32118,90
69809,4173,32119,89
69810,4173,32137,88
69811,4173,32164,87
69812,4173,32141,86
69813,4173,32139,85
69814,4173,32125,83
69815,4173,32133,82
69816,4173,32120,79
69817,4173,32126,78
69818,4173,32145,77
69819,4173,32142,76
69820,4173,32167,72
69821,4173,32151,71
69822,4173,32150,69
69823,4173,32134,62
69824,4173,32148,61
69825,4173,32158,60
69826,4173,32140,58
69827,4173,32121,55
69828,4173,32136,53
69829,4173,32127,49
69830,4173,32149,48
69831,4173,32165,47
69832,4173,32128,46
69833,4173,32123,45
69834,4173,32156,43
69835,4173,32155,42
69836,4173,32166,41
69837,4173,32122,39
69838,4173,32157,36
69839,4173,32153,33
69840,4173,32138,32
69841,4173,32143,31
69842,4173,32129,29
69843,4173,32135,27
69844,4173,32159,26
69845,4173,32144,24
69846,4173,32146,23
69847,4173,32147,23
69848,4173,32132,21
69849,4173,32162,20
69850,4173,32161,18
69851,4173,32163,17
69852,4173,32152,16
69853,4173,32131,15
69854,4173,32130,14
69855,4173,32160,11
69856,4173,32168,9
70317,4186,32491,4
70318,4186,32492,3
70319,4187,32339,50
70320,4187,32340,49
70321,4187,32385,48
70322,4187,32386,47
70323,4187,32387,46
70324,4187,32405,45
70325,4187,32404,44
70326,4187,32388,43
70327,4187,32398,42
70328,4187,32381,41
70329,4187,32399,40
70330,4187,32396,35
70331,4187,32412,34
70332,4187,32417,32
70333,4187,32384,30
70334,4187,32403,29
70335,4187,32411,28
70336,4187,32408,27
70337,4187,32407,26
70338,4187,32418,25
70339,4187,32392,24
70340,4187,32414,23
70341,4187,32413,22
70342,4187,32400,21
70343,4187,32382,20
70344,4187,32419,19
70345,4187,32415,18
70346,4187,32410,17
70347,4187,32395,16
70348,4187,32416,15
70349,4187,32406,14
70350,4187,32389,13
70351,4187,32383,12
70352,4187,32390,11
70353,4187,32394,10
70354,4187,32409,9
70355,4187,32402,8
70356,4187,32391,7
70357,4187,32397,5
70358,4187,32393,4
70359,4187,32401,1
70360,4188,32352,38
70361,4188,32376,37
70362,4188,32349,36
70363,4188,32369,35
70364,4188,32366,34
70365,4188,32347,33
70366,4188,32368,32
70367,4188,32365,31
70368,4188,32359,30
70369,4188,32371,29
70370,4188,32374,28
70371,4188,32358,27
70372,4188,32342,26
70373,4188,32350,25
70374,4188,32372,24
70375,4188,32361,23
70376,4188,32363,22
70377,4188,32354,21
70378,4188,32341,20
70379,4188,32343,19
70380,4188,32373,18
70381,4188,32370,17
70382,4188,32377,16
70383,4188,32362,15
70384,4188,32346,14
70385,4188,32360,13
70386,4188,32375,12
70387,4188,32355,11
70388,4188,32357,10
70389,4188,32356,9
70390,4188,32351,8
70391,4188,32348,7
70392,4188,32364,6
70393,4188,32367,5
70394,4188,32345,4
70395,4188,32344,3
70396,4188,32378,2
70397,4188,32353,1
70398,4189,32464,19
70399,4189,32458,18
70400,4189,32459,17
70401,4189,32471,16
70402,4189,32482,14
70403,4189,32460,13
70404,4189,32466,12
70405,4189,32461,9
70406,4189,32469,4
70407,4189,32462,3
70408,4189,32465,0
70409,4189,32463,0
70410,4189,32470,0
70411,4190,32505,3
70412,4190,32492,2
70413,4191,32444,113
70414,4191,32408,112
70415,4191,32339,111
70416,4191,32340,110
70417,4191,32386,108
70418,4191,32406,107
70419,4191,32352,106
70420,4191,32353,105
70421,4191,32346,104
70422,4191,32361,103
70423,4191,32364,102
70424,4191,32356,101
70425,4191,32350,100
70426,4191,32348,99
70427,4191,32351,98
70428,4191,32365,97
70429,4191,32354,96
70430,4191,32366,95
70431,4191,32377,94
70432,4191,32349,93
70433,4191,32342,92
70434,4191,32343,91
70435,4191,32367,90
70436,4191,32357,89
70437,4191,32378,88
70438,4191,32359,87
70439,4191,32360,86
70440,4191,32341,85
70441,4191,32355,84
70442,4191,32344,83
70443,4191,32345,82
70444,4191,32347,81
70445,4191,32363,80
70446,4191,32358,79
70447,4191,32387,78
70448,4191,32401,77
70449,4191,32405,76
70450,4191,32424,75
70451,4191,32421,74
70452,4191,32437,73
70453,4191,32423,72
70454,4191,32388,70
70455,4191,32398,69
70456,4191,32381,68
70457,4191,32399,67
70458,4191,32379,62
70459,4191,32453,61
70460,4191,32393,57
70461,4191,32397,56
70462,4191,32382,55
70463,4191,32418,54
70464,4191,32389,53
70465,4191,32400,52
70466,4191,32395,51
70467,4191,32392,50
70468,4191,32383,49
70469,4191,32390,48
70470,4191,32391,47
70471,4191,32384,46
70472,4191,32394,45
70473,4191,32426,44
70474,4191,32427,43
70475,4191,32425,41
70476,4191,32454,40
70477,4191,32435,39
70478,4191,32430,38
70479,4191,32380,37
70480,4191,32431,36
70481,4191,32428,34
70482,4191,32420,32
70483,4191,32456,30
70484,4191,32457,29
70485,4191,32419,26
70486,4191,32396,25
70487,4191,32416,23
70488,4191,32415,18
70489,4191,32417,16
70490,4191,32407,15
70491,4191,32434,12
70492,4191,32438,11
70493,4191,32429,9
70494,4191,32455,4
70495,4191,32433,3
70496,4191,32436,2
70497,4191,32445,1
70498,4192,32464,44
70499,4192,32458,43
70500,4192,32459,42
70501,4192,32469,41
70502,4192,32474,40
70503,4192,32461,39
70504,4192,32463,38
70505,4192,32462,36
70506,4192,32470,35
70507,4192,32465,34
70508,4192,32482,33
70509,4192,32460,32
70510,4192,32466,30
70511,4192,32476,28
70512,4192,32472,27
70513,4192,32485,22
70514,4192,32495,20
70515,4192,32497,19
70516,4192,32467,9
70517,4192,32483,0
70518,4192,32481,0
70519,4192,32479,0
70520,4192,32471,0
70521,4192,32468,0
70522,4192,32484,0
70523,4192,32480,0
70524,4192,32478,0
70525,4193,32424,70
70526,4193,32444,69
70527,4193,32421,68
70528,4193,32437,67
70529,4193,32423,66
70530,4193,32379,65
70531,4193,32435,60
70532,4193,32427,59
70533,4193,32443,58
70534,4193,32432,54
70535,4193,32380,52
70536,4193,32438,51
70537,4193,32429,50
70538,4193,32456,49
70539,4193,32430,48
70540,4193,32434,43
70541,4193,32433,42
70542,4193,32446,41
70543,4193,32426,40
70544,4193,32453,39
70545,4193,32440,38
70546,4193,32439,37
70547,4193,32428,36
70548,4193,32447,35
70549,4193,32445,32
70550,4193,32454,30
70551,4193,32431,29
70552,4193,32455,27
70553,4193,32449,26
70554,4193,32457,25
70555,4193,32436,19
70556,4193,32420,16
70557,4193,32451,15
70558,4193,32425,14
70559,4193,32422,13
70560,4193,32450,11
70561,4193,32442,8
70562,4193,32452,7
70563,4193,32441,5
70564,4193,32448,3
70565,4194,32352,50
70566,4194,32353,49
70567,4194,32346,48
70568,4194,32351,47
70569,4194,32349,46
70570,4194,32342,45
70571,4194,32343,44
70572,4194,32344,43
70573,4194,32345,42
70574,4194,32347,41
70575,4194,32358,40
70576,4194,32426,39
70577,4194,32425,38
70578,4194,32421,37
70579,4194,32419,36
70580,4194,32398,35
70581,4194,32381,34
70582,4194,32396,32
70583,4194,32379,31
70584,4194,32427,30
70585,4194,32435,28
70586,4194,32380,27
70587,4194,32394,26
70588,4194,32390,25
70589,4194,32389,24
70590,4194,32393,23
70591,4194,32382,22
70592,4194,32395,21
70593,4194,32418,19
70594,4194,32391,18
70595,4194,32383,17
70596,4194,32384,16
70597,4194,32392,14
70598,4194,32397,13
70599,4194,32430,12
70600,4194,32431,11
70601,4194,32420,10
70602,4194,32456,9
70603,4194,32428,7
70604,4194,32457,4
70605,4195,32339,188
70606,4195,32340,187
70607,4195,32385,186
70608,4195,32386,185
70609,4195,32352,184
70610,4195,32376,183
70611,4195,32349,182
70612,4195,32369,181
70613,4195,32370,180
70614,4195,32347,179
70615,4195,32368,178
70616,4195,32365,177
70617,4195,32354,176
70618,4195,32371,175
70619,4195,32377,174
70620,4195,32358,173
70621,4195,32343,172
70622,4195,32372,171
70623,4195,32362,170
70624,4195,32346,169
70625,4195,32342,168
70626,4195,32360,167
70627,4195,32350,166
70628,4195,32341,165
70629,4195,32375,164
70630,4195,32359,163
70631,4195,32355,162
70632,4195,32366,161
70633,4195,32357,160
70634,4195,32356,159
70635,4195,32351,158
70636,4195,32373,157
70637,4195,32348,156
70638,4195,32364,155
70639,4195,32374,154
70640,4195,32361,153
70641,4195,32367,152
70642,4195,32345,151
70643,4195,32363,150
70644,4195,32344,149
70645,4195,32353,148
70646,4195,32378,147
70647,4195,32387,146
70648,4195,32405,145
70649,4195,32404,144
70650,4195,32424,143
70651,4195,32444,142
70652,4195,32421,141
70653,4195,32437,140
70654,4195,32423,139
70655,4195,32443,138
70656,4195,32388,137
70657,4195,32398,136
70658,4195,32381,135
70659,4195,32399,134
70660,4195,32379,129
70661,4195,32451,128
70662,4195,32432,127
70663,4195,32427,126
70664,4195,32380,125
70665,4195,32435,123
70666,4195,32396,70
70667,4195,32393,69
70668,4195,32414,68
70669,4195,32408,67
70670,4195,32406,66
70671,4195,32389,65
70672,4195,32402,64
70673,4195,32395,63
70674,4195,32403,61
70675,4195,32407,60
70676,4195,32415,59
70677,4195,32394,58
70678,4195,32416,56
70679,4195,32383,55
70680,4195,32392,54
70681,4195,32417,53
70682,4195,32400,52
70683,4195,32418,51
70684,4195,32382,50
70685,4195,32390,49
70686,4195,32391,48
70687,4195,32413,47
70688,4195,32409,46
70689,4195,32401,45
70690,4195,32412,44
70691,4195,32397,42
70692,4195,32411,41
70693,4195,32384,40
70694,4195,32410,39
70695,4195,32419,36
70696,4195,32442,35
70697,4195,32425,34
70698,4195,32433,32
70699,4195,32454,29
70700,4195,32434,28
70701,4195,32441,27
70702,4195,32440,26
70703,4195,32420,25
70704,4195,32450,24
70705,4195,32449,23
70706,4195,32456,22
70707,4195,32429,21
70708,4195,32438,20
70709,4195,32446,19
70710,4195,32457,18
70711,4195,32436,17
70712,4195,32455,16
70713,4195,32439,14
70714,4195,32422,13
70715,4195,32445,12
70716,4195,32448,10
70717,4195,32452,9
70718,4195,32428,8
70719,4195,32447,6
70720,4195,32453,5
70721,4195,32426,4
70722,4195,32430,3
70723,4195,32431,1
70724,4196,32505,4
70725,4196,32507,2
70726,4197,32494,92
70727,4197,32464,91
70728,4197,32458,90
70729,4197,32459,89
70730,4197,32477,88
70731,4197,32504,87
70732,4197,32481,86
70733,4197,32479,85
70734,4197,32465,83
70735,4197,32473,82
70736,4197,32460,79
70737,4197,32466,78
70738,4197,32485,77
70739,4197,32482,76
70740,4197,32507,72
70741,4197,32491,71
70742,4197,32490,69
70743,4197,32474,62
70744,4197,32488,61
70745,4197,32498,60
70746,4197,32480,58
70747,4197,32461,55
70748,4197,32476,53
70749,4197,32467,49
70750,4197,32489,48
70751,4197,32505,47
70752,4197,32468,46
70753,4197,32463,45
70754,4197,32496,43
70755,4197,32495,42
70756,4197,32506,41
70757,4197,32462,39
70758,4197,32497,36
70759,4197,32493,33
70760,4197,32478,32
70761,4197,32483,31
70762,4197,32469,29
70763,4197,32475,27
70764,4197,32499,26
70765,4197,32484,24
70766,4197,32486,23
70767,4197,32487,23
70768,4197,32472,21
70769,4197,32502,20
70770,4197,32501,18
70771,4197,32503,17
70772,4197,32492,16
70773,4197,32471,15
70774,4197,32470,14
70775,4197,32500,11
70776,4197,32508,9
70777,4198,32509,4
70778,4198,32510,3
70779,4198,32511,2
70780,4198,32512,1
70781,4198,32513,0
70782,4200,32514,4
70783,4200,32515,3
70784,4200,32516,2
70785,4200,32517,1
70786,4200,32518,0
70787,4202,32519,6
70788,4202,32520,5
70789,4202,32521,4
70790,4202,32522,3
70791,4202,32523,2
70792,4202,32524,1
70793,4202,32525,0
70794,4204,32526,6
70795,4204,32527,5
70796,4204,32528,4
70797,4204,32529,3
70798,4204,32530,2
70799,4204,32531,1
70800,4204,32532,0
70801,4206,32533,7
70802,4206,32534,6
70803,4206,32535,5
70804,4206,32536,4
70805,4206,32537,3
70806,4206,32538,2
70807,4206,32539,1
70808,4206,32540,0
70809,4207,32541,3
70810,4207,32542,2
70811,4207,32543,1
70812,4207,32544,0
70813,4208,32541,4
70814,4208,32542,3
70815,4208,32543,2
70816,4208,32544,1
70817,4208,32545,0
71351,4223,32772,2
71352,4223,32771,1
71353,4224,32739,45
71354,4224,32828,44
71355,4224,32830,43
71356,4224,32826,42
71357,4224,32905,41
71358,4224,32908,40
71359,4224,32909,39
71360,4224,32906,38
71361,4224,32736,37
71362,4224,32839,36
71363,4224,32904,35
71364,4224,32902,33
71365,4224,32832,32
71366,4224,32836,31
71367,4224,32829,30
71368,4224,32835,28
71369,4224,32738,26
71370,4224,32837,24
71371,4224,32831,23
71372,4224,32838,22
71373,4224,32897,20
71374,4224,32907,18
71375,4224,32900,16
71376,4224,32896,14
71377,4224,32737,11
71378,4224,32734,10
71379,4224,32833,9
71380,4224,32834,7
71381,4224,32827,6
71382,4224,32899,5
71383,4224,32901,4
71384,4224,32898,3
71385,4224,32903,2
71386,4225,32854,41
71387,4225,32913,40
71388,4225,32850,39
71389,4225,32855,38
71390,4225,32861,37
71391,4225,32843,36
71392,4225,32915,35
71393,4225,32859,34
71394,4225,32864,33
71395,4225,32918,32
71396,4225,32916,31
71397,4225,32919,30
71398,4225,32871,29
71399,4225,32911,27
71400,4225,32914,26
71401,4225,32856,25
71402,4225,32912,24
71403,4225,32852,23
71404,4225,32867,21
71405,4225,32860,19
71406,4225,32863,18
71407,4225,32920,17
71408,4225,32866,16
71409,4225,32865,15
71410,4225,32917,14
71411,4225,32853,13
71412,4225,32857,12
71413,4225,32858,11
71414,4225,32868,10
71415,4225,32862,9
71416,4225,32851,8
71417,4225,32735,7
71418,4225,32870,5
71419,4225,32910,4
71420,4225,32869,3
71421,4225,32921,2
71422,4226,32784,2
71423,4226,32785,1
71424,4227,32793,55
71425,4227,32801,54
71426,4227,32812,53
71427,4227,32814,52
71428,4227,32800,51
71429,4227,32795,50
71430,4227,32794,49
71431,4227,32813,48
71432,4227,32796,47
71433,4227,32802,46
71434,4227,32799,45
71435,4227,32825,44
71436,4227,32832,43
71437,4227,32831,42
71438,4227,32830,41
71439,4227,32833,40
71440,4227,32829,39
71441,4227,32909,38
71442,4227,32854,37
71443,4227,32826,37
71444,4227,32827,36
71445,4227,32838,35
71446,4227,32908,34
71447,4227,32828,33
71448,4227,32834,32
71449,4227,32839,31
71450,4227,32840,30
71451,4227,32894,29
71452,4227,32846,28
71453,4227,32872,27
71454,4227,32848,26
71455,4227,32844,25
71456,4227,32873,24
71457,4227,32841,23
71458,4227,32874,22
71459,4227,32883,21
71460,4227,32842,20
71461,4227,32845,19
71462,4227,32895,18
71463,4227,32849,17
71464,4227,32855,16
71465,4227,32858,15
71466,4227,32843,14
71467,4227,32853,13
71468,4227,32851,12
71469,4227,32857,11
71470,4227,32913,10
71471,4227,32850,9
71472,4227,32856,8
71473,4227,32871,7
71474,4227,32852,6
71475,4227,32912,5
71476,4227,32859,4
71477,4227,32914,2
71478,4227,32870,1
71479,4228,32745,12
71480,4228,32747,11
71481,4228,32760,10
71482,4228,32744,9
71483,4228,32762,8
71484,4228,32761,7
71485,4228,32748,6
71486,4228,32749,5
71487,4228,32752,4
71488,4228,32776,3
71489,4228,32750,2
71490,4228,32746,1
71491,4228,32764,0
71492,4228,32763,0
71493,4228,32751,0
71494,4228,32758,0
71495,4228,32759,0
71496,4228,32765,0
71497,4228,32775,0
71498,4228,32778,0
71499,4228,32742,0
71500,4228,32774,0
71501,4228,32767,0
71502,4228,32779,0
71503,4228,32777,0
71504,4228,32757,0
71505,4228,32753,0
71506,4228,32787,0
71507,4229,32894,36
71508,4229,32740,35
71509,4229,32845,34
71510,4229,32885,33
71511,4229,32878,30
71512,4229,32846,29
71513,4229,32889,28
71514,4229,32849,27
71515,4229,32842,26
71516,4229,32884,25
71517,4229,32876,24
71518,4229,32882,23
71519,4229,32879,22
71520,4229,32841,21
71521,4229,32848,20
71522,4229,32877,19
71523,4229,32875,18
71524,4229,32892,17
71525,4229,32890,16
71526,4229,32874,15
71527,4229,32880,14
