ID,MapID,SoundOverrideID,ChunkX,ChunkY,SubchunkX,SubchunkY
152422,2162,322,27,18,6,6
152423,2162,322,27,18,7,6
152424,2162,322,27,18,8,6
152425,2162,322,27,18,9,6
152426,2162,322,27,18,10,6
152427,2162,322,27,18,11,6
152428,2162,322,27,18,12,6
152429,2162,322,27,18,13,6
152430,2162,322,27,18,14,6
152431,2162,322,27,18,15,6
152432,2162,322,27,18,0,7
152433,2162,322,27,18,1,7
152434,2162,322,27,18,2,7
152435,2162,322,27,18,3,7
152436,2162,322,27,18,4,7
152437,2162,322,27,18,5,7
152438,2162,322,27,18,6,7
152439,2162,322,27,18,7,7
152440,2162,322,27,18,8,7
152441,2162,322,27,18,9,7
152442,2162,322,27,18,10,7
152443,2162,322,27,18,11,7
152444,2162,322,27,18,12,7
152445,2162,322,27,18,13,7
152446,2162,322,27,18,14,7
152447,2162,322,27,18,15,7
152448,2162,322,27,18,0,8
152449,2162,322,27,18,1,8
152450,2162,322,27,18,2,8
152451,2162,322,27,18,3,8
152452,2162,322,27,18,4,8
152453,2162,322,27,18,5,8
152454,2162,322,27,18,6,8
152455,2162,322,27,18,7,8
152456,2162,322,27,18,8,8
152457,2162,322,27,18,9,8
152458,2162,322,27,18,10,8
152459,2162,322,27,18,11,8
152460,2162,322,27,18,12,8
152461,2162,322,27,18,13,8
152462,2162,322,27,18,14,8
152463,2162,322,27,18,15,8
152464,2162,322,27,18,0,9
152465,2162,322,27,18,1,9
152466,2162,322,27,18,2,9
152467,2162,322,27,18,3,9
152468,2162,322,27,18,4,9
152469,2162,322,27,18,5,9
152470,2162,322,27,18,6,9
152471,2162,322,27,18,7,9
152472,2162,322,27,18,8,9
152473,2162,322,27,18,9,9
152474,2162,322,27,18,10,9
152475,2162,322,27,18,11,9
152476,2162,322,27,18,12,9
152477,2162,322,27,18,13,9
152478,2162,322,27,18,14,9
152479,2162,322,27,18,15,9
152480,2162,322,27,18,0,10
152481,2162,322,27,18,1,10
152482,2162,322,27,18,2,10
152483,2162,322,27,18,3,10
152484,2162,322,27,18,4,10
152485,2162,322,27,18,5,10
152486,2162,322,27,18,6,10
152487,2162,322,27,18,7,10
152488,2162,322,27,18,8,10
152489,2162,322,27,18,9,10
152490,2162,322,27,18,10,10
152491,2162,322,27,18,11,10
152492,2162,322,27,18,12,10
152493,2162,322,27,18,13,10
152494,2162,322,27,18,14,10
152495,2162,322,27,18,15,10
152496,2162,322,27,18,0,11
152497,2162,322,27,18,1,11
152498,2162,322,27,18,2,11
152499,2162,322,27,18,3,11
152500,2162,322,27,18,4,11
152501,2162,322,27,18,5,11
152502,2162,322,27,18,6,11
152503,2162,322,27,18,7,11
152504,2162,322,27,18,8,11
152505,2162,322,27,18,9,11
152506,2162,322,27,18,10,11
152507,2162,322,27,18,11,11
152508,2162,322,27,18,12,11
152509,2162,322,27,18,13,11
152510,2162,322,27,18,14,11
152511,2162,322,27,18,15,11
152512,2162,322,27,18,0,12
152513,2162,322,27,18,1,12
152514,2162,322,27,18,2,12
152515,2162,322,27,18,3,12
152516,2162,322,27,18,4,12
152517,2162,322,27,18,5,12
152518,2162,322,27,18,6,12
152519,2162,322,27,18,7,12
152520,2162,322,27,18,8,12
152521,2162,322,27,18,9,12
152522,2162,322,27,18,10,12
152523,2162,322,27,18,11,12
152524,2162,322,27,18,12,12
152525,2162,322,27,18,13,12
152526,2162,322,27,18,14,12
152527,2162,322,27,18,15,12
152528,2162,322,27,18,0,13
152529,2162,322,27,18,1,13
152530,2162,322,27,18,2,13
152531,2162,322,27,18,3,13
152532,2162,322,27,18,4,13
152533,2162,322,27,18,5,13
152534,2162,322,27,18,6,13
152535,2162,322,27,18,7,13
152536,2162,322,27,18,8,13
152537,2162,322,27,18,9,13
152538,2162,322,27,18,10,13
152539,2162,322,27,18,11,13
152540,2162,322,27,18,12,13
152541,2162,322,27,18,13,13
152542,2162,322,27,18,14,13
152543,2162,322,27,18,15,13
152544,2162,322,27,18,2,14
152545,2162,322,27,18,3,14
152546,2162,322,27,18,4,14
152547,2162,322,27,18,5,14
152548,2162,322,27,18,6,14
152549,2162,322,27,18,7,14
152550,2162,322,27,18,8,14
152551,2162,322,27,18,9,14
152552,2162,322,27,18,10,14
152553,2162,322,27,18,11,14
152554,2162,322,27,18,12,14
152555,2162,322,27,18,13,14
152556,2162,322,27,18,14,14
152557,2162,322,27,18,15,14
152558,2162,322,27,18,2,15
152559,2162,322,27,18,3,15
152560,2162,322,27,18,4,15
152561,2162,322,27,18,5,15
152562,2162,322,27,18,6,15
152563,2162,322,27,18,7,15
152564,2162,322,27,18,8,15
152565,2162,322,27,18,9,15
152566,2162,322,27,18,10,15
152567,2162,322,27,18,11,15
152568,2162,322,27,18,12,15
152569,2162,322,27,18,13,15
152570,2162,322,27,18,14,15
152571,2162,322,27,18,15,15
152572,2162,322,27,19,2,0
152573,2162,322,27,19,3,0
152574,2162,322,27,19,4,0
152575,2162,322,27,19,5,0
152576,2162,322,27,19,6,0
152577,2162,322,27,19,7,0
152578,2162,322,27,19,8,0
152579,2162,322,27,19,9,0
152580,2162,322,27,19,10,0
152581,2162,322,27,19,11,0
152582,2162,322,27,19,12,0
152583,2162,322,27,19,13,0
152584,2162,322,27,19,14,0
152585,2162,322,27,19,15,0
152586,2162,322,22,25,3,1
152587,2162,322,22,25,4,1
152588,2162,322,22,25,3,2
152589,2162,322,22,25,4,2
152590,2162,322,22,25,5,2
152591,2162,322,22,25,6,2
152592,2162,322,22,25,7,2
152593,2162,322,22,25,8,2
152594,2162,322,22,25,9,2
152595,2162,322,22,25,10,2
152596,2162,322,22,25,11,2
152597,2162,322,22,25,12,2
152598,2162,322,22,25,13,2
152599,2162,322,22,25,14,2
152600,2162,322,22,25,3,3
152601,2162,322,22,25,4,3
152602,2162,322,22,25,5,3
152603,2162,322,22,25,6,3
152604,2162,322,22,25,7,3
152605,2162,322,22,25,8,3
152606,2162,322,22,25,9,3
152607,2162,322,22,25,10,3
152608,2162,322,22,25,11,3
152609,2162,322,22,25,12,3
152610,2162,322,22,25,13,3
152611,2162,322,22,25,14,3
152612,2162,322,22,25,3,4
152613,2162,322,22,25,4,4
152614,2162,322,22,25,5,4
152615,2162,322,22,25,6,4
152616,2162,322,22,25,7,4
152617,2162,322,22,25,8,4
152618,2162,322,22,25,9,4
152619,2162,322,22,25,10,4
152620,2162,322,22,25,11,4
152621,2162,322,22,25,12,4
152622,2162,322,22,25,13,4
152623,2162,322,22,25,14,4
152624,2162,322,22,25,3,5
152625,2162,322,22,25,4,5
152626,2162,322,22,25,5,5
152627,2162,322,22,25,6,5
152628,2162,322,22,25,7,5
152629,2162,322,22,25,8,5
152630,2162,322,22,25,9,5
152631,2162,322,22,25,10,5
152632,2162,322,22,25,11,5
152633,2162,322,22,25,12,5
152634,2162,322,22,25,13,5
152635,2162,322,22,25,14,5
152636,2162,322,22,25,15,5
152637,2162,322,23,25,0,5
152638,2162,322,23,25,1,5
152639,2162,322,23,25,2,5
152640,2162,322,22,25,3,6
152641,2162,322,22,25,4,6
152642,2162,322,22,25,5,6
152643,2162,322,22,25,6,6
152644,2162,322,22,25,7,6
152645,2162,322,22,25,8,6
152646,2162,322,22,25,9,6
152647,2162,322,22,25,10,6
152648,2162,322,22,25,11,6
152649,2162,322,22,25,12,6
152650,2162,322,22,25,13,6
152651,2162,322,22,25,14,6
152652,2162,322,22,25,15,6
152653,2162,322,23,25,0,6
152654,2162,322,23,25,1,6
152655,2162,322,23,25,2,6
152656,2162,322,22,25,3,7
152657,2162,322,22,25,4,7
152658,2162,322,22,25,5,7
152659,2162,322,22,25,6,7
152660,2162,322,22,25,7,7
152661,2162,322,22,25,8,7
152662,2162,322,22,25,9,7
152663,2162,322,22,25,10,7
152664,2162,322,22,25,11,7
152665,2162,322,22,25,12,7
152666,2162,322,22,25,13,7
152667,2162,322,22,25,14,7
152668,2162,322,22,25,15,7
152669,2162,322,23,25,0,7
152670,2162,322,23,25,1,7
152671,2162,322,23,25,2,7
152672,2162,322,22,25,3,8
152673,2162,322,22,25,4,8
152674,2162,322,22,25,5,8
152675,2162,322,22,25,6,8
152676,2162,322,22,25,7,8
152677,2162,322,22,25,8,8
152678,2162,322,22,25,9,8
152679,2162,322,22,25,10,8
152680,2162,322,22,25,11,8
152681,2162,322,22,25,12,8
152682,2162,322,22,25,13,8
152683,2162,322,22,25,14,8
152684,2162,322,22,25,15,8
152685,2162,322,23,25,0,8
152686,2162,322,23,25,1,8
152687,2162,322,23,25,2,8
152688,2162,322,22,25,3,9
152689,2162,322,22,25,4,9
152690,2162,322,22,25,5,9
152691,2162,322,22,25,6,9
152692,2162,322,22,25,7,9
152693,2162,322,22,25,8,9
152694,2162,322,22,25,9,9
152695,2162,322,22,25,10,9
152696,2162,322,22,25,11,9
152697,2162,322,22,25,12,9
152698,2162,322,22,25,13,9
152699,2162,322,22,25,14,9
152700,2162,322,22,25,15,9
152701,2162,322,23,25,0,9
152702,2162,322,23,25,1,9
152703,2162,322,23,25,2,9
152704,2162,322,22,25,3,10
152705,2162,322,22,25,4,10
152706,2162,322,22,25,5,10
152707,2162,322,22,25,6,10
152708,2162,322,22,25,7,10
152709,2162,322,22,25,8,10
152710,2162,322,22,25,9,10
152711,2162,322,22,25,10,10
152712,2162,322,22,25,11,10
152713,2162,322,22,25,12,10
152714,2162,322,22,25,13,10
152715,2162,322,22,25,14,10
152716,2162,322,22,25,15,10
152717,2162,322,23,25,0,10
152718,2162,322,23,25,1,10
152719,2162,322,23,25,2,10
152720,2162,322,22,25,3,11
152721,2162,322,22,25,4,11
152722,2162,322,22,25,5,11
152723,2162,322,22,25,6,11
152724,2162,322,22,25,7,11
152725,2162,322,22,25,8,11
152726,2162,322,22,25,9,11
152727,2162,322,22,25,10,11
152728,2162,322,22,25,11,11
152729,2162,322,22,25,12,11
152730,2162,322,22,25,13,11
152731,2162,322,22,25,14,11
152732,2162,322,22,25,15,11
152733,2162,322,23,25,0,11
152734,2162,322,23,25,1,11
152735,2162,322,23,25,2,11
152736,2162,322,22,25,3,12
152737,2162,322,22,25,4,12
152738,2162,322,22,25,5,12
152739,2162,322,22,25,6,12
152740,2162,322,22,25,7,12
152741,2162,322,22,25,8,12
152742,2162,322,22,25,9,12
152743,2162,322,22,25,10,12
152744,2162,322,22,25,11,12
152745,2162,322,22,25,12,12
152746,2162,322,22,25,13,12
152747,2162,322,22,25,14,12
152748,2162,322,22,25,15,12
152749,2162,322,23,25,0,12
152750,2162,322,23,25,1,12
152751,2162,322,23,25,2,12
152752,2162,322,22,25,3,13
152753,2162,322,22,25,4,13
152754,2162,322,22,25,5,13
152755,2162,322,22,25,6,13
152756,2162,322,22,25,7,13
152757,2162,322,22,25,8,13
152758,2162,322,22,25,9,13
152759,2162,322,22,25,10,13
152760,2162,322,22,25,11,13
152761,2162,322,22,25,12,13
152762,2162,322,22,25,13,13
152763,2162,322,22,25,14,13
152764,2162,322,22,25,15,13
152765,2162,322,23,25,0,13
152766,2162,322,23,25,1,13
152767,2162,322,23,25,2,13
152768,2162,322,22,25,3,14
152769,2162,322,22,25,4,14
152770,2162,322,22,25,5,14
152771,2162,322,22,25,6,14
152772,2162,322,22,25,7,14
152773,2162,322,22,25,8,14
152774,2162,322,22,25,9,14
152775,2162,322,22,25,10,14
152776,2162,322,22,25,11,14
152777,2162,322,22,25,12,14
152778,2162,322,22,25,13,14
152779,2162,322,22,25,14,14
152780,2162,322,22,25,15,14
152781,2162,322,23,25,0,14
152782,2162,322,23,25,1,14
152783,2162,322,23,25,2,14
152784,2162,322,22,25,3,15
152785,2162,322,22,25,4,15
152786,2162,322,22,25,5,15
152787,2162,322,22,25,6,15
152788,2162,322,22,25,7,15
152789,2162,322,22,25,8,15
152790,2162,322,22,25,9,15
152791,2162,322,22,25,10,15
152792,2162,322,22,25,11,15
152793,2162,322,22,25,12,15
152794,2162,322,22,25,13,15
152795,2162,322,22,25,14,15
152796,2162,322,22,25,15,15
152797,2162,322,23,25,0,15
152798,2162,322,23,25,1,15
152799,2162,322,23,25,2,15
152800,2162,322,22,26,3,0
152801,2162,322,22,26,4,0
152802,2162,322,22,26,5,0
152803,2162,322,22,26,6,0
152804,2162,322,22,26,7,0
152805,2162,322,22,26,8,0
152806,2162,322,22,26,9,0
152807,2162,322,22,26,10,0
152808,2162,322,22,26,11,0
152809,2162,322,22,26,12,0
152810,2162,322,22,26,13,0
152811,2162,322,22,26,14,0
152812,2162,322,22,26,15,0
152813,2162,322,23,26,0,0
152814,2162,322,23,26,1,0
152815,2162,322,23,26,2,0
152816,2162,322,23,25,15,3
152817,2162,322,24,25,0,3
152818,2162,322,24,25,1,3
152819,2162,322,24,25,2,3
152820,2162,322,24,25,3,3
152821,2162,322,24,25,4,3
152822,2162,322,24,25,5,3
152823,2162,322,24,25,6,3
152824,2162,322,24,25,7,3
152825,2162,322,23,25,15,4
152826,2162,322,24,25,0,4
152827,2162,322,24,25,1,4
152828,2162,322,24,25,2,4
152829,2162,322,24,25,3,4
152830,2162,322,24,25,4,4
152831,2162,322,24,25,5,4
152832,2162,322,24,25,6,4
152833,2162,322,24,25,7,4
152834,2162,322,23,25,8,5
152835,2162,322,23,25,9,5
152836,2162,322,23,25,10,5
152837,2162,322,23,25,11,5
152838,2162,322,23,25,12,5
152839,2162,322,23,25,13,5
152840,2162,322,23,25,14,5
152841,2162,322,23,25,15,5
152842,2162,322,24,25,0,5
152843,2162,322,24,25,1,5
152844,2162,322,24,25,2,5
152845,2162,322,24,25,3,5
152846,2162,322,24,25,4,5
152847,2162,322,24,25,5,5
152848,2162,322,24,25,6,5
152849,2162,322,24,25,7,5
152850,2162,322,23,25,8,6
152851,2162,322,23,25,9,6
152852,2162,322,23,25,10,6
152853,2162,322,23,25,11,6
152854,2162,322,23,25,12,6
152855,2162,322,23,25,13,6
152856,2162,322,23,25,14,6
152857,2162,322,23,25,15,6
152858,2162,322,24,25,0,6
152859,2162,322,24,25,1,6
152860,2162,322,24,25,2,6
152861,2162,322,24,25,3,6
152862,2162,322,24,25,4,6
152863,2162,322,24,25,5,6
152864,2162,322,24,25,6,6
152865,2162,322,24,25,7,6
152866,2162,322,23,25,8,7
152867,2162,322,23,25,9,7
152868,2162,322,23,25,10,7
152869,2162,322,23,25,11,7
152870,2162,322,23,25,12,7
152871,2162,322,23,25,13,7
152872,2162,322,23,25,14,7
152873,2162,322,23,25,15,7
152874,2162,322,24,25,0,7
152875,2162,322,24,25,1,7
152876,2162,322,24,25,2,7
152877,2162,322,24,25,3,7
152878,2162,322,24,25,4,7
152879,2162,322,24,25,5,7
152880,2162,322,24,25,6,7
152881,2162,322,24,25,7,7
152882,2162,322,23,25,8,8
152883,2162,322,23,25,9,8
152884,2162,322,23,25,10,8
152885,2162,322,23,25,11,8
152886,2162,322,23,25,12,8
152887,2162,322,23,25,13,8
152888,2162,322,23,25,14,8
152889,2162,322,23,25,15,8
152890,2162,322,24,25,0,8
152891,2162,322,24,25,1,8
152892,2162,322,24,25,2,8
152893,2162,322,24,25,3,8
152894,2162,322,24,25,4,8
152895,2162,322,24,25,5,8
152896,2162,322,24,25,6,8
152897,2162,322,24,25,7,8
152898,2162,322,23,25,8,9
152899,2162,322,23,25,9,9
152900,2162,322,23,25,10,9
152901,2162,322,23,25,11,9
152902,2162,322,23,25,12,9
152903,2162,322,23,25,13,9
152904,2162,322,23,25,14,9
152905,2162,322,23,25,15,9
152906,2162,322,24,25,0,9
152907,2162,322,24,25,1,9
152908,2162,322,24,25,2,9
152909,2162,322,24,25,3,9
152910,2162,322,24,25,4,9
152911,2162,322,24,25,5,9
152912,2162,322,24,25,6,9
152913,2162,322,24,25,7,9
152914,2162,322,23,25,8,10
152915,2162,322,23,25,9,10
152916,2162,322,23,25,10,10
152917,2162,322,23,25,11,10
152918,2162,322,23,25,12,10
152919,2162,322,23,25,13,10
152920,2162,322,23,25,14,10
152921,2162,322,23,25,15,10
152922,2162,322,24,25,0,10
152923,2162,322,24,25,1,10
152924,2162,322,24,25,2,10
152925,2162,322,24,25,3,10
152926,2162,322,24,25,4,10
152927,2162,322,24,25,5,10
152928,2162,322,24,25,6,10
152929,2162,322,24,25,7,10
152930,2162,322,23,25,8,11
152931,2162,322,23,25,9,11
152932,2162,322,23,25,10,11
152933,2162,322,23,25,11,11
152934,2162,322,23,25,12,11
152935,2162,322,23,25,13,11
152936,2162,322,23,25,14,11
152937,2162,322,23,25,15,11
152938,2162,322,24,25,0,11
152939,2162,322,24,25,1,11
152940,2162,322,24,25,2,11
152941,2162,322,24,25,3,11
152942,2162,322,24,25,4,11
152943,2162,322,24,25,5,11
152944,2162,322,24,25,6,11
152945,2162,322,24,25,7,11
152946,2162,322,23,25,8,12
152947,2162,322,23,25,9,12
152948,2162,322,23,25,10,12
152949,2162,322,23,25,11,12
152950,2162,322,23,25,12,12
152951,2162,322,23,25,13,12
152952,2162,322,23,25,14,12
152953,2162,322,23,25,15,12
152954,2162,322,24,25,0,12
152955,2162,322,24,25,1,12
152956,2162,322,24,25,2,12
152957,2162,322,24,25,3,12
152958,2162,322,24,25,4,12
152959,2162,322,24,25,5,12
152960,2162,322,24,25,6,12
152961,2162,322,24,25,7,12
152962,2162,322,23,25,8,13
152963,2162,322,23,25,9,13
152964,2162,322,23,25,10,13
152965,2162,322,23,25,11,13
152966,2162,322,23,25,12,13
152967,2162,322,23,25,13,13
152968,2162,322,23,25,14,13
152969,2162,322,23,25,15,13
152970,2162,322,24,25,0,13
152971,2162,322,24,25,1,13
152972,2162,322,24,25,2,13
152973,2162,322,24,25,3,13
152974,2162,322,24,25,4,13
152975,2162,322,24,25,5,13
152976,2162,322,24,25,6,13
152977,2162,322,24,25,7,13
152978,2162,322,23,25,8,14
152979,2162,322,23,25,9,14
152980,2162,322,23,25,10,14
152981,2162,322,23,25,11,14
152982,2162,322,23,25,12,14
152983,2162,322,23,25,13,14
152984,2162,322,23,25,14,14
152985,2162,322,23,25,15,14
152986,2162,322,24,25,0,14
152987,2162,322,24,25,1,14
152988,2162,322,24,25,2,14
152989,2162,322,24,25,3,14
152990,2162,322,24,25,4,14
152991,2162,322,24,25,5,14
152992,2162,322,24,25,6,14
152993,2162,322,24,25,7,14
152994,2162,322,23,26,5,1
152995,2162,322,23,26,6,1
152996,2162,322,23,26,7,1
152997,2162,322,23,26,8,1
152998,2162,322,23,26,9,1
152999,2162,322,23,26,10,1
153000,2162,322,23,26,11,1
153001,2162,322,23,26,12,1
153002,2162,322,23,26,13,1
153003,2162,322,23,26,14,1
153004,2162,322,23,26,15,1
153005,2162,322,24,26,0,1
153006,2162,322,24,26,1,1
153007,2162,322,24,26,2,1
153008,2162,322,24,26,3,1
153009,2162,322,24,26,4,1
153010,2162,322,23,26,5,2
153011,2162,322,23,26,6,2
153012,2162,322,23,26,7,2
153013,2162,322,23,26,8,2
153014,2162,322,23,26,9,2
153015,2162,322,23,26,10,2
153016,2162,322,23,26,11,2
153017,2162,322,23,26,12,2
153018,2162,322,23,26,13,2
153019,2162,322,23,26,14,2
153020,2162,322,23,26,15,2
153021,2162,322,24,26,0,2
153022,2162,322,24,26,1,2
153023,2162,322,24,26,2,2
153024,2162,322,24,26,3,2
153025,2162,322,24,26,4,2
153026,2162,322,23,26,5,3
153027,2162,322,23,26,6,3
153028,2162,322,23,26,7,3
153029,2162,322,23,26,8,3
153030,2162,322,23,26,9,3
153031,2162,322,23,26,10,3
153032,2162,322,23,26,11,3
153033,2162,322,23,26,12,3
153034,2162,322,23,26,13,3
153035,2162,322,23,26,14,3
153036,2162,322,23,26,15,3
153037,2162,322,24,26,0,3
153038,2162,322,24,26,1,3
153039,2162,322,24,26,2,3
153040,2162,322,24,26,3,3
153041,2162,322,24,26,4,3
153042,2162,322,23,26,5,4
153043,2162,322,23,26,6,4
153044,2162,322,23,26,7,4
153045,2162,322,23,26,8,4
153046,2162,322,23,26,9,4
153047,2162,322,23,26,10,4
153048,2162,322,23,26,11,4
153049,2162,322,23,26,12,4
153050,2162,322,23,26,13,4
153051,2162,322,23,26,14,4
153052,2162,322,23,26,15,4
153053,2162,322,24,26,0,4
153054,2162,322,24,26,1,4
153055,2162,322,24,26,2,4
153056,2162,322,24,26,3,4
153057,2162,322,24,26,4,4
153058,2162,322,23,26,5,5
153059,2162,322,23,26,6,5
153060,2162,322,23,26,7,5
153061,2162,322,23,26,8,5
153062,2162,322,23,26,9,5
153063,2162,322,23,26,10,5
153064,2162,322,23,26,11,5
153065,2162,322,23,26,12,5
153066,2162,322,23,26,13,5
153067,2162,322,23,26,14,5
153068,2162,322,23,26,15,5
153069,2162,322,24,26,0,5
153070,2162,322,24,26,1,5
153071,2162,322,24,26,2,5
153072,2162,322,24,26,3,5
153073,2162,322,24,26,4,5
153074,2162,322,23,26,5,6
153075,2162,322,23,26,6,6
153076,2162,322,23,26,7,6
153077,2162,322,23,26,8,6
153078,2162,322,23,26,9,6
153079,2162,322,23,26,10,6
153080,2162,322,23,26,11,6
153081,2162,322,23,26,12,6
153082,2162,322,23,26,13,6
153083,2162,322,23,26,14,6
153084,2162,322,23,26,15,6
153085,2162,322,24,26,0,6
153086,2162,322,24,26,1,6
153087,2162,322,24,26,2,6
153088,2162,322,24,26,3,6
153089,2162,322,24,26,4,6
153090,2162,322,23,26,5,7
153091,2162,322,23,26,6,7
153092,2162,322,23,26,7,7
153093,2162,322,23,26,8,7
153094,2162,322,23,26,9,7
153095,2162,322,23,26,10,7
153096,2162,322,23,26,11,7
153097,2162,322,23,26,12,7
153098,2162,322,23,26,13,7
153099,2162,322,23,26,14,7
153100,2162,322,23,26,15,7
153101,2162,322,24,26,0,7
153102,2162,322,24,26,1,7
153103,2162,322,24,26,2,7
153104,2162,322,24,26,3,7
153105,2162,322,24,26,4,7
153106,2162,322,23,26,5,8
153107,2162,322,23,26,6,8
153108,2162,322,23,26,7,8
153109,2162,322,23,26,8,8
153110,2162,322,23,26,9,8
153111,2162,322,23,26,10,8
153112,2162,322,23,26,11,8
153113,2162,322,23,26,12,8
153114,2162,322,23,26,13,8
153115,2162,322,23,26,14,8
153116,2162,322,23,26,15,8
153117,2162,322,24,26,0,8
153118,2162,322,24,26,1,8
153119,2162,322,24,26,2,8
153120,2162,322,24,26,3,8
153121,2162,322,24,26,4,8
153122,2162,322,23,26,5,9
153123,2162,322,23,26,6,9
153124,2162,322,23,26,7,9
153125,2162,322,23,26,8,9
153126,2162,322,23,26,9,9
153127,2162,322,23,26,10,9
153128,2162,322,23,26,11,9
153129,2162,322,23,26,12,9
153130,2162,322,23,26,13,9
153131,2162,322,23,26,14,9
153132,2162,322,23,26,15,9
153133,2162,322,24,26,0,9
153134,2162,322,24,26,1,9
153135,2162,322,24,26,2,9
153136,2162,322,24,26,3,9
153137,2162,322,24,26,4,9
153138,2162,322,23,26,5,10
153139,2162,322,23,26,6,10
153140,2162,322,23,26,7,10
153141,2162,322,23,26,8,10
153142,2162,322,23,26,9,10
153143,2162,322,23,26,10,10
153144,2162,322,23,26,11,10
153145,2162,322,23,26,12,10
153146,2162,322,23,26,13,10
153147,2162,322,23,26,14,10
153148,2162,322,23,26,15,10
153149,2162,322,24,26,0,10
153150,2162,322,24,26,1,10
153151,2162,322,24,26,2,10
153152,2162,322,24,26,3,10
153153,2162,322,24,26,4,10
153154,2162,322,23,26,5,11
153155,2162,322,23,26,6,11
153156,2162,322,23,26,7,11
153157,2162,322,23,26,8,11
153158,2162,322,23,26,9,11
153159,2162,322,23,26,10,11
153160,2162,322,23,26,11,11
153161,2162,322,23,26,12,11
153162,2162,322,23,26,13,11
153163,2162,322,23,26,14,11
153164,2162,322,23,26,15,11
153165,2162,322,24,26,0,11
153166,2162,322,24,26,1,11
153167,2162,322,24,26,2,11
153168,2162,322,24,26,3,11
153169,2162,322,24,26,4,11
153170,2162,322,23,26,5,12
153171,2162,322,23,26,6,12
153172,2162,322,23,26,7,12
153173,2162,322,23,26,8,12
153174,2162,322,23,26,9,12
153175,2162,322,23,26,10,12
153176,2162,322,23,26,11,12
153177,2162,322,23,26,12,12
153178,2162,322,23,26,13,12
153179,2162,322,23,26,14,12
153180,2162,322,23,26,15,12
153181,2162,322,24,26,0,12
153182,2162,322,24,26,1,12
153183,2162,322,24,26,2,12
153184,2162,322,24,26,3,12
153185,2162,322,24,26,4,12
153186,2162,322,23,26,5,13
153187,2162,322,23,26,6,13
153188,2162,322,23,26,7,13
153189,2162,322,23,26,8,13
153190,2162,322,23,26,9,13
153191,2162,322,23,26,10,13
153192,2162,322,23,26,11,13
153193,2162,322,23,26,12,13
153194,2162,322,23,26,13,13
153195,2162,322,23,26,14,13
153196,2162,322,23,26,15,13
153197,2162,322,24,26,0,13
153198,2162,322,24,26,1,13
153199,2162,322,24,26,2,13
153200,2162,322,24,26,3,13
153201,2162,322,24,26,4,13
153202,2162,322,23,26,5,14
153203,2162,322,23,26,6,14
153204,2162,322,23,26,7,14
153205,2162,322,23,26,8,14
153206,2162,322,23,26,9,14
153207,2162,322,23,26,10,14
153208,2162,322,23,26,11,14
153209,2162,322,23,26,12,14
153210,2162,322,23,26,13,14
153211,2162,322,23,26,14,14
153212,2162,322,23,26,15,14
153213,2162,322,24,26,0,14
153214,2162,322,24,26,1,14
153215,2162,322,24,26,2,14
153216,2162,322,24,26,3,14
153217,2162,322,24,26,4,14
153218,2162,322,23,26,5,15
153219,2162,322,23,26,6,15
153220,2162,322,23,26,7,15
153221,2162,322,23,26,8,15
153222,2162,322,23,26,9,15
153223,2162,322,23,26,10,15
153224,2162,322,23,26,11,15
153225,2162,322,23,26,12,15
153226,2162,322,23,26,13,15
153227,2162,322,23,26,14,15
153228,2162,322,23,26,15,15
153229,2162,322,24,26,0,15
153230,2162,322,24,26,1,15
153231,2162,322,24,26,2,15
153232,2162,322,24,26,3,15
153233,2162,322,24,26,4,15
153234,2162,322,23,27,5,0
153235,2162,322,23,27,6,0
153236,2162,322,23,27,7,0
153237,2162,322,23,27,8,0
153238,2162,322,23,27,9,0
153239,2162,322,23,27,10,0
153240,2162,322,23,27,11,0
153241,2162,322,23,27,12,0
153242,2162,322,23,27,13,0
153243,2162,322,23,27,14,0
153244,2162,322,23,27,15,0
153245,2162,322,24,27,0,0
153246,2162,322,24,27,1,0
153247,2162,322,24,27,2,0
153248,2162,322,24,27,3,0
153249,2162,322,24,27,4,0
153250,2162,322,25,24,8,6
153251,2162,322,25,24,9,6
153252,2162,322,25,24,10,6
153253,2162,322,25,24,11,6
153254,2162,322,25,24,12,6
153255,2162,322,25,24,13,6
153256,2162,322,25,24,14,6
153257,2162,322,25,24,15,6
153258,2162,322,26,24,0,6
153259,2162,322,26,24,1,6
153260,2162,322,26,24,2,6
153261,2162,322,26,24,3,6
153262,2162,322,26,24,4,6
153263,2162,322,26,24,5,6
153264,2162,322,26,24,6,6
153265,2162,322,26,24,7,6
153266,2162,322,25,24,8,7
153267,2162,322,25,24,9,7
153268,2162,322,25,24,10,7
153269,2162,322,25,24,11,7
153270,2162,322,25,24,12,7
153271,2162,322,25,24,13,7
153272,2162,322,25,24,14,7
153273,2162,322,25,24,15,7
153274,2162,322,26,24,0,7
153275,2162,322,26,24,1,7
153276,2162,322,26,24,2,7
153277,2162,322,26,24,3,7
153278,2162,322,26,24,4,7
153279,2162,322,26,24,5,7
153280,2162,322,26,24,6,7
153281,2162,322,26,24,7,7
153282,2162,322,25,24,8,8
153283,2162,322,25,24,9,8
153284,2162,322,25,24,10,8
153285,2162,322,25,24,11,8
153286,2162,322,25,24,12,8
153287,2162,322,25,24,13,8
153288,2162,322,25,24,14,8
153289,2162,322,25,24,15,8
153290,2162,322,26,24,0,8
153291,2162,322,26,24,1,8
153292,2162,322,26,24,2,8
153293,2162,322,26,24,3,8
