ID,ItemLevel,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6]
692,692,1410.6102,2268.7314,2351.017,2351.017,2351.017,2351.017,2351.017
693,693,1423.815,2289.969,2373.025,2373.025,2373.025,2373.025,2373.025
694,694,1437.1433,2311.4055,2395.2388,2395.2388,2395.2388,2395.2388,2395.2388
695,695,1450.5964,2333.0425,2417.6606,2417.6606,2417.6606,2417.6606,2417.6606
696,696,1464.1754,2354.882,2440.2925,2440.2925,2440.2925,2440.2925,2440.2925
697,697,1477.8816,2376.9263,2463.136,2463.136,2463.136,2463.136,2463.136
698,698,1491.7161,2399.1765,2486.1934,2486.1934,2486.1934,2486.1934,2486.1934
699,699,1505.68,2421.6353,2509.4666,2509.4666,2509.4666,2509.4666,2509.4666
700,700,1519.7747,2444.3042,2532.9578,2532.9578,2532.9578,2532.9578,2532.9578
701,701,1534.0013,2467.1855,2556.669,2556.669,2556.669,2556.669,2556.669
702,702,1548.3611,2490.2808,2580.6018,2580.6018,2580.6018,2580.6018,2580.6018
703,703,1562.8553,2513.5923,2604.7588,2604.7588,2604.7588,2604.7588,2604.7588
704,704,1577.4852,2537.122,2629.142,2629.142,2629.142,2629.142,2629.142
705,705,1592.2521,2560.872,2653.7534,2653.7534,2653.7534,2653.7534,2653.7534
706,706,1607.1571,2584.8445,2678.5952,2678.5952,2678.5952,2678.5952,2678.5952
707,707,1622.2018,2609.0413,2703.6697,2703.6697,2703.6697,2703.6697,2703.6697
708,708,1637.3872,2633.4644,2728.9788,2728.9788,2728.9788,2728.9788,2728.9788
709,709,1652.7147,2658.1162,2754.5247,2754.5247,2754.5247,2754.5247,2754.5247
710,710,1668.1858,2682.999,2780.3098,2780.3098,2780.3098,2780.3098,2780.3098
711,711,1683.8018,2708.1145,2806.3362,2806.3362,2806.3362,2806.3362,2806.3362
712,712,1699.5638,2733.465,2832.6064,2832.6064,2832.6064,2832.6064,2832.6064
713,713,1715.4734,2759.0532,2859.1223,2859.1223,2859.1223,2859.1223,2859.1223
714,714,1731.532,2784.8806,2885.8867,2885.8867,2885.8867,2885.8867,2885.8867
715,715,1747.7408,2810.95,2912.9014,2912.9014,2912.9014,2912.9014,2912.9014
716,716,1764.1014,2837.2632,2940.1692,2940.1692,2940.1692,2940.1692,2940.1692
717,717,1780.6152,2863.823,2967.6921,2967.6921,2967.6921,2967.6921,2967.6921
718,718,1797.2836,2890.631,2995.4727,2995.4727,2995.4727,2995.4727,2995.4727
719,719,1814.108,2917.6904,3023.5134,3023.5134,3023.5134,3023.5134,3023.5134
720,720,1831.0898,2945.003,3051.8164,3051.8164,3051.8164,3051.8164,3051.8164
721,721,1848.2307,2972.571,3080.3845,3080.3845,3080.3845,3080.3845,3080.3845
722,722,1865.532,3000.3972,3109.22,3109.22,3109.22,3109.22,3109.22
723,723,1882.9952,3028.4841,3138.3254,3138.3254,3138.3254,3138.3254,3138.3254
724,724,1900.622,3056.8337,3167.7034,3167.7034,3167.7034,3167.7034,3167.7034
725,725,1918.4137,3085.4487,3197.3562,3197.3562,3197.3562,3197.3562,3197.3562
726,726,1936.372,3114.3315,3227.2866,3227.2866,3227.2866,3227.2866,3227.2866
727,727,1954.4984,3143.4849,3257.4973,3257.4973,3257.4973,3257.4973,3257.4973
728,728,1972.7944,3172.9111,3287.9907,3287.9907,3287.9907,3287.9907,3287.9907
729,729,1991.2618,3202.6128,3318.7698,3318.7698,3318.7698,3318.7698,3318.7698
730,730,2009.902,3232.5925,3349.8367,3349.8367,3349.8367,3349.8367,3349.8367
731,731,2028.7167,3262.8528,3381.1946,3381.1946,3381.1946,3381.1946,3381.1946
732,732,2047.7075,3293.3962,3412.846,3412.846,3412.846,3412.846,3412.846
733,733,2066.8762,3324.2258,3444.7937,3444.7937,3444.7937,3444.7937,3444.7937
734,734,2086.224,3355.344,3477.0403,3477.0403,3477.0403,3477.0403,3477.0403
735,735,2105.7534,3386.7534,3509.5889,3509.5889,3509.5889,3509.5889,3509.5889
736,736,2125.4653,3418.4568,3542.4421,3542.4421,3542.4421,3542.4421,3542.4421
737,737,2145.3618,3450.457,3575.603,3575.603,3575.603,3575.603,3575.603
738,738,2165.4446,3482.7566,3609.0742,3609.0742,3609.0742,3609.0742,3609.0742
739,739,2185.7153,3515.3586,3642.859,3642.859,3642.859,3642.859,3642.859
740,740,2206.1758,3548.266,3676.9597,3676.9597,3676.9597,3676.9597,3676.9597
741,741,2226.828,3581.4814,3711.3796,3711.3796,3711.3796,3711.3796,3711.3796
742,742,2247.673,3615.0076,3746.1218,3746.1218,3746.1218,3746.1218,3746.1218
743,743,2268.7136,3648.8477,3781.1895,3781.1895,3781.1895,3781.1895,3781.1895
744,744,2289.9512,3683.0046,3816.5852,3816.5852,3816.5852,3816.5852,3816.5852
745,745,2311.3872,3717.4812,3852.3123,3852.3123,3852.3123,3852.3123,3852.3123
746,746,2333.0242,3752.2805,3888.3738,3888.3738,3888.3738,3888.3738,3888.3738
747,747,2354.8638,3787.4058,3924.7727,3924.7727,3924.7727,3924.7727,3924.7727
748,748,2376.9075,3822.8596,3961.5127,3961.5127,3961.5127,3961.5127,3961.5127
749,749,2399.1577,3858.6455,3998.5964,3998.5964,3998.5964,3998.5964,3998.5964
750,750,2421.6165,3894.7664,4036.0273,4036.0273,4036.0273,4036.0273,4036.0273
751,751,2444.2852,3931.2253,4073.8086,4073.8086,4073.8086,4073.8086,4073.8086
752,752,2467.166,3968.0254,4111.9434,4111.9434,4111.9434,4111.9434,4111.9434
753,753,2490.2612,4005.1702,4150.4355,4150.4355,4150.4355,4150.4355,4150.4355
754,754,2513.5725,4042.6626,4189.2876,4189.2876,4189.2876,4189.2876,4189.2876
755,755,2537.102,4080.5059,4228.5034,4228.5034,4228.5034,4228.5034,4228.5034
756,756,2560.852,4118.7036,4268.0864,4268.0864,4268.0864,4268.0864,4268.0864
757,757,2584.8242,4157.259,4308.04,4308.04,4308.04,4308.04,4308.04
758,758,2609.0208,4196.175,4348.3677,4348.3677,4348.3677,4348.3677,4348.3677
759,759,2633.4438,4235.4556,4389.0728,4389.0728,4389.0728,4389.0728,4389.0728
760,760,2658.0955,4275.1035,4430.159,4430.159,4430.159,4430.159,4430.159
761,761,2682.9778,4315.1226,4471.63,4471.63,4471.63,4471.63,4471.63
762,762,2708.0933,4355.5166,4513.489,4513.489,4513.489,4513.489,4513.489
763,763,2733.4436,4396.2886,4555.7397,4555.7397,4555.7397,4555.7397,4555.7397
764,764,2759.0315,4437.4424,4598.3857,4598.3857,4598.3857,4598.3857,4598.3857
765,765,2784.859,4478.9814,4641.431,4641.431,4641.431,4641.431,4641.431
766,766,2810.928,4520.909,4684.88,4684.88,4684.88,4684.88,4684.88
767,767,2837.241,4563.2295,4728.735,4728.735,4728.735,4728.735,4728.735
768,768,2863.8005,4605.946,4773.0005,4773.0005,4773.0005,4773.0005,4773.0005
769,769,2890.6084,4649.062,4817.6807,4817.6807,4817.6807,4817.6807,4817.6807
770,770,2917.6675,4692.582,4862.7793,4862.7793,4862.7793,4862.7793,4862.7793
771,771,2944.9797,4736.5093,4908.3,4908.3,4908.3,4908.3,4908.3
772,772,2972.5479,4780.8477,4954.246,4954.246,4954.246,4954.246,4954.246
773,773,3000.3738,4825.601,5000.623,5000.623,5000.623,5000.623,5000.623
774,774,3028.4602,4870.7734,5047.4336,5047.4336,5047.4336,5047.4336,5047.4336
775,775,3056.8098,4916.369,5094.683,5094.683,5094.683,5094.683,5094.683
776,776,3085.4246,4962.391,5142.374,5142.374,5142.374,5142.374,5142.374
777,777,3114.3071,5008.844,5190.512,5190.512,5190.512,5190.512,5190.512
778,778,3143.4602,5055.732,5239.1006,5239.1006,5239.1006,5239.1006,5239.1006
779,779,3172.8862,5103.0586,5288.1436,5288.1436,5288.1436,5288.1436,5288.1436
780,780,3202.5876,5150.8286,5337.646,5337.646,5337.646,5337.646,5337.646
781,781,3232.5671,5199.0454,5387.612,5387.612,5387.612,5387.612,5387.612
782,782,3262.8271,5247.714,5438.0454,5438.0454,5438.0454,5438.0454,5438.0454
783,783,3293.3706,5296.8374,5488.9507,5488.9507,5488.9507,5488.9507,5488.9507
784,784,3324.1997,5346.4214,5540.333,5540.333,5540.333,5540.333,5540.333
785,785,3355.3176,5396.469,5592.196,5592.196,5592.196,5592.196,5592.196
786,786,3386.7268,5446.9854,5644.5444,5644.5444,5644.5444,5644.5444,5644.5444
787,787,3418.43,5497.9746,5697.3833,5697.3833,5697.3833,5697.3833,5697.3833
788,788,3450.43,5549.4414,5750.7163,5750.7163,5750.7163,5750.7163,5750.7163
789,789,3482.7292,5601.3896,5804.549,5804.549,5804.549,5804.549,5804.549
790,790,3515.3313,5653.824,5858.8853,5858.8853,5858.8853,5858.8853,5858.8853
791,791,3548.2383,5706.75,5913.7305,5913.7305,5913.7305,5913.7305,5913.7305
792,792,3581.4534,5760.171,5969.089,5969.089,5969.089,5969.089,5969.089
793,793,3614.9792,5814.092,6024.9653,6024.9653,6024.9653,6024.9653,6024.9653
794,794,3648.819,5868.5176,6081.365,6081.365,6081.365,6081.365,6081.365
795,795,3682.9758,5923.4526,6138.293,6138.293,6138.293,6138.293,6138.293
796,796,3717.4521,5978.9023,6195.7534,6195.7534,6195.7534,6195.7534,6195.7534
797,797,3752.2512,6034.8706,6253.752,6253.752,6253.752,6253.752,6253.752
798,798,3787.376,6091.3633,6312.2935,6312.2935,6312.2935,6312.2935,6312.2935
799,799,3822.8296,6148.3843,6371.383,6371.383,6371.383,6371.383,6371.383
800,800,3858.6152,6205.9395,6431.0254,6431.0254,6431.0254,6431.0254,6431.0254
801,801,3894.7358,6264.033,6491.226,6491.226,6491.226,6491.226,6491.226
802,802,3931.1943,6322.671,6551.9907,6551.9907,6551.9907,6551.9907,6551.9907
803,803,3967.9944,6381.8574,6613.3237,6613.3237,6613.3237,6613.3237,6613.3237
804,804,4005.1387,6441.598,6675.2314,6675.2314,6675.2314,6675.2314,6675.2314
805,805,4042.6309,6501.898,6737.7183,6737.7183,6737.7183,6737.7183,6737.7183
806,806,4080.4739,6562.762,6800.79,6800.79,6800.79,6800.79,6800.79
807,807,4118.6714,6624.1963,6864.452,6864.452,6864.452,6864.452,6864.452
808,808,4157.226,6686.2056,6928.7104,6928.7104,6928.7104,6928.7104,6928.7104
809,809,4196.142,6748.795,6993.57,6993.57,6993.57,6993.57,6993.57
810,810,4235.4224,6811.9707,7059.037,7059.037,7059.037,7059.037,7059.037
811,811,4275.07,6875.7373,7125.1167,7125.1167,7125.1167,7125.1167,7125.1167
812,812,4315.089,6940.101,7191.815,7191.815,7191.815,7191.815,7191.815
813,813,4355.4824,7005.068,7259.137,7259.137,7259.137,7259.137,7259.137
814,814,4396.2544,7070.642,7327.0903,7327.0903,7327.0903,7327.0903,7327.0903
815,815,4437.4077,7136.8306,7395.679,7395.679,7395.679,7395.679,7395.679
816,816,4478.9463,7203.638,7464.91,7464.91,7464.91,7464.91,7464.91
817,817,4520.8735,7271.072,7534.789,7534.789,7534.789,7534.789,7534.789
818,818,4563.1934,7339.136,7605.3223,7605.3223,7605.3223,7605.3223,7605.3223
819,819,4605.9097,7407.838,7676.516,7676.516,7676.516,7676.516,7676.516
820,820,4649.0254,7477.1826,7748.376,7748.376,7748.376,7748.376,7748.376
821,821,4692.545,7547.177,7820.908,7820.908,7820.908,7820.908,7820.908
822,822,4736.472,7617.8257,7894.12,7894.12,7894.12,7894.12,7894.12
823,823,4780.81,7689.136,7968.017,7968.017,7968.017,7968.017,7968.017
824,824,4825.5635,7761.1143,8042.6055,8042.6055,8042.6055,8042.6055,8042.6055
825,825,4870.7354,7833.766,8117.8926,8117.8926,8117.8926,8117.8926,8117.8926
826,826,4916.3306,7907.098,8193.884,8193.884,8193.884,8193.884,8193.884
827,827,4962.352,7981.1167,8270.587,8270.587,8270.587,8270.587,8270.587
828,828,5008.8047,8055.8276,8348.008,8348.008,8348.008,8348.008,8348.008
829,829,5055.6924,8131.2383,8426.154,8426.154,8426.154,8426.154,8426.154
830,830,5103.0186,8207.355,8505.031,8505.031,8505.031,8505.031,8505.031
831,831,5150.788,8284.185,8584.646,8584.646,8584.646,8584.646,8584.646
832,832,5199.0044,8361.732,8665.008,8665.008,8665.008,8665.008,8665.008
833,833,5247.6724,8440.007,8746.121,8746.121,8746.121,8746.121,8746.121
834,834,5296.796,8519.014,8827.993,8827.993,8827.993,8827.993,8827.993
835,835,5346.3794,8598.76,8910.632,8910.632,8910.632,8910.632,8910.632
836,836,5396.427,8679.253,8994.045,8994.045,8994.045,8994.045,8994.045
837,837,5446.943,8760.5,9078.238,9078.238,9078.238,9078.238,9078.238
838,838,5497.9316,8842.507,9163.22,9163.22,9163.22,9163.22,9163.22
839,839,5549.398,8925.281,9248.996,9248.996,9248.996,9248.996,9248.996
840,840,5601.3457,9008.831,9335.576,9335.576,9335.576,9335.576,9335.576
841,841,5653.78,9093.163,9422.967,9422.967,9422.967,9422.967,9422.967
842,842,5706.705,9178.284,9511.175,9511.175,9511.175,9511.175,9511.175
843,843,5760.1255,9264.202,9600.209,9600.209,9600.209,9600.209,9600.209
844,844,5814.046,9350.924,9690.077,9690.077,9690.077,9690.077,9690.077
845,845,5868.4717,9438.458,9780.786,9780.786,9780.786,9780.786,9780.786
846,846,5923.4062,9526.812,9872.344,9872.344,9872.344,9872.344,9872.344
847,847,5978.8555,9615.992,9964.759,9964.759,9964.759,9964.759,9964.759
848,848,6034.823,9706.008,10058.039,10058.039,10058.039,10058.039,10058.039
849,849,6091.3154,9796.865,10152.192,10152.192,10152.192,10152.192,10152.192
850,850,6148.3364,9888.574,10247.227,10247.227,10247.227,10247.227,10247.227
851,851,6205.8906,9981.141,10343.151,10343.151,10343.151,10343.151,10343.151
852,852,6263.9844,10074.574,10439.974,10439.974,10439.974,10439.974,10439.974
853,853,6322.6216,10168.883,10537.702,10537.702,10537.702,10537.702,10537.702
854,854,6381.8076,10264.073,10636.346,10636.346,10636.346,10636.346,10636.346
855,855,6441.548,10360.156,10735.913,10735.913,10735.913,10735.913,10735.913
856,856,6501.847,10457.138,10836.412,10836.412,10836.412,10836.412,10836.412
857,857,6562.711,10555.026,10937.852,10937.852,10937.852,10937.852,10937.852
858,858,6624.1445,10653.832,11040.24,11040.24,11040.24,11040.24,11040.24
859,859,6686.153,10753.563,11143.589,11143.589,11143.589,11143.589,11143.589
860,860,6748.742,10854.227,11247.903,11247.903,11247.903,11247.903,11247.903
861,861,6811.917,10955.833,11353.195,11353.195,11353.195,11353.195,11353.195
862,862,6875.6836,11058.391,11459.473,11459.473,11459.473,11459.473,11459.473
863,863,6940.047,11161.909,11566.745,11566.745,11566.745,11566.745,11566.745
864,864,7005.0127,11266.396,11675.021,11675.021,11675.021,11675.021,11675.021
865,865,7070.5864,11371.86,11784.312,11784.312,11784.312,11784.312,11784.312
866,866,7136.7744,11478.313,11894.624,11894.624,11894.624,11894.624,11894.624
867,867,7203.582,11585.761,12005.97,12005.97,12005.97,12005.97,12005.97
868,868,7271.0146,11694.215,12118.357,12118.357,12118.357,12118.357,12118.357
869,869,7339.0786,11803.685,12231.798,12231.798,12231.798,12231.798,12231.798
870,870,7407.78,11914.179,12346.3,12346.3,12346.3,12346.3,12346.3
871,871,7477.124,12025.708,12461.873,12461.873,12461.873,12461.873,12461.873
872,872,7547.1177,12138.28,12578.529,12578.529,12578.529,12578.529,12578.529
873,873,7617.766,12251.907,12696.276,12696.276,12696.276,12696.276,12696.276
874,874,7689.076,12366.598,12815.127,12815.127,12815.127,12815.127,12815.127
875,875,7761.0537,12482.361,12935.089,12935.089,12935.089,12935.089,12935.089
876,876,7833.7046,12599.208,13056.175,13056.175,13056.175,13056.175,13056.175
877,877,7907.036,12717.149,13178.394,13178.394,13178.394,13178.394,13178.394
878,878,7981.0537,12836.195,13301.757,13301.757,13301.757,13301.757,13301.757
879,879,8055.7646,12956.354,13426.274,13426.274,13426.274,13426.274,13426.274
880,880,8131.175,13077.64,13551.958,13551.958,13551.958,13551.958,13551.958
881,881,8207.291,13200.06,13678.817,13678.817,13678.817,13678.817,13678.817
882,882,8284.119,13323.625,13806.865,13806.865,13806.865,13806.865,13806.865
883,883,8361.667,13448.348,13936.111,13936.111,13936.111,13936.111,13936.111
884,884,8439.94,13574.237,14066.567,14066.567,14066.567,14066.567,14066.567
885,885,8518.946,13701.306,14198.244,14198.244,14198.244,14198.244,14198.244
886,886,8598.692,13829.564,14331.154,14331.154,14331.154,14331.154,14331.154
887,887,8679.186,13959.022,14465.309,14465.309,14465.309,14465.309,14465.309
888,888,8760.431,14089.693,14600.719,14600.719,14600.719,14600.719,14600.719
889,889,8842.4375,14221.587,14737.396,14737.396,14737.396,14737.396,14737.396
890,890,8925.212,14354.715,14875.353,14875.353,14875.353,14875.353,14875.353
891,891,9008.761,14489.09,15014.601,15014.601,15014.601,15014.601,15014.601
892,892,9093.092,14624.723,15155.152,15155.152,15155.152,15155.152,15155.152
893,893,9178.212,14761.624,15297.02,15297.02,15297.02,15297.02,15297.02
894,894,9264.129,14899.808,15440.216,15440.216,15440.216,15440.216,15440.216
895,895,9350.851,15039.285,15584.751,15584.751,15584.751,15584.751,15584.751
896,896,9438.384,15180.068,15730.641,15730.641,15730.641,15730.641,15730.641
897,897,9526.737,15322.169,15877.895,15877.895,15877.895,15877.895,15877.895
898,898,9615.917,15465.6,16026.528,16026.528,16026.528,16026.528,16026.528
899,899,9705.932,15610.373,16176.553,16176.553,16176.553,16176.553,16176.553
900,900,9796.789,15756.502,16327.981,16327.981,16327.981,16327.981,16327.981
901,901,9888.496,15903.999,16480.828,16480.828,16480.828,16480.828,16480.828
902,902,9981.0625,16052.876,16635.105,16635.105,16635.105,16635.105,16635.105
903,903,10074.496,16203.147,16790.826,16790.826,16790.826,16790.826,16790.826
904,904,10168.803,16354.825,16948.006,16948.006,16948.006,16948.006,16948.006
905,905,10263.993,16507.922,17106.656,17106.656,17106.656,17106.656,17106.656
906,906,10360.074,16662.453,17266.791,17266.791,17266.791,17266.791,17266.791
907,907,10457.056,16818.43,17428.426,17428.426,17428.426,17428.426,17428.426
908,908,10554.943,16975.867,17591.572,17591.572,17591.572,17591.572,17591.572
909,909,10653.749,17134.78,17756.248,17756.248,17756.248,17756.248,17756.248
910,910,10753.479,17295.178,17922.465,17922.465,17922.465,17922.465,17922.465
911,911,10854.142,17457.078,18090.236,18090.236,18090.236,18090.236,18090.236
912,912,10955.747,17620.494,18259.58,18259.58,18259.58,18259.58,18259.58
913,913,11058.305,17785.44,18430.508,18430.508,18430.508,18430.508,18430.508
914,914,11161.821,17951.93,18603.035,18603.035,18603.035,18603.035,18603.035
915,915,11266.307,18119.977,18777.178,18777.178,18777.178,18777.178,18777.178
916,916,11371.771,18289.598,18952.951,18952.951,18952.951,18952.951,18952.951
917,917,11478.223,18460.807,19130.371,19130.371,19130.371,19130.371,19130.371
918,918,11585.67,18633.62,19309.45,19309.45,19309.45,19309.45,19309.45
919,919,11694.123,18808.049,19490.205,19490.205,19490.205,19490.205,19490.205
920,920,11803.592,18984.111,19672.654,19672.654,19672.654,19672.654,19672.654
921,921,11914.086,19161.82,19856.809,19856.809,19856.809,19856.809,19856.809
922,922,12025.613,19341.195,20042.69,20042.69,20042.69,20042.69,20042.69
923,923,12138.186,19522.248,20230.309,20230.309,20230.309,20230.309,20230.309
924,924,12251.811,19704.996,20419.686,20419.686,20419.686,20419.686,20419.686
925,925,12366.5,19889.455,20610.834,20610.834,20610.834,20610.834,20610.834
926,926,12482.263,20075.64,20803.771,20803.771,20803.771,20803.771,20803.771
927,927,12599.109,20263.568,20998.516,20998.516,20998.516,20998.516,20998.516
928,928,12717.05,20453.256,21195.084,21195.084,21195.084,21195.084,21195.084
929,929,12836.095,20644.719,21393.49,21393.49,21393.49,21393.49,21393.49
930,930,12956.253,20837.975,21593.756,21593.756,21593.756,21593.756,21593.756
931,931,13077.537,21033.04,21795.895,21795.895,21795.895,21795.895,21795.895
932,932,13199.956,21229.928,21999.926,21999.926,21999.926,21999.926,21999.926
933,933,13323.521,21428.662,22205.867,22205.867,22205.867,22205.867,22205.867
934,934,13448.242,21629.256,22413.736,22413.736,22413.736,22413.736,22413.736
935,935,13574.131,21831.727,22623.553,22623.553,22623.553,22623.553,22623.553
936,936,13701.198,22036.094,22835.33,22835.33,22835.33,22835.33,22835.33
937,937,13829.456,22242.375,23049.092,23049.092,23049.092,23049.092,23049.092
938,938,13958.913,22450.586,23264.855,23264.855,23264.855,23264.855,23264.855
939,939,14089.583,22660.746,23482.639,23482.639,23482.639,23482.639,23482.639
940,940,14221.476,22872.873,23702.459,23702.459,23702.459,23702.459,23702.459
941,941,14354.603,23086.986,23924.338,23924.338,23924.338,23924.338,23924.338
942,942,14488.977,23303.104,24148.293,24148.293,24148.293,24148.293,24148.293
943,943,14624.607,23521.244,24374.346,24374.346,24374.346,24374.346,24374.346
944,944,14761.509,23741.426,24602.514,24602.514,24602.514,24602.514,24602.514
945,945,14899.691,23963.67,24832.818,24832.818,24832.818,24832.818,24832.818
946,946,15039.167,24187.994,25065.28,25065.28,25065.28,25065.28,25065.28
947,947,15179.949,24414.418,25299.914,25299.914,25299.914,25299.914,25299.914
948,948,15322.049,24642.96,25536.748,25536.748,25536.748,25536.748,25536.748
949,949,15465.479,24873.645,25775.797,25775.797,25775.797,25775.797,25775.797
950,950,15610.251,25106.486,26017.084,26017.084,26017.084,26017.084,26017.084
951,951,15756.378,25341.508,26260.63,26260.63,26260.63,26260.63,26260.63
952,952,15903.874,25578.73,26506.457,26506.457,26506.457,26506.457,26506.457
953,953,16052.75,25818.174,26754.584,26754.584,26754.584,26754.584,26754.584
954,954,16203.021,26059.857,27005.033,27005.033,27005.033,27005.033,27005.033
955,955,16354.696,26303.803,27257.828,27257.828,27257.828,27257.828,27257.828
956,956,16507.793,26550.033,27512.988,27512.988,27512.988,27512.988,27512.988
957,957,16662.322,26798.568,27770.537,27770.537,27770.537,27770.537,27770.537
958,958,16818.299,27049.43,28030.498,28030.498,28030.498,28030.498,28030.498
959,959,16975.734,27302.64,28292.89,28292.89,28292.89,28292.89,28292.89
960,960,17134.645,27558.22,28557.742,28557.742,28557.742,28557.742,28557.742
961,961,17295.043,27816.193,28825.07,28825.07,28825.07,28825.07,28825.07
962,962,17456.941,28076.58,29094.902,29094.902,29094.902,29094.902,29094.902
963,963,17620.355,28339.406,29367.26,29367.26,29367.26,29367.26,29367.26
964,964,17785.3,28604.691,29642.166,29642.166,29642.166,29642.166,29642.166
965,965,17951.79,28872.459,29919.646,29919.646,29919.646,29919.646,29919.646
966,966,18119.836,29142.734,30199.725,30199.725,30199.725,30199.725,30199.725
967,967,18289.455,29415.541,30482.426,30482.426,30482.426,30482.426,30482.426
968,968,18460.662,29690.898,30767.771,30767.771,30767.771,30767.771,30767.771
969,969,18633.473,29968.836,31055.79,31055.79,31055.79,31055.79,31055.79
970,970,18807.9,30249.375,31346.502,31346.502,31346.502,31346.502,31346.502
971,971,18983.963,30532.54,31639.938,31639.938,31639.938,31639.938,31639.938
972,972,19161.672,30818.354,31936.12,31936.12,31936.12,31936.12,31936.12
973,973,19341.043,31106.846,32235.072,32235.072,32235.072,32235.072,32235.072
974,974,19522.096,31398.037,32536.824,32536.824,32536.824,32536.824,32536.824
975,975,19704.842,31691.953,32841.402,32841.402,32841.402,32841.402,32841.402
976,976,19889.299,31988.621,33148.832,33148.832,33148.832,33148.832,33148.832
977,977,20075.482,32288.068,33459.137,33459.137,33459.137,33459.137,33459.137
978,978,20263.408,32590.316,33772.348,33772.348,33772.348,33772.348,33772.348
979,979,20453.096,32895.395,34088.492,34088.492,34088.492,34088.492,34088.492
980,980,20644.557,33203.33,34407.594,34407.594,34407.594,34407.594,34407.594
981,981,20837.81,33514.145,34729.684,34729.684,34729.684,34729.684,34729.684
982,982,21032.873,33827.87,35054.79,35054.79,35054.79,35054.79,35054.79
983,983,21229.762,34144.535,35382.938,35382.938,35382.938,35382.938,35382.938
984,984,21428.494,34464.16,35714.156,35714.156,35714.156,35714.156,35714.156
985,985,21629.086,34786.78,36048.477,36048.477,36048.477,36048.477,36048.477
986,986,21831.557,35112.418,36385.926,36385.926,36385.926,36385.926,36385.926
987,987,22035.922,35441.105,36726.535,36726.535,36726.535,36726.535,36726.535
988,988,22242.2,35772.87,37070.332,37070.332,37070.332,37070.332,37070.332
989,989,22450.41,36107.742,37417.348,37417.348,37417.348,37417.348,37417.348
990,990,22660.568,36445.746,37767.613,37767.613,37767.613,37767.613,37767.613
991,991,22872.693,36786.914,38121.156,38121.156,38121.156,38121.156,38121.156
992,992,23086.805,37131.277,38478.008,38478.008,38478.008,38478.008,38478.008
993,993,23302.92,37478.863,38838.2,38838.2,38838.2,38838.2,38838.2
994,994,23521.059,37829.703,39201.766,39201.766,39201.766,39201.766,39201.766
995,995,23741.24,38183.83,39568.734,39568.734,39568.734,39568.734,39568.734
996,996,23963.482,38541.266,39939.137,39939.137,39939.137,39939.137,39939.137
997,997,24187.805,38902.05,40313.008,40313.008,40313.008,40313.008,40313.008
998,998,24414.227,39266.215,40690.38,40690.38,40690.38,40690.38,40690.38
999,999,24642.768,39633.785,41071.28,41071.28,41071.28,41071.28,41071.28
1000,1000,24873.45,40004.797,41455.75,41455.75,41455.75,41455.75,41455.75
1001,1001,25106.29,40379.28,41843.816,41843.816,41843.816,41843.816,41843.816
1002,1002,25341.31,40757.273,42235.516,42235.516,42235.516,42235.516,42235.516
1003,1003,25578.53,41138.8,42630.883,42630.883,42630.883,42630.883,42630.883
1004,1004,25817.97,41523.902,43029.95,43029.95,43029.95,43029.95,43029.95
1005,1005,26059.652,41912.61,43432.754,43432.754,43432.754,43432.754,43432.754
1006,1006,26303.598,42304.953,43839.33,43839.33,43839.33,43839.33,43839.33
1007,1007,26549.826,42700.97,44249.71,44249.71,44249.71,44249.71,44249.71
1008,1008,26798.36,43100.695,44663.93,44663.93,44663.93,44663.93,44663.93
1009,1009,27049.219,43504.16,45082.03,45082.03,45082.03,45082.03,45082.03
1010,1010,27302.426,43911.402,45504.043,45504.043,45504.043,45504.043,45504.043
1011,1011,27558.004,44322.457,45930.008,45930.008,45930.008,45930.008,45930.008
1012,1012,27815.975,44737.36,46359.957,46359.957,46359.957,46359.957,46359.957
1013,1013,28076.36,45156.145,46793.934,46793.934,46793.934,46793.934,46793.934
1014,1014,28339.184,45578.85,47231.973,47231.973,47231.973,47231.973,47231.973
1015,1015,28604.467,46005.516,47674.11,47674.11,47674.11,47674.11,47674.11
1016,1016,28872.232,46436.176,48120.387,48120.387,48120.387,48120.387,48120.387
1017,1017,29142.506,46870.863,48570.844,48570.844,48570.844,48570.844,48570.844
1018,1018,29415.309,47309.62,49025.516,49025.516,49025.516,49025.516,49025.516
1019,1019,29690.666,47752.49,49484.445,49484.445,49484.445,49484.445,49484.445
1020,1020,29968.602,48199.5,49947.668,49947.668,49947.668,49947.668,49947.668
1021,1021,30249.137,48650.695,50415.227,50415.227,50415.227,50415.227,50415.227
1022,1022,30532.299,49106.113,50887.164,50887.164,50887.164,50887.164,50887.164
1023,1023,30818.113,49565.797,51363.52,51363.52,51363.52,51363.52,51363.52
1024,1024,31106.602,50029.78,51844.336,51844.336,51844.336,51844.336,51844.336
1025,1025,31397.79,50498.113,52329.65,52329.65,52329.65,52329.65,52329.65
1026,1026,31691.705,50970.824,52819.508,52819.508,52819.508,52819.508,52819.508
1027,1027,31988.371,51447.965,53313.953,53313.953,53313.953,53313.953,53313.953
1028,1028,32287.814,51929.566,53813.023,53813.023,53813.023,53813.023,53813.023
1029,1029,32590.06,52415.68,54316.77,54316.77,54316.77,54316.77,54316.77
1030,1030,32895.137,52906.344,54825.227,54825.227,54825.227,54825.227,54825.227
