ID,TraitCondID,TraitNodeID
10678,12833,39469
10679,12834,39470
10680,12835,39471
10681,12836,39472
10682,12837,39473
10683,12838,39474
10684,12839,39475
10685,12840,39476
10686,12841,39477
10687,12842,39478
10688,12843,39479
10689,12844,39480
10690,12845,39481
10691,12846,39482
10692,12847,39483
10693,12848,39484
10694,12849,39485
10695,12850,39486
10696,12851,39487
10697,12852,39488
10698,12853,39489
10699,12854,39490
10700,12855,39491
10701,12856,39492
10702,12857,39493
10706,12874,39669
10707,12872,39705
10708,12873,39707
10709,12880,39840
10710,12881,39841
10711,12882,39842
10712,12883,39843
10713,12884,39844
10714,12885,39845
10715,12886,39846
10716,12887,39847
10717,12888,39848
10718,12889,39849
10719,12890,39850
10720,12891,39851
10721,12892,39852
10722,12893,39853
10723,12894,39854
10724,12895,39855
10725,12896,39856
10726,12897,39857
10727,12898,39858
10728,12899,39859
10729,12900,39860
10730,12901,39861
10731,12902,39862
10732,12903,39863
10733,12904,39864
10734,12905,39865
10735,12906,39866
10736,12907,39867
10737,12908,39868
10738,12909,39869
10739,12910,39870
10740,12911,39875
10741,12912,39876
10742,12913,39877
10743,12914,39878
10744,12915,39879
10745,12916,39880
10746,12917,39881
10747,12918,39882
10748,12919,39883
10749,12920,39884
10750,12921,39885
10751,12922,39886
10752,12923,39887
10753,12924,39888
10754,12925,39889
10755,12926,39890
10756,12927,39891
10757,12928,39892
10758,12929,39893
10759,12930,39894
10760,12931,39895
10761,12932,39896
10762,12933,39897
10763,12934,39898
10764,12935,39902
10765,12936,39903
10766,12937,39904
10767,12938,39905
10768,12939,39906
10769,12940,39907
10770,12941,39908
10771,12942,39909
10772,12943,39910
10773,12944,39911
10774,12945,39912
10775,12946,39913
10776,12947,39914
10777,12948,39915
10778,12949,39916
10779,12950,39917
10780,12951,39918
10781,12952,39919
10782,12953,39920
10783,12954,39921
10784,12955,39922
10785,12956,39923
10786,12957,39924
10787,12958,39925
10788,12959,39926
10789,12960,39927
10790,12961,39928
10791,12962,39929
10792,12963,39930
10793,12964,39931
10794,12965,39932
10795,12966,39933
10796,12967,39934
10797,12968,39939
10798,12969,39940
10799,12970,39941
10800,12971,39942
10801,12972,39943
10802,12973,39944
10803,12974,39945
10804,12975,39946
10805,12976,39947
10806,12977,39948
10807,12978,39949
10808,12979,39950
10809,12980,39951
10810,12981,39952
10811,12982,39953
10812,12983,39954
10813,12984,39955
10814,12985,39956
10815,12986,39957
10816,12987,39958
10817,12988,39959
10818,12989,39960
10819,12990,39961
10820,12991,39962
10821,12992,39963
10822,12993,39964
10823,12994,39965
10824,12995,39966
10825,12996,39967
10826,12997,39968
10827,12998,39969
10828,12999,39974
10829,13000,39975
10830,13001,39976
10831,13002,39977
10832,13003,39978
10833,13004,39979
10834,13005,39980
10835,13006,39981
10836,13007,39982
10837,13008,39983
10838,13009,39984
10839,13010,39985
10840,13011,39986
10841,13012,39987
10842,13013,39988
10843,13014,39989
10844,13015,39990
10845,13016,39991
10846,13017,39992
10847,13018,39993
10848,13019,39994
10849,13020,39995
10850,13021,39996
10851,13022,39997
10852,13023,39998
10853,13024,39999
10854,13025,40000
10855,13026,40001
10856,13027,40002
10857,13028,40003
10858,13029,40004
10859,13030,40009
10860,13031,40010
10861,13032,40011
10862,13033,40012
10863,13034,40013
10864,13035,40014
10865,13036,40015
10866,13037,40016
10867,13038,40017
10868,13039,40018
10869,13040,40019
10870,13041,40020
10871,13042,40021
10872,13043,40022
10873,13044,40023
10874,13045,40024
10875,13046,40025
10876,13047,40026
10877,13048,40027
10878,13049,40028
10879,13050,40029
10880,13051,40030
10881,13052,40031
10882,13053,40032
10883,13054,40033
10884,13055,40034
10885,13056,40039
10886,13057,40040
10887,13058,40041
10888,13059,40042
10889,13060,40043
10890,13061,40044
10891,13062,40045
10892,13063,40046
10893,13064,40047
10894,13065,40048
10895,13066,40049
10896,13067,40050
10897,13068,40051
10898,13069,40052
10899,13070,40053
10900,13071,40054
10901,13072,40055
10902,13073,40056
10903,13074,40057
10904,13075,40058
10905,13076,40059
10906,13077,40060
10907,13078,40061
10908,13079,40062
10909,13080,40063
10910,13081,40064
10911,13082,40065
10912,13083,40066
10913,13084,40067
10914,13085,40068
10915,13086,40069
10916,13087,40075
10917,13088,40076
10918,13089,40077
10919,13090,40078
10920,13091,40079
10921,13092,40080
10922,13093,40081
10923,13094,40082
10924,13095,40083
10925,13096,40084
10926,13097,40085
10927,13098,40086
10928,13099,40087
10929,13100,40088
10930,13101,40089
10931,13102,40090
10932,13103,40091
10933,13104,40092
10934,13105,40093
10935,13106,40094
10936,13107,40095
10937,13108,40096
10938,13109,40097
10939,13110,40098
10940,13111,40099
10941,13112,40100
10942,13113,40101
10943,13114,40102
10944,13115,40103
10945,13116,40104
10946,13117,40105
10947,13118,40106
10948,13119,40107
10949,13120,40108
10950,13121,40109
10951,13122,40110
10952,13123,40111
10953,13124,40112
10954,13125,40113
10955,13126,40114
10956,13127,40115
10957,13128,40116
10958,13129,40117
10959,13130,40118
10960,13131,40119
10961,13132,40120
10962,13133,40121
10963,13134,40122
10964,13135,40123
10965,13136,40124
10966,13137,40125
10967,13138,40126
10968,13139,40127
10969,13140,40128
10970,13141,40129
10971,13142,40130
10972,13143,40131
10973,13144,40132
10974,13145,40133
10975,13146,40134
10976,13147,40135
10977,13148,40136
10978,13149,40137
10979,13150,40151
10980,13151,40152
10981,13152,40153
10982,13153,40154
10983,13154,40155
10984,13155,40156
10985,13156,40157
10986,13157,40158
10987,13158,40159
10988,13159,40160
10989,13160,40161
10990,13161,40162
10991,13162,40163
10992,13163,40164
10993,13164,40165
10994,13165,40166
10995,13166,40167
10996,13167,40168
10997,13168,40169
10998,13169,40170
10999,13170,40171
11000,13171,40172
11001,13172,40173
11002,13173,40174
11003,13174,40175
11004,13175,40176
11005,13176,40177
11006,13177,40178
11007,13178,40179
11008,13179,40180
11009,13180,40181
11010,13181,40182
11011,13182,40183
11012,13183,40184
11013,13184,40185
11014,13185,40186
11015,13186,40187
11016,13187,40188
11017,13188,40189
11018,13189,40190
11019,13190,40191
11020,13191,40192
11021,13192,40193
11022,13193,40194
11023,13194,40195
11024,13195,40196
11025,13196,40197
11026,13197,40198
11027,13198,40199
11028,13199,40200
11029,13200,40201
11030,13201,40202
11031,13202,40203
11032,13203,40204
11033,13204,40205
11034,13205,40206
11035,13206,40207
11036,13207,40208
11037,13208,40209
11038,13209,40210
11039,13210,40211
11040,13211,40212
11041,13212,40213
11042,13229,40471
11043,13230,40472
11044,13231,40473
11045,13232,40474
11046,13233,40475
11047,13234,40476
11048,13235,40477
11049,13236,40478
11050,13237,40479
11051,13238,40480
11052,13239,40481
11053,13240,40482
11054,13241,40483
11055,13242,40484
11056,13243,40485
11057,13244,40486
11058,13245,40487
11059,13246,40488
11060,13247,40489
11061,13248,40490
11062,13249,40491
11063,13250,40492
11064,13251,40493
11065,13252,40494
11066,13253,40495
11067,13254,40496
11068,13255,40497
11069,13256,40498
11070,13257,40499
11071,13258,40500
11072,13259,40501
11073,13260,40502
11074,13261,40503
11075,13262,40508
11076,13263,40509
11077,13264,40510
11078,13265,40511
11079,13266,40512
11080,13267,40513
11081,13268,40514
11082,13269,40515
11083,13270,40516
11084,13271,40517
11085,13272,40518
11086,13273,40519
11087,13274,40520
11088,13275,40521
11089,13276,40522
11090,13277,40523
11091,13278,40524
11092,13279,40525
11093,13280,40526
11094,13281,40527
11095,13282,40528
11096,13283,40529
11097,13284,40530
11098,13285,40531
11099,13286,40532
11100,13287,40533
11101,13288,40534
11102,13289,40535
11103,13290,40536
11104,13291,40537
11105,13292,40542
11106,13293,40543
11107,13294,40544
11108,13295,40545
11109,13296,40546
11110,13297,40547
11111,13298,40548
11112,13299,40549
11113,13300,40550
11114,13301,40551
11115,13302,40552
11116,13303,40553
11117,13304,40554
11118,13305,40555
11119,13306,40556
11120,13307,40557
11121,13308,40558
11122,13309,40559
11123,13310,40560
11124,13311,40561
11125,13312,40562
11126,13313,40563
11127,13314,40564
11128,13315,40565
11129,13316,40566
11130,13317,40567
11131,13318,40568
11132,13319,40569
11133,13320,40570
11134,13321,40571
11135,13322,40572
11136,13323,40577
11137,13324,40578
11138,13325,40579
11139,13326,40580
11140,13327,40581
11141,13328,40582
11142,13329,40583
11143,13330,40584
11144,13331,40585
11145,13332,40586
11146,13333,40587
11147,13334,40588
11148,13335,40589
11149,13336,40590
11150,13337,40591
11151,13338,40592
11152,13339,40593
11153,13340,40594
11154,13341,40595
11155,13342,40596
11156,13343,40597
11157,13344,40598
11158,13345,40599
11159,13346,40600
11161,13361,40794
11163,13409,41428
11170,13432,41721
11171,13435,41723
11172,13437,41724
11173,13438,41725
11174,13439,41726
11175,13436,41800
11182,13470,42025
11183,13473,42027
11184,13475,42028
11185,13476,42029
11186,13477,42030
11187,13474,42104
11191,13498,42367
11192,13500,42373
11193,13499,42381
11200,13530,42669
11201,13533,42671
11202,13535,42672
11203,13536,42673
11204,13537,42674
11205,13534,42748
11206,13547,42806
11207,13548,42807
11208,13549,42808
11209,13550,42809
11210,13551,42810
11211,13552,42811
11212,13553,42812
11213,13554,42813
11214,13555,42814
11215,13556,42815
11216,13557,42816
11217,13558,42817
11218,13559,42818
11219,13560,42819
11220,13561,42820
11221,13562,42821
11222,13563,42822
11223,13564,42823
11224,13565,42824
11225,13566,42825
