ID,VisualStyle,LeftTraitNodeID,RightTraitNodeID,Type
25367,1,31356,31476,2
25368,1,31475,31476,2
25369,1,31437,31438,2
25370,1,31444,31438,2
25371,1,31413,31382,2
25372,1,31474,31475,2
25373,1,31375,31374,2
25374,1,31396,31395,2
25375,1,31410,31384,2
25376,1,31520,31521,2
25377,1,31483,31484,2
25378,1,31409,31410,2
25379,1,31514,31510,2
25380,1,31524,31500,2
25381,1,31459,31439,2
25382,1,31444,31439,2
25383,1,31370,31369,2
25384,1,31487,31488,2
25385,1,31356,31357,2
25386,1,31491,31490,2
25387,1,31473,31474,2
25388,1,31471,31470,2
25389,1,31513,31514,2
25390,1,31371,31370,2
25391,1,31394,31393,2
25392,1,31452,31418,2
25393,1,31519,31518,2
25394,1,31444,31443,2
25395,1,31384,31383,2
25396,1,31398,31397,2
25397,1,31378,31379,2
25398,1,31462,31461,2
25399,1,31499,31504,2
25400,1,31396,31394,2
25401,1,31397,31396,2
25402,1,31505,31485,2
25403,1,31436,31437,2
25404,1,31455,31456,2
25405,1,31454,31455,2
25406,1,31460,31422,2
25407,1,31443,31442,2
25408,1,31479,31480,2
25409,1,31412,31413,2
25410,1,31377,31378,2
25411,1,31382,31381,2
25412,1,31476,31359,2
25413,1,31442,31441,2
25414,1,31474,31356,2
25415,1,31456,31419,2
25416,1,31415,31377,2
25417,1,31453,31447,2
25418,1,31389,31388,2
25419,1,31523,31524,2
25420,1,31379,31376,2
25421,1,31504,31482,2
25422,1,31361,31360,2
25423,1,31521,31493,2
25424,1,31446,31425,2
25425,1,31476,31477,2
25426,1,31387,31386,2
25427,1,31488,31486,2
25428,1,31431,31430,2
25429,1,31388,31387,2
25430,1,31447,31446,2
25431,1,31430,31429,2
25432,1,31514,31515,2
25433,1,31460,31417,2
25434,1,31412,31411,2
25435,1,31504,31505,2
25436,1,31456,31457,2
25437,1,31422,31423,2
25438,1,31498,31481,2
25439,1,31504,31498,2
25440,1,31376,31375,2
25441,1,31459,31460,2
25442,1,31446,31426,2
25443,1,31393,31392,2
25444,1,31458,31420,2
25445,1,31477,31358,2
25446,1,31409,31408,2
25447,1,31455,31421,2
25448,1,31379,31380,2
25449,1,31446,31445,2
25450,1,31452,31453,2
25451,1,31454,31453,2
25452,1,31457,31458,2
25453,1,31468,31467,2
25454,1,31521,31519,2
25455,1,31423,31424,2
25456,1,31437,31431,2
25457,1,31441,31440,2
25458,1,31482,31483,2
25459,1,31477,31478,2
25460,1,31490,31489,2
25461,1,31458,31459,2
25462,1,31510,31509,2
25463,1,31445,31444,2
25464,1,31478,31479,2
25716,1,31677,31798,2
25717,1,31812,31677,2
25718,1,31824,31800,2
25719,1,31800,31814,2
25720,1,31815,31800,2
25721,1,31822,31796,2
25722,1,31825,31796,2
25723,1,31825,31814,2
25724,1,31812,31814,2
25725,1,31801,31800,2
25726,1,31800,31812,2
25727,1,31810,31812,2
25728,1,31708,31712,2
25729,1,31719,31712,2
25730,1,31722,31679,2
25731,1,31719,31679,2
25732,1,31709,31681,2
25733,1,31709,31721,2
25734,1,31699,31709,2
25735,1,31680,31722,2
25736,1,31708,31720,2
25737,1,31705,31708,2
25738,1,31710,31708,2
25739,1,31682,31708,2
25740,1,31707,31682,2
25741,1,31711,31715,2
25742,1,31696,31715,2
25743,1,31714,31711,2
25744,1,31711,31702,2
25745,1,31696,31711,2
25746,1,31696,31716,2
25747,1,31703,31696,2
25748,1,31703,31714,2
25749,1,31701,31703,2
25750,1,31717,31713,2
25751,1,31717,31714,2
25752,1,31713,31721,2
25753,1,31699,31713,2
25754,1,31699,31721,2
25755,1,31717,31699,2
25756,1,31701,31717,2
25757,1,31713,31702,2
25758,1,31713,31700,2
25759,1,31721,31704,2
25760,1,31721,31681,2
25761,1,31678,31718,2
25762,1,31719,31678,2
25763,1,31698,31710,2
25764,1,31698,31697,2
25765,1,31700,31698,2
25766,1,31700,31704,2
25767,1,31720,31723,2
25768,1,31697,31722,2
25769,1,31722,31706,2
25770,1,31706,31683,2
25771,1,31724,31706,2
25772,1,31680,31724,2
25773,1,31681,31680,2
25774,1,31704,31680,2
25775,1,31702,31698,2
25776,1,31730,31735,2
25777,1,31736,31735,2
25778,1,31738,31735,2
25779,1,31753,31738,2
25780,1,31730,31739,2
25781,1,31753,31730,2
25782,1,31753,31748,2
25783,1,31746,31753,2
25784,1,31750,31726,2
25785,1,31750,31746,2
25786,1,31750,31728,2
25787,1,31772,31750,2
25788,1,31742,31750,2
25789,1,31733,31740,2
25790,1,31754,31740,2
25791,1,31741,31684,2
25792,1,31685,31741,2
25793,1,31737,31685,2
25794,1,31757,31684,2
25795,1,31743,31757,2
25796,1,31743,31684,2
25797,1,31737,31736,2
25798,1,31744,31737,2
25799,1,31737,31743,2
25800,1,31729,31737,2
25801,1,31744,31743,2
25802,1,31795,31775,2
25803,1,31795,31779,2
25804,1,31795,31777,2
25805,1,31767,31795,2
25806,1,31764,31795,2
25807,1,31776,31795,2
25808,1,31765,31777,2
25809,1,31764,31765,2
25810,1,31777,31779,2
25811,1,31777,31783,2
25812,1,31764,31686,2
25813,1,31686,31783,2
25814,1,31794,31686,2
25815,1,31775,31779,2
25816,1,31776,31780,2
25817,1,31791,31790,2
25818,1,31780,31775,2
25819,1,31791,31780,2
25820,1,31782,31791,2
25821,1,31762,31791,2
25822,1,31725,31736,2
25823,1,31726,31732,2
25824,1,31772,31742,2
25825,1,31731,31772,2
25826,1,31746,31725,2
25827,1,31728,31725,2
25828,1,31747,31744,2
25829,1,31728,31745,2
25830,1,31740,31728,2
25831,1,31779,31773,2
25832,1,31779,31786,2
25833,1,31794,31784,2
25834,1,31785,31794,2
25835,1,31759,31769,2
25836,1,31779,31769,2
25837,1,31687,31787,2
25838,1,31687,31778,2
25839,1,31688,31787,2
25840,1,31688,31778,2
25841,1,31689,31787,2
25842,1,31689,31778,2
25843,1,31729,31745,2
25844,1,31694,31729,2
25845,1,31733,31694,2
25846,1,31694,31744,2
25847,1,31747,31694,2
25848,1,31769,31771,2
25849,1,31695,31705,2
25850,1,31695,31710,2
25851,1,31715,31707,2
25852,1,31702,31695,2
25853,1,31715,31695,2
25854,1,31752,31754,2
25855,1,31727,31752,2
25856,1,31823,31826,2
25857,1,31799,31823,2
25858,1,31690,31762,2
25859,1,31690,31781,2
25860,1,31690,31785,2
25861,1,31778,31690,2
25862,1,31788,31690,2
25863,1,31691,31762,2
25864,1,31691,31781,2
25865,1,31691,31785,2
25866,1,31778,31691,2
25867,1,31788,31691,2
25868,1,31692,31788,2
25869,1,31692,31761,2
25870,1,31693,31761,2
25871,1,31693,31788,2
25872,1,31727,31731,2
25873,1,31727,31749,2
25874,1,31701,31714,2
25875,1,31697,31719,2
25876,1,31710,31719,2
25877,1,31714,31702,2
25878,1,31704,31697,2
25879,1,31745,31736,2
25880,1,31736,31755,2
25881,1,31747,31751,2
25882,1,31755,31756,2
25883,1,31742,31740,2
25884,1,31751,31744,2
25885,1,31754,31733,2
25886,1,31734,31733,2
25887,1,31749,31733,2
25888,1,31749,31734,2
25889,1,31754,31742,2
25890,1,31731,31742,2
25891,1,31749,31754,2
25892,1,31731,31754,2
25893,1,31734,31747,2
25894,1,31740,31745,2
25895,1,31797,31819,2
25896,1,31813,31826,2
25897,1,31813,31815,2
25898,1,31816,31813,2
25899,1,31774,31817,2
25900,1,31774,31804,2
25901,1,31828,31774,2
25902,1,31774,31816,2
25903,1,31804,31824,2
25904,1,31818,31804,2
25905,1,31818,31802,2
25906,1,31828,31818,2
25907,1,31769,31773,2
25908,1,31811,31827,2
25909,1,31820,31811,2
25910,1,31827,31805,2
25911,1,31822,31827,2
25912,1,31809,31822,2
25913,1,31825,31821,2
25914,1,31815,31825,2
25915,1,31815,31809,2
25916,1,31826,31809,2
25917,1,31826,31820,2
25918,1,31793,31769,2
25919,1,31759,31766,2
25920,1,31782,31762,2
25921,1,31768,31762,2
25922,1,31790,31775,2
25923,1,31760,31778,2
25924,1,31778,31782,2
25925,1,31787,31782,2
25926,1,31781,31767,2
25927,1,31783,31789,2
25928,1,31786,31763,2
25929,1,31789,31763,2
25930,1,31783,31786,2
25931,1,31783,31770,2
25932,1,31762,31776,2
25933,1,31768,31781,2
25934,1,31786,31773,2
25935,1,31759,31771,2
25936,1,31775,31793,2
25937,1,31761,31785,2
25938,1,31768,31785,2
25939,1,31761,31794,2
25940,1,31789,31758,2
25941,1,31792,31788,2
25942,1,31760,31788,2
25943,1,31775,31759,2
25944,1,31790,31759,2
25945,1,31778,31768,2
25946,1,31788,31768,2
25947,1,31788,31761,2
25948,1,31792,31761,2
25949,1,31785,31764,2
25950,1,31803,31801,2
25951,1,31824,31801,2
25952,1,31819,31826,2
25953,1,31824,31815,2
25954,1,31816,31815,2
25955,1,31806,31803,2
25956,1,31808,31817,2
25957,1,31807,31819,2
25958,1,31817,31797,2
25959,1,31802,31806,2
25960,1,31808,31807,2
25961,1,31828,31808,2
25962,1,31807,31799,2
25963,1,31801,31810,2
25964,1,31803,31810,2
25965,1,31816,31824,2
25966,1,31806,31824,2
26238,1,32060,32079,2
26239,1,32068,32056,2
26240,1,32060,32078,2
26241,1,32060,32055,2
26242,1,32076,32060,2
26243,1,32066,32060,2
26244,1,32068,32055,2
26245,1,32068,32057,2
26246,1,31999,32068,2
26247,1,32000,32068,2
26248,1,32045,32065,2
26249,1,32045,32067,2
26250,1,32045,32075,2
26251,1,32069,32045,2
26252,1,32048,32044,2
26253,1,32047,32048,2
26254,1,32048,32049,2
26255,1,32078,32050,2
26256,1,32078,32079,2
26257,1,32047,32077,2
26258,1,32049,32044,2
26259,1,32042,32043,2
26260,1,32078,32042,2
26261,1,32077,32078,2
26262,1,32076,32077,2
26263,1,32077,32050,2
26264,1,32050,32051,2
26265,1,32044,32051,2
26266,1,32077,32049,2
26267,1,32049,32050,2
26268,1,31999,32059,2
26269,1,32061,31999,2
26270,1,32061,32000,2
26271,1,32065,32000,2
26272,1,32036,32015,2
26273,1,32034,32031,2
26274,1,32032,32031,2
26275,1,32073,32074,2
26276,1,32039,32040,2
26277,1,32101,32096,2
26278,1,32097,32096,2
26279,1,32109,32110,2
26280,1,32141,32126,2
26281,1,32140,32126,2
26282,1,32139,32126,2
26283,1,32135,32136,2
26284,1,32162,32161,2
26285,1,32161,32146,2
26286,1,32153,32146,2
26287,1,32015,32016,2
26288,1,32037,32016,2
26289,1,32033,32032,2
26290,1,32095,32039,2
26291,1,32113,32083,2
26292,1,32105,32083,2
26293,1,32110,32111,2
26294,1,32148,32127,2
26295,1,32136,32138,2
26296,1,32157,32138,2
26297,1,32137,32138,2
26298,1,32163,32160,2
26299,1,32159,32160,2
26300,1,32161,32160,2
26301,1,32074,32046,2
26302,1,32020,32001,2
26303,1,32016,32017,2
26304,1,32095,32081,2
26305,1,32085,32081,2
26306,1,32082,32084,2
26307,1,32083,32084,2
26308,1,32097,32084,2
26309,1,32111,32112,2
26310,1,32145,32128,2
26311,1,32164,32137,2
26312,1,32162,32159,2
26313,1,32018,32002,2
26314,1,32014,32018,2
26315,1,32017,32018,2
26316,1,32019,32018,2
26317,1,32033,32034,2
26318,1,32055,32054,2
26319,1,32094,32095,2
26320,1,32096,32095,2
26321,1,32105,32097,2
26322,1,32098,32097,2
26323,1,32092,32113,2
26324,1,32112,32113,2
26325,1,32145,32144,2
26326,1,32164,32158,2
26327,1,32163,32158,2
26328,1,32160,32158,2
26329,1,32002,32003,2
26330,1,32020,32019,2
26331,1,32034,32035,2
26332,1,32054,32053,2
26333,1,32064,32061,2
26334,1,32100,32094,2
26335,1,32101,32094,2
26336,1,32106,32098,2
26337,1,32099,32098,2
26338,1,32093,32114,2
26339,1,32113,32114,2
26340,1,32144,32143,2
26341,1,32137,32157,2
26342,1,32156,32157,2
26343,1,32158,32157,2
26344,1,32165,32163,2
26345,1,32162,32163,2
26346,1,32018,32004,2
26347,1,32011,32004,2
26348,1,32037,32020,2
26349,1,32023,32020,2
26350,1,32021,32020,2
26351,1,32035,32036,2
26352,1,32063,32064,2
26353,1,32085,32080,2
26354,1,32107,32099,2
26355,1,32083,32115,2
26356,1,32114,32115,2
26357,1,32141,32142,2
26358,1,32143,32142,2
26359,1,32160,32156,2
26360,1,32163,32164,2
26361,1,32166,32164,2
26362,1,32165,32164,2
26363,1,32011,32007,2
26364,1,32009,32007,2
26365,1,32022,32021,2
26366,1,32022,32037,2
26367,1,32036,32037,2
26368,1,32062,32063,2
26369,1,32105,32082,2
26370,1,32099,32100,2
26371,1,32084,32116,2
26372,1,32115,32116,2
26373,1,32155,32141,2
26374,1,32140,32141,2
26375,1,32148,32155,2
26376,1,32146,32155,2
26377,1,32147,32155,2
26378,1,32154,32155,2
26379,1,32156,32155,2
26380,1,32006,32005,2
26381,1,32031,32022,2
26382,1,32037,32038,2
26383,1,32071,32062,2
26384,1,32090,32087,2
26385,1,32088,32087,2
26386,1,32098,32101,2
26387,1,32100,32101,2
26388,1,32116,32117,2
26389,1,32157,32140,2
26390,1,32155,32140,2
26391,1,32153,32154,2
26392,1,32161,32154,2
26393,1,32165,32166,2
26394,1,32167,32166,2
26395,1,32009,32006,2
26396,1,32022,32023,2
26397,1,32030,32023,2
26398,1,32079,32041,2
26399,1,32089,32088,2
26400,1,32109,32108,2
26401,1,32119,32118,2
26402,1,32138,32139,2
26403,1,32140,32139,2
26404,1,32146,32148,2
26405,1,32154,32148,2
26406,1,32153,32148,2
26407,1,32147,32148,2
26408,1,32149,32148,2
26409,1,32026,32008,2
26410,1,32023,32024,2
26411,1,32025,32024,2
26412,1,32071,32070,2
26413,1,32111,32092,2
26414,1,32108,32107,2
26415,1,32142,32119,2
26416,1,32120,32119,2
26417,1,32139,32121,2
26418,1,32132,32121,2
26419,1,32152,32151,2
26420,1,32166,32168,2
26421,1,32167,32168,2
26422,1,32008,32009,2
26423,1,32010,32009,2
26424,1,32029,32025,2
26425,1,32028,32025,2
26426,1,32030,32025,2
26427,1,32046,32047,2
26428,1,32070,32069,2
26429,1,32092,32093,2
26430,1,32107,32106,2
26431,1,32143,32120,2
26432,1,32138,32132,2
26433,1,32134,32132,2
26434,1,32149,32150,2
26435,1,32151,32150,2
26436,1,32020,32010,2
26437,1,32024,32010,2
26438,1,32025,32026,2
26439,1,32027,32026,2
26440,1,32058,32052,2
26441,1,32056,32052,2
26442,1,32065,32066,2
26443,1,32075,32066,2
26444,1,32067,32066,2
26445,1,32093,32089,2
26446,1,32114,32089,2
26447,1,32112,32105,2
26448,1,32104,32105,2
26449,1,32106,32105,2
26450,1,32129,32130,2
26451,1,32131,32130,2
26452,1,32132,32131,2
26453,1,32150,32145,2
26454,1,32149,32145,2
26455,1,32148,32145,2
26456,1,32019,32011,2
26457,1,32010,32011,2
26458,1,32028,32027,2
26459,1,32055,32056,2
26460,1,32057,32056,2
26461,1,32075,32076,2
26462,1,32064,32065,2
26463,1,32115,32090,2
26464,1,32089,32090,2
26465,1,32103,32104,2
26466,1,32139,32122,2
26467,1,32131,32129,2
26468,1,32134,32129,2
26469,1,32152,32149,2
26470,1,32011,32012,2
26471,1,32029,32028,2
26472,1,32059,32057,2
26473,1,32074,32075,2
26474,1,32116,32091,2
26475,1,32090,32091,2
26476,1,32102,32103,2
26477,1,32122,32123,2
26478,1,32168,32133,2
26479,1,32012,32013,2
26480,1,32032,32029,2
26481,1,32057,32058,2
26482,1,32059,32058,2
26483,1,32071,32072,2
26484,1,32116,32086,2
26485,1,32085,32086,2
26486,1,32109,32102,2
26487,1,32123,32125,2
26488,1,32124,32125,2
26489,1,32126,32125,2
26490,1,32133,32134,2
26491,1,32136,32134,2
26492,1,32152,32153,2
26493,1,32016,32014,2
26494,1,32015,32014,2
26495,1,32029,32030,2
26496,1,32032,32030,2
26497,1,32031,32030,2
26498,1,32072,32073,2
26499,1,32055,32079,2
26500,1,32084,32085,2
26501,1,32096,32085,2
26502,1,32142,32124,2
26503,1,32126,32124,2
26504,1,32166,32135,2
26505,1,32168,32135,2
26506,1,32164,32135,2
26507,1,32153,32147,2
26508,1,32161,32147,2
26783,1,32450,32446,2
26784,1,32439,32438,2
26785,1,32439,32434,2
26786,1,32442,32446,2
26787,1,32443,32441,2
26788,1,32448,32441,2
26789,1,32442,32440,2
26790,1,32438,32435,2
26791,1,32438,32436,2
26792,1,32434,32438,2
26793,1,32434,32437,2
26794,1,32441,32434,2
26795,1,32441,32445,2
26796,1,32440,32441,2
26797,1,32448,32439,2
26798,1,32447,32448,2
26799,1,32447,32440,2
26800,1,32449,32447,2
26801,1,32445,32437,2
26802,1,32437,32424,2
26803,1,32437,32436,2
26804,1,32422,32445,2
26805,1,32443,32422,2
26806,1,32444,32424,2
26807,1,32445,32444,2
26808,1,32400,32419,2
26809,1,32408,32396,2
26810,1,32400,32418,2
26811,1,32400,32395,2
26812,1,32416,32400,2
26813,1,32406,32400,2
26814,1,32408,32395,2
26815,1,32408,32397,2
26816,1,32339,32408,2
26817,1,32340,32408,2
26818,1,32385,32405,2
26819,1,32385,32407,2
26820,1,32385,32415,2
26821,1,32409,32385,2
26822,1,32388,32384,2
26823,1,32387,32388,2
26824,1,32388,32389,2
26825,1,32418,32390,2
26826,1,32418,32419,2
26827,1,32387,32417,2
26828,1,32389,32384,2
26829,1,32382,32383,2
26830,1,32418,32382,2
26831,1,32417,32418,2
26832,1,32416,32417,2
26833,1,32417,32390,2
26834,1,32390,32391,2
26835,1,32384,32391,2
26836,1,32417,32389,2
26837,1,32389,32390,2
26838,1,32339,32399,2
26839,1,32401,32339,2
26840,1,32401,32340,2
26841,1,32405,32340,2
26842,1,32376,32355,2
26843,1,32374,32371,2
26844,1,32372,32371,2
26845,1,32413,32414,2
26846,1,32379,32380,2
26847,1,32449,32450,2
26848,1,32481,32466,2
26849,1,32480,32466,2
26850,1,32479,32466,2
26851,1,32475,32476,2
26852,1,32502,32501,2
26853,1,32501,32486,2
26854,1,32493,32486,2
26855,1,32355,32356,2
26856,1,32377,32356,2
26857,1,32373,32372,2
26858,1,32435,32379,2
26859,1,32453,32423,2
26860,1,32445,32423,2
26861,1,32450,32451,2
26862,1,32488,32467,2
26863,1,32476,32478,2
26864,1,32497,32478,2
26865,1,32477,32478,2
26866,1,32503,32500,2
26867,1,32499,32500,2
26868,1,32501,32500,2
26869,1,32414,32386,2
26870,1,32360,32341,2
26871,1,32356,32357,2
26872,1,32435,32421,2
26873,1,32425,32421,2
26874,1,32423,32424,2
26875,1,32451,32452,2
26876,1,32485,32468,2
26877,1,32504,32477,2
26878,1,32502,32499,2
26879,1,32358,32342,2
26880,1,32354,32358,2
26881,1,32357,32358,2
26882,1,32359,32358,2
26883,1,32373,32374,2
26884,1,32395,32394,2
26885,1,32436,32435,2
26886,1,32432,32453,2
26887,1,32452,32453,2
26888,1,32485,32484,2
26889,1,32504,32498,2
26890,1,32503,32498,2
26891,1,32500,32498,2
26892,1,32342,32343,2
26893,1,32360,32359,2
26894,1,32374,32375,2
26895,1,32394,32393,2
26896,1,32404,32401,2
26897,1,32433,32454,2
26898,1,32453,32454,2
26899,1,32484,32483,2
26900,1,32477,32497,2
26901,1,32496,32497,2
26902,1,32498,32497,2
26903,1,32505,32503,2
26904,1,32502,32503,2
26905,1,32358,32344,2
26906,1,32351,32344,2
26907,1,32377,32360,2
26908,1,32363,32360,2
26909,1,32361,32360,2
26910,1,32375,32376,2
26911,1,32403,32404,2
26912,1,32425,32420,2
26913,1,32423,32455,2
26914,1,32454,32455,2
26915,1,32481,32482,2
26916,1,32483,32482,2
26917,1,32500,32496,2
26918,1,32503,32504,2
26919,1,32506,32504,2
26920,1,32505,32504,2
26921,1,32351,32347,2
26922,1,32349,32347,2
26923,1,32362,32361,2
26924,1,32362,32377,2
26925,1,32376,32377,2
26926,1,32402,32403,2
26927,1,32424,32456,2
26928,1,32455,32456,2
26929,1,32495,32481,2
26930,1,32480,32481,2
26931,1,32488,32495,2
26932,1,32486,32495,2
26933,1,32487,32495,2
26934,1,32494,32495,2
26935,1,32496,32495,2
26936,1,32346,32345,2
26937,1,32371,32362,2
26938,1,32377,32378,2
26939,1,32411,32402,2
26940,1,32430,32427,2
26941,1,32428,32427,2
26942,1,32456,32457,2
26943,1,32497,32480,2
26944,1,32495,32480,2
26945,1,32493,32494,2
26946,1,32501,32494,2
26947,1,32505,32506,2
26948,1,32507,32506,2
26949,1,32349,32346,2
26950,1,32362,32363,2
26951,1,32370,32363,2
26952,1,32419,32381,2
26953,1,32429,32428,2
26954,1,32459,32458,2
26955,1,32478,32479,2
26956,1,32480,32479,2
26957,1,32486,32488,2
26958,1,32494,32488,2
26959,1,32493,32488,2
26960,1,32487,32488,2
26961,1,32489,32488,2
26962,1,32366,32348,2
26963,1,32363,32364,2
26964,1,32365,32364,2
26965,1,32411,32410,2
26966,1,32451,32432,2
26967,1,32482,32459,2
26968,1,32460,32459,2
26969,1,32479,32461,2
26970,1,32472,32461,2
26971,1,32492,32491,2
26972,1,32506,32508,2
26973,1,32507,32508,2
26974,1,32348,32349,2
26975,1,32350,32349,2
26976,1,32369,32365,2
26977,1,32368,32365,2
26978,1,32370,32365,2
26979,1,32386,32387,2
26980,1,32410,32409,2
26981,1,32432,32433,2
26982,1,32483,32460,2
26983,1,32478,32472,2
26984,1,32474,32472,2
26985,1,32489,32490,2
26986,1,32491,32490,2
26987,1,32360,32350,2
26988,1,32364,32350,2
26989,1,32365,32366,2
26990,1,32367,32366,2
26991,1,32398,32392,2
26992,1,32396,32392,2
26993,1,32405,32406,2
26994,1,32415,32406,2
26995,1,32407,32406,2
26996,1,32433,32429,2
26997,1,32454,32429,2
26998,1,32452,32445,2
26999,1,32469,32470,2
27000,1,32471,32470,2
27001,1,32472,32471,2
27002,1,32490,32485,2
27003,1,32489,32485,2
27004,1,32488,32485,2
27005,1,32359,32351,2
27006,1,32350,32351,2
27007,1,32368,32367,2
27008,1,32395,32396,2
27009,1,32397,32396,2
27010,1,32415,32416,2
27011,1,32404,32405,2
27012,1,32455,32430,2
27013,1,32429,32430,2
27014,1,32479,32462,2
27015,1,32471,32469,2
27016,1,32474,32469,2
27017,1,32492,32489,2
27018,1,32351,32352,2
27019,1,32369,32368,2
27020,1,32399,32397,2
27021,1,32414,32415,2
27022,1,32456,32431,2
27023,1,32430,32431,2
27024,1,32442,32443,2
27025,1,32462,32463,2
27026,1,32508,32473,2
27027,1,32352,32353,2
27028,1,32372,32369,2
27029,1,32397,32398,2
27030,1,32399,32398,2
27031,1,32411,32412,2
27032,1,32456,32426,2
27033,1,32425,32426,2
27034,1,32449,32442,2
27035,1,32463,32465,2
27036,1,32464,32465,2
27037,1,32466,32465,2
27038,1,32473,32474,2
27039,1,32476,32474,2
27040,1,32492,32493,2
27041,1,32356,32354,2
27042,1,32355,32354,2
27043,1,32369,32370,2
27044,1,32372,32370,2
27045,1,32371,32370,2
27046,1,32412,32413,2
27047,1,32395,32419,2
27048,1,32424,32425,2
27049,1,32436,32425,2
27050,1,32482,32464,2
27051,1,32466,32464,2
27052,1,32506,32475,2
27053,1,32508,32475,2
27054,1,32504,32475,2
27055,1,32493,32487,2
27056,1,32501,32487,2
27057,1,32545,32541,0
27058,1,32545,32542,0
27059,1,32545,32543,0
27060,1,32545,32544,0
27284,1,32901,32736,2
27285,1,32838,32832,2
27286,1,32834,32832,2
27287,1,32836,32835,2
27288,1,32834,32833,2
27289,1,32908,32827,2
27290,1,32838,32909,2
27291,1,32908,32909,2
27292,1,32907,32828,2
27293,1,32905,32906,2
27294,1,32904,32905,2
27295,1,32903,32904,2
27296,1,32901,32900,2
27297,1,32901,32902,2
27298,1,32896,32897,2
27299,1,32898,32836,2
27300,1,32837,32838,2
27301,1,32849,32844,2
27302,1,32882,32883,2
27303,1,32874,32873,2
27304,1,32841,32842,2
27305,1,32894,32842,2
27306,1,32892,32875,2
27307,1,32876,32875,2
27308,1,32876,32882,2
27309,1,32881,32882,2
27310,1,32877,32876,2
27311,1,32846,32845,2
27312,1,32879,32880,2
27313,1,32881,32847,2
27314,1,32848,32849,2
27315,1,32883,32849,2
27316,1,32916,32915,2
27317,1,32912,32913,2
27318,1,32914,32913,2
27319,1,32917,32863,2
27320,1,32864,32862,2
27321,1,32916,32910,2
27322,1,32918,32917,2
27323,1,32866,32867,2
27324,1,32868,32869,2
27325,1,32870,32858,2
27326,1,32859,32858,2
27327,1,32885,32884,2
27328,1,32878,32879,2
27329,1,32885,32879,2
27330,1,32887,32886,2
27331,1,32887,32888,2
27332,1,32885,32890,2
27333,1,32889,32890,2
27334,1,32891,32892,2
27335,1,32893,32894,2
27336,1,32917,32735,2
27337,1,32919,32920,2
27338,1,32868,32860,2
27339,1,32773,32766,2
27340,1,32754,32753,2
27341,1,32775,32764,2
27342,1,32776,32745,2
27343,1,32750,32747,2
27344,1,32750,32749,2
27345,1,32778,32751,2
27346,1,32757,32778,2
27347,1,32777,32778,2
27348,1,32779,32778,2
27349,1,32760,32761,2
27350,1,32787,32759,2
27351,1,32786,32743,2
27352,1,32786,32787,2
27353,1,32773,32774,2
27354,1,32780,32779,2
27355,1,32763,32776,2
27356,1,32775,32776,2
27357,1,32770,32773,2
27358,1,32772,32773,2
27359,1,32781,32780,2
27360,1,32785,32755,2
27361,1,32756,32757,2
27362,1,32751,32752,2
27363,1,32758,32752,2
27364,1,32913,32871,2
27365,1,32911,32852,2
27366,1,32913,32843,2
27367,1,32870,32855,2
27368,1,32825,32793,2
27369,1,32825,32794,2
27370,1,32822,32789,2
27371,1,32792,32789,2
27372,1,32820,32815,2
27373,1,32816,32815,2
27374,1,32822,32797,2
27375,1,32809,32797,2
27376,1,32799,32800,2
27377,1,32801,32800,2
27378,1,32803,32802,2
27379,1,32811,32796,2
27380,1,32812,32813,2
27381,1,32823,32811,2
27382,1,32810,32811,2
27383,1,32808,32809,2
27384,1,32821,32809,2
27385,1,32817,32820,2
27386,1,32819,32820,2
27387,1,32819,32807,2
27388,1,32808,32805,2
27389,1,32819,32788,2
27390,1,32817,32816,2
27391,1,32791,32822,2
27392,1,32821,32822,2
27393,1,32790,32824,2
27394,1,32823,32824,2
27395,1,32839,32829,2
27396,1,32902,32734,2
27397,1,32832,32831,2
27398,1,32835,32830,2
27399,1,32835,32834,2
27400,1,32739,32738,2
27401,1,32909,32826,2
27402,1,32907,32908,2
27403,1,32906,32907,2
27404,1,32905,32737,2
27405,1,32902,32903,2
27406,1,32897,32739,2
27407,1,32904,32739,2
27408,1,32902,32896,2
27409,1,32897,32898,2
27410,1,32906,32837,2
27411,1,32836,32837,2
27412,1,32838,32839,2
27413,1,32894,32895,2
27414,1,32873,32872,2
27415,1,32842,32840,2
27416,1,32875,32841,2
27417,1,32882,32874,2
27418,1,32875,32874,2
27419,1,32890,32877,2
27420,1,32879,32877,2
27421,1,32876,32740,2
27422,1,32848,32846,2
27423,1,32880,32881,2
27424,1,32847,32848,2
27425,1,32915,32914,2
27426,1,32915,32912,2
27427,1,32911,32912,2
27428,1,32913,32853,2
27429,1,32863,32864,2
27430,1,32865,32864,2
27431,1,32861,32911,2
27432,1,32862,32911,2
27433,1,32910,32911,2
27434,1,32917,32916,2
27435,1,32919,32918,2
27436,1,32919,32866,2
27437,1,32867,32868,2
27438,1,32869,32859,2
27439,1,32858,32856,2
27440,1,32888,32885,2
27441,1,32886,32885,2
27442,1,32886,32878,2
27443,1,32888,32889,2
27444,1,32890,32891,2
27445,1,32892,32893,2
27446,1,32920,32921,2
27447,1,32868,32861,2
27448,1,32867,32865,2
27449,1,32783,32741,2
27450,1,32755,32754,2
27451,1,32768,32767,2
27452,1,32763,32762,2
27453,1,32745,32744,2
27454,1,32747,32748,2
27455,1,32749,32748,2
27456,1,32751,32750,2
27457,1,32761,32746,2
27458,1,32758,32760,2
27459,1,32759,32760,2
