ID,ItemLevel,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6]
693,693,1075.0779,1729.0836,1791.7965,1791.7965,1791.7965,1791.7965,1791.7965
694,694,1085.1417,1745.2695,1808.5695,1808.5695,1808.5695,1808.5695,1808.5695
695,695,1095.2997,1761.607,1825.4995,1825.4995,1825.4995,1825.4995,1825.4995
696,696,1105.5529,1778.0974,1842.588,1842.588,1842.588,1842.588,1842.588
697,697,1115.9019,1794.7422,1859.8365,1859.8365,1859.8365,1859.8365,1859.8365
698,698,1126.3479,1811.5428,1877.2465,1877.2465,1877.2465,1877.2465,1877.2465
699,699,1136.8916,1828.5007,1894.8193,1894.8193,1894.8193,1894.8193,1894.8193
700,700,1147.534,1845.6173,1912.5568,1912.5568,1912.5568,1912.5568,1912.5568
701,701,1158.2761,1862.8942,1930.4602,1930.4602,1930.4602,1930.4602,1930.4602
702,702,1169.1188,1880.3328,1948.5312,1948.5312,1948.5312,1948.5312,1948.5312
703,703,1180.0629,1897.9344,1966.7715,1966.7715,1966.7715,1966.7715,1966.7715
704,704,1191.1095,1915.701,1985.1825,1985.1825,1985.1825,1985.1825,1985.1825
705,705,1202.2595,1933.6339,2003.7657,2003.7657,2003.7657,2003.7657,2003.7657
706,706,1213.5138,1951.7347,2022.5231,2022.5231,2022.5231,2022.5231,2022.5231
707,707,1224.8735,1970.0049,2041.4559,2041.4559,2041.4559,2041.4559,2041.4559
708,708,1236.3396,1988.4462,2060.566,2060.566,2060.566,2060.566,2060.566
709,709,1247.913,2007.06,2079.855,2079.855,2079.855,2079.855,2079.855
710,710,1259.5947,2025.8481,2099.3245,2099.3245,2099.3245,2099.3245,2099.3245
711,711,1271.3857,2044.8121,2118.9763,2118.9763,2118.9763,2118.9763,2118.9763
712,712,1283.2872,2063.9536,2138.812,2138.812,2138.812,2138.812,2138.812
713,713,1295.3,2083.2742,2158.8335,2158.8335,2158.8335,2158.8335,2158.8335
714,714,1307.4254,2102.776,2179.0422,2179.0422,2179.0422,2179.0422,2179.0422
715,715,1319.6642,2122.46,2199.4404,2199.4404,2199.4404,2199.4404,2199.4404
716,716,1332.0176,2142.3284,2220.0293,2220.0293,2220.0293,2220.0293,2220.0293
717,717,1344.4866,2162.3826,2240.811,2240.811,2240.811,2240.811,2240.811
718,718,1357.0724,2182.6248,2261.7874,2261.7874,2261.7874,2261.7874,2261.7874
719,719,1369.7759,2203.0562,2282.96,2282.96,2282.96,2282.96,2282.96
720,720,1382.5984,2223.679,2304.3306,2304.3306,2304.3306,2304.3306,2304.3306
721,721,1395.5409,2244.4949,2325.9016,2325.9016,2325.9016,2325.9016,2325.9016
722,722,1408.6046,2265.5056,2347.6743,2347.6743,2347.6743,2347.6743,2347.6743
723,723,1421.7905,2286.7131,2369.651,2369.651,2369.651,2369.651,2369.651
724,724,1435.0999,2308.119,2391.8333,2391.8333,2391.8333,2391.8333,2391.8333
725,725,1448.5339,2329.7253,2414.2231,2414.2231,2414.2231,2414.2231,2414.2231
726,726,1462.0936,2351.534,2436.8228,2436.8228,2436.8228,2436.8228,2436.8228
727,727,1475.7803,2373.5466,2459.6338,2459.6338,2459.6338,2459.6338,2459.6338
728,728,1489.5951,2395.7654,2482.6584,2482.6584,2482.6584,2482.6584,2482.6584
729,729,1503.5392,2418.1921,2505.8987,2505.8987,2505.8987,2505.8987,2505.8987
730,730,1517.6138,2440.8289,2529.3564,2529.3564,2529.3564,2529.3564,2529.3564
731,731,1531.8202,2463.6775,2553.0337,2553.0337,2553.0337,2553.0337,2553.0337
732,732,1546.1595,2486.74,2576.9326,2576.9326,2576.9326,2576.9326,2576.9326
733,733,1560.6332,2510.0183,2601.0554,2601.0554,2601.0554,2601.0554,2601.0554
734,734,1575.2423,2533.5146,2625.4038,2625.4038,2625.4038,2625.4038,2625.4038
735,735,1589.9882,2557.231,2649.9802,2649.9802,2649.9802,2649.9802,2649.9802
736,736,1604.8721,2581.1692,2674.7866,2674.7866,2674.7866,2674.7866,2674.7866
737,737,1619.8953,2605.3315,2699.8254,2699.8254,2699.8254,2699.8254,2699.8254
738,738,1635.0591,2629.72,2725.0984,2725.0984,2725.0984,2725.0984,2725.0984
739,739,1650.3649,2654.337,2750.6082,2750.6082,2750.6082,2750.6082,2750.6082
740,740,1665.814,2679.184,2776.3567,2776.3567,2776.3567,2776.3567,2776.3567
741,741,1681.4077,2704.264,2802.3462,2802.3462,2802.3462,2802.3462,2802.3462
742,742,1697.1473,2729.5786,2828.5789,2828.5789,2828.5789,2828.5789,2828.5789
743,743,1713.0343,2755.1301,2855.0571,2855.0571,2855.0571,2855.0571,2855.0571
744,744,1729.0701,2780.921,2881.7834,2881.7834,2881.7834,2881.7834,2881.7834
745,745,1745.2559,2806.9531,2908.7598,2908.7598,2908.7598,2908.7598,2908.7598
746,746,1761.5933,2833.2292,2935.9888,2935.9888,2935.9888,2935.9888,2935.9888
747,747,1778.0835,2859.751,2963.4727,2963.4727,2963.4727,2963.4727,2963.4727
748,748,1794.7281,2886.5212,2991.2136,2991.2136,2991.2136,2991.2136,2991.2136
749,749,1811.5287,2913.542,3019.2144,3019.2144,3019.2144,3019.2144,3019.2144
750,750,1828.4863,2940.8157,3047.4773,3047.4773,3047.4773,3047.4773,3047.4773
751,751,1845.6028,2968.3445,3076.0046,3076.0046,3076.0046,3076.0046,3076.0046
752,752,1862.8795,2996.1313,3104.7993,3104.7993,3104.7993,3104.7993,3104.7993
753,753,1880.318,3024.178,3133.8633,3133.8633,3133.8633,3133.8633,3133.8633
754,754,1897.9197,3052.4873,3163.1995,3163.1995,3163.1995,3163.1995,3163.1995
755,755,1915.686,3081.0618,3192.81,3192.81,3192.81,3192.81,3192.81
756,756,1933.6188,3109.9036,3222.698,3222.698,3222.698,3222.698,3222.698
757,757,1951.7195,3139.0154,3252.8657,3252.8657,3252.8657,3252.8657,3252.8657
758,758,1969.9895,3168.3997,3283.316,3283.316,3283.316,3283.316,3283.316
759,759,1988.4305,3198.059,3314.051,3314.051,3314.051,3314.051,3314.051
760,760,2007.0443,3227.996,3345.0737,3345.0737,3345.0737,3345.0737,3345.0737
761,761,2025.8323,3258.2134,3376.387,3376.387,3376.387,3376.387,3376.387
762,762,2044.796,3288.7136,3407.9934,3407.9934,3407.9934,3407.9934,3407.9934
763,763,2063.9375,3319.4993,3439.8958,3439.8958,3439.8958,3439.8958,3439.8958
764,764,2083.2578,3350.5732,3472.0964,3472.0964,3472.0964,3472.0964,3472.0964
765,765,2102.7593,3381.938,3504.5989,3504.5989,3504.5989,3504.5989,3504.5989
766,766,2122.4434,3413.5962,3537.4055,3537.4055,3537.4055,3537.4055,3537.4055
767,767,2142.3115,3445.551,3570.519,3570.519,3570.519,3570.519,3570.519
768,768,2162.3657,3477.8047,3603.9429,3603.9429,3603.9429,3603.9429,3603.9429
769,769,2182.6077,3510.3606,3637.6792,3637.6792,3637.6792,3637.6792,3637.6792
770,770,2203.039,3543.221,3671.7317,3671.7317,3671.7317,3671.7317,3671.7317
771,771,2223.6616,3576.3892,3706.1028,3706.1028,3706.1028,3706.1028,3706.1028
772,772,2244.4773,3609.8677,3740.7957,3740.7957,3740.7957,3740.7957,3740.7957
773,773,2265.4878,3643.6597,3775.8132,3775.8132,3775.8132,3775.8132,3775.8132
774,774,2286.695,3677.768,3811.1587,3811.1587,3811.1587,3811.1587,3811.1587
775,775,2308.1008,3712.1956,3846.835,3846.835,3846.835,3846.835,3846.835
776,776,2329.707,3746.9456,3882.8452,3882.8452,3882.8452,3882.8452,3882.8452
777,777,2351.5154,3782.0208,3919.1924,3919.1924,3919.1924,3919.1924,3919.1924
778,778,2373.528,3817.4243,3955.8801,3955.8801,3955.8801,3955.8801,3955.8801
779,779,2395.7466,3853.1592,3992.9111,3992.9111,3992.9111,3992.9111,3992.9111
780,780,2418.173,3889.2285,4030.2886,4030.2886,4030.2886,4030.2886,4030.2886
781,781,2440.8098,3925.6357,4068.0164,4068.0164,4068.0164,4068.0164,4068.0164
782,782,2463.6582,3962.3835,4106.097,4106.097,4106.097,4106.097,4106.097
783,783,2486.7205,3999.4756,4144.534,4144.534,4144.534,4144.534,4144.534
784,784,2509.9988,4036.9146,4183.331,4183.331,4183.331,4183.331,4183.331
785,785,2533.4949,4074.704,4222.491,4222.491,4222.491,4222.491,4222.491
786,786,2557.211,4112.8477,4262.018,4262.018,4262.018,4262.018,4262.018
787,787,2581.149,4151.3477,4301.915,4301.915,4301.915,4301.915,4301.915
788,788,2605.311,4190.2085,4342.185,4342.185,4342.185,4342.185,4342.185
789,789,2629.6995,4229.433,4382.8325,4382.8325,4382.8325,4382.8325,4382.8325
790,790,2654.3162,4269.025,4423.86,4423.86,4423.86,4423.86,4423.86
791,791,2679.163,4308.9873,4465.272,4465.272,4465.272,4465.272,4465.272
792,792,2704.2427,4349.3237,4507.0713,4507.0713,4507.0713,4507.0713,4507.0713
793,793,2729.5571,4390.038,4549.262,4549.262,4549.262,4549.262,4549.262
794,794,2755.1086,4431.133,4591.8477,4591.8477,4591.8477,4591.8477,4591.8477
795,795,2780.8992,4472.613,4634.832,4634.832,4634.832,4634.832,4634.832
796,796,2806.9312,4514.481,4678.2188,4678.2188,4678.2188,4678.2188,4678.2188
797,797,2833.2068,4556.741,4722.0117,4722.0117,4722.0117,4722.0117,4722.0117
798,798,2859.7285,4599.397,4766.2144,4766.2144,4766.2144,4766.2144,4766.2144
799,799,2886.4985,4642.4517,4810.831,4810.831,4810.831,4810.831,4810.831
800,800,2913.519,4685.9097,4855.865,4855.865,4855.865,4855.865,4855.865
801,801,2940.7925,4729.7744,4901.321,4901.321,4901.321,4901.321,4901.321
802,802,2968.3213,4774.0503,4947.202,4947.202,4947.202,4947.202,4947.202
803,803,2996.1077,4818.7397,4993.5127,4993.5127,4993.5127,4993.5127,4993.5127
804,804,3024.1543,4863.848,5040.2573,5040.2573,5040.2573,5040.2573,5040.2573
805,805,3052.4634,4909.379,5087.439,5087.439,5087.439,5087.439,5087.439
806,806,3081.0376,4955.3354,5135.0625,5135.0625,5135.0625,5135.0625,5135.0625
807,807,3109.8792,5001.722,5183.132,5183.132,5183.132,5183.132,5183.132
808,808,3138.9907,5048.5435,5231.6514,5231.6514,5231.6514,5231.6514,5231.6514
809,809,3168.375,5095.8027,5280.625,5280.625,5280.625,5280.625,5280.625
810,810,3198.0342,5143.505,5330.0566,5330.0566,5330.0566,5330.0566,5330.0566
811,811,3227.971,5191.6533,5379.9517,5379.9517,5379.9517,5379.9517,5379.9517
812,812,3258.188,5240.2524,5430.3135,5430.3135,5430.3135,5430.3135,5430.3135
813,813,3288.6877,5289.306,5481.1465,5481.1465,5481.1465,5481.1465,5481.1465
814,814,3319.4734,5338.8193,5532.4556,5532.4556,5532.4556,5532.4556,5532.4556
815,815,3350.5469,5388.7964,5584.2446,5584.2446,5584.2446,5584.2446,5584.2446
816,816,3381.9114,5439.2407,5636.519,5636.519,5636.519,5636.519,5636.519
817,817,3413.5696,5490.1577,5689.282,5689.282,5689.282,5689.282,5689.282
818,818,3445.524,5541.551,5742.54,5742.54,5742.54,5742.54,5742.54
819,819,3477.7776,5593.4253,5796.296,5796.296,5796.296,5796.296,5796.296
820,820,3510.333,5645.7856,5850.555,5850.555,5850.555,5850.555,5850.555
821,821,3543.193,5698.6357,5905.3223,5905.3223,5905.3223,5905.3223,5905.3223
822,822,3576.361,5751.981,5960.6016,5960.6016,5960.6016,5960.6016,5960.6016
823,823,3609.8394,5805.825,6016.399,6016.399,6016.399,6016.399,6016.399
824,824,3643.631,5860.1733,6072.7188,6072.7188,6072.7188,6072.7188,6072.7188
825,825,3677.7393,5915.031,6129.5654,6129.5654,6129.5654,6129.5654,6129.5654
826,826,3712.1665,5970.4014,6186.9443,6186.9443,6186.9443,6186.9443,6186.9443
827,827,3746.9163,6026.29,6244.8604,6244.8604,6244.8604,6244.8604,6244.8604
828,828,3781.991,6082.702,6303.3184,6303.3184,6303.3184,6303.3184,6303.3184
829,829,3817.3943,6139.6426,6362.3237,6362.3237,6362.3237,6362.3237,6362.3237
830,830,3853.129,6197.1157,6421.8813,6421.8813,6421.8813,6421.8813,6421.8813
831,831,3889.198,6255.127,6481.9966,6481.9966,6481.9966,6481.9966,6481.9966
832,832,3925.605,6313.681,6542.675,6542.675,6542.675,6542.675,6542.675
833,833,3962.3525,6372.7837,6603.921,6603.921,6603.921,6603.921,6603.921
834,834,3999.444,6432.4395,6665.74,6665.74,6665.74,6665.74,6665.74
835,835,4036.8828,6492.6533,6728.138,6728.138,6728.138,6728.138,6728.138
836,836,4074.672,6553.431,6791.12,6791.12,6791.12,6791.12,6791.12
837,837,4112.8154,6614.778,6854.692,6854.692,6854.692,6854.692,6854.692
838,838,4151.3154,6676.6987,6918.859,6918.859,6918.859,6918.859,6918.859
839,839,4190.176,6739.199,6983.6265,6983.6265,6983.6265,6983.6265,6983.6265
840,840,4229.4,6802.285,7049,7049,7049,7049,7049
841,841,4268.9917,6865.9614,7114.986,7114.986,7114.986,7114.986,7114.986
842,842,4308.9536,6930.2334,7181.5894,7181.5894,7181.5894,7181.5894,7181.5894
843,843,4349.2896,6995.1074,7248.816,7248.816,7248.816,7248.816,7248.816
844,844,4390.0034,7060.589,7316.6724,7316.6724,7316.6724,7316.6724,7316.6724
845,845,4431.098,7126.683,7385.1636,7385.1636,7385.1636,7385.1636,7385.1636
846,846,4472.5776,7193.396,7454.2964,7454.2964,7454.2964,7454.2964,7454.2964
847,847,4514.446,7260.7334,7524.076,7524.076,7524.076,7524.076,7524.076
848,848,4556.7056,7328.701,7594.509,7594.509,7594.509,7594.509,7594.509
849,849,4599.361,7397.305,7665.601,7665.601,7665.601,7665.601,7665.601
850,850,4642.4155,7466.5513,7737.359,7737.359,7737.359,7737.359,7737.359
851,851,4685.873,7536.446,7809.7886,7809.7886,7809.7886,7809.7886,7809.7886
852,852,4729.7373,7606.9946,7882.896,7882.896,7882.896,7882.896,7882.896
853,853,4774.0127,7678.2036,7956.6875,7956.6875,7956.6875,7956.6875,7956.6875
854,854,4818.702,7750.079,8031.1704,8031.1704,8031.1704,8031.1704,8031.1704
855,855,4863.81,7822.628,8106.35,8106.35,8106.35,8106.35,8106.35
856,856,4909.3403,7895.8555,8182.234,8182.234,8182.234,8182.234,8182.234
857,857,4955.2964,7969.7686,8258.828,8258.828,8258.828,8258.828,8258.828
858,858,5001.683,8044.3735,8336.139,8336.139,8336.139,8336.139,8336.139
859,859,5048.504,8119.6772,8414.173,8414.173,8414.173,8414.173,8414.173
860,860,5095.763,8195.686,8492.938,8492.938,8492.938,8492.938,8492.938
861,861,5143.4644,8272.405,8572.44,8572.44,8572.44,8572.44,8572.44
862,862,5191.6123,8349.844,8652.6875,8652.6875,8652.6875,8652.6875,8652.6875
863,863,5240.2114,8428.006,8733.686,8733.686,8733.686,8733.686,8733.686
864,864,5289.2646,8506.901,8815.441,8815.441,8815.441,8815.441,8815.441
865,865,5338.778,8586.534,8897.963,8897.963,8897.963,8897.963,8897.963
866,866,5388.754,8666.913,8981.257,8981.257,8981.257,8981.257,8981.257
867,867,5439.198,8748.044,9065.33,9065.33,9065.33,9065.33,9065.33
868,868,5490.1147,8829.935,9150.19,9150.19,9150.19,9150.19,9150.19
869,869,5541.5073,8912.591,9235.846,9235.846,9235.846,9235.846,9235.846
870,870,5593.3813,8996.022,9322.303,9322.303,9322.303,9322.303,9322.303
871,871,5645.741,9080.233,9409.568,9409.568,9409.568,9409.568,9409.568
872,872,5698.5913,9165.234,9497.651,9497.651,9497.651,9497.651,9497.651
873,873,5751.9355,9251.03,9586.56,9586.56,9586.56,9586.56,9586.56
874,874,5805.7793,9337.629,9676.299,9676.299,9676.299,9676.299,9676.299
875,875,5860.1274,9425.038,9766.879,9766.879,9766.879,9766.879,9766.879
876,876,5914.9844,9513.267,9858.307,9858.307,9858.307,9858.307,9858.307
877,877,5970.3545,9602.32,9950.591,9950.591,9950.591,9950.591,9950.591
878,878,6026.2427,9692.207,10043.738,10043.738,10043.738,10043.738,10043.738
879,879,6082.655,9782.937,10137.758,10137.758,10137.758,10137.758,10137.758
880,880,6139.594,9874.515,10232.657,10232.657,10232.657,10232.657,10232.657
881,881,6197.067,9966.949,10328.445,10328.445,10328.445,10328.445,10328.445
882,882,6255.0776,10060.25,10425.13,10425.13,10425.13,10425.13,10425.13
883,883,6313.632,10154.424,10522.72,10522.72,10522.72,10522.72,10522.72
884,884,6372.7334,10249.479,10621.223,10621.223,10621.223,10621.223,10621.223
885,885,6432.3887,10345.426,10720.648,10720.648,10720.648,10720.648,10720.648
886,886,6492.6025,10442.269,10821.004,10821.004,10821.004,10821.004,10821.004
887,887,6553.38,10540.02,10922.3,10922.3,10922.3,10922.3,10922.3
888,888,6614.726,10638.685,11024.543,11024.543,11024.543,11024.543,11024.543
889,889,6676.6465,10738.273,11127.744,11127.744,11127.744,11127.744,11127.744
890,890,6739.1465,10838.794,11231.911,11231.911,11231.911,11231.911,11231.911
891,891,6802.232,10940.256,11337.053,11337.053,11337.053,11337.053,11337.053
892,892,6865.9077,11042.668,11443.179,11443.179,11443.179,11443.179,11443.179
893,893,6930.179,11146.038,11550.299,11550.299,11550.299,11550.299,11550.299
894,894,6995.0527,11250.377,11658.421,11658.421,11658.421,11658.421,11658.421
895,895,7060.5337,11355.691,11767.556,11767.556,11767.556,11767.556,11767.556
896,896,7126.627,11461.992,11877.712,11877.712,11877.712,11877.712,11877.712
897,897,7193.3394,11569.288,11988.899,11988.899,11988.899,11988.899,11988.899
898,898,7260.6763,11677.588,12101.127,12101.127,12101.127,12101.127,12101.127
899,899,7328.6436,11786.902,12214.406,12214.406,12214.406,12214.406,12214.406
900,900,7397.247,11897.239,12328.745,12328.745,12328.745,12328.745,12328.745
901,901,7466.4927,12008.609,12444.154,12444.154,12444.154,12444.154,12444.154
902,902,7536.3867,12121.021,12560.645,12560.645,12560.645,12560.645,12560.645
903,903,7606.935,12234.487,12678.225,12678.225,12678.225,12678.225,12678.225
904,904,7678.1436,12349.014,12796.905,12796.905,12796.905,12796.905,12796.905
905,905,7750.0186,12464.613,12916.697,12916.697,12916.697,12916.697,12916.697
906,906,7822.5664,12581.295,13037.611,13037.611,13037.611,13037.611,13037.611
907,907,7895.7935,12699.068,13159.656,13159.656,13159.656,13159.656,13159.656
908,908,7969.706,12817.944,13282.844,13282.844,13282.844,13282.844,13282.844
909,909,8044.3105,12937.933,13407.185,13407.185,13407.185,13407.185,13407.185
910,910,8119.6133,13059.045,13532.689,13532.689,13532.689,13532.689,13532.689
911,911,8195.621,13181.291,13659.369,13659.369,13659.369,13659.369,13659.369
912,912,8272.341,13304.681,13787.234,13787.234,13787.234,13787.234,13787.234
913,913,8349.778,13429.227,13916.297,13916.297,13916.297,13916.297,13916.297
914,914,8427.94,13554.938,14046.567,14046.567,14046.567,14046.567,14046.567
915,915,8506.834,13681.825,14178.057,14178.057,14178.057,14178.057,14178.057
916,916,8586.467,13809.9,14310.778,14310.778,14310.778,14310.778,14310.778
917,917,8666.845,13939.175,14444.741,14444.741,14444.741,14444.741,14444.741
918,918,8747.975,14069.66,14579.958,14579.958,14579.958,14579.958,14579.958
919,919,8829.865,14201.366,14716.441,14716.441,14716.441,14716.441,14716.441
920,920,8912.521,14334.305,14854.202,14854.202,14854.202,14854.202,14854.202
921,921,8995.951,14468.488,14993.253,14993.253,14993.253,14993.253,14993.253
922,922,9080.163,14603.929,15133.604,15133.604,15133.604,15133.604,15133.604
923,923,9165.162,14740.636,15275.271,15275.271,15275.271,15275.271,15275.271
924,924,9250.957,14878.623,15418.262,15418.262,15418.262,15418.262,15418.262
925,925,9337.556,15017.901,15562.593,15562.593,15562.593,15562.593,15562.593
926,926,9424.965,15158.484,15708.274,15708.274,15708.274,15708.274,15708.274
927,927,9513.191,15300.383,15855.319,15855.319,15855.319,15855.319,15855.319
928,928,9602.244,15443.61,16003.741,16003.741,16003.741,16003.741,16003.741
929,929,9692.131,15588.178,16153.552,16153.552,16153.552,16153.552,16153.552
930,930,9782.859,15734.099,16304.766,16304.766,16304.766,16304.766,16304.766
931,931,9874.437,15881.386,16457.395,16457.395,16457.395,16457.395,16457.395
932,932,9966.871,16030.052,16611.453,16611.453,16611.453,16611.453,16611.453
933,933,10060.171,16180.109,16766.953,16766.953,16766.953,16766.953,16766.953
934,934,10154.345,16331.571,16923.908,16923.908,16923.908,16923.908,16923.908
935,935,10249.399,16484.451,17082.332,17082.332,17082.332,17082.332,17082.332
936,936,10345.345,16638.762,17242.24,17242.24,17242.24,17242.24,17242.24
937,937,10442.188,16794.518,17403.645,17403.645,17403.645,17403.645,17403.645
938,938,10539.937,16951.73,17566.56,17566.56,17566.56,17566.56,17566.56
939,939,10638.601,17110.416,17731.002,17731.002,17731.002,17731.002,17731.002
940,940,10738.188,17270.588,17896.98,17896.98,17896.98,17896.98,17896.98
941,941,10838.709,17432.258,18064.516,18064.516,18064.516,18064.516,18064.516
942,942,10940.17,17595.441,18233.617,18233.617,18233.617,18233.617,18233.617
943,943,11042.581,17760.152,18404.303,18404.303,18404.303,18404.303,18404.303
944,944,11145.951,17926.404,18576.584,18576.584,18576.584,18576.584,18576.584
945,945,11250.288,18094.213,18750.48,18750.48,18750.48,18750.48,18750.48
946,946,11355.603,18263.594,18926.004,18926.004,18926.004,18926.004,18926.004
947,947,11461.902,18434.559,19103.17,19103.17,19103.17,19103.17,19103.17
948,948,11569.197,18607.125,19281.994,19281.994,19281.994,19281.994,19281.994
949,949,11677.496,18781.307,19462.494,19462.494,19462.494,19462.494,19462.494
950,950,11786.81,18957.12,19644.682,19644.682,19644.682,19644.682,19644.682
951,951,11897.146,19134.576,19828.576,19828.576,19828.576,19828.576,19828.576
952,952,12008.515,19313.695,20014.191,20014.191,20014.191,20014.191,20014.191
953,953,12120.927,19494.49,20201.545,20201.545,20201.545,20201.545,20201.545
954,954,12234.391,19676.979,20390.652,20390.652,20390.652,20390.652,20390.652
955,955,12348.917,19861.176,20581.53,20581.53,20581.53,20581.53,20581.53
956,956,12464.516,20047.096,20774.193,20774.193,20774.193,20774.193,20774.193
957,957,12581.196,20234.756,20968.66,20968.66,20968.66,20968.66,20968.66
958,958,12698.969,20424.174,21164.947,21164.947,21164.947,21164.947,21164.947
959,959,12817.844,20615.365,21363.072,21363.072,21363.072,21363.072,21363.072
960,960,12937.831,20808.346,21563.053,21563.053,21563.053,21563.053,21563.053
961,961,13058.942,21003.133,21764.904,21764.904,21764.904,21764.904,21764.904
962,962,13181.188,21199.742,21968.646,21968.646,21968.646,21968.646,21968.646
963,963,13304.576,21398.193,22174.295,22174.295,22174.295,22174.295,22174.295
964,964,13429.121,21598.502,22381.867,22381.867,22381.867,22381.867,22381.867
965,965,13554.831,21800.686,22591.385,22591.385,22591.385,22591.385,22591.385
966,966,13681.718,22004.764,22802.863,22802.863,22802.863,22802.863,22802.863
967,967,13809.792,22210.75,23016.32,23016.32,23016.32,23016.32,23016.32
968,968,13939.066,22418.664,23231.777,23231.777,23231.777,23231.777,23231.777
969,969,14069.55,22628.525,23449.25,23449.25,23449.25,23449.25,23449.25
970,970,14201.255,22840.352,23668.758,23668.758,23668.758,23668.758,23668.758
971,971,14334.192,23054.16,23890.32,23890.32,23890.32,23890.32,23890.32
972,972,14468.375,23269.97,24113.959,24113.959,24113.959,24113.959,24113.959
973,973,14603.813,23487.8,24339.69,24339.69,24339.69,24339.69,24339.69
974,974,14740.521,23707.67,24567.533,24567.533,24567.533,24567.533,24567.533
975,975,14878.506,23929.598,24797.51,24797.51,24797.51,24797.51,24797.51
976,976,15017.784,24153.604,25029.64,25029.64,25029.64,25029.64,25029.64
977,977,15158.365,24379.705,25263.943,25263.943,25263.943,25263.943,25263.943
978,978,15300.263,24607.924,25500.44,25500.44,25500.44,25500.44,25500.44
979,979,15443.489,24838.277,25739.148,25739.148,25739.148,25739.148,25739.148
980,980,15588.056,25070.79,25980.092,25980.092,25980.092,25980.092,25980.092
981,981,15733.976,25305.477,26223.293,26223.293,26223.293,26223.293,26223.293
982,982,15881.262,25542.361,26468.77,26468.77,26468.77,26468.77,26468.77
983,983,16029.926,25781.465,26716.543,26716.543,26716.543,26716.543,26716.543
984,984,16179.982,26022.805,26966.637,26966.637,26966.637,26966.637,26966.637
985,985,16331.443,26266.404,27219.072,27219.072,27219.072,27219.072,27219.072
986,986,16484.322,26512.283,27473.87,27473.87,27473.87,27473.87,27473.87
987,987,16638.63,26760.465,27731.053,27731.053,27731.053,27731.053,27731.053
988,988,16794.387,27010.97,27990.643,27990.643,27990.643,27990.643,27990.643
989,989,16951.598,27263.82,28252.664,28252.664,28252.664,28252.664,28252.664
990,990,17110.281,27519.037,28517.137,28517.137,28517.137,28517.137,28517.137
991,991,17270.451,27776.643,28784.086,28784.086,28784.086,28784.086,28784.086
992,992,17432.121,28036.66,29053.533,29053.533,29053.533,29053.533,29053.533
993,993,17595.303,28299.111,29325.504,29325.504,29325.504,29325.504,29325.504
994,994,17760.012,28564.02,29600.02,29600.02,29600.02,29600.02,29600.02
995,995,17926.264,28831.408,29877.107,29877.107,29877.107,29877.107,29877.107
996,996,18094.072,29101.299,30156.787,30156.787,30156.787,30156.787,30156.787
997,997,18263.451,29373.717,30439.084,30439.084,30439.084,30439.084,30439.084
998,998,18434.414,29648.684,30724.025,30724.025,30724.025,30724.025,30724.025
999,999,18606.979,29926.225,31011.633,31011.633,31011.633,31011.633,31011.633
1000,1000,18781.16,30206.365,31301.932,31301.932,31301.932,31301.932,31301.932
1001,1001,18956.97,30489.127,31594.95,31594.95,31594.95,31594.95,31594.95
1002,1002,19134.426,30774.535,31890.71,31890.71,31890.71,31890.71,31890.71
1003,1003,19313.543,31062.615,32189.24,32189.24,32189.24,32189.24,32189.24
1004,1004,19494.338,31353.393,32490.562,32490.562,32490.562,32490.562,32490.562
1005,1005,19676.824,31646.893,32794.707,32794.707,32794.707,32794.707,32794.707
1006,1006,19861.02,31943.139,33101.7,33101.7,33101.7,33101.7,33101.7
1007,1007,20046.938,32242.16,33411.562,33411.562,33411.562,33411.562,33411.562
1008,1008,20234.598,32543.979,33724.33,33724.33,33724.33,33724.33,33724.33
1009,1009,20424.014,32848.62,34040.023,34040.023,34040.023,34040.023,34040.023
1010,1010,20615.203,33156.117,34358.67,34358.67,34358.67,34358.67,34358.67
1011,1011,20808.182,33466.492,34680.305,34680.305,34680.305,34680.305,34680.305
1012,1012,21002.969,33779.773,35004.945,35004.945,35004.945,35004.945,35004.945
1013,1013,21199.576,34095.984,35332.63,35332.63,35332.63,35332.63,35332.63
1014,1014,21398.025,34415.16,35663.38,35663.38,35663.38,35663.38,35663.38
1015,1015,21598.334,34737.32,35997.223,35997.223,35997.223,35997.223,35997.223
1016,1016,21800.516,35062.496,36334.19,36334.19,36334.19,36334.19,36334.19
1017,1017,22004.59,35390.715,36674.316,36674.316,36674.316,36674.316,36674.316
1018,1018,22210.576,35722.008,37017.625,37017.625,37017.625,37017.625,37017.625
1019,1019,22418.488,36056.402,37364.15,37364.15,37364.15,37364.15,37364.15
1020,1020,22628.348,36393.926,37713.914,37713.914,37713.914,37713.914,37713.914
1021,1021,22840.172,36734.61,38066.953,38066.953,38066.953,38066.953,38066.953
1022,1022,23053.979,37078.484,38423.297,38423.297,38423.297,38423.297,38423.297
1023,1023,23269.787,37425.574,38782.98,38782.98,38782.98,38782.98,38782.98
1024,1024,23487.617,37775.918,39146.027,39146.027,39146.027,39146.027,39146.027
1025,1025,23707.484,38129.535,39512.473,39512.473,39512.473,39512.473,39512.473
1026,1026,23929.41,38486.47,39882.35,39882.35,39882.35,39882.35,39882.35
1027,1027,24153.414,38846.74,40255.688,40255.688,40255.688,40255.688,40255.688
