ID,TraitNodeID,TraitNodeEntryID,Index
35892,29382,37499,0
35893,29383,37500,200
35894,29383,37501,100
35895,29384,37502,100
35896,29385,37503,100
35897,29386,37504,100
35898,29387,37505,100
35899,29388,37506,100
35900,29389,37507,100
35901,29390,37508,200
35902,29390,37509,100
35903,29391,37510,100
35904,29392,37511,200
35905,29392,37512,100
35906,29393,37513,100
35907,29394,37514,0
35908,29395,37515,100
35909,29396,37516,100
35910,29397,37517,100
35911,29398,37518,200
35912,29398,37519,100
35913,29399,37520,200
35914,29399,37521,100
35915,29400,37522,100
35916,29401,37523,100
35917,29402,37524,100
35918,29403,37525,100
35919,29404,37526,100
35920,29405,37527,100
35921,29406,37528,100
35922,29407,37529,100
35923,29408,37530,100
35924,29409,37531,100
35925,29410,37532,200
35926,29410,37533,100
35927,29411,37534,0
35928,29412,37535,100
35929,29413,37536,100
35930,29414,37537,100
35931,29415,37538,100
35932,29416,37539,100
35933,29417,37540,100
35934,29418,37541,200
35935,29418,37542,100
35936,29419,37543,100
35937,29420,37544,100
35938,29421,37545,100
35939,29422,37546,100
35940,29423,37547,100
35941,29424,37548,100
35942,29425,37549,100
35943,29426,37550,100
35944,29427,37551,100
35945,29428,37552,100
35946,29429,37553,100
35947,29430,37554,100
35948,29431,37555,100
35949,29432,37556,100
36214,29655,39057,100
36215,29656,39058,100
36216,29657,39059,100
36217,29658,39060,100
36218,29659,39061,100
36219,29660,39062,100
36220,29661,39063,100
36221,29662,39064,100
36222,29663,39065,100
36223,29664,39066,100
36224,29665,39067,100
36225,29666,39068,100
36226,29667,39069,200
36227,29667,39070,100
36228,29668,39071,100
36229,29669,39072,100
36230,29670,39073,100
36231,29671,39074,100
36232,29672,39075,100
36233,29673,39076,100
36234,29674,39077,100
36235,29675,39078,200
36236,29675,39079,100
36237,29676,39080,0
36238,29677,39081,100
36239,29678,39082,100
36240,29679,39083,200
36241,29679,39084,100
36242,29680,39085,100
36243,29681,39086,100
36244,29682,39087,200
36245,29682,39088,100
36246,29683,39089,100
36247,29684,39090,100
36248,29685,39091,100
36249,29686,39092,100
36250,29687,39093,100
36251,29688,39094,100
36252,29689,39095,100
36253,29690,39096,100
36254,29691,39097,100
36255,29692,39098,100
36256,29692,39099,0
36257,29693,39100,100
36258,29694,39101,300
36259,29694,39102,200
36260,29695,39103,100
36261,29696,39104,100
36262,29697,39105,100
36263,29698,39106,100
36264,29699,39107,100
36265,29700,39108,100
36266,29701,39109,100
36267,29702,39110,100
36268,29703,39111,300
36269,29704,39112,100
36270,29705,39113,200
36271,29705,39114,100
36272,29706,39115,300
36273,29706,39116,200
36274,29707,39117,100
36275,29708,39118,100
36276,29709,39119,300
36277,29709,39120,200
36278,29710,39121,100
36279,29711,39122,300
36280,29711,39123,200
36281,29712,39124,100
36282,29713,39125,100
36283,29714,39126,100
36284,29715,39127,100
36285,29716,39128,100
36286,29717,39129,100
36287,29718,39130,200
36288,29718,39131,100
36289,29719,39132,300
36290,29719,39133,200
36291,29720,39134,100
36292,29721,39135,100
36293,29722,39136,200
36294,29722,39137,100
36295,29723,39138,100
36296,29724,39139,100
36297,29725,39140,300
36298,29725,39141,200
36299,29726,39142,100
36300,29727,39143,100
36301,29728,39144,100
36302,29729,39145,300
36303,29729,39146,200
36304,29730,39147,100
36305,29731,39148,100
36306,29732,39149,200
36307,29732,39150,100
36308,29733,39151,100
36309,29734,39152,100
36310,29735,39153,100
36311,29736,39154,400
36312,29736,39155,300
36313,29737,39156,100
36314,29738,39157,100
36315,29739,39158,100
36316,29740,39159,100
36317,29741,39160,100
36318,29742,39161,100
36319,29743,39162,300
36320,29743,39163,200
36321,29744,39164,100
36322,29745,39165,100
36323,29746,39166,100
36324,29747,39167,200
36325,29748,39168,100
36326,29749,39169,200
36327,29749,39170,100
36328,29750,39171,200
36329,29750,39172,100
36330,29751,39173,100
36331,29752,39174,200
36332,29752,39175,100
36333,29753,39176,100
36334,29754,39177,100
36335,29755,39178,300
36336,29755,39179,200
36337,29756,39180,300
36338,29756,39181,200
36339,29757,39182,100
36340,29758,39183,100
36341,29759,39184,100
36342,29760,39185,100
36343,29761,39186,100
36344,29762,39187,100
36345,29763,39188,100
36346,29764,39189,100
36347,29765,39190,100
36348,29766,39191,100
36349,29767,39192,100
36350,29768,39193,100
36351,29769,39194,300
36352,29769,39195,200
36353,29770,39196,100
36354,29771,39197,200
36355,29771,39198,100
36356,29772,39199,100
36357,29773,39200,100
36358,29774,39201,300
36359,29774,39202,200
36360,29775,39203,100
36361,29776,39204,100
36362,29777,39205,100
36363,29778,39206,100
36364,29779,39207,300
36365,29779,39208,200
36366,29780,39209,100
36367,29781,39210,200
36368,29781,39211,100
36369,29782,39212,100
36370,29783,39213,200
36371,29783,39214,100
36372,29784,39215,100
36373,29785,39216,200
36374,29786,39217,200
36375,29787,39218,100
36376,29788,39219,100
36377,29789,39220,100
36378,29790,39221,100
36379,29791,39222,100
36380,29792,39223,200
36381,29792,39224,100
36382,29793,39225,100
36383,29794,39226,100
36384,29795,39227,100
36385,29796,39228,100
36386,29797,39229,100
36387,29798,39230,100
36388,29799,39231,200
36389,29799,39232,100
36390,29800,39233,100
36391,29801,39234,100
36392,29802,39235,100
36393,29803,39236,100
36394,29804,39237,100
36395,29805,39238,100
36396,29806,39239,100
36397,29807,39240,100
36398,29808,39241,100
36399,29809,39242,100
36400,29810,39243,0
36401,29811,39244,200
36402,29811,39245,100
36403,29812,39246,200
36404,29812,39247,100
36405,29813,39248,200
36406,29813,39249,100
36407,29814,39250,100
36408,29815,39251,300
36409,29815,39252,200
36410,29816,39253,100
36411,29817,39254,200
36412,29817,39255,100
36413,29818,39256,100
36414,29819,39257,100
36415,29820,39258,100
36416,29821,39259,100
36417,29822,39260,100
36418,29823,39261,100
36419,29824,39262,100
36626,29998,39469,0
36627,29999,39470,100
36628,30000,39471,100
36629,30001,39472,100
36630,30002,39473,100
36631,30003,39474,100
36632,30004,39475,100
36633,30005,39476,100
36634,30006,39477,100
36635,30007,39478,100
36636,30008,39479,100
36637,30009,39480,100
36638,30010,39481,100
36639,30011,39482,100
36640,30012,39483,100
36641,30013,39484,100
36642,30014,39485,100
36643,30015,39486,100
36644,30016,39487,100
36645,30017,39488,100
36646,30018,39489,100
36647,30019,39490,100
36648,30020,39491,100
36649,30021,39492,100
36650,30022,39493,100
36651,30023,39494,100
36652,30024,39495,100
36653,30025,39496,100
36654,30026,39497,100
36655,30027,39498,100
36656,30028,39499,100
36657,30029,39500,100
36658,30030,39501,100
36659,30031,39502,100
36660,30032,39503,100
36661,30033,39504,100
36662,30034,39505,100
36663,30035,39506,100
36664,30036,39507,100
36665,30037,39508,100
36666,30038,39509,100
36667,30039,39510,100
36668,30040,39511,100
36669,30041,39512,100
36670,30042,39513,100
36671,30043,39514,100
36672,30044,39515,300
36673,30044,39516,200
36674,30044,39517,100
36675,30045,39518,300
36676,30045,39519,200
36677,30045,39520,100
36678,30046,39521,300
36679,30046,39522,200
36680,30046,39523,100
36681,30047,39524,300
36682,30047,39525,200
36683,30047,39526,100
36684,30048,39527,300
36685,30048,39528,200
36686,30048,39529,100
36687,30049,39530,300
36688,30049,39531,200
36689,30049,39532,100
36690,30050,39533,300
36691,30050,39534,200
36692,30050,39535,100
36693,30051,39536,100
36694,30052,39537,200
36695,30053,39538,100
36696,30054,39539,200
36697,30054,39540,100
36698,30055,39541,200
36699,30055,39542,100
36700,30056,39543,100
36701,30057,39544,100
36702,30058,39545,100
36703,30059,39546,100
36704,30060,39547,100
36705,30061,39548,100
36706,30062,39549,100
36707,30063,39550,100
36708,30064,39551,100
36709,30065,39552,100
36710,30066,39553,0
36711,30067,39554,200
36712,30067,39555,100
36713,30068,39556,100
36714,30069,39557,100
36715,30070,39558,100
36716,30071,39559,200
36717,30071,39560,100
36718,30072,39561,200
36719,30072,39562,100
36720,30073,39563,0
36721,30074,39564,200
36722,30074,39565,100
36723,30075,39566,100
36724,30076,39567,100
36725,30077,39568,100
36726,30078,39569,200
36727,30078,39570,100
36728,30079,39571,100
36729,30080,39572,100
36730,30080,39573,0
36731,30081,39574,100
36732,30082,39575,100
36733,30083,39576,100
36734,30084,39577,100
36735,30085,39578,0
36736,30086,39579,0
36737,30087,39580,300
36738,30087,39581,200
36739,30088,39582,100
36740,30089,39583,100
36741,30090,39584,100
36742,30091,39585,100
36743,30092,39586,100
36744,30093,39587,100
36745,30094,39588,100
36746,30095,39589,100
36747,30096,39590,0
36748,30097,39591,100
36749,30098,39592,100
36750,30099,39593,0
36751,30100,39594,100
36752,30101,39595,100
36753,30102,39596,400
36754,30103,39597,200
36755,30103,39598,100
36756,30104,39599,200
36757,30104,39600,100
36758,30105,39601,100
36759,30106,39602,100
36760,30107,39603,100
36761,30108,39604,100
36762,30109,39605,100
36763,30110,39606,100
36764,30111,39607,100
36765,30112,39608,100
36766,30113,39609,100
36767,30114,39610,100
36768,30115,39611,100
36769,30116,39612,100
36770,30117,39613,100
36771,30118,39614,100
36772,30119,39615,200
36773,30119,39616,100
36774,30120,39617,0
36775,30121,39618,200
36776,30121,39619,100
36777,30122,39620,100
36778,30123,39621,100
36779,30124,39622,100
36780,30125,39623,100
36781,30126,39624,100
36782,30127,39625,100
36783,30128,39626,200
36784,30128,39627,100
36785,30129,39628,100
36786,30130,39629,200
36787,30130,39630,100
36788,30131,39631,100
36789,30132,39632,0
36790,30133,39633,100
36791,30134,39634,100
36792,30135,39635,100
36793,30136,39636,200
36794,30136,39637,100
36795,30137,39638,200
36796,30137,39639,100
36797,30138,39640,100
36798,30139,39641,100
36799,30140,39642,100
36800,30141,39643,100
36801,30142,39644,100
36802,30143,39645,100
36803,30144,39646,100
36804,30145,39647,100
36805,30146,39648,100
36806,30147,39649,100
36807,30148,39650,200
36808,30148,39651,100
36809,30149,39652,0
36810,30150,39653,100
36811,30151,39654,100
36812,30152,39655,100
36813,30153,39656,100
36814,30154,39657,100
36815,30155,39658,100
36816,30156,39659,200
36817,30156,39660,100
36818,30157,39661,100
36819,30158,39662,100
36820,30159,39663,100
36821,30160,39664,100
36822,30161,39665,100
36823,30162,39666,100
36824,30163,39667,100
36825,30164,39668,100
36826,30165,39669,100
36827,30166,39670,100
36828,30167,39671,100
36829,30168,39672,100
36830,30169,39673,100
36831,30170,39674,100
36832,30171,39675,0
36833,30172,39676,0
36834,30173,39677,0
36835,30174,39678,0
36836,30175,39679,0
36837,30176,39680,0
36838,30177,39682,0
36839,30178,39683,0
36840,30179,39684,0
36841,30180,39685,0
36842,30181,39686,0
36843,30182,39687,0
36844,30183,39689,0
36845,30184,39690,0
36846,30185,39691,0
36847,30186,39692,0
36848,30187,39693,0
36849,30188,39694,0
36850,30189,39696,0
36851,30190,39697,0
36852,30191,39698,0
36853,30192,39699,0
36854,30193,39700,0
36855,30194,39701,0
36856,30195,39702,0
36857,30196,39703,0
36858,30197,39681,1
36859,30197,39705,0
36860,30198,39688,1
36861,30198,39706,0
36862,30199,39695,1
36863,30199,39707,0
36864,30200,39704,1
36865,30200,39708,0
36994,30319,39837,100
36995,30320,39838,100
36996,30321,39839,100
36997,30322,39840,200
36998,30322,39841,100
36999,30323,39842,100
37000,30324,39843,100
37001,30325,39844,100
37002,30326,39845,100
37003,30327,39846,200
37004,30327,39847,100
37005,30328,39848,200
37006,30328,39849,100
37007,30329,39850,100
37008,30330,39851,200
37009,30331,39852,100
37010,30332,39853,100
37011,30333,39854,100
37012,30334,39855,200
37013,30335,39856,100
37014,30336,39857,200
37015,30337,39858,100
37016,30338,39859,100
37017,30339,39860,100
37018,30340,39861,100
37019,30341,39862,200
37020,30342,39863,200
37021,30342,39864,100
37022,30343,39865,100
37023,30344,39866,100
37024,30345,39867,100
37025,30346,39868,100
37026,30347,39869,100
37027,30348,39870,100
37028,30349,39871,300
37029,30350,39872,200
37030,30350,39873,100
37031,30351,39874,100
37032,30352,39875,100
37033,30353,39876,100
37034,30354,39877,100
37035,30355,39878,100
37036,30356,39879,100
37037,30357,39880,100
37038,30358,39881,100
37039,30359,39882,100
37040,30360,39883,200
37041,30360,39884,100
37042,30361,39885,100
37043,30362,39886,100
37044,30363,39887,100
37045,30364,39888,100
37046,30365,39889,100
37047,30366,39890,100
37048,30367,39891,100
37049,30368,39892,100
37050,30369,39893,100
37051,30370,39894,200
37052,30370,39895,100
37053,30371,39896,100
37054,30372,39897,100
37055,30373,39898,200
37056,30373,39899,100
37057,30374,39900,100
37058,30375,39901,100
37059,30376,39902,100
37060,30377,39903,100
37061,30378,39904,100
37062,30379,39905,100
37063,30380,39906,100
37064,30381,39907,100
37065,30382,39908,100
37066,30383,39909,100
37067,30384,39910,100
37068,30385,39911,100
37069,30386,39912,100
37070,30387,39913,100
37071,30388,39914,100
37072,30389,39915,100
37073,30390,39916,100
37074,30391,39917,100
37075,30392,39918,100
37076,30393,39919,100
37077,30394,39920,100
37078,30395,39921,100
37079,30396,39922,100
37080,30397,39923,100
37081,30398,39924,200
37082,30398,39925,100
37083,30399,39926,100
37084,30400,39927,100
37085,30401,39928,200
37086,30401,39929,100
37087,30402,39930,100
37088,30403,39931,100
37089,30404,39932,100
37090,30405,39933,100
37091,30406,39934,100
37092,30407,39935,100
37093,30408,39936,100
37094,30409,39937,100
37095,30410,39938,100
37096,30411,39939,100
37097,30412,39940,100
37098,30413,39941,100
37099,30414,39942,100
37100,30415,39943,100
37101,30416,39944,100
37102,30417,39945,100
37103,30418,39946,100
37104,30419,39947,100
37105,30420,39948,100
37106,30421,39949,100
37107,30422,39950,100
37108,30423,39951,100
37109,30424,39952,100
37110,30425,39953,100
37111,30426,39954,100
37112,30427,39955,100
37113,30428,39956,100
37114,30429,39957,100
37115,30430,39958,100
37116,30431,39959,100
37117,30432,39960,100
37118,30433,39961,100
37119,30434,39962,100
37120,30435,39963,100
37121,30436,39964,100
37328,30607,40171,100
37329,30608,40172,100
37330,30609,40173,100
37331,30610,40174,100
37332,30611,40175,100
37333,30612,40176,100
37334,30613,40177,100
37335,30614,40178,100
37336,30615,40179,100
37337,30616,40180,100
37338,30617,40181,100
37339,30618,40182,100
37340,30619,40183,100
37341,30620,40184,200
37342,30620,40185,100
37343,30621,40186,100
37344,30622,40187,100
37345,30623,40188,100
37346,30624,40189,100
37347,30625,40190,100
37348,30626,40191,100
37349,30627,40192,100
37350,30628,40193,200
37351,30628,40194,100
37352,30629,40195,0
37353,30630,40196,100
37354,30631,40197,100
37355,30632,40198,200
37356,30632,40199,100
37357,30633,40200,100
37358,30634,40201,100
37359,30635,40202,200
37360,30635,40203,100
37361,30636,40204,100
37362,30637,40205,100
37363,30638,40206,100
37364,30639,40207,100
37365,30640,40208,100
37366,30641,40209,100
37367,30642,40210,100
37368,30643,40211,100
37369,30644,40212,100
37370,30645,40213,100
37371,30645,40214,0
37372,30646,40215,100
37373,30647,40216,300
37374,30647,40217,200
37375,30648,40218,100
37376,30649,40219,100
37377,30650,40220,100
37378,30651,40221,100
37379,30652,40222,100
37380,30653,40223,100
37381,30654,40224,100
37382,30655,40225,100
37383,30656,40226,300
37384,30657,40227,100
37385,30658,40228,200
37386,30658,40229,100
37387,30659,40230,300
37388,30659,40231,200
37389,30660,40232,100
37390,30661,40233,100
37391,30662,40234,300
37392,30662,40235,200
37393,30663,40236,100
37394,30664,40237,300
37395,30664,40238,200
37396,30665,40239,100
37397,30666,40240,100
37398,30667,40241,100
37399,30668,40242,100
37400,30669,40243,100
37401,30670,40244,200
37402,30670,40245,100
37403,30671,40246,300
37404,30671,40247,200
37405,30672,40248,100
37406,30673,40249,100
37407,30674,40250,200
37408,30674,40251,100
37409,30675,40252,100
37410,30676,40253,100
37411,30677,40254,300
37412,30677,40255,200
37413,30678,40256,100
37414,30679,40257,100
37415,30680,40258,100
37416,30681,40259,300
37417,30681,40260,200
37418,30682,40261,100
37419,30683,40262,100
37420,30684,40263,200
37421,30684,40264,100
37422,30685,40265,100
37423,30686,40266,100
37424,30687,40267,100
37425,30688,40268,400
37426,30688,40269,300
37427,30689,40270,100
37428,30690,40271,100
37429,30691,40272,100
37430,30692,40273,100
37431,30693,40274,100
37432,30694,40275,100
37433,30695,40276,300
37434,30695,40277,200
37435,30696,40278,100
37436,30697,40279,100
37437,30698,40280,100
37438,30699,40281,200
37439,30700,40282,100
37440,30701,40283,200
37441,30701,40284,100
37442,30702,40285,200
37443,30702,40286,100
37444,30703,40287,100
37445,30704,40288,200
37446,30704,40289,100
37447,30705,40290,100
37448,30706,40291,100
37449,30707,40292,300
37450,30707,40293,200
37451,30708,40294,300
37452,30708,40295,200
37453,30709,40296,100
37454,30710,40297,100
37455,30711,40298,100
37456,30712,40299,100
37457,30713,40300,100
37458,30714,40301,100
37459,30715,40302,100
37460,30716,40303,100
37461,30717,40304,100
37462,30718,40305,100
37463,30719,40306,100
37464,30720,40307,100
37465,30721,40308,300
37466,30721,40309,200
37467,30722,40310,100
37468,30723,40311,200
37469,30723,40312,100
37470,30724,40313,100
37471,30725,40314,100
37472,30726,40315,300
37473,30726,40316,200
37474,30727,40317,100
37475,30728,40318,100
37476,30729,40319,100
37477,30730,40320,100
37478,30731,40321,300
37479,30731,40322,200
37480,30732,40323,100
37481,30733,40324,200
37482,30733,40325,100
37483,30734,40326,100
37484,30735,40327,200
37485,30735,40328,100
37486,30736,40329,100
37487,30737,40330,200
37488,30738,40331,200
37489,30739,40332,100
37490,30740,40333,100
37491,30741,40334,100
37492,30742,40335,100
37493,30743,40336,100
37494,30744,40337,200
37495,30744,40338,100
37496,30745,40339,100
37497,30746,40340,100
37498,30747,40341,100
37499,30748,40342,100
37500,30749,40343,100
37501,30750,40344,100
37502,30751,40345,200
37503,30751,40346,100
37504,30752,40347,100
37505,30753,40348,100
37506,30754,40349,100
37507,30755,40350,100
37508,30756,40351,100
37509,30757,40352,100
37510,30758,40353,100
37511,30759,40354,100
37512,30760,40355,100
37513,30761,40356,100
37514,30762,40357,0
37515,30763,40358,200
37516,30763,40359,100
37517,30764,40360,200
37518,30764,40361,100
37519,30765,40362,200
37520,30765,40363,100
37521,30766,40364,100
37522,30767,40365,300
37523,30767,40366,200
37524,30768,40367,100
37525,30769,40368,200
37526,30769,40369,100
37527,30770,40370,100
37528,30771,40371,100
37529,30772,40372,100
37530,30773,40373,100
37531,30774,40374,100
37532,30775,40375,100
37533,30776,40376,100
37740,30947,40583,100
37741,30948,40584,100
37742,30949,40585,100
37743,30950,40586,100
37744,30951,40587,100
37745,30952,40588,100
37746,30953,40589,100
37747,30954,40590,100
37748,30955,40591,100
37749,30956,40592,100
37750,30957,40593,100
37751,30958,40594,100
37752,30959,40595,100
37753,30960,40596,100
37754,30961,40597,200
37755,30961,40598,100
37756,30962,40599,100
37757,30963,40600,100
37758,30964,40601,100
37759,30965,40602,100
37760,30966,40603,100
37761,30967,40604,100
37762,30968,40605,100
37763,30969,40606,200
37764,30969,40607,100
37765,30970,40608,0
37766,30971,40609,100
37767,30972,40610,100
37768,30973,40611,200
37769,30973,40612,100
37770,30974,40613,100
37771,30975,40614,100
37772,30976,40615,200
37773,30976,40616,100
37774,30977,40617,100
37775,30978,40618,100
37776,30979,40619,100
37777,30980,40620,100
37778,30981,40621,100
37779,30982,40622,100
37780,30983,40623,100
37781,30984,40624,100
37782,30985,40625,100
37783,30986,40626,100
37784,30986,40627,0
37785,30987,40628,100
37786,30988,40629,300
37787,30988,40630,200
37788,30989,40631,100
37789,30990,40632,100
37790,30991,40633,100
37791,30992,40634,100
37792,30993,40635,100
37793,30994,40636,100
37794,30995,40637,100
37795,30996,40638,100
37796,30997,40639,300
37797,30998,40640,100
37798,30999,40641,200
37799,30999,40642,100
37800,31000,40643,300
37801,31000,40644,200
37802,31001,40645,100
37803,31002,40646,100
37804,31003,40647,300
37805,31003,40648,200
37806,31004,40649,100
37807,31005,40650,300
37808,31005,40651,200
37809,31006,40652,100
37810,31007,40653,100
37811,31008,40654,100
37812,31009,40655,100
37813,31010,40656,200
37814,31010,40657,100
37815,31011,40658,300
37816,31011,40659,200
37817,31012,40660,100
37818,31013,40661,100
37819,31014,40662,200
37820,31014,40663,100
37821,31015,40664,100
37822,31016,40665,100
37823,31017,40666,300
37824,31017,40667,200
37825,31018,40668,100
37826,31019,40669,100
37827,31020,40670,100
37828,31021,40671,300
37829,31021,40672,200
37830,31022,40673,100
37831,31023,40674,100
37832,31024,40675,200
37833,31024,40676,100
37834,31025,40677,100
37835,31026,40678,100
37836,31027,40679,100
37837,31028,40680,400
37838,31028,40681,300
37839,31029,40682,100
37840,31030,40683,100
37841,31031,40684,100
37842,31032,40685,100
37843,31033,40686,100
37844,31034,40687,100
37845,31035,40688,300
37846,31035,40689,200
37847,31036,40690,100
37848,31037,40691,100
37849,31038,40692,100
37850,31039,40693,200
37851,31040,40694,100
37852,31041,40695,200
37853,31041,40696,100
37854,31042,40697,200
37855,31042,40698,100
37856,31043,40699,100
37857,31044,40700,200
37858,31044,40701,100
37859,31045,40702,100
37860,31046,40703,100
37861,31047,40704,300
37862,31047,40705,200
37863,31048,40706,300
37864,31048,40707,200
37865,31049,40708,100
37866,31050,40709,100
37867,31051,40710,100
37868,31052,40711,100
37869,31053,40712,100
37870,31054,40713,100
37871,31055,40714,100
37872,31056,40715,100
37873,31057,40716,100
37874,31058,40717,100
37875,31059,40718,100
37876,31060,40719,100
37877,31061,40720,300
37878,31061,40721,200
37879,31062,40722,100
37880,31063,40723,200
37881,31063,40724,100
37882,31064,40725,100
37883,31065,40726,100
37884,31066,40727,300
37885,31066,40728,200
37886,31067,40729,100
37887,31068,40730,100
37888,31069,40731,100
37889,31070,40732,100
37890,31071,40733,300
37891,31071,40734,200
37892,31072,40735,100
37893,31073,40736,200
37894,31073,40737,100
37895,31074,40738,100
37896,31075,40739,200
37897,31075,40740,100
37898,31076,40741,100
37899,31077,40742,200
37900,31078,40743,200
37901,31079,40744,100
37902,31080,40745,100
37903,31081,40746,100
37904,31082,40747,100
37905,31083,40748,100
37906,31084,40749,200
37907,31084,40750,100
37908,31085,40751,100
37909,31086,40752,100
37910,31087,40753,100
37911,31088,40754,100
37912,31089,40755,100
37913,31090,40756,100
37914,31091,40757,200
37915,31091,40758,100
37916,31092,40759,100
37917,31093,40760,100
37918,31094,40761,100
37919,31095,40762,100
37920,31096,40763,100
37921,31097,40764,100
37922,31098,40765,100
37923,31099,40766,100
37924,31100,40767,100
37925,31101,40768,100
37926,31102,40769,0
37927,31103,40770,200
37928,31103,40771,100
37929,31104,40772,200
37930,31104,40773,100
37931,31105,40774,200
37932,31105,40775,100
37933,31106,40776,100
37934,31107,40777,300
37935,31107,40778,200
37936,31108,40779,100
37937,31109,40780,200
37938,31109,40781,100
37939,31110,40782,100
37940,31111,40783,100
37941,31112,40784,100
37942,31113,40785,100
37943,31114,40786,100
37944,31115,40787,100
37945,31116,40788,100
37946,31117,40789,0
37947,31118,40790,0
37948,31119,40791,0
37949,31120,40792,0
37950,31121,40793,0
37951,31122,40794,0
37952,31123,40796,0
37953,31124,40797,0
37954,31125,40798,0
37955,31126,40799,0
37956,31127,40800,0
37957,31128,40801,0
37958,31129,40803,0
37959,31130,40804,0
37960,31131,40805,0
37961,31132,40806,0
37962,31133,40807,0
37963,31134,40808,0
37964,31135,40810,0
37965,31136,40811,0
37966,31137,40812,0
37967,31138,40813,0
37968,31139,40814,0
37969,31140,40815,0
37970,31141,40816,0
37971,31142,40817,0
37972,31143,40795,1
37973,31143,40819,0
37974,31144,40802,1
37975,31144,40820,0
37976,31145,40809,1
37977,31145,40821,0
37978,31146,40818,1
37979,31146,40822,0
37980,31147,40823,0
37981,31148,40824,0
37982,31149,40825,0
37983,31150,40826,0
37984,31151,40827,0
37985,31152,40828,0
37986,31153,40830,0
37987,31154,40831,0
37988,31155,40832,0
37989,31156,40833,0
37990,31157,40834,0
37991,31158,40835,0
37992,31159,40837,0
37993,31160,40838,0
37994,31161,40839,0
37995,31162,40840,0
37996,31163,40841,0
37997,31164,40842,0
37998,31165,40843,0
37999,31166,40845,0
38000,31167,40846,0
38001,31168,40847,0
38002,31169,40848,0
38003,31170,40849,0
38004,31171,40850,0
38005,31172,40851,0
38006,31173,40853,0
38007,31174,40854,0
38008,31175,40855,0
38009,31176,40856,0
38010,31177,40857,0
38011,31178,40858,0
38012,31179,40859,0
38013,31180,40829,1
38014,31180,40861,0
38015,31181,40836,1
38016,31181,40862,0
38017,31182,40844,1
38018,31182,40863,0
38019,31183,40852,1
38020,31183,40864,0
38021,31184,40860,1
38022,31184,40865,0
38196,31355,41561,100
38197,31356,41562,100
38198,31357,41563,100
38199,31358,41564,100
38200,31359,41565,100
38201,31360,41566,100
38202,31361,41567,100
38203,31362,41568,100
38204,31363,41569,100
38205,31364,41570,100
38206,31365,41571,100
38207,31366,41572,100
38208,31367,41573,100
38209,31368,41574,100
38210,31369,41575,100
38211,31370,41576,100
38212,31371,41577,100
38213,31372,41578,100
38214,31373,41579,100
38215,31374,41580,100
38216,31375,41581,100
38217,31376,41558,200
38218,31376,41582,100
38219,31377,41583,100
38220,31378,41584,100
38221,31379,41585,100
38222,31380,41586,100
38223,31381,41587,100
38224,31382,41588,100
38225,31383,41589,100
38226,31384,41590,100
38227,31385,41591,100
38228,31386,41592,100
38229,31387,41593,100
38230,31388,41594,100
38231,31389,41595,100
38232,31390,41596,100
38233,31391,41597,100
38234,31392,41598,100
38235,31393,41599,100
38236,31394,41600,100
38237,31395,41559,200
38238,31395,41601,100
38239,31396,41602,100
38240,31397,41603,100
38241,31398,41604,100
38242,31399,41605,100
38243,31400,41606,100
38244,31401,41607,100
38245,31402,41608,100
38246,31403,41609,100
38247,31404,41610,100
38248,31405,41611,100
38249,31406,41612,100
38250,31407,41613,100
38251,31408,41614,100
38252,31409,41615,100
38253,31410,41616,100
38254,31411,41617,100
38255,31412,41618,100
38256,31413,41619,100
38257,31414,41620,100
38258,31415,41621,100
38259,31416,41622,100
38260,31417,41623,100
38261,31418,41624,100
38262,31419,41625,100
38263,31420,41626,100
38264,31421,41627,100
38265,31422,41628,100
38266,31423,41629,100
38267,31424,41630,100
38268,31425,41631,100
38269,31426,41632,100
38270,31427,41633,100
38271,31428,41634,100
38272,31429,41635,100
38273,31430,41636,100
38274,31431,41637,100
38275,31432,41638,100
38276,31433,41639,100
38277,31434,41640,100
38278,31435,41641,100
38279,31436,41642,100
38280,31437,41643,100
38281,31438,41644,100
38282,31439,41645,100
38283,31440,41646,100
38284,31441,41647,100
38285,31442,41648,100
38286,31443,41649,100
38287,31444,41650,100
38288,31445,41651,100
38289,31446,41652,100
38290,31447,41653,100
38291,31448,41654,100
38292,31449,41655,100
38293,31450,41656,100
38294,31451,41657,100
38295,31452,41658,100
38296,31453,41659,100
38297,31454,41660,100
38298,31455,41661,100
38299,31456,41662,100
38300,31457,41663,100
38301,31458,41664,100
38302,31459,41665,100
38303,31460,41666,100
38304,31461,41667,100
38305,31462,41668,100
38306,31463,41669,100
38307,31464,41670,100
38308,31465,41671,100
38309,31466,41672,100
38310,31467,41673,100
38311,31468,41674,100
38312,31469,41675,100
38313,31470,41676,100
38314,31471,41677,100
38315,31472,41678,100
38316,31473,41679,100
38317,31474,41680,100
38318,31475,41681,100
38319,31476,41682,100
38320,31477,41683,100
38321,31478,41684,100
38322,31479,41685,100
38323,31480,41560,200
38324,31480,41686,100
38325,31481,41687,100
38326,31482,41688,100
38327,31483,41689,100
38328,31484,41690,100
38329,31485,41691,100
38330,31486,41692,100
38331,31487,41693,100
38332,31488,41694,100
38333,31489,41695,100
38334,31490,41696,100
38335,31491,41697,100
38336,31492,41698,100
38337,31493,41699,100
38338,31494,41700,100
38339,31495,41701,100
38340,31496,41702,100
38341,31497,41703,100
38342,31498,41704,100
38343,31499,41705,100
38344,31500,41706,100
