FileDataID,Flags,LodCount,ModelResourcesID
1354128,0,0,40051
1354129,0,0,40051
1354130,0,0,40051
1354131,0,0,40051
1354132,0,0,40051
1354133,0,0,40051
1354134,0,0,40051
1354135,0,0,40051
1354136,0,0,40051
1354137,0,0,40051
1354138,0,0,40051
1354139,0,0,40051
1354140,0,0,40051
1354141,0,0,40051
1354142,0,0,40051
1354143,0,0,40050
1354144,0,0,40050
1354145,0,0,40050
1354146,0,0,40050
1354147,0,0,40050
1354148,0,0,40050
1354149,0,0,40050
1354150,0,0,40050
1354151,0,0,40050
1354152,0,0,40050
1354153,0,0,40050
1354154,0,0,40050
1354155,0,0,40050
1354156,0,0,40050
1354157,0,0,40050
1354158,0,0,40050
1354159,0,0,40050
1354160,0,0,40050
1354161,0,0,40050
1354162,0,0,40050
1354163,0,0,40050
1354164,0,0,40050
1354165,0,0,40050
1354166,0,0,40050
1354167,0,0,40050
1354168,0,0,40050
1354173,0,0,40054
1354184,1,0,40057
1354217,0,0,40052
1354218,0,0,40052
1354219,0,0,40052
1354220,0,0,40052
1354221,0,0,40052
1354222,0,0,40052
1354223,0,0,40052
1354224,0,0,40052
1354225,0,0,40052
1354226,0,0,40052
1354227,0,0,40052
1354228,0,0,40052
1354229,0,0,40052
1354230,0,0,40052
1354231,0,0,40052
1354232,0,0,40052
1354233,0,0,40052
1354234,0,0,40052
1354235,0,0,40052
1354236,0,0,40052
1354237,0,0,40052
1354238,0,0,40052
1354239,0,0,40052
1354240,0,0,40052
1354241,0,0,40052
1354242,0,0,40052
1354392,0,0,40071
1354393,0,0,40072
1354394,0,0,40073
1354395,0,0,40074
1354398,0,0,40068
1354399,0,0,40070
1354402,0,0,40069
1354403,0,0,40066
1354420,0,0,40065
1354445,0,0,40067
1354446,0,0,40061
1354447,0,0,40062
1354448,0,0,40063
1354449,0,0,40059
1354450,0,0,40060
1354451,0,0,40058
1354452,0,0,40064
1354613,0,0,40075
1354662,0,0,20037
1354663,0,0,20037
1354664,0,0,20037
1354665,0,0,20037
1354666,0,0,20037
1354667,0,0,20037
1354668,0,0,20037
1354669,0,0,20037
1354670,0,0,20037
1354671,0,0,20037
1354672,0,0,20037
1354673,0,0,20037
1354674,0,0,20037
1354675,0,0,20037
1354676,0,0,20037
1354677,0,0,20037
1354678,0,0,20037
1354679,0,0,20037
1354680,0,0,20037
1354681,0,0,20037
1354682,0,0,20037
1354683,0,0,20037
1354684,0,0,20037
1354685,0,0,20037
1354686,0,0,20037
1354687,0,0,40081
1354688,0,0,40086
1354689,0,0,40080
1354690,0,0,40083
1354691,0,0,40082
1354692,0,0,40084
1354693,0,0,40085
1354694,0,0,40076
1354696,0,0,40077
1354700,0,0,40078
1354701,0,0,40079
1354722,0,1,40087
1354762,0,0,40088
1354763,0,0,40089
1354764,0,0,40090
1354765,0,0,40091
1354766,0,0,40098
1354767,0,0,40093
1354768,0,0,40092
1354769,0,0,40094
1354770,0,0,40095
1354771,0,0,40096
1354773,0,0,40097
1354920,0,0,40105
1354951,0,0,40106
1355028,0,0,40104
1355053,0,0,40107
1355054,0,0,40108
1355055,0,0,40102
1355056,0,0,40101
1355057,0,0,40100
1355058,0,0,40099
1355080,0,0,40129
1355090,0,0,40103
1355111,0,0,40110
1355112,0,0,40111
1355113,0,0,40115
1355114,0,0,40130
1355115,0,0,40131
1355122,0,0,40109
1355128,0,0,40118
1355129,0,0,40113
1355130,0,0,40114
1355133,0,0,40119
1355141,0,0,40120
1355142,0,0,40121
1355143,0,0,40116
1355144,0,0,40117
1355191,0,0,40112
1355353,0,3,40122
1355354,0,0,40123
1355361,0,3,40124
1355366,0,0,40125
1355367,0,2,40127
1355368,0,3,40126
1355369,0,0,40128
1355430,0,0,40132
1355453,0,0,40133
1355478,0,0,40134
1355500,0,0,40138
1355509,0,0,40137
1355527,0,0,40136
1355533,0,2,40135
1355598,0,0,40146
1355602,0,0,40147
1355619,0,2,40148
1355620,0,0,40150
1355623,0,0,40149
1355624,0,2,40151
1355627,0,0,40153
1355629,0,0,40154
1355632,0,0,40141
1355633,0,0,40155
1355634,0,0,40142
1355635,0,0,40152
1355636,0,0,40156
1355654,0,0,40144
1355655,0,0,40143
1355681,0,0,40157
1355687,0,0,40139
1355698,0,0,40145
1356637,0,0,40140
1356695,0,3,40158
1356696,0,3,40158
1356697,0,3,40158
1356704,0,3,40158
1356705,0,3,40158
1356706,0,3,40158
1356707,0,3,40158
1356708,0,3,40158
1356716,0,3,40158
1356733,0,3,40158
1356744,0,3,40158
1356745,0,3,40158
1356746,0,3,40158
1356747,0,3,40158
1356748,0,3,40158
1356749,0,3,40158
1356750,0,3,40158
1356751,0,3,40158
1356752,0,3,40158
1356753,0,3,40158
1356754,0,3,40158
1356755,0,3,40158
1356756,0,3,40158
1356757,0,3,40158
1356758,0,3,40158
1356759,0,3,40158
1357001,0,0,40160
1357002,0,0,40159
1357003,0,0,40159
1357004,0,0,40159
1357005,0,0,40159
1357006,0,0,40159
1357007,0,0,40159
1357008,0,0,40159
1357009,0,0,40159
1357010,0,0,40159
1357011,0,0,40159
1357012,0,0,40159
1357013,0,0,40159
1357014,0,0,40159
1357015,0,0,40159
1357016,0,0,40159
1357017,0,0,40159
1357018,0,0,40159
1357019,0,0,40159
1357020,0,0,40159
1357021,0,0,40159
1357022,0,0,40159
1357023,0,0,40159
1357024,0,0,40159
1357025,0,0,40159
1357026,0,0,40159
1357027,0,0,40159
1357028,0,0,40161
1357029,0,0,40162
1357451,0,0,40164
1357456,0,0,40163
1357581,0,0,40173
1357582,0,0,40174
1357583,0,0,40175
1357584,0,0,40176
1357585,0,0,40169
1357586,0,0,40170
1357587,0,0,40171
1357588,0,0,40172
1357590,0,0,40166
1357600,0,0,40165
1357601,0,0,40179
1357702,0,0,40177
1357703,0,0,40178
1357704,0,0,40188
1357705,0,0,40189
1357757,0,0,40168
1357761,0,0,40167
1357875,0,0,40181
1357876,0,0,40180
1357881,0,0,40182
1357886,0,0,40183
1357930,0,0,40186
1357931,0,0,40185
1357932,0,0,40187
1357933,0,0,40184
1358031,0,0,40191
1358032,0,0,40192
1358138,0,0,40190
1358849,0,0,40194
1358850,0,0,40195
1358996,0,0,40196
1358999,0,0,40193
1359981,0,0,40197
1360201,0,0,40198
1360202,0,0,40199
1360204,0,0,40200
1360320,1,0,40201
1360360,0,0,40205
1360361,0,0,40204
1360387,0,0,40203
1360388,0,0,40202
1360444,0,0,40206
1360650,0,0,40209
1360651,0,0,40212
1360652,0,0,40208
1360655,0,0,40237
1360684,0,0,40211
1360712,0,0,40231
1360722,0,0,40232
1360742,0,0,40233
1360743,0,0,40234
1360744,0,0,40235
1360745,0,0,40236
1360746,0,0,40241
1360747,0,3,40207
1360748,0,3,40207
1360749,0,3,40207
1360750,0,3,40207
1360751,0,3,40207
1360752,0,3,40207
1360753,0,3,40207
1360754,0,3,40207
1360755,0,3,40207
1360756,0,3,40207
1360758,0,3,40207
1360765,0,0,40242
1360766,0,3,40207
1360767,0,3,40207
1360768,0,0,40210
1360769,0,3,40207
1360770,0,3,40207
1360771,0,3,40207
1360772,0,3,40207
1360773,0,3,40207
1360774,0,3,40207
1360775,0,3,40207
1360776,0,3,40207
1360777,0,3,40207
1360778,0,3,40207
1360779,0,3,40207
1360780,0,3,40207
1360781,0,0,40238
1360782,0,3,40207
1360785,0,0,40239
1360786,0,0,40240
1360787,0,0,40227
1360788,0,0,40228
1360789,0,0,40229
1360790,0,0,40230
1360791,0,0,40219
1360792,0,0,40220
1360793,0,0,40222
1360794,0,0,40221
1360795,0,0,40223
1360796,0,0,40218
1360797,0,0,40224
1360798,0,0,40225
1360799,0,0,40226
1360808,0,0,40213
1360809,0,0,40214
1360810,0,0,40215
1360813,0,0,40216
1360814,0,0,40217
1360955,1,2,40243
1360973,0,2,40245
1360974,0,0,40244
1360975,0,0,40246
1360976,0,0,40249
1360988,0,0,40247
1360989,0,0,40248
1360997,0,0,40250
1360998,0,3,40251
1361025,0,0,40252
1361027,0,0,40256
1361053,0,0,40259
1361054,0,0,40253
1361058,0,0,40254
1361061,0,0,40255
1361315,0,0,40258
1361318,0,0,40257
1361365,0,0,40261
1361610,0,0,40260
1361682,0,0,40262
1361683,0,0,40264
1361684,0,0,40263
1361685,0,0,40265
1361686,0,0,40266
1361687,0,0,40267
1361698,0,0,40276
1361699,0,0,40277
1361700,0,0,40278
1361701,0,0,40279
1361702,0,0,40280
1361703,0,0,40281
1361704,0,0,40282
1361705,0,0,40283
1361706,0,0,40284
1361707,0,0,40274
1361708,0,0,40285
1361709,0,0,40286
1361710,0,0,40287
1361711,0,0,40288
1361714,0,0,40289
1361719,0,0,40275
1361764,0,0,40273
1361769,0,0,40269
1361813,0,0,40454
1361815,0,0,40299
1361855,0,0,40291
1361856,0,0,40616
1361918,0,0,40290
1361919,0,0,40290
1361921,0,0,40290
1361922,0,0,40290
1361923,0,0,40290
1361924,0,0,40290
1361925,0,0,40290
1361926,0,0,40290
1361927,0,0,40290
1361928,0,0,40290
1361929,0,0,40290
1361930,0,0,40290
1361931,0,0,40290
1361932,0,0,40290
1361933,0,0,40290
1361934,0,0,40290
1361935,0,0,40290
1361936,0,0,40290
1361937,0,0,40290
1361938,0,0,40290
1361939,0,0,40290
1361940,0,0,40290
1361941,0,0,40290
1361942,0,0,40290
1361943,0,0,40290
1361944,0,0,40290
1361945,0,0,40296
1361946,0,0,40297
1361947,0,0,40298
1361954,0,0,40292
1361955,0,0,40294
1361956,0,0,40293
1361957,0,0,40295
1361958,0,0,40308
1361963,0,0,40310
1361964,0,0,40312
1361965,0,0,40305
1361969,0,0,40304
1361970,0,0,40306
1361974,0,0,40307
1361975,0,0,40309
1361976,0,0,40311
1361977,0,0,40313
1362053,0,0,40300
1362054,0,0,40301
1362055,0,0,40302
1362056,0,0,40303
1362229,0,0,40314
1362296,0,0,40328
1362299,0,0,40329
1362373,0,0,40319
1362374,1,0,40330
1362742,0,0,40327
1362743,0,0,40326
1362745,0,0,40323
1362748,0,0,40324
1362751,0,0,40322
1362752,0,0,40321
1362753,0,0,40320
1362754,0,0,40325
1362894,0,0,40339
1362897,0,0,40338
1362924,0,0,40337
1362955,0,0,40807
1363012,0,2,40331
1363013,0,2,40332
1363016,0,3,40333
1363055,0,0,40335
1363056,0,0,40334
1363069,0,2,40336
1363078,0,0,40349
1363079,0,2,40350
1363131,0,1,40353
1363132,0,0,40354
1363133,0,0,40351
1363134,0,0,40352
1363137,0,0,40355
1363138,0,0,40344
1363139,0,0,40340
1363153,0,0,40367
1363155,0,0,40366
1363156,0,0,40365
1363157,0,0,40364
1363162,0,0,40363
1363164,0,0,40362
1363248,0,0,40341
1363249,0,0,40342
1363250,0,0,40343
1363252,0,0,40361
1363270,0,0,40360
1363271,0,0,40345
1363272,0,0,40359
1363503,0,0,40358
1363560,0,0,40357
1364158,0,0,40346
1364192,0,0,40347
1364193,0,0,40348
1364196,0,0,40356
1365312,0,0,40370
1365313,0,0,40368
1365314,0,0,40369
1365330,0,0,40371
1365333,0,0,40372
1365375,0,0,40379
1365450,0,0,40380
1365451,0,0,40381
1365452,0,0,40382
1365453,0,0,40383
1365454,0,0,40384
1365455,0,0,40385
1365456,0,0,40386
1365457,0,0,40387
1365458,0,0,40388
1365459,0,0,40389
1365460,0,0,40390
1365480,0,0,40392
1365481,0,0,40391
1365484,0,0,40393
1365485,0,0,40394
1365486,0,0,40395
1365500,0,0,40373
1365515,0,0,40374
1365516,0,0,40375
1365517,0,0,40376
1365518,0,0,40377
1365519,0,0,40378
1365524,0,0,40396
1365525,0,0,40397
1365599,0,0,40399
1365639,0,0,40400
1365657,0,1,40398
1365881,0,0,40408
1365936,0,0,40407
1365952,0,0,40403
1365955,0,0,40404
1365957,0,0,40405
1365958,0,0,40406
1366039,0,3,40402
1366041,0,0,40401
1366047,0,3,40409
1366196,0,0,40418
1366201,0,0,40419
1366202,0,0,40420
1366237,0,0,40417
1366244,0,0,40414
1366245,0,0,40415
1366246,0,0,40416
1366263,0,0,40413
1366270,0,0,40411
1366275,0,0,40412
1366541,0,2,40410
1366546,0,0,40421
1366736,0,3,40422
1366739,0,3,40422
1366740,0,3,40422
1366741,0,3,40422
1366742,0,3,40422
1366743,0,3,40422
1366744,0,3,40422
1366745,0,3,40422
1366746,0,3,40422
1366747,0,3,40422
1366748,0,3,40422
1366749,0,3,40422
1366750,0,3,40422
1366751,0,3,40422
1366752,0,3,40422
1366753,0,3,40422
1366754,0,3,40422
1366755,0,3,40422
1366756,0,3,40422
1366757,0,3,40422
1366758,0,3,40422
1366759,0,3,40422
1366760,0,3,40422
1366761,0,3,40422
1366762,0,3,40422
1366763,0,3,40422
1366901,0,0,40423
1367053,0,2,40424
1367054,0,0,40430
1367062,0,0,40429
1367063,0,0,40428
1367064,0,0,40436
1367065,0,2,40433
1367068,0,0,40435
1367069,0,0,40425
1367070,0,0,40426
1367177,0,0,40431
1367246,0,0,40432
1367253,0,0,40427
1367263,0,0,40434
1367309,0,0,40440
1367310,0,0,40439
1367311,0,0,40438
1367340,0,0,40443
1367341,0,0,40437
1367346,0,0,40441
1367347,0,0,40442
1367372,0,0,40450
1367404,0,0,40446
1367405,0,0,40445
1367406,0,0,40444
1367407,0,0,40447
1367408,0,0,40448
1367409,0,0,40449
1367678,0,0,40451
1367679,0,0,40452
1367680,0,0,40453
1367693,0,0,40456
1367694,0,0,40455
1367708,1,0,40457
1367945,0,2,40459
1367946,0,0,40464
1367947,0,0,40463
1367948,0,0,40465
1368020,0,0,40466
1368284,0,0,40462
1368288,0,0,40460
1368518,0,0,40461
1368539,0,0,40468
1368570,0,0,40467
1368617,0,0,35501
1368618,0,0,35501
1368619,0,0,35229
1368620,0,0,35229
1368685,0,0,40469
1368686,0,0,40470
1368687,0,0,40471
1368688,0,0,40472
1368689,0,0,40473
1368690,0,0,40489
1368691,0,0,40490
1368699,0,0,40491
1368700,0,0,40496
1368701,0,0,40483
1368702,0,0,40484
1368703,0,0,40485
1368704,0,0,40486
1368705,0,0,40487
1368706,0,0,40488
1368707,0,0,40480
1368708,0,0,40481
1368709,0,0,40494
1368710,0,0,40495
1368711,0,0,40492
1368712,0,0,40493
1368717,0,0,40497
1368718,0,1,40475
1368773,0,1,40498
1368774,0,0,40482
1368775,0,1,40474
1368776,0,0,40479
1368837,0,0,40476
1368845,0,0,40477
1368850,0,0,40477
1368861,0,0,40478
1368865,0,0,40503
1368866,0,0,40504
1368917,0,0,40500
1368924,0,0,40499
1368925,0,0,40501
1368926,0,0,40509
1368931,0,0,40502
1368935,0,0,40505
1368936,0,0,40506
1368937,0,0,40510
1368938,0,0,40511
1368939,0,0,40513
1368940,0,0,40512
1368947,0,0,40507
1368948,0,0,40508
1368949,0,0,40514
1369057,0,0,40515
1369059,0,0,40516
1369060,0,0,40193
1369061,0,0,40517
1369081,0,0,40519
1369082,0,0,40518
1369083,0,0,40520
1369084,0,0,40521
1369085,0,0,40522
1369086,0,0,40523
1369087,0,0,40524
1369094,0,0,40525
1369100,0,0,40526
1369124,0,0,40528
1369187,0,0,40533
1369188,0,0,40534
1369215,0,0,40529
1369216,0,0,40530
1369217,0,0,40531
1369218,0,0,40532
1369219,0,0,40527
1369306,0,0,40544
1369308,0,0,40545
1369309,0,0,40541
1369310,0,0,40539
1369311,0,0,40540
1369350,0,0,40546
1369352,0,0,40547
1369353,0,0,40542
1369384,0,0,40538
1369418,0,0,40536
1369419,0,0,40543
1369426,0,2,40535
1369453,0,0,40537
1369524,0,3,40548
1369688,0,0,40549
1369759,0,2,40550
1370742,0,3,40833
1370743,0,3,40833
1370744,0,3,40833
1370745,0,3,40833
1370746,0,3,40833
1370747,0,3,40833
1370748,0,3,40833
1370749,0,3,40833
1370750,0,3,40833
1370751,0,3,40833
1370752,0,3,40833
1370753,0,3,40833
1370754,0,3,40833
1370755,0,3,40833
1370756,0,3,40833
1370757,0,3,40833
1370758,0,3,40833
1370759,0,3,40833
1370760,0,3,40833
1370761,0,3,40833
1370802,0,3,40833
1370807,0,3,40833
1370850,0,3,40833
1370851,0,3,40833
1370852,0,3,40833
1370853,0,3,40833
1370949,0,0,40569
1370954,1,0,40564
1370955,1,0,40565
1371003,0,0,40563
1371004,0,0,40562
1371079,0,0,40553
1371080,0,0,40566
1371081,0,0,40561
1371082,0,0,40557
1371083,0,0,40560
1371086,0,0,40558
1371103,0,0,40556
1371106,0,0,40555
1371123,0,0,40554
1371131,0,0,40559
1371221,0,0,40567
1371222,0,0,40568
1371231,0,0,40571
1371253,0,0,40573
1371259,0,0,40570
1371265,0,0,40572
1371326,0,0,40574
1371358,0,0,5745
1371359,0,0,5745
1371360,0,0,5745
1371361,0,0,5745
1371362,0,0,5745
1371363,0,0,5745
1371364,0,0,5745
1371365,0,0,5745
1371366,0,0,5745
1371367,0,0,5745
1371368,0,0,5745
1371369,0,0,5745
1371370,0,0,5745
1371371,0,0,5745
1371372,0,0,5745
1371373,0,0,5745
1371374,0,0,5745
1371375,0,0,5745
1371376,0,0,5745
1371377,0,0,5745
1371378,0,0,5745
1371379,0,0,5745
1371408,1,0,40577
1371429,1,0,40576
1371442,0,0,40579
1372700,0,0,40581
1372712,0,0,40580
1372769,0,0,40582
1372777,0,0,40586
1372778,0,0,40587
1372779,0,0,40588
1372780,0,0,40590
1372781,0,0,40589
1372782,0,0,40592
1372783,0,0,40593
1372784,0,0,40594
1372833,0,0,40585
1372859,1,0,40605
1372935,0,0,40606
1372938,0,0,40599
1372951,0,0,40595
1372958,0,0,40584
1372959,0,0,40598
1372960,0,0,40583
1372961,0,0,40597
1372994,0,0,40596
1373042,0,0,40600
1373043,0,0,40601
1373044,0,0,40602
1373045,0,0,40603
1373046,0,0,40607
1373047,0,0,40604
1373131,0,0,40591
1373136,0,3,40608
1373200,0,0,40609
1373202,0,0,17276
1373203,0,0,17276
1373204,0,0,17276
1373205,0,0,17276
1373206,0,0,17276
1373207,0,0,17276
1373209,0,0,17276
1373210,0,0,17276
1373211,0,0,17276
1373216,0,0,17276
1373221,0,0,17276
1373222,0,0,17276
1373223,0,0,17276
1373224,0,0,17276
1373225,0,0,17276
1373263,0,0,40610
1373307,0,0,40617
1373311,0,0,40618
1373312,0,0,40619
1373313,0,0,40614
1373314,0,0,40620
1373315,0,0,40621
1373316,0,0,40622
1373317,0,0,40623
1373318,0,0,40624
1373319,0,3,40612
1373320,0,0,40626
1373321,0,3,40612
1373322,0,0,40613
1373323,0,3,40612
1373324,0,3,40612
1373325,0,3,40612
1373326,0,3,40612
1373327,0,3,40612
1373328,0,3,40612
1373329,0,3,40612
1373330,0,3,40612
1373331,0,3,40612
1373332,0,3,40612
1373333,0,3,40612
1373334,0,3,40612
1373335,0,3,40612
1373336,0,3,40612
1373337,0,3,40612
1373338,0,3,40612
1373339,0,3,40612
1373340,0,3,40612
1373341,0,3,40612
1373342,0,3,40612
1373343,0,3,40612
1373344,0,3,40612
1373345,0,3,40612
1373346,0,3,40612
1373348,0,0,40615
1373349,0,0,40625
1373440,0,0,40627
1373445,0,0,40628
1373448,0,0,40635
1373449,0,0,40636
1373494,0,0,40674
1373495,0,0,40630
1373496,0,0,40631
1373497,0,0,40632
1373498,0,0,40633
1373503,0,0,40634
1373509,0,0,40637
1373510,0,0,40629
1373690,0,0,40644
1373825,0,0,40640
1373914,0,0,40645
1374247,0,0,40643
1374287,0,0,40648
1374288,0,0,40646
1374289,0,0,40647
1374340,0,0,40650
1374384,0,3,40649
1374385,0,3,40649
1374386,0,3,40649
1374387,0,3,40649
1374388,0,3,40649
1374389,0,3,40649
1374390,0,3,40649
1374391,0,3,40649
1374392,0,3,40649
1374393,0,3,40649
1374394,0,3,40649
1374395,0,3,40649
1374396,0,3,40649
1374397,0,3,40649
1374398,0,3,40649
1374399,0,3,40649
1374400,0,3,40649
1374401,0,3,40649
1374402,0,3,40649
1374403,0,3,40649
1374404,0,3,40649
1374405,0,3,40649
1374406,0,3,40649
1374407,0,3,40649
1374408,0,3,40649
1374409,0,3,40649
1375331,0,0,40652
1375354,0,0,40651
1375443,0,0,40657
1375444,0,0,40656
1375445,0,0,40661
1375465,0,0,40654
1375472,0,0,40666
1375473,0,2,40655
1375502,0,0,40664
1375554,0,0,40663
1375556,0,0,40662
1375557,0,2,40659
1375558,0,2,40660
1375559,0,0,40665
1375562,0,0,40658
1375705,0,0,40671
1375722,0,0,40668
1375723,0,0,40670
1375724,0,0,40669
1375725,0,0,40667
1375814,0,0,40672
1375844,0,0,40719
1375892,0,0,40685
1375893,0,0,40686
1375894,0,0,40675
1375897,0,0,40673
1375899,0,0,40680
1375900,0,0,40679
1375901,0,0,40681
1375902,0,0,40682
1375903,0,0,40678
1375904,0,0,40677
1375905,0,0,40676
1375927,0,0,40684
1375931,0,0,40683
1375995,0,1,40687
1375996,0,0,40688
1375997,0,1,40689
1376062,0,0,40690
1376063,0,0,40691
1376064,0,0,40692
1376075,0,0,40693
1376217,1,3,40695
1376220,1,3,40694
1376302,0,0,40697
1376353,0,0,40700
1376385,0,2,40698
1376386,0,0,40699
1376395,0,0,40696
1376441,0,0,40701
1376514,0,0,40702
1376515,0,0,40703
1376609,0,1,40713
1376741,0,0,40711
1376742,0,0,40712
1377128,0,0,40708
1377129,0,0,40709
1377130,0,0,40710
1377131,0,0,40704
1377264,0,0,40705
1377265,0,0,40706
1377306,0,0,40707
1377373,0,0,40724
1377374,0,0,40725
1377395,0,0,40717
1377396,0,0,40718
1377492,0,0,40720
1377596,0,0,40721
1377597,0,0,40722
1377608,0,2,40723
1377621,0,0,40716
1377832,0,0,40726
1377833,0,0,40727
1378091,0,2,40728
1378151,0,0,40732
1378176,0,0,40731
1378177,0,0,40730
1378178,0,0,40729
1378219,0,2,40733
1378259,0,0,40734
1378306,0,0,40738
1378307,0,0,40737
1378308,0,0,40739
1378309,0,0,40735
1378312,0,0,40736
1378506,0,0,40740
1378507,0,0,40741
1378508,0,0,40742
1378596,0,0,40744
1378597,0,0,40743
1378642,0,3,40745
1378643,0,3,40746
1378716,0,0,40748
1378717,0,0,40747
1378901,0,0,40749
1378904,0,0,40750
1378941,0,0,40764
1379027,0,0,40751
1379028,0,0,40752
1379029,0,0,40753
1379030,0,0,40754
1379031,0,0,40755
1379032,0,0,40756
1379033,0,0,40757
1379034,0,0,40758
1379035,0,0,40759
1379036,0,0,40760
1379037,0,0,40761
1379038,0,3,40762
1379039,0,3,40763
1379080,0,0,40765
1379081,0,0,40766
1379082,0,0,40767
1379085,0,0,40768
1379086,0,0,40769
1379087,0,0,40770
1379110,0,0,40771
1379113,0,0,40772
1379157,0,0,40773
1379158,0,0,40774
1379159,0,0,40776
1379160,0,0,40775
1379249,0,0,40777
1379250,0,0,40778
1379251,0,0,40779
1379257,0,0,40780
1379258,0,0,40781
1379259,0,0,40782
1379264,0,0,40783
1379265,0,0,40784
1379266,0,0,40785
1379279,0,0,40786
1379282,0,0,40787
1379720,0,0,40790
1380145,0,0,19800
1380146,0,0,19800
1380147,0,0,19800
1380148,0,0,19800
1380149,0,0,19800
1380150,0,0,19800
1380151,0,0,19800
1380152,0,0,19800
1380153,0,0,19800
1380154,0,0,19800
1380155,0,0,19800
1380156,0,0,19800
1380157,0,0,19800
1380158,0,0,19800
1380159,0,0,19800
1380160,0,0,19800
1380161,0,0,19800
1380162,0,0,19800
1380163,0,0,19800
1380164,0,0,19800
1380165,0,0,19800
1380166,0,0,19800
1380167,0,0,19800
1380172,0,0,40791
1380189,0,0,40794
1380190,0,0,40792
1380204,0,0,40793
1380216,0,0,40801
1380229,0,0,40802
1380230,0,0,40799
1380231,0,0,40800
1380232,0,0,40797
1380234,0,0,40798
1380235,0,0,40803
1380236,0,0,40804
1380255,0,0,40805
1380308,0,0,40817
1380349,0,0,40809
1380410,0,0,40811
1380417,0,0,40810
1380423,0,0,40808
1380432,0,0,40806
1380595,0,0,40816
1380809,0,0,40832
1380810,0,0,40831
1380820,0,0,40822
1380821,0,0,40818
1380822,0,0,40823
1380823,0,0,40821
1380828,0,0,40824
1380845,0,0,40820
1380851,0,0,40829
1380852,0,0,40830
1380859,0,0,40826
1380860,0,3,40819
1380861,0,0,40825
1380862,0,3,40819
1380863,0,3,40819
1380864,0,3,40819
1380865,0,0,40827
1380967,0,0,40828
1381302,0,0,40842
1381303,0,0,40841
1381346,0,3,40836
1381349,0,0,40843
1381350,0,0,40844
1381358,0,0,40834
1381359,0,0,40838
1381386,0,0,40837
1381387,0,0,40839
1381388,0,0,40840
1381389,0,0,40835
1381390,0,3,40845
1381393,0,0,40852
1381635,0,0,40853
1381636,0,0,40847
1381637,0,0,40854
1381639,0,2,40855
1381648,0,0,40851
1381651,0,2,40850
1381660,0,0,40849
1381666,0,0,40848
1381667,0,0,40860
1381668,0,0,40859
1381669,0,0,40858
1381674,0,0,40856
1381683,0,0,40857
1381728,0,0,40861
1381940,0,0,40866
1382292,0,0,40870
1382379,0,0,40868
1382382,0,0,40874
1382384,0,0,40871
1382513,0,0,40869
1382545,0,0,40872
1382578,0,0,40873
1382579,0,0,40960
1383586,0,0,40875
1383634,0,0,40876
1383723,0,0,40890
1383725,1,0,40877
1383726,0,0,40891
1383729,0,3,40887
1383762,0,0,40889
1383763,0,0,40888
1383903,0,0,40892
1383907,0,0,40900
1383908,0,0,40894
1383909,0,0,40893
1383910,0,0,40899
1383923,0,0,40895
1383944,0,0,40896
1383945,0,0,40897
1383946,0,0,40898
1383973,0,0,40902
1383974,0,0,40901
1383975,0,0,40903
1383976,0,0,40904
1383977,0,0,40905
1383978,0,0,40906
1384020,0,0,40917
1384021,0,0,40907
1384104,0,0,40912
1384333,1,0,40913
1384363,0,0,40908
1384369,0,0,40915
1384373,0,3,40914
1384374,0,0,40927
1384405,0,0,40911
1384406,0,0,40909
1384407,0,0,40916
1384408,0,0,40910
1384441,0,0,40919
1384444,0,0,40918
1384457,0,0,40920
1384458,0,0,40921
1384459,0,0,40922
1384559,0,0,40923
1384666,0,0,40924
1384667,0,0,40925
1384885,0,0,40926
1385481,0,3,40928
1385521,0,0,40929
1385522,0,0,40930
1385523,0,0,40931
1385524,0,0,40932
1385623,0,0,40933
1385658,0,0,40938
1385659,0,0,40944
1385684,0,0,40945
1385685,0,0,40956
1385709,0,3,40942
1385710,0,3,40940
1385711,0,3,40941
1385775,0,0,40946
1385808,0,0,40937
1385809,0,0,40955
1385812,0,0,40935
1385823,0,0,40939
1385826,0,0,40947
1385844,0,0,40957
1385852,0,0,40951
1385853,0,0,40950
1385854,0,0,40952
1385855,0,0,40953
1385856,0,0,40943
1385892,0,0,40948
1385898,0,0,40958
1385899,0,2,40954
1385902,0,0,40936
1385903,0,0,40949
1385917,0,0,40934
1386234,0,0,40980
1386311,0,0,40965
1386322,0,0,40964
1386337,0,0,40962
1386338,0,0,40961
1386351,0,0,40966
1386352,0,0,40967
1386353,0,0,40968
1386355,0,0,40969
1386362,0,3,40963
1386366,0,0,40970
1386367,0,0,40971
1386368,0,0,40972
1386371,0,0,40973
1386372,0,0,40974
1386373,0,0,40975
1386374,0,0,40976
1386375,0,0,40978
1386376,0,0,40979
1386377,0,0,40977
1386381,0,0,40984
1386382,0,0,40983
1386383,0,0,40982
1386386,0,0,40981
1386536,0,0,40985
1386537,0,0,40986
1386540,0,0,40987
1386541,0,0,40989
1386542,0,0,40988
1386583,0,0,40990
1386587,0,0,40991
1386588,0,0,40992
1386589,0,0,40993
1386590,0,0,40994
1386591,0,0,40995
1386592,0,0,40996
1386593,0,0,40997
1386594,0,0,40998
1386595,0,0,40999
1386635,0,0,41004
1386636,0,0,41001
1386637,0,0,41003
1386638,0,0,41002
1386685,0,0,41000
1386694,0,0,41018
1386770,0,0,41021
1387204,0,0,41022
1387205,0,0,41007
1387208,0,0,41011
