OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID
,,+$ev1 $en1 when making chest armor.,30129,0,0,0
,,Learn to craft a $@spellname367608.,30130,367608,0,0
,,+$ev1 $en1 when making chest armor.,30131,0,0,0
,,+$ev1 $en1 when making chest armor.,30132,0,0,0
Breastplates,,"Become an expert at making plate chest armor, gaining +$ev1 $en1 per point in this Specialization.",30133,0,463456,0
,,- Learn the final sub-specialization.|n- Learn to use Quenching Fluid Finishing Reagents on large plate armor plans.,30134,0,0,0
,,"+$ev1 $en1 when making armor for chests and legs, plus shields.",30135,0,0,0
,,Learn a sub-specialization of your choice.,30136,0,0,0
,,"+$ev1 $en1 when making armor for chests and legs, plus shields.",30137,0,0,0
,,Learn a sub-specialization of your choice.,30138,0,0,0
,,"+$ev1 $en1 when making armor for chests and legs, plus shields.",30139,0,0,0
,,Learn to use Optional Reagents to specify the secondary stats on many large plate armor plans.,30140,0,0,0
Large Plate Armor,,"Improve at making the largest armor pieces, including those for the chest and legs, as well as shields, gaining +$ev1 $en1 per point in this Specialization.",30141,0,4624389,0
,,- Learn the final sub-specialization.|n- Armor Crafting is $ev1% faster.|n- +$ev2 $en2 and +$ev3 $en3 when making plate armor.,30142,0,0,0
,,+$ev1 $en1 when making plate armor.,30143,0,0,0
,,Learn a sub-specialization of your choice.,30144,0,0,0
,,+$ev1 $en1 when making plate armor.,30145,0,0,0
,,Learn a sub-specialization of your choice.,30146,0,0,0
,,+$ev1 $en1 when making plate armor.,30147,0,0,0
,,Learn to use Optional Reagents to upgrade item level on most armor plans.,30148,0,0,0
Armorsmithing,,"Improve at making plate armor, gaining +$ev1 $en1 per point in this Specialization.",30149,0,4624381,0
Gauntlets,,,30150,0,3070804,0
Vambraces,,,30151,0,3070802,0
Belts,,,30152,0,463453,0
Fine Armor,,,30153,0,4624385,0
Sabatons,,,30154,0,3070801,0
Pauldrons,,,30155,0,463468,0
Helms,,,30156,0,463458,0
Sculpted Armor,,,30157,0,4624391,0
Greaves,,,30158,0,3070806,0
Shields,,,30159,0,3736878,0
Breastplates,,,30160,0,463456,0
Large Plate Armor,,,30161,0,4624389,0
Armorsmithing,,"Specialize in crafting plate armor, increasing your ability to craft at a higher quality. In addition, learn new plans and ways to customize the armor you craft!",30162,0,4624381,0
,,Inspiration grants $ev1% additional Crafting Skill when making Blacksmithing goods.,30163,0,0,0
,,+$ev1 $en1 when making Blacksmithing goods.,30164,0,0,0
,,Inspiration grants $ev1% additional Crafting Skill when making Blacksmithing goods.,30165,0,0,0
,,+$ev1 $en1 when making Blacksmithing goods.,30166,0,0,0
,,Inspiration grants $ev1% additional Crafting Skill when making Blacksmithing goods.,30167,0,0,0
,,+$ev1 $en1 when making Blacksmithing goods.,30168,0,0,0
,,Inspiration grants $ev1% additional Crafting Skill when making Blacksmithing goods.,30169,0,0,0
Poignant Plans,,"Become a more inspired Blacksmith, gaining +$ev1 $en1 per point in this Specialization.",30170,0,4624660,0
,,Resourcefulness saves $ev1% additional reagents when crafting Blacksmithing goods.,30171,0,0,0
,,+$ev1 $en1 when making Blacksmithing goods.,30172,0,0,0
,,Resourcefulness saves $ev1% additional reagents when crafting Blacksmithing goods.,30173,0,0,0
,,+$ev1 $en1 when making Blacksmithing goods.,30174,0,0,0
,,Resourcefulness saves $ev1% additional reagents when crafting Blacksmithing goods.,30175,0,0,0
,,+$ev1 $en1 when making Blacksmithing goods.,30176,0,0,0
,,Resourcefulness saves $ev1% additional reagents when crafting Blacksmithing goods.,30177,0,0,0
Spartan Smithing,,"Use reagents more economically, gaining +$ev1 $en1 per point in this Specialization.",30178,0,4624666,0
,,- Blacksmithing is $ev1% faster.|n- +$ev2 $en2 and +$ev3 $en3 when making Blacksmithing goods.,30179,0,0,0
,,+$ev1 $en1 when making Blacksmithing goods.,30180,0,0,0
,,Learn a sub-specialization of your choice.,30181,0,0,0
,,+$ev1 $en1 when making Blacksmithing goods.,30182,0,0,0
,,Learn a sub-specialization of your choice.,30183,0,0,0
,,+$ev1 $en1 when making Blacksmithing goods.,30184,0,0,0
Anvil Mastery,,"Improve at the art of blacksmithing, gaining +$ev1 $en1 per point in this specialization.",30185,0,1020356,0
Poignant Plans,,,30186,0,4624660,0
Spartan Smithing,,,30187,0,4624666,0
Anvil Mastery,,Specialize in the art of Blacksmithing. Bolsering your ability to use your limited resources economically as well as greatly improving the quality of all your crafts.,30188,0,1020356,0
,,,30746,51886,0,0
,,,30747,384411,0,0
,,,30748,33757,0,0
,,,30749,334033,0,0
,,,30750,344357,0,0
,,,30751,384444,0,0
,,,30752,8512,0,0
,,,30753,197214,0,0
,,,30754,384149,0,0
,,,30755,384146,0,0
,,,30756,384359,0,0
,,,30757,382197,0,0
,,Your Healing Surge is 30% more effective on yourself.,30758,337974,0,0
,,,30759,262647,0,0
,,,30760,338318,0,0
,,,30761,51533,0,0
,,,30762,384352,0,0
,,,30763,384447,0,0
,,,30764,333974,0,0
,,,30765,334195,0,0
,,,30766,384143,0,0
,,,30767,334308,0,0
,,,30768,196884,0,0
,,,30769,384450,0,0
,,,30770,60103,0,0
,,,30771,384355,0,0
,,,30772,319930,451166,0
,,,30773,187874,0,0
,,,30774,17364,0,0
,,,30775,201845,132314,0
,,,30776,114051,0,0
,,,30777,117014,0,0
,,,30778,335895,0,0
,,,30779,272992,0,0
,,,30780,384405,0,0
,,,30781,382042,0,0
,,,30782,210853,0,0
,,,30783,201900,0,0
,,,30784,342240,0,0
,,,30785,384363,0,0
,,,30786,198434,0,0
,,,30787,262624,0,0
,,,30788,375982,0,0
,,,30789,383303,0,0
,,,30790,382947,0,0
,,,30791,378079,0,0
,,,30792,204268,0,0
,,,30793,382191,0,0
,,,30794,382040,0,0
,,,30795,382046,0,0
,,,30796,381726,0,0
,,,30797,382040,0,0
,,,30798,382042,0,0
,,,30799,384087,0,0
,,,30800,381936,0,0
,,,30801,117014,0,8042
,,,30802,378268,0,0
,,,30803,378271,0,0
,,,30804,191634,0,0
,,,30805,210689,0,0
,,,30806,378310,0,0
,,,30807,381787,0,0
,,,30808,381785,0,0
,,,30809,114050,0,0
,,,30810,378270,0,0
,,,30811,381782,0,0
,,,30812,192222,0,0
,,,30813,117013,0,0
,,,30814,381932,0,0
,,,30815,192249,0,0
,,,30816,382027,0,0
,,,30817,381784,0,0
,,,30818,378266,0,0
,,,30819,16166,0,0
,,,30820,198067,0,0
,,,30821,381764,0,0
,,,30822,378211,0,0
,,,30823,77756,0,0
,,,30824,378255,0,0
,,,30825,378257,0,0
,,,30826,191634,0,0
,,,30827,381708,0,0
,,,30828,382086,0,0
,,,30829,381776,0,0
,,,30830,210714,0,0
,,,30831,378241,0,0
,,,30832,378776,0,0
,,,30833,381743,0,0
,,,30834,61882,0,0
,,,30835,8042,0,0
,,,30836,60188,0,0
,,,30837,382197,0,0
,,,30838,378193,0,0
,,,30839,320125,0,0
,,,30840,273221,0,0
,,,30841,333919,0,0
,,,30842,381707,0,0
,,,30843,191861,0,0
,,,30844,375982,0,0
,,,30845,382032,0,0
,,,30846,157154,0,0
,,,30847,382045,0,0
,,,30848,207778,0,0
,,,30849,16196,0,0
,,,30850,16191,0,0
,,,30851,333919,0,0
,,,30852,382309,0,0
,,,30853,382019,0,0
,,,30854,197995,0,0
,,,30855,378270,0,0
,,,30856,382315,237578,0
,,,30857,382021,0,0
,,,30858,382194,0,0
, ,,30859,382029,0,0
,,,30860,382030,0,0
,,,30861,157153,0,5394
,,,30862,382482,0,0
,,,30863,382039,0,0
,,,30864,382732,0,0
,,,30865,375982,0,0
,,,30866,73685,0,0
,,,30867,200071,0,0
,,,30868,108280,0,0
,,,30869,381946,0,0
,,,30870,378443,0,0
,,,30871,378241,0,0
,,,30872,382197,0,0
,,,30873,383009,0,0
,,,30874,207401,0,0
,,,30875,77472,0,0
,,,30876,52127,0,0
,,,30877,77756,0,0
,,,30878,98008,0,0
,,,30879,383222,0,0
,,,30880,200076,0,0
,,,30881,73920,0,0
,,,30882,61295,0,0
,,,30883,5394,0,0
,,,30884,51564,0,0
,,,30885,280614,0,0
,,,30886,16166,0,0
,,,30887,378211,0,0
,,,30888,200072,0,0
,,,30889,207399,0,0
,,,30890,198838,0,0
,,,30891,382020,0,0
,,,30892,114052,0,0
,,,30893,383012,0,0
,,,30894,383011,0,0
,,,30895,108285,0,0
,,,30896,381678,0,0
,,,30897,378081,0,0
,,,30898,51490,0,0
,,,30899,305483,0,0
,,,30900,378779,0,0
,,,30901,381930,0,0
,,,30902,108281,0,0
,,,30903,378094,0,0
,,,30904,381689,0,0
,,,30905,383013,0,0
,,,30906,383019,0,0
,,,30907,383017,0,0
,,,30908,382201,134920,0
,,,30909,381674,0,0
,,,30910,30884,0,0
,,,30911,108287,0,0
,,,30912,382033,0,0
,,,30913,192063,0,0
,,,30914,58875,0,0
,,,30915,382215,0,0
,,,30916,381655,0,0
,,,30917,381666,0,0
,,,30918,382888,0,0
,,,30919,187880,0,0
,,,30920,188443,0,0
,,,30921,196840,0,0
,,,30922,383016,0,0
,,,30923,51886,0,0
,,,30924,51514,0,0
,,,30925,378773,0,0
,,,30926,370,0,0
,,,30927,381819,0,0
,,,30928,265046,0,0
,,,30929,51485,0,0
,,,30930,192077,0,0
,,,30931,381650,0,0
,,,30932,5394,0,0
,,,30933,383010,0,0
,,,30934,381867,0,0
,,,30935,378077,0,0
,,,30936,192088,0,0
,,,30937,79206,0,0
,,,30938,382886,0,0
,,,30939,8143,0,0
,,,30940,381647,0,0
,,,30941,377933,0,0
,1 min cooldown,,30942,192058,0,0
,,,30943,378075,0,0
,,,30944,260878,0,0
,,,30945,108271,0,0
,,,30946,57994,0,0
,,,30947,51505,0,0
,,,30948,198103,0,0
,,,30949,1064,0,0
,,,30950,974,0,0
,,,32208,51886,0,0
,,,32209,384411,0,0
,,,32210,33757,0,0
,,,32211,334033,0,0
,,,32212,344357,0,0
,,,32213,384444,0,0
,,,32214,8512,0,0
,,,32215,197214,0,0
,,,32216,384149,0,0
,,,32217,384146,0,0
,,,32218,384359,0,0
,,,32219,382197,0,0
,,Your Healing Surge is 30% more effective on yourself.,32220,337974,0,0
,,,32221,262647,0,0
,,,32222,338318,0,0
,,,32223,51533,0,0
,,,32224,384352,0,0
,,,32225,384447,0,0
,,,32226,333974,0,0
,,,32227,334195,0,0
,,,32228,384143,0,0
,,,32229,334308,0,0
,,,32230,196884,0,0
,,,32231,384450,0,0
,,,32232,60103,0,0
,,,32233,384355,0,0
,,,32234,319930,451166,0
,,,32235,187874,0,0
,,,32236,17364,0,0
,,,32237,201845,132314,0
,,,32238,114051,0,0
,,,32239,117014,0,0
,,,32240,335895,0,0
,,,32241,272992,0,0
,,,32242,384405,0,0
,,,32243,382042,0,0
,,,32244,210853,0,0
,,,32245,201900,0,0
,,,32246,342240,0,0
,,,32247,384363,0,0
,,,32248,198434,0,0
,,,32249,262624,0,0
,,,32250,375982,0,0
,,,32251,383303,0,0
,,,32252,382947,0,0
,,,32253,378079,0,0
,,,32254,204268,0,0
,,,32255,382191,0,0
,,,32256,382040,0,0
,,,32257,382046,0,0
,,,32258,381726,0,0
,,,32259,382040,0,0
,,,32260,382042,0,0
,,,32261,384087,0,0
,,,32262,381936,0,0
,,,32263,117014,0,0
,,,32264,378268,0,0
,,,32265,378271,0,0
,,,32266,191634,0,0
,,,32267,210689,0,0
,,,32268,378310,0,0
,,,32269,381787,0,0
,,,32270,381785,0,0
,,,32271,114050,0,0
,,,32272,378270,0,0
,,,32273,381782,0,0
,,,32274,192222,0,0
,,,32275,117013,0,0
,,,32276,381932,0,0
,,,32277,192249,0,0
,,,32278,382027,0,0
,,,32279,381784,0,0
,,,32280,378266,0,0
,,,32281,16166,0,0
,,,32282,198067,0,0
,,,32283,381764,0,0
,,,32284,378211,0,0
,,,32285,77756,0,0
,,,32286,378255,0,0
,,,32287,378257,0,0
,,,32288,191634,0,0
,,,32289,381708,0,0
,,,32290,382086,0,0
,,,32291,381776,0,0
,,,32292,210714,0,0
,,,32293,378241,0,0
,,,32294,378776,0,0
,,,32295,381743,0,0
,,,32296,61882,0,0
,,,32297,8042,0,0
,,,32298,60188,0,0
,,,32299,382197,0,0
,,,32300,378193,0,0
,,,32301,320125,0,0
,,,32302,273221,0,0
,,,32303,333919,0,0
,,,32304,381707,0,0
,,,32305,191861,0,0
,,,32306,375982,0,0
,,,32307,382032,0,0
,,,32308,157154,0,0
,,,32309,382045,0,0
,,,32310,207778,0,0
,,,32311,16196,0,0
,,,32312,16191,0,0
,,,32313,333919,0,0
,,,32314,382309,0,0
,,,32315,382019,0,0
,,,32316,197995,0,0
,,,32317,378270,0,0
,,,32318,382315,237578,0
,,,32319,382021,0,0
,,,32320,382194,0,0
, ,,32321,382029,0,0
,,,32322,382030,0,0
,,,32323,157153,0,0
,,,32324,382482,0,0
,,,32325,382039,0,0
,,,32326,382732,0,0
,,,32327,375982,0,0
,,,32328,73685,0,0
,,,32329,200071,0,0
,,,32330,108280,0,0
,,,32331,381946,0,0
,,,32332,378443,0,0
,,,32333,378241,0,0
,,,32334,382197,0,0
,,,32335,383009,0,0
,,,32336,207401,0,0
,,,32337,77472,0,0
,,,32338,52127,0,0
,,,32339,77756,0,0
,,,32340,98008,0,0
,,,32341,383222,0,0
,,,32342,200076,0,0
,,,32343,73920,0,0
,,,32344,61295,0,0
,,,32345,5394,0,0
,,,32346,51564,0,0
,,,32347,280614,0,0
,,,32348,16166,0,0
,,,32349,378211,0,0
,,,32350,200072,0,0
,,,32351,207399,0,0
,,,32352,198838,0,0
,,,32353,382020,0,0
,,,32354,114052,0,0
,,,32355,383012,0,0
,,,32356,383011,0,0
,,,32357,108285,0,0
,,,32358,381678,0,0
,,,32359,378081,0,0
,,,32360,51490,0,0
,,,32361,305483,0,0
,,,32362,378779,0,0
,,,32363,381930,0,0
,,,32364,108281,0,0
,,,32365,378094,0,0
,,,32366,381689,0,0
,,,32367,383013,0,0
,,,32368,383019,0,0
,,,32369,383017,0,0
,,,32370,382201,134920,0
,,,32371,381674,0,0
,,,32372,30884,0,0
,,,32373,108287,0,0
,,,32374,382033,0,0
,,,32375,192063,0,0
,,,32376,58875,0,0
,,,32377,382215,0,0
,,,32378,381655,0,0
,,,32379,381666,0,0
,,,32380,382888,0,0
,,,32381,187880,0,0
,,,32382,188443,0,0
,,,32383,196840,0,0
,,,32384,383016,0,0
,,,32385,51886,0,0
,,,32386,51514,0,0
,,,32387,378773,0,0
,,,32388,370,0,0
,,,32389,381819,0,0
,,,32390,265046,0,0
,,,32391,51485,0,0
,,,32392,192077,0,0
,,,32393,381650,0,0
,,,32394,5394,0,0
,,,32395,383010,0,0
,,,32396,381867,0,0
,,,32397,378077,0,0
,,,32398,192088,0,0
,,,32399,79206,0,0
,,,32400,382886,0,0
,,,32401,8143,0,0
,,,32402,381647,0,0
,,,32403,377933,0,0
,1 min cooldown,,32404,192058,0,0
,,,32405,378075,0,0
,,,32406,260878,0,0
,,,32407,108271,0,0
,,,32408,57994,0,0
,,,32409,51505,0,0
,,,32410,198103,0,0
,,,32411,1064,0,0
,,,32412,974,0,0
,,,32617,51886,0,0
,,,32618,384411,0,0
,,,32619,33757,0,0
,,,32620,334033,0,0
,,,32621,344357,0,0
,,,32622,384444,0,0
,,,32623,8512,0,0
,,,32624,197214,0,0
,,,32625,384149,0,0
,,,32626,384146,0,0
,,,32627,384359,0,0
,,,32628,382197,0,0
,,Your Healing Surge is 30% more effective on yourself.,32629,337974,0,0
,,,32630,262647,0,0
,,,32631,338318,0,0
,,,32632,51533,0,0
,,,32633,384352,0,0
,,,32634,384447,0,0
,,,32635,333974,0,0
,,,32636,334195,0,0
,,,32637,384143,0,0
,,,32638,334308,0,0
,,,32639,196884,0,0
,,,32640,384450,0,0
,,,32641,60103,0,0
,,,32642,384355,0,0
,,,32643,319930,451166,0
,,,32644,187874,0,0
,,,32645,17364,0,0
,,,32646,201845,132314,0
,,,32647,114051,0,0
,,,32648,117014,0,0
,,,32649,335895,0,0
,,,32650,272992,0,0
,,,32651,384405,0,0
,,,32652,382042,0,0
,,,32653,210853,0,0
,,,32654,201900,0,0
,,,32655,342240,0,0
,,,32656,384363,0,0
,,,32657,198434,0,0
,,,32658,262624,0,0
,,,32659,375982,0,0
,,,32660,383303,0,0
,,,32661,382947,0,0
,,,32662,378079,0,0
,,,32663,204268,0,0
,,,32664,382191,0,0
,,,32665,382040,0,0
,,,32666,382046,0,0
,,,32667,381726,0,0
,,,32668,382040,0,0
,,,32669,382042,0,0
,,,32670,384087,0,0
,,,32671,381936,0,0
,,,32672,117014,0,8042
,,,32673,378268,0,0
,,,32674,378271,0,0
,,,32675,191634,0,0
,,,32676,210689,0,0
,,,32677,378310,0,0
,,,32678,381787,0,0
,,,32679,381785,0,0
,,,32680,114050,0,0
,,,32681,378270,0,0
,,,32682,381782,0,0
,,,32683,192222,0,0
,,,32684,117013,0,0
,,,32685,381932,0,0
,,,32686,192249,0,0
,,,32687,382027,0,0
,,,32688,381784,0,0
,,,32689,378266,0,0
,,,32690,16166,0,0
,,,32691,198067,0,0
,,,32692,381764,0,0
,,,32693,378211,0,0
,,,32694,77756,0,0
,,,32695,378255,0,0
,,,32696,378257,0,0
,,,32697,191634,0,0
,,,32698,381708,0,0
,,,32699,382086,0,0
,,,32700,381776,0,0
,,,32701,210714,0,0
,,,32702,378241,0,0
,,,32703,378776,0,0
,,,32704,381743,0,0
,,,32705,61882,0,0
,,,32706,8042,0,0
,,,32707,60188,0,0
,,,32708,382197,0,0
,,,32709,378193,0,0
,,,32710,273221,0,0
,,,32711,333919,0,0
,,,32712,381707,0,0
,,,32713,191861,0,0
,,,32714,375982,0,0
,,,32715,382032,0,0
,,,32716,157154,0,0
,,,32717,382045,0,0
,,,32718,207778,0,0
,,,32719,16196,0,0
,,,32720,16191,0,0
,,,32721,333919,0,0
,,,32722,382309,0,0
,,,32723,382019,0,0
,,,32724,197995,0,0
,,,32725,378270,0,0
,,,32726,382315,237578,0
,,,32727,382021,0,0
,,,32728,382194,0,0
, ,,32729,382029,0,0
,,,32730,382030,0,0
,,,32731,157153,0,5394
,,,32732,382482,0,0
,,,32733,382039,0,0
,,,32734,382732,0,0
,,,32735,375982,0,0
,,,32736,73685,0,0
,,,32737,200071,0,0
,,,32738,108280,0,0
,,,32739,381946,0,0
,,,32740,378443,0,0
,,,32741,378241,0,0
,,,32742,382197,0,0
,,,32743,383009,0,0
,,,32744,207401,0,0
,,,32745,77472,0,0
,,,32746,52127,0,0
,,,32747,77756,0,0
,,,32748,98008,0,0
,,,32749,383222,0,0
,,,32750,200076,0,0
,,,32751,73920,0,0
,,,32752,61295,0,0
,,,32753,5394,0,0
,,,32754,51564,0,0
,,,32755,280614,0,0
,,,32756,16166,0,0
,,,32757,378211,0,0
,,,32758,200072,0,0
,,,32759,207399,0,0
,,,32760,198838,0,0
,,,32761,382020,0,0
,,,32762,114052,0,0
,,,32763,383012,0,0
,,,32764,383011,0,0
,,,32765,108285,0,0
,,,32766,381678,0,0
,,,32767,378081,0,0
,,,32768,51490,0,0
,,,32769,305483,0,0
,,,32770,378779,0,0
,,,32771,381930,0,0
,,,32772,108281,0,0
,,,32773,378094,0,0
,,,32774,381689,0,0
,,,32775,383013,0,0
,,,32776,383019,0,0
,,,32777,383017,0,0
,,,32778,382201,134920,0
,,,32779,381674,0,0
,,,32780,30884,0,0
,,,32781,108287,0,0
,,,32782,382033,0,0
,,,32783,192063,0,0
,,,32784,58875,0,0
,,,32785,382215,0,0
,,,32786,381655,0,0
,,,32787,381666,0,0
,,,32788,382888,0,0
,,,32789,187880,0,0
,,,32790,188443,0,0
,,,32791,196840,0,0
,,,32792,383016,0,0
,,,32793,51886,0,0
,,,32794,51514,0,0
,,,32795,378773,0,0
,,,32796,370,0,0
,,,32797,381819,0,0
,,,32798,265046,0,0
,,,32799,51485,0,0
,,,32800,192077,0,0
,,,32801,381650,0,0
,,,32802,5394,0,0
,,,32803,383010,0,0
,,,32804,381867,0,0
,,,32805,378077,0,0
,,,32806,192088,0,0
,,,32807,79206,0,0
,,,32808,382886,0,0
,,,32809,8143,0,0
,,,32810,381647,0,0
,,,32811,377933,0,0
,1 min cooldown,,32812,192058,0,0
,,,32813,378075,0,0
,,,32814,260878,0,0
,,,32815,108271,0,0
,,,32816,57994,0,0
,,,32817,51505,0,0
,,,32818,198103,0,0
,,,32819,1064,0,0
,,,32820,974,0,0
,,,33453,384791,0,0
,,,33454,384790,0,0
,,,33455,384799,0,0
,,,33456,320976,0,0
,,,33457,53351,0,0
,,,33458,53351,0,0
,,,33459,147362,0,0
,,,33460,34026,0,0
,,,33461,259489,0,0
,,,33462,187707,0,0
,,,33463,257620,0,0
,,,33464,269751,0,0
,,,33465,190925,0,0
,,,33466,378948,0,0
,,,33467,294029,0,0
,,,33468,378916,0,0
,,,33469,378934,0,0
,,,33470,186270,0,0
,,,33471,212436,0,0
,,,33472,187708,0,0
,,,33473,231550,0,0
,,,33474,260285,0,0
,,,33475,321290,0,0
,,,33476,378951,0,0
,,,33477,203415,0,0
,,,33478,378953,0,0
,,,33479,378955,0,0
,,,33480,378961,0,0
,,,33481,378950,0,0
,,Increase the range of your Raptor Strike and Mongoose Bite to 40 yards for 15 sec.,33482,186289,0,0
,,,33483,378937,0,0
,,,33484,260248,0,0
,,,33485,263186,0,0
,Replaces Raptor Strike,,33486,259387,0,0
,,,33487,265895,0,0
,,,33488,259495,0,0
,,,33489,260331,0,0
,,,33490,266779,0,0
,,,33491,360966,0,0
,,,33492,264332,0,0
,,,33493,378940,0,0
,,,33494,378962,0,0
,,,33495,378956,0,0
,,,33496,271014,0,0
,,,33497,155228,0,0
,,,33498,186387,0,0
,,,33499,19434,0,0
,,,33500,260402,0,0
,,,33501,257621,0,0
,,,33502,204089,0,0
,,,33503,260240,0,0
,,,33504,378771,0,0
,,,33505,260228,0,0
,,,33506,257044,0,0
,,,33507,378888,0,0
,,,33508,288613,0,0
,,,33509,378769,0,0
,,,33510,194595,0,0
,,,33511,355589,0,0
,,,33512,321287,0,0
Sharpshooter,,,33513,378907,0,0
,,,33514,378766,0,0
,,,33515,378880,0,0
,,,33516,260243,0,0
,,,33517,193533,0,0
,,Kill Shot has two charges.,33518,321460,0,0
,,,33519,260367,0,0
,,,33520,378905,0,0
,,,33521,321293,0,0
,,,33522,378767,0,0
,,,33523,336867,0,0
,,,33524,260393,0,0
,,,33525,321018,0,0
,,,33526,190852,0,0
,,,33527,378765,0,0
,,,33528,260404,0,0
,,,33529,274447,0,0
,,,33530,336849,0,0
,,,33531,378913,0,0
,,,33532,378910,0,0
,,,33533,378739,0,0
,,,33534,269737,0,0
,,,33535,273887,0,0
,,,33536,271788,0,0
,,,33537,5116,0,0
,,,33538,377525,0,0
,,,33539,19801,0,0
,,,33540,162488,0,0
,,,33541,231546,0,0
,,,33542,236776,0,0
,,,33543,19577,0,0
,,,33544,268501,0,0
,,,33545,378014,0,0
,,Your pet takes 45/90% reduced damage while under the effect of your Misdirection.,33546,331463,0,0
,,,33547,147362,0,0
,,,33548,260309,0,0
,,,33549,201430,0,0
,,,33550,212431,0,0
,,,33551,342049,0,0
,,,33552,325028,0,0
,,,33553,259391,0,0
,,,33554,2643,0,0
,,,33555,378002,0,0
,,,33556,343244,0,0
,,,33557,321468,0,0
,,,33558,109215,0,0
,,,33559,378004,0,0
,,,33560,343247,0,0
,,,33561,34477,0,0
,,,33562,270581,0,0
,,,33563,378007,0,0
,,,33564,1513,0,0
,,,33565,187698,0,0
,,,33566,378759,0,0
,,,33567,343248,0,0
,,,33568,199921,0,0
,,,33569,378010,0,0
,,,33570,266921,0,0
,,,33571,199483,0,0
,,,33572,34026,0,0
,,,33573,120360,0,0
,,,33574,343242,0,0
,,,33575,109248,0,0
,,,33576,213691,0,0
,,,33577,355589,0,0
,,,33578,378740,0,0
,,,33579,378745,0,0
,,,33580,378750,0,0
,,,33581,199530,0,0
,,,33582,131894,0,0
,,,33583,191384,0,0
,,,33584,378205,0,0
,,,33585,378023,0,0
,,,33586,378442,0,0
,,,33587,267116,0,0
,,,33588,378209,0,0
,replaces steady shot,,33589,193455,0,0
,,,33590,193530,0,0
,,,33591,378210,0,0
,,,33592,336830,0,0
,,,33593,378743,0,0
,,,33594,378207,0,0
,,,33595,321530,0,0
,,,33596,19574,0,0
,,,33597,115939,0,0
,,,33598,56315,0,0
,,,33599,321014,0,0
,,,33600,120679,0,0
,,,33601,199528,0,0
,,,33602,336844,0,0
,,,33603,199532,0,0
,,,33604,231548,0,0
,,,33605,378244,0,0
,,,33606,257944,0,0
,,,33607,193532,0,0
,,,33608,185789,0,0
,,,33609,359844,0,0
,,,33610,217200,0,0
,,,33626,381871,0,0
,,,33627,384824,0,0
,,,33628,377922,0,0
,,,33629,377940,0,0
,,,33630,377967,0,0
,,,33631,377921,0,0
,,,33632,381870,0,0
,,,33633,378970,0,0
,,,33634,377939,0,0
,,,33635,378409,0,0
,,,33636,378967,0,0
,,,33637,377964,0,0
,,,33638,377938,0,0
,,,33639,377920,0,0
,,,33640,378408,0,0
,,[NYI]Learn to use Tyrivite and Draconium Repair Hammers to freely repair axes and polearms.,35240,0,0,0
,,"Learn to use special Finishing Reagents that improve crafting quality on plans for axes, picks, and polearms.",35241,0,0,0
,,Learn to craft $@spellname371366.,35242,371366,0,0
,,"+$ev1 $en1 when making axes, picks, and polearms.",35243,0,0,0
,,Learn to craft $@spellname365734,35244,365734,0,0
,,"+$ev1 $en1 when making axes, picks, and polearms.",35245,0,0,0
,,"+$ev1 $en1 when making axes, picks, and polearms.",35246,0,0,0
"Axes, Picks & Polearms",,"Improve at making axe, picks, and polearms, gaining +1 Crafting Skill per point in this Specialization.",35247,0,4059376,0
,,[NYI]Learn to use Tyrivite and Draconium Repair Hammers to freely repair short blades.,35248,0,0,0
,,Learn to use special Finishing Reagents that improve crafting quality on mace and hammer plans.,35249,0,0,0
,,Learn to craft $@spellname371412,35250,371412,0,0
,,+$ev1 $en1 when making maces and hammers.,35251,0,0,0
,,Learn to craft $@spellname367586,35252,367586,0,0
,,+$ev1 $en1 when making maces and hammers.,35253,0,0,0
,,+$ev1 $en1 when making maces and hammers.,35254,0,0,0
Maces & Hammers,,"Improve at making maces and hammers, gaining +1 Crafting Skill per point in this Specialization.",35255,0,4529128,0
,,- Learn the final sub-specialization.|n- [NYI]Learn to use Quenching Fluid Finishing Reagents on various hafted weapon and tool plans.,35256,0,0,0
,,+$ev1 $en1 when making hafted weapons and tools.,35257,0,0,0
,,Learn a sub-specialization of your choice.,35258,0,0,0
,,+$ev1 $en1 when making hafted weapons and tools.,35259,0,0,0
,,Learn a sub-specialization of your choice.,35260,0,0,0
,,+$ev1 $en1 when making hafted weapons and tools.,35261,0,0,0
,,Learn to use Optional Reagents to specify the secondary stats on many hafted weapon plans.,35262,0,0,0
Hafted,,"Improve at making hafted weapons and tools such as axes and hammers, gaining +$ev1 $en1 per point in this Specialization.",35263,0,4624387,0
,,[NYI]Learn to use Tyrivite and Draconium Repair Hammers to freely repair long blades.,35264,0,0,0
,,Learn to use special Finishing Reagents that improve crafting quality on plans for long blades.,35265,0,0,0
,,Learn to craft a $@spellname365729.,35266,365729,0,0
,,+$ev1 $en1 when making long blades.,35267,0,0,0
,,Learn to craft a $@spellname367585.,35268,367585,0,0
,,+$ev1 $en1 when making long blades.,35269,0,0,0
,,+$ev1 $en1 when making long blades.,35270,0,0,0
Long Blades,,"Improve at making long bladed weapons and tools such as swords, glaives, and sickles, gaining +1 Crafting Skill per point in this Specialization.",35271,0,4624383,0
,,[NYI]Learn to use Tyrivite and Draconium Repair Hammers to freely repair short blades.,35272,0,0,0
