ID,CondType,TraitTreeID,Field_10_0_0_44649_003,Field_10_0_0_44649_004,Field_10_0_0_44649_005,SpecSetID,TraitNodeGroupID,TraitNodeID,TraitCurrencyID,SpentAmountRequired,Flags,Field_10_0_0_44649_012,FreeSharedStringID,SpendMoreSharedStringID
5799,2,248,1,0,0,0,0,20098,1,25,0,0,0,0
5800,2,248,1,0,0,0,0,20098,1,20,0,0,0,0
5801,2,248,1,0,0,0,0,20098,1,15,0,0,0,0
5802,2,248,1,0,0,0,0,20098,1,10,0,0,0,0
5803,2,248,1,0,0,0,0,20098,1,5,0,0,0,0
5804,2,248,1,0,0,0,0,20098,972,1,0,0,0,0
5805,2,248,1,0,0,0,0,20099,1,30,0,0,0,0
5806,2,248,1,0,0,0,0,20099,1,25,0,0,0,0
5807,2,248,1,0,0,0,0,20099,1,20,0,0,0,0
5808,2,248,1,0,0,0,0,20099,1,15,0,0,0,0
5809,2,248,1,0,0,0,0,20099,1,10,0,0,0,0
5810,2,248,1,0,0,0,0,20099,1,5,0,0,0,0
5811,2,248,1,0,0,0,0,20099,972,1,0,0,0,0
5812,2,248,1,0,0,0,0,20100,1,30,0,0,0,0
5813,2,248,1,0,0,0,0,20100,1,25,0,0,0,0
5814,2,248,1,0,0,0,0,20100,1,20,0,0,0,0
5815,2,248,1,0,0,0,0,20100,1,15,0,0,0,0
5816,2,248,1,0,0,0,0,20100,1,10,0,0,0,0
5817,2,248,1,0,0,0,0,20100,1,5,0,0,0,0
5818,2,248,1,0,0,0,0,20100,977,1,0,0,0,0
5819,2,248,1,0,0,0,0,20102,1,30,0,0,0,0
5820,2,248,1,0,0,0,0,20102,1,25,0,0,0,0
5821,2,248,1,0,0,0,0,20102,1,20,0,0,0,0
5822,2,248,1,0,0,0,0,20102,1,15,0,0,0,0
5823,2,248,1,0,0,0,0,20102,1,10,0,0,0,0
5824,2,248,1,0,0,0,0,20102,1,5,0,0,0,0
5825,2,248,1,0,0,0,0,20102,976,1,0,0,0,0
5826,2,248,1,0,0,0,0,20101,1,30,0,0,0,0
5827,2,248,1,0,0,0,0,20101,1,25,0,0,0,0
5828,2,248,1,0,0,0,0,20101,1,20,0,0,0,0
5829,2,248,1,0,0,0,0,20101,1,15,0,0,0,0
5830,2,248,1,0,0,0,0,20101,1,10,0,0,0,0
5831,2,248,1,0,0,0,0,20101,1,5,0,0,0,0
5832,2,248,1,0,0,0,0,20101,976,1,0,0,0,0
5833,2,248,1,0,0,0,0,20103,1,30,0,0,0,0
5834,2,248,1,0,0,0,0,20103,1,25,0,0,0,0
5835,2,248,1,0,0,0,0,20103,1,20,0,0,0,0
5836,2,248,1,0,0,0,0,20103,1,15,0,0,0,0
5837,2,248,1,0,0,0,0,20103,1,10,0,0,0,0
5838,2,248,1,0,0,0,0,20103,1,5,0,0,0,0
5839,2,248,1,0,0,0,0,20103,976,1,0,0,0,0
5840,2,248,1,0,0,0,0,20104,1,30,0,0,0,0
5841,2,248,1,0,0,0,0,20104,1,25,0,0,0,0
5842,2,248,1,0,0,0,0,20104,1,20,0,0,0,0
5843,2,248,1,0,0,0,0,20104,1,15,0,0,0,0
5844,2,248,1,0,0,0,0,20104,1,10,0,0,0,0
5845,2,248,1,0,0,0,0,20104,1,5,0,0,0,0
5846,2,248,1,0,0,0,0,20104,977,1,0,0,0,0
5847,2,248,1,0,0,0,0,20105,1,30,0,0,0,0
5848,2,248,1,0,0,0,0,20105,1,25,0,0,0,0
5849,2,248,1,0,0,0,0,20105,1,20,0,0,0,0
5850,2,248,1,0,0,0,0,20105,1,15,0,0,0,0
5851,2,248,1,0,0,0,0,20105,1,10,0,0,0,0
5852,2,248,1,0,0,0,0,20105,1,5,0,0,0,0
5853,2,248,1,0,0,0,0,20105,3,1,0,0,0,0
6542,2,265,1,0,0,12,0,0,0,0,0,0,164,0
6543,0,265,0,0,0,0,0,0,0,0,0,58,0,162
6544,0,265,0,0,0,0,0,0,0,0,0,52,0,162
6545,0,265,0,0,0,0,0,0,0,0,0,49,0,162
6546,0,265,0,0,0,0,0,0,0,0,0,48,0,162
6547,0,265,0,0,0,0,0,0,0,0,0,48,0,162
6548,0,265,0,0,0,0,0,0,0,0,0,46,0,162
6549,0,265,0,0,0,0,0,0,0,0,0,44,0,162
6550,0,265,0,0,0,0,0,0,0,0,0,43,0,162
6551,0,265,0,0,0,0,0,0,0,0,0,38,0,162
6552,0,265,0,0,0,0,0,0,0,0,0,34,0,162
6553,0,265,0,0,0,0,0,0,0,0,0,33,0,162
6554,0,265,0,0,0,0,0,0,0,0,0,32,0,162
6555,0,265,0,0,0,0,0,0,0,0,0,27,0,162
6556,0,265,0,0,0,0,0,0,0,0,0,22,0,162
6557,0,265,0,0,0,0,0,0,0,0,0,20,0,162
6558,0,265,0,0,0,0,0,0,0,0,0,18,0,162
6559,0,265,0,0,0,0,0,0,0,0,0,14,0,162
6560,0,265,0,0,0,0,0,0,0,0,0,13,0,162
6561,0,265,0,0,0,0,0,0,0,0,0,11,0,162
6562,0,265,0,0,0,0,0,0,0,0,0,10,0,162
6563,0,265,0,0,0,0,0,0,0,0,0,10,0,162
6564,0,265,0,0,0,0,0,0,0,0,0,10,0,162
6565,0,265,0,0,0,0,0,0,0,0,0,10,0,162
6566,0,265,0,0,0,0,0,0,0,0,0,9,0,162
6567,0,265,0,0,0,0,0,0,0,0,0,8,0,162
6568,0,265,0,0,0,0,0,0,0,0,0,7,0,162
6569,0,265,0,0,0,0,0,0,0,0,0,6,0,162
6570,0,265,0,0,0,0,0,0,0,0,0,4,0,162
6571,0,265,0,0,0,0,0,0,0,0,0,3,0,162
6572,0,265,0,0,0,0,0,0,0,0,0,2,0,162
6573,0,265,0,0,0,0,0,0,0,0,0,1,0,162
6574,0,265,0,0,0,0,0,0,0,0,0,50,0,162
6575,0,265,0,0,0,0,0,0,0,0,0,45,0,162
6576,0,265,0,0,0,0,0,0,0,0,0,40,0,162
6577,0,265,0,0,0,0,0,0,0,0,0,35,0,162
6578,0,265,0,0,0,0,0,0,0,0,0,30,0,162
6579,0,265,0,0,0,0,0,0,0,0,0,25,0,162
6580,0,265,0,0,0,0,0,0,0,0,0,15,0,162
6581,1,265,0,0,0,12,0,0,0,0,0,0,0,0
6582,2,265,1,0,0,12,0,0,0,0,0,0,0,0
6583,1,265,0,0,0,11,0,0,0,0,4,0,0,0
6584,1,265,0,0,0,4,0,0,0,0,4,0,0,0
6585,1,265,0,0,0,4,0,0,0,0,0,0,0,0
6586,0,265,0,0,0,0,2794,0,1078,8,1,0,0,163
6587,0,265,0,0,0,0,2785,0,1077,8,1,0,0,163
6588,2,265,1,0,0,11,0,0,0,0,0,0,164,0
6589,0,265,0,0,0,0,2794,0,1078,20,1,0,0,163
6590,2,265,1,0,0,4,0,0,0,0,0,0,164,0
6591,1,265,0,0,0,11,0,0,0,0,0,0,0,0
6592,0,265,0,0,0,0,2785,0,1077,20,1,0,0,163
6623,1,270,0,0,0,12,0,0,0,0,4,0,0,0
6624,2,270,1,0,0,12,0,0,0,0,0,0,172,0
6625,1,270,0,0,0,4,0,0,0,0,0,0,0,0
6626,0,270,0,0,0,0,2842,0,1086,8,1,0,0,171
6627,0,270,0,0,0,0,2833,0,1085,8,1,0,0,171
6628,2,270,1,0,0,11,0,0,0,0,0,0,172,0
6629,0,270,0,0,0,0,2842,0,1086,20,1,0,0,171
6630,2,270,1,0,0,4,0,0,0,0,0,0,172,0
6631,1,270,0,0,0,11,0,0,0,0,0,0,0,0
6632,0,270,0,0,0,0,2833,0,1085,20,1,0,0,171
6653,0,273,0,0,0,0,2867,0,1091,8,1,0,0,178
6654,2,273,1,0,0,11,0,0,0,0,0,0,177,0
6655,1,273,0,0,0,4,0,0,0,0,0,0,0,0
6656,0,273,0,0,0,0,2878,0,1092,20,1,0,0,178
6657,1,273,0,0,0,11,0,0,0,0,0,0,0,0
6658,1,273,0,0,0,12,0,0,0,0,4,0,0,0
6659,0,273,0,0,0,0,2878,0,1092,8,1,0,0,178
6660,2,273,1,0,0,12,0,0,0,0,0,0,177,0
6661,2,273,1,0,0,4,0,0,0,0,0,0,177,0
6662,0,273,0,0,0,0,2867,0,1091,20,1,0,0,178
6700,2,275,1,0,0,0,0,22435,2,20,0,0,0,0
6701,2,275,1,0,0,0,0,22435,2,15,0,0,0,0
6702,2,275,1,0,0,0,0,22435,2,10,0,0,0,0
6703,2,275,1,0,0,0,0,22435,2,5,0,0,0,0
6704,2,275,1,0,0,0,0,22435,1101,1,0,0,0,0
6705,2,275,1,0,0,0,0,22436,2,20,0,0,0,0
6706,2,275,1,0,0,0,0,22436,2,15,0,0,0,0
6707,2,275,1,0,0,0,0,22436,2,10,0,0,0,0
6708,2,275,1,0,0,0,0,22436,2,5,0,0,0,0
6709,2,275,1,0,0,0,0,22436,1101,1,0,0,0,0
6710,2,275,1,0,0,0,0,22437,2,25,0,0,0,0
6711,2,275,1,0,0,0,0,22437,2,20,0,0,0,0
6712,2,275,1,0,0,0,0,22437,2,15,0,0,0,0
6713,2,275,1,0,0,0,0,22437,2,10,0,0,0,0
6714,2,275,1,0,0,0,0,22437,2,5,0,0,0,0
6715,2,275,1,0,0,0,0,22437,1104,1,0,0,0,0
6716,2,275,1,0,0,0,0,22438,2,30,0,0,0,0
6717,2,275,1,0,0,0,0,22438,2,25,0,0,0,0
6718,2,275,1,0,0,0,0,22438,2,20,0,0,0,0
6719,2,275,1,0,0,0,0,22438,2,15,0,0,0,0
6720,2,275,1,0,0,0,0,22438,2,10,0,0,0,0
6721,2,275,1,0,0,0,0,22438,2,5,0,0,0,0
6722,2,275,1,0,0,0,0,22438,1104,1,0,0,0,0
6723,2,275,1,0,0,0,0,22439,2,30,0,0,0,0
6724,2,275,1,0,0,0,0,22439,2,25,0,0,0,0
6725,2,275,1,0,0,0,0,22439,2,20,0,0,0,0
6726,2,275,1,0,0,0,0,22439,2,15,0,0,0,0
6727,2,275,1,0,0,0,0,22439,2,10,0,0,0,0
6728,2,275,1,0,0,0,0,22439,2,5,0,0,0,0
6729,2,275,1,0,0,0,0,22439,1104,1,0,0,0,0
6730,2,275,1,0,0,0,0,22440,2,30,0,0,0,0
6731,2,275,1,0,0,0,0,22440,2,25,0,0,0,0
6732,2,275,1,0,0,0,0,22440,2,20,0,0,0,0
6733,2,275,1,0,0,0,0,22440,2,15,0,0,0,0
6734,2,275,1,0,0,0,0,22440,2,10,0,0,0,0
6735,2,275,1,0,0,0,0,22440,2,5,0,0,0,0
6736,2,275,1,0,0,0,0,22440,13,1,0,0,0,0
6737,2,276,1,0,0,0,0,22478,2,20,0,0,0,0
6738,2,276,1,0,0,0,0,22478,2,15,0,0,0,0
6739,2,276,1,0,0,0,0,22478,2,10,0,0,0,0
6740,2,276,1,0,0,0,0,22478,2,5,0,0,0,0
6741,2,276,1,0,0,0,0,22478,1107,1,0,0,0,0
6742,2,276,1,0,0,0,0,22479,2,20,0,0,0,0
6743,2,276,1,0,0,0,0,22479,2,15,0,0,0,0
6744,2,276,1,0,0,0,0,22479,2,10,0,0,0,0
6745,2,276,1,0,0,0,0,22479,2,5,0,0,0,0
6746,2,276,1,0,0,0,0,22479,1107,1,0,0,0,0
6747,2,276,1,0,0,0,0,22480,2,25,0,0,0,0
6748,2,276,1,0,0,0,0,22480,2,20,0,0,0,0
6749,2,276,1,0,0,0,0,22480,2,15,0,0,0,0
6750,2,276,1,0,0,0,0,22480,2,10,0,0,0,0
6751,2,276,1,0,0,0,0,22480,2,5,0,0,0,0
6752,2,276,1,0,0,0,0,22480,1110,1,0,0,0,0
6753,2,276,1,0,0,0,0,22481,2,30,0,0,0,0
6754,2,276,1,0,0,0,0,22481,2,25,0,0,0,0
6755,2,276,1,0,0,0,0,22481,2,20,0,0,0,0
6756,2,276,1,0,0,0,0,22481,2,15,0,0,0,0
6757,2,276,1,0,0,0,0,22481,2,10,0,0,0,0
6758,2,276,1,0,0,0,0,22481,2,5,0,0,0,0
6759,2,276,1,0,0,0,0,22481,1110,1,0,0,0,0
6760,2,276,1,0,0,0,0,22482,2,30,0,0,0,0
6761,2,276,1,0,0,0,0,22482,2,25,0,0,0,0
6762,2,276,1,0,0,0,0,22482,2,20,0,0,0,0
6763,2,276,1,0,0,0,0,22482,2,15,0,0,0,0
6764,2,276,1,0,0,0,0,22482,2,10,0,0,0,0
6765,2,276,1,0,0,0,0,22482,2,5,0,0,0,0
6766,2,276,1,0,0,0,0,22482,1110,1,0,0,0,0
6767,2,276,1,0,0,0,0,22483,2,30,0,0,0,0
6768,2,276,1,0,0,0,0,22483,2,25,0,0,0,0
6769,2,276,1,0,0,0,0,22483,2,20,0,0,0,0
6770,2,276,1,0,0,0,0,22483,2,15,0,0,0,0
6771,2,276,1,0,0,0,0,22483,2,10,0,0,0,0
6772,2,276,1,0,0,0,0,22483,2,5,0,0,0,0
6773,2,276,1,0,0,0,0,22483,13,1,0,0,0,0
6774,2,277,1,0,0,0,0,22521,2,20,0,0,0,0
6775,2,277,1,0,0,0,0,22521,2,15,0,0,0,0
6776,2,277,1,0,0,0,0,22521,2,10,0,0,0,0
6777,2,277,1,0,0,0,0,22521,2,5,0,0,0,0
6778,2,277,1,0,0,0,0,22521,1113,1,0,0,0,0
6779,2,277,1,0,0,0,0,22522,2,20,0,0,0,0
6780,2,277,1,0,0,0,0,22522,2,15,0,0,0,0
6781,2,277,1,0,0,0,0,22522,2,10,0,0,0,0
6782,2,277,1,0,0,0,0,22522,2,5,0,0,0,0
6783,2,277,1,0,0,0,0,22522,1113,1,0,0,0,0
6784,2,277,1,0,0,0,0,22523,2,25,0,0,0,0
6785,2,277,1,0,0,0,0,22523,2,20,0,0,0,0
6786,2,277,1,0,0,0,0,22523,2,15,0,0,0,0
6787,2,277,1,0,0,0,0,22523,2,10,0,0,0,0
6788,2,277,1,0,0,0,0,22523,2,5,0,0,0,0
6789,2,277,1,0,0,0,0,22523,1116,1,0,0,0,0
6790,2,277,1,0,0,0,0,22524,2,30,0,0,0,0
6791,2,277,1,0,0,0,0,22524,2,25,0,0,0,0
6792,2,277,1,0,0,0,0,22524,2,20,0,0,0,0
6793,2,277,1,0,0,0,0,22524,2,15,0,0,0,0
6794,2,277,1,0,0,0,0,22524,2,10,0,0,0,0
6795,2,277,1,0,0,0,0,22524,2,5,0,0,0,0
6796,2,277,1,0,0,0,0,22524,1116,1,0,0,0,0
6797,2,277,1,0,0,0,0,22525,2,30,0,0,0,0
6798,2,277,1,0,0,0,0,22525,2,25,0,0,0,0
6799,2,277,1,0,0,0,0,22525,2,20,0,0,0,0
6800,2,277,1,0,0,0,0,22525,2,15,0,0,0,0
6801,2,277,1,0,0,0,0,22525,2,10,0,0,0,0
6802,2,277,1,0,0,0,0,22525,2,5,0,0,0,0
6803,2,277,1,0,0,0,0,22525,1116,1,0,0,0,0
6804,2,277,1,0,0,0,0,22526,2,30,0,0,0,0
6805,2,277,1,0,0,0,0,22526,2,25,0,0,0,0
6806,2,277,1,0,0,0,0,22526,2,20,0,0,0,0
6807,2,277,1,0,0,0,0,22526,2,15,0,0,0,0
6808,2,277,1,0,0,0,0,22526,2,10,0,0,0,0
6809,2,277,1,0,0,0,0,22526,2,5,0,0,0,0
6810,2,277,1,0,0,0,0,22526,13,1,0,0,0,0
6811,2,278,1,0,0,0,0,22564,2,20,0,0,0,0
6812,2,278,1,0,0,0,0,22564,2,15,0,0,0,0
6813,2,278,1,0,0,0,0,22564,2,10,0,0,0,0
6814,2,278,1,0,0,0,0,22564,2,5,0,0,0,0
6815,2,278,1,0,0,0,0,22564,1119,1,0,0,0,0
6816,2,278,1,0,0,0,0,22565,2,20,0,0,0,0
6817,2,278,1,0,0,0,0,22565,2,15,0,0,0,0
6818,2,278,1,0,0,0,0,22565,2,10,0,0,0,0
6819,2,278,1,0,0,0,0,22565,2,5,0,0,0,0
6820,2,278,1,0,0,0,0,22565,1119,1,0,0,0,0
6821,2,278,1,0,0,0,0,22566,2,25,0,0,0,0
6822,2,278,1,0,0,0,0,22566,2,20,0,0,0,0
6823,2,278,1,0,0,0,0,22566,2,15,0,0,0,0
6824,2,278,1,0,0,0,0,22566,2,10,0,0,0,0
6825,2,278,1,0,0,0,0,22566,2,5,0,0,0,0
6826,2,278,1,0,0,0,0,22566,1122,1,0,0,0,0
6827,2,278,1,0,0,0,0,22567,2,30,0,0,0,0
6828,2,278,1,0,0,0,0,22567,2,25,0,0,0,0
6829,2,278,1,0,0,0,0,22567,2,20,0,0,0,0
6830,2,278,1,0,0,0,0,22567,2,15,0,0,0,0
6831,2,278,1,0,0,0,0,22567,2,10,0,0,0,0
6832,2,278,1,0,0,0,0,22567,2,5,0,0,0,0
6833,2,278,1,0,0,0,0,22567,1122,1,0,0,0,0
6834,2,278,1,0,0,0,0,22568,2,30,0,0,0,0
6835,2,278,1,0,0,0,0,22568,2,25,0,0,0,0
6836,2,278,1,0,0,0,0,22568,2,20,0,0,0,0
6837,2,278,1,0,0,0,0,22568,2,15,0,0,0,0
6838,2,278,1,0,0,0,0,22568,2,10,0,0,0,0
6839,2,278,1,0,0,0,0,22568,2,5,0,0,0,0
6840,2,278,1,0,0,0,0,22568,1122,1,0,0,0,0
6841,2,278,1,0,0,0,0,22569,2,30,0,0,0,0
6842,2,278,1,0,0,0,0,22569,2,25,0,0,0,0
6843,2,278,1,0,0,0,0,22569,2,20,0,0,0,0
6844,2,278,1,0,0,0,0,22569,2,15,0,0,0,0
6845,2,278,1,0,0,0,0,22569,2,10,0,0,0,0
6846,2,278,1,0,0,0,0,22569,2,5,0,0,0,0
6847,2,278,1,0,0,0,0,22569,13,1,0,0,0,0
6848,2,279,1,0,0,0,0,22607,2,20,0,0,0,0
6849,2,279,1,0,0,0,0,22607,2,15,0,0,0,0
6850,2,279,1,0,0,0,0,22607,2,10,0,0,0,0
6851,2,279,1,0,0,0,0,22607,2,5,0,0,0,0
6852,2,279,1,0,0,0,0,22607,1125,1,0,0,0,0
6853,2,279,1,0,0,0,0,22608,2,20,0,0,0,0
6854,2,279,1,0,0,0,0,22608,2,15,0,0,0,0
6855,2,279,1,0,0,0,0,22608,2,10,0,0,0,0
6856,2,279,1,0,0,0,0,22608,2,5,0,0,0,0
6857,2,279,1,0,0,0,0,22608,1125,1,0,0,0,0
6858,2,279,1,0,0,0,0,22609,2,25,0,0,0,0
6859,2,279,1,0,0,0,0,22609,2,20,0,0,0,0
6860,2,279,1,0,0,0,0,22609,2,15,0,0,0,0
6861,2,279,1,0,0,0,0,22609,2,10,0,0,0,0
6862,2,279,1,0,0,0,0,22609,2,5,0,0,0,0
6863,2,279,1,0,0,0,0,22609,1128,1,0,0,0,0
6864,2,279,1,0,0,0,0,22610,2,30,0,0,0,0
6865,2,279,1,0,0,0,0,22610,2,25,0,0,0,0
6866,2,279,1,0,0,0,0,22610,2,20,0,0,0,0
6867,2,279,1,0,0,0,0,22610,2,15,0,0,0,0
6868,2,279,1,0,0,0,0,22610,2,10,0,0,0,0
6869,2,279,1,0,0,0,0,22610,2,5,0,0,0,0
6870,2,279,1,0,0,0,0,22610,1128,1,0,0,0,0
6871,2,279,1,0,0,0,0,22611,2,30,0,0,0,0
6872,2,279,1,0,0,0,0,22611,2,25,0,0,0,0
6873,2,279,1,0,0,0,0,22611,2,20,0,0,0,0
6874,2,279,1,0,0,0,0,22611,2,15,0,0,0,0
6875,2,279,1,0,0,0,0,22611,2,10,0,0,0,0
6876,2,279,1,0,0,0,0,22611,2,5,0,0,0,0
6877,2,279,1,0,0,0,0,22611,1128,1,0,0,0,0
6878,2,279,1,0,0,0,0,22612,2,30,0,0,0,0
6879,2,279,1,0,0,0,0,22612,2,25,0,0,0,0
6880,2,279,1,0,0,0,0,22612,2,20,0,0,0,0
6881,2,279,1,0,0,0,0,22612,2,15,0,0,0,0
6882,2,279,1,0,0,0,0,22612,2,10,0,0,0,0
6883,2,279,1,0,0,0,0,22612,2,5,0,0,0,0
6884,2,279,1,0,0,0,0,22612,13,1,0,0,0,0
6885,2,280,1,0,0,0,0,22659,2,30,0,0,0,0
6886,2,280,1,0,0,0,0,22659,2,25,0,0,0,0
6887,2,280,1,0,0,0,0,22659,2,20,0,0,0,0
6888,2,280,1,0,0,0,0,22659,2,15,0,0,0,0
6889,2,280,1,0,0,0,0,22659,2,10,0,0,0,0
6890,2,280,1,0,0,0,0,22659,2,5,0,0,0,0
6891,2,280,1,0,0,0,0,22659,1134,1,0,0,0,0
6892,2,280,1,0,0,0,0,22660,2,30,0,0,0,0
6893,2,280,1,0,0,0,0,22660,2,25,0,0,0,0
6894,2,280,1,0,0,0,0,22660,2,20,0,0,0,0
6895,2,280,1,0,0,0,0,22660,2,15,0,0,0,0
6896,2,280,1,0,0,0,0,22660,2,10,0,0,0,0
6897,2,280,1,0,0,0,0,22660,2,5,0,0,0,0
6898,2,280,1,0,0,0,0,22660,1134,1,0,0,0,0
6899,2,280,1,0,0,0,0,22661,2,30,0,0,0,0
6900,2,280,1,0,0,0,0,22661,2,25,0,0,0,0
6901,2,280,1,0,0,0,0,22661,2,20,0,0,0,0
6902,2,280,1,0,0,0,0,22661,2,15,0,0,0,0
6903,2,280,1,0,0,0,0,22661,2,10,0,0,0,0
6904,2,280,1,0,0,0,0,22661,2,5,0,0,0,0
6905,2,280,1,0,0,0,0,22661,1134,1,0,0,0,0
6906,2,280,1,0,0,0,0,22662,2,40,0,0,0,0
6907,2,280,1,0,0,0,0,22662,2,35,0,0,0,0
6908,2,280,1,0,0,0,0,22662,2,30,0,0,0,0
6909,2,280,1,0,0,0,0,22662,2,25,0,0,0,0
6910,2,280,1,0,0,0,0,22662,2,20,0,0,0,0
6911,2,280,1,0,0,0,0,22662,2,15,0,0,0,0
6912,2,280,1,0,0,0,0,22662,2,10,0,0,0,0
6913,2,280,1,0,0,0,0,22662,2,5,0,0,0,0
6914,2,280,1,0,0,0,0,22662,1134,1,0,0,0,0
6915,2,280,1,0,0,0,0,22663,2,20,0,0,0,0
6916,2,280,1,0,0,0,0,22663,2,15,0,0,0,0
6917,2,280,1,0,0,0,0,22663,2,10,0,0,0,0
6918,2,280,1,0,0,0,0,22663,2,5,0,0,0,0
6919,2,280,1,0,0,0,0,22663,1134,1,0,0,0,0
6920,2,280,1,0,0,0,0,22664,2,50,0,0,0,0
6921,2,280,1,0,0,0,0,22664,2,45,0,0,0,0
6922,2,280,1,0,0,0,0,22664,2,40,0,0,0,0
6923,2,280,1,0,0,0,0,22664,2,35,0,0,0,0
6924,2,280,1,0,0,0,0,22664,2,30,0,0,0,0
6925,2,280,1,0,0,0,0,22664,2,25,0,0,0,0
6926,2,280,1,0,0,0,0,22664,2,20,0,0,0,0
6927,2,280,1,0,0,0,0,22664,2,15,0,0,0,0
6928,2,280,1,0,0,0,0,22664,2,10,0,0,0,0
6929,2,280,1,0,0,0,0,22664,2,5,0,0,0,0
6930,2,280,1,0,0,0,0,22664,13,1,0,0,0,0
6931,2,281,1,0,0,0,0,22711,2,30,0,0,0,0
6932,2,281,1,0,0,0,0,22711,2,25,0,0,0,0
6933,2,281,1,0,0,0,0,22711,2,20,0,0,0,0
6934,2,281,1,0,0,0,0,22711,2,15,0,0,0,0
6935,2,281,1,0,0,0,0,22711,2,10,0,0,0,0
6936,2,281,1,0,0,0,0,22711,2,5,0,0,0,0
6937,2,281,1,0,0,0,0,22711,1140,1,0,0,0,0
6938,2,281,1,0,0,0,0,22712,2,30,0,0,0,0
6939,2,281,1,0,0,0,0,22712,2,25,0,0,0,0
6940,2,281,1,0,0,0,0,22712,2,20,0,0,0,0
6941,2,281,1,0,0,0,0,22712,2,15,0,0,0,0
6942,2,281,1,0,0,0,0,22712,2,10,0,0,0,0
6943,2,281,1,0,0,0,0,22712,2,5,0,0,0,0
6944,2,281,1,0,0,0,0,22712,1140,1,0,0,0,0
6945,2,281,1,0,0,0,0,22713,2,30,0,0,0,0
6946,2,281,1,0,0,0,0,22713,2,25,0,0,0,0
6947,2,281,1,0,0,0,0,22713,2,20,0,0,0,0
6948,2,281,1,0,0,0,0,22713,2,15,0,0,0,0
6949,2,281,1,0,0,0,0,22713,2,10,0,0,0,0
6950,2,281,1,0,0,0,0,22713,2,5,0,0,0,0
6951,2,281,1,0,0,0,0,22713,1140,1,0,0,0,0
6952,2,281,1,0,0,0,0,22714,2,40,0,0,0,0
6953,2,281,1,0,0,0,0,22714,2,35,0,0,0,0
6954,2,281,1,0,0,0,0,22714,2,30,0,0,0,0
6955,2,281,1,0,0,0,0,22714,2,25,0,0,0,0
6956,2,281,1,0,0,0,0,22714,2,20,0,0,0,0
6957,2,281,1,0,0,0,0,22714,2,15,0,0,0,0
6958,2,281,1,0,0,0,0,22714,2,10,0,0,0,0
6959,2,281,1,0,0,0,0,22714,2,5,0,0,0,0
6960,2,281,1,0,0,0,0,22714,1140,1,0,0,0,0
6961,2,281,1,0,0,0,0,22715,2,20,0,0,0,0
6962,2,281,1,0,0,0,0,22715,2,15,0,0,0,0
6963,2,281,1,0,0,0,0,22715,2,10,0,0,0,0
6964,2,281,1,0,0,0,0,22715,2,5,0,0,0,0
6965,2,281,1,0,0,0,0,22715,1140,1,0,0,0,0
6966,2,281,1,0,0,0,0,22716,2,50,0,0,0,0
6967,2,281,1,0,0,0,0,22716,2,45,0,0,0,0
6968,2,281,1,0,0,0,0,22716,2,40,0,0,0,0
6969,2,281,1,0,0,0,0,22716,2,35,0,0,0,0
6970,2,281,1,0,0,0,0,22716,2,30,0,0,0,0
6971,2,281,1,0,0,0,0,22716,2,25,0,0,0,0
6972,2,281,1,0,0,0,0,22716,2,20,0,0,0,0
6973,2,281,1,0,0,0,0,22716,2,15,0,0,0,0
6974,2,281,1,0,0,0,0,22716,2,10,0,0,0,0
6975,2,281,1,0,0,0,0,22716,2,5,0,0,0,0
6976,2,281,1,0,0,0,0,22716,13,1,0,0,0,0
6998,1,283,0,0,0,17,0,0,0,0,0,0,0,0
6999,1,283,0,0,0,17,0,0,0,0,0,0,0,0
7000,1,283,0,0,0,17,0,0,0,0,0,0,0,0
7001,1,283,0,0,0,17,0,0,0,0,0,0,0,0
7002,1,283,0,0,0,17,0,0,0,0,0,0,0,0
7003,1,283,0,0,0,16,0,0,0,0,0,0,0,0
7004,2,283,1,0,0,17,0,0,0,0,0,0,181,0
7005,0,283,0,0,0,0,3001,0,1144,8,1,0,0,182
7006,1,283,0,0,0,15,0,0,0,0,0,0,0,0
7007,0,283,0,0,0,0,3006,0,1143,8,1,0,0,182
7008,1,283,0,0,0,15,0,0,0,0,0,0,0,0
7009,2,283,1,0,0,18,0,0,0,0,0,0,181,0
7010,1,283,0,0,0,17,0,0,0,0,4,0,0,0
7011,2,283,1,0,0,16,0,0,0,0,0,0,181,0
7012,2,283,1,0,0,15,0,0,0,0,0,0,181,0
7013,1,283,0,0,0,16,0,0,0,0,0,0,0,0
7014,1,283,0,0,0,16,0,0,0,0,4,0,0,0
7015,0,283,0,0,0,0,3001,0,1144,20,1,0,0,182
7016,1,283,0,0,0,18,0,0,0,0,4,0,0,0
7017,0,283,0,0,0,0,3006,0,1143,20,1,0,0,182
7018,1,283,0,0,0,18,0,0,0,0,0,0,0,0
7526,2,302,1,0,0,0,0,23721,1,30,0,0,0,0
7527,2,302,1,0,0,0,0,23721,1,25,0,0,0,0
7528,2,302,1,0,0,0,0,23721,1,20,0,0,0,0
7529,2,302,1,0,0,0,0,23721,1,15,0,0,0,0
7530,2,302,1,0,0,0,0,23721,1,10,0,0,0,0
7531,2,302,1,0,0,0,0,23721,1,5,0,0,0,0
7532,2,302,1,0,0,0,0,23721,1235,1,0,0,0,0
7533,2,302,1,0,0,0,0,23722,1,30,0,0,0,0
7534,2,302,1,0,0,0,0,23722,1,25,0,0,0,0
