ID,TraitTreeID,PosX,PosY,Type,Flags
30399,371,5100,5700,0,0
30400,371,5700,5700,0,0
30401,371,5700,6300,2,1
30402,371,5100,6900,0,0
30403,371,4500,6300,0,0
30404,371,3900,6900,0,0
30405,371,3900,6300,0,0
30406,371,2700,6900,0,0
30407,371,2700,5700,0,0
30408,371,2100,5700,0,0
30409,371,2700,6300,0,0
30410,371,3300,6300,0,0
30411,371,3300,5700,0,0
30412,371,3300,5100,0,0
30413,371,3300,3300,0,0
30414,371,3300,4500,0,0
30415,371,2700,3900,0,0
30416,371,2700,5100,0,0
30417,371,2100,3900,0,0
30418,371,2700,3300,0,0
30419,371,2700,1500,0,0
30420,371,2700,2100,0,0
30421,371,3300,2700,0,0
30422,371,3900,2700,0,0
30423,371,3900,1500,0,0
30424,371,3900,2100,0,0
30425,371,4500,2700,0,0
30426,371,5100,3300,0,0
30427,371,5100,3900,0,0
30428,371,5100,4500,0,0
30429,371,5100,5100,0,0
30430,371,4500,5700,0,0
30431,371,3900,5100,0,0
30432,371,3900,4500,0,0
30433,371,3900,3900,0,0
30434,371,5700,2700,0,0
30435,371,5100,2100,0,0
30436,371,5100,1500,0,0
30607,373,13200,4200,0,0
30608,373,12000,4800,0,0
30609,373,10188,6000,0,0
30610,373,10188,6600,0,0
30611,373,11400,6000,0,0
30612,373,13799,6600,0,0
30613,373,13799,6000,0,0
30614,373,12599,6000,0,0
30615,373,13799,4800,0,0
30616,373,13200,5400,0,0
30617,373,12599,4800,0,0
30618,373,11990,5400,0,0
30619,373,12000,6000,0,0
30620,373,11990,6600,2,1
30621,373,10199,4800,0,0
30622,373,10199,3600,0,0
30623,373,10799,4200,0,0
30624,373,10799,4800,0,0
30625,373,10799,5400,0,0
30626,373,11400,4800,0,0
30627,373,12000,4200,0,0
30628,373,12000,3600,2,1
30629,373,12000,3000,0,1
30630,373,12599,3600,0,0
30631,373,13200,4200,0,0
30632,373,13200,3600,2,1
30633,373,13799,4200,0,0
30634,373,13799,3600,0,0
30635,373,13799,3000,2,1
30636,373,13200,2400,0,0
30637,373,12599,3000,0,0
30638,373,12000,2400,0,0
30639,373,12589,1800,0,0
30640,373,12000,1200,0,0
30641,373,11400,1800,0,0
30642,373,10789,2400,0,0
30643,373,10799,3000,0,0
30644,373,11400,3600,0,0
30645,373,11400,4200,2,1
30646,373,10200,6000,0,0
30647,373,10200,6600,2,1
30648,373,12000,6600,0,0
30649,373,11400,6000,0,0
30650,373,11400,6600,0,0
30651,373,9600,6000,0,0
30652,373,10800,4800,0,0
30653,373,10200,3600,0,0
30654,373,10200,4200,0,0
30655,373,9600,4800,0,0
30656,373,10200,5400,0,0
30657,373,10800,6000,0,0
30658,373,10200,6600,2,1
30659,373,13800,6600,2,1
30660,373,12600,6600,0,0
30661,373,12600,6000,0,0
30662,373,12600,5400,2,1
30663,373,13200,6000,0,0
30664,373,13800,5400,2,1
30665,373,14400,6000,0,0
30666,373,14400,4800,0,0
30667,373,13800,4200,0,0
30668,373,13200,4800,0,0
30669,373,13800,3600,0,0
30670,373,12600,1800,2,1
30671,373,13200,2400,2,1
30672,373,13200,3000,0,0
30673,373,12600,3600,0,0
30674,373,12000,4200,2,1
30675,373,12000,3600,0,0
30676,373,12000,3000,0,0
30677,373,12000,2400,2,1
30678,373,12000,1800,0,0
30679,373,12000,1200,0,0
30680,373,11400,1800,0,0
30681,373,10800,2400,2,1
30682,373,10800,3000,0,0
30683,373,11400,3600,0,0
30684,373,11400,4200,2,1
30685,373,12000,4800,0,0
30686,373,11400,5400,0,0
30687,373,12000,6000,0,0
30688,373,11400,6600,2,1
30689,373,10800,6000,0,0
30690,373,12000,4200,0,0
30691,373,12600,4200,0,0
30692,373,12000,4800,0,0
30693,373,11400,5400,0,0
30694,373,12000,6000,0,0
30695,373,13800,6600,2,1
30696,373,14400,6000,0,0
30697,373,14400,4800,0,0
30698,373,13800,5400,0,0
30699,373,13200,6000,0,0
30700,373,13800,3000,0,0
30701,373,14400,3600,2,1
30702,373,9600,4800,2,1
30703,373,10200,5400,0,0
30704,373,10800,4800,2,1
30705,373,11400,4200,0,0
30706,373,10800,3600,0,0
30707,373,10200,3000,2,1
30708,373,9600,3600,2,1
30709,373,10200,4200,0,0
30710,373,12000,1800,0,0
30711,373,12000,2400,0,0
30712,373,12000,3000,0,0
30713,373,12000,3600,0,0
30714,373,11400,3000,0,0
30715,373,10800,2400,0,0
30716,373,11400,1800,0,0
30717,373,12000,1200,0,0
30718,373,12600,1800,0,0
30719,373,13200,2400,0,0
30720,373,12600,3000,0,0
30721,373,13200,3600,2,1
30722,373,13800,4200,0,0
30723,373,13200,4800,2,1
30724,373,12600,5400,0,0
30725,373,12600,6600,0,0
30726,373,6000,6600,2,1
30727,373,6000,6000,0,0
30728,373,6600,5400,0,0
30729,373,3000,5400,0,0
30730,373,3600,5400,0,0
30731,373,3600,6000,2,1
30732,373,4800,6000,0,0
30733,373,4200,6600,2,1
30734,373,4200,5400,0,0
30735,373,5400,3600,2,1
30736,373,6600,4200,0,0
30737,373,1800,6000,0,0
30738,373,2400,6600,0,0
30739,373,2400,5400,0,0
30740,373,2400,4800,0,0
30741,373,1800,3000,0,0
30742,373,1800,4200,0,0
30743,373,2400,3000,0,0
30744,373,2400,3600,2,1
30745,373,3000,3000,0,0
30746,373,3000,4200,0,0
30747,373,3600,4800,0,0
30748,373,4200,4200,0,0
30749,373,4800,4800,0,0
30750,373,5400,5400,0,0
30751,373,6000,4800,2,1
30752,373,6000,4200,0,0
30753,373,6000,3600,0,0
30754,373,4800,2400,0,1
30755,373,4800,2400,0,1
30756,373,5400,3000,0,0
30757,373,6000,2400,0,0
30758,373,6600,3000,0,0
30759,373,6600,1800,0,0
30760,373,6000,1200,0,0
30761,373,5400,1800,0,0
30762,373,4800,2400,0,1
30763,373,4800,3600,2,1
30764,373,4200,3000,2,1
30765,373,3600,3600,2,1
30766,373,3600,3000,0,0
30767,373,4200,1800,2,1
30768,373,4200,2400,0,0
30769,373,4800,1800,2,1
30770,373,4200,1200,0,0
30771,373,3600,1800,0,0
30772,373,3000,2400,0,0
30773,373,3000,1200,0,0
30774,373,2400,1800,0,0
30775,373,1800,1200,0,0
30776,373,1800,2400,0,0
30947,375,13800,4200,0,0
30948,375,13200,4200,0,0
30949,375,12000,4800,0,0
30950,375,10188,6000,0,0
30951,375,10188,6600,0,0
30952,375,11400,6000,0,0
30953,375,13799,6600,0,0
30954,375,13799,6000,0,0
30955,375,12599,6000,0,0
30956,375,13799,4800,0,0
30957,375,13200,5400,0,0
30958,375,12599,4800,0,0
30959,375,11990,5400,0,0
30960,375,12000,6000,0,0
30961,375,11990,6600,2,1
30962,375,10199,4800,0,0
30963,375,10199,3600,0,0
30964,375,10799,4200,0,0
30965,375,10799,4800,0,0
30966,375,10799,5400,0,0
30967,375,11400,4800,0,0
30968,375,12000,4200,0,0
30969,375,12000,3600,2,1
30970,375,12000,3000,0,1
30971,375,12599,3600,0,0
30972,375,13200,4200,0,0
30973,375,13200,3600,2,1
30974,375,13799,4200,0,0
30975,375,13799,3600,0,0
30976,375,13799,3000,2,1
30977,375,13200,2400,0,0
30978,375,12599,3000,0,0
30979,375,12000,2400,0,0
30980,375,12589,1800,0,0
30981,375,12000,1200,0,0
30982,375,11400,1800,0,0
30983,375,10789,2400,0,0
30984,375,10799,3000,0,0
30985,375,11400,3600,0,0
30986,375,11400,4200,2,1
30987,375,10200,6000,0,0
30988,375,10200,6600,2,1
30989,375,12000,6600,0,0
30990,375,11400,6000,0,0
30991,375,11400,6600,0,0
30992,375,9600,6000,0,0
30993,375,10800,4800,0,0
30994,375,10200,3600,0,0
30995,375,10200,4200,0,0
30996,375,9600,4800,0,0
30997,375,10200,5400,0,0
30998,375,10800,6000,0,0
30999,375,10200,6600,2,1
31000,375,13800,6600,2,1
31001,375,12600,6600,0,0
31002,375,12600,6000,0,0
31003,375,12600,5400,2,1
31004,375,13200,6000,0,0
31005,375,13800,5400,2,1
31006,375,14400,6000,0,0
31007,375,14400,4800,0,0
31008,375,13200,4800,0,0
31009,375,13800,3600,0,0
31010,375,12600,1800,2,1
31011,375,13200,2400,2,1
31012,375,13200,3000,0,0
31013,375,12600,3600,0,0
31014,375,12000,4200,2,1
31015,375,12000,3600,0,0
31016,375,12000,3000,0,0
31017,375,12000,2400,2,1
31018,375,12000,1800,0,0
31019,375,12000,1200,0,0
31020,375,11400,1800,0,0
31021,375,10800,2400,2,1
31022,375,10800,3000,0,0
31023,375,11400,3600,0,0
31024,375,11400,4200,2,1
31025,375,12000,4800,0,0
31026,375,11400,5400,0,0
31027,375,12000,6000,0,0
31028,375,11400,6600,2,1
31029,375,10800,6000,0,0
31030,375,12000,4200,0,0
31031,375,12600,4200,0,0
31032,375,12000,4800,0,0
31033,375,11400,5400,0,0
31034,375,12000,6000,0,0
31035,375,13800,6600,2,1
31036,375,14400,6000,0,0
31037,375,14400,4800,0,0
31038,375,13800,5400,0,0
31039,375,13200,6000,0,0
31040,375,13800,3000,0,0
31041,375,14400,3600,2,1
31042,375,9600,4800,2,1
31043,375,10200,5400,0,0
31044,375,10800,4800,2,1
31045,375,11400,4200,0,0
31046,375,10800,3600,0,0
31047,375,10200,3000,2,1
31048,375,9600,3600,2,1
31049,375,10200,4200,0,0
31050,375,12000,1800,0,0
31051,375,12000,2400,0,0
31052,375,12000,3000,0,0
31053,375,12000,3600,0,0
31054,375,11400,3000,0,0
31055,375,10800,2400,0,0
31056,375,11400,1800,0,0
31057,375,12000,1200,0,0
31058,375,12600,1800,0,0
31059,375,13200,2400,0,0
31060,375,12600,3000,0,0
31061,375,13200,3600,2,1
31062,375,13800,4200,0,0
31063,375,13200,4800,2,1
31064,375,12600,5400,0,0
31065,375,12600,6600,0,0
31066,375,6000,6600,2,1
31067,375,6000,6000,0,0
31068,375,6600,5400,0,0
31069,375,3000,5400,0,0
31070,375,3600,5400,0,0
31071,375,3600,6000,2,1
31072,375,4800,6000,0,0
31073,375,4200,6600,2,1
31074,375,4200,5400,0,0
31075,375,5400,3600,2,1
31076,375,6600,4200,0,0
31077,375,1800,6000,0,0
31078,375,2400,6600,0,0
31079,375,2400,5400,0,0
31080,375,2400,4800,0,0
31081,375,1800,3000,0,0
31082,375,1800,4200,0,0
31083,375,2400,3000,0,0
31084,375,2400,3600,2,1
31085,375,3000,3000,0,0
31086,375,3000,4200,0,0
31087,375,3600,4800,0,0
31088,375,4200,4200,0,0
31089,375,4800,4800,0,0
31090,375,5400,5400,0,0
31091,375,6000,4800,2,1
31092,375,6000,4200,0,0
31093,375,6000,3600,0,0
31094,375,4800,2400,0,1
31095,375,4800,2400,0,1
31096,375,5400,3000,0,0
31097,375,6000,2400,0,0
31098,375,6600,3000,0,0
31099,375,6600,1800,0,0
31100,375,6000,1200,0,0
31101,375,5400,1800,0,0
31102,375,4800,2400,0,1
31103,375,4800,3600,2,1
31104,375,4200,3000,2,1
31105,375,3600,3600,2,1
31106,375,3600,3000,0,0
31107,375,4200,1800,2,1
31108,375,4200,2400,0,0
31109,375,4800,1800,2,1
31110,375,4200,1200,0,0
31111,375,3600,1800,0,0
31112,375,3000,2400,0,0
31113,375,3000,1200,0,0
31114,375,2400,1800,0,0
31115,375,1800,1200,0,0
31116,375,1800,2400,0,0
31117,376,0,0,0,0
31118,376,0,0,0,0
31119,376,0,0,0,0
31120,376,0,0,0,0
31121,376,0,0,0,0
31122,376,0,0,0,0
31123,376,0,0,0,0
31124,376,0,0,0,0
31125,376,0,0,0,0
31126,376,0,0,0,0
31127,376,0,0,0,0
31128,376,0,0,0,0
31129,376,0,0,0,0
31130,376,0,0,0,0
31131,376,0,0,0,0
31132,376,0,0,0,0
31133,376,0,0,0,0
31134,376,0,0,0,0
31135,376,0,0,0,0
31136,376,0,0,0,0
31137,376,0,0,0,0
31138,376,0,0,0,0
31139,376,0,0,0,0
31140,376,0,0,0,0
31141,376,0,0,0,0
31142,376,0,0,0,0
31143,376,0,0,1,0
31144,376,0,0,1,0
31145,376,0,0,1,0
31146,376,0,0,1,0
31147,377,0,0,0,0
31148,377,0,0,0,0
31149,377,0,0,0,0
31150,377,0,0,0,0
31151,377,0,0,0,0
31152,377,0,0,0,0
31153,377,0,0,0,0
31154,377,0,0,0,0
31155,377,0,0,0,0
31156,377,0,0,0,0
31157,377,0,0,0,0
31158,377,0,0,0,0
31159,377,0,0,0,0
31160,377,0,0,0,0
31161,377,0,0,0,0
31162,377,0,0,0,0
31163,377,0,0,0,0
31164,377,0,0,0,0
31165,377,0,0,0,0
31166,377,0,0,0,0
31167,377,0,0,0,0
31168,377,0,0,0,0
31169,377,0,0,0,0
31170,377,0,0,0,0
31171,377,0,0,0,0
31172,377,0,0,0,0
31173,377,0,0,0,0
31174,377,0,0,0,0
31175,377,0,0,0,0
31176,377,0,0,0,0
31177,377,0,0,0,0
31178,377,0,0,0,0
31179,377,0,0,0,0
31180,377,0,0,1,0
31181,377,0,0,1,0
31182,377,0,0,1,0
31183,377,0,0,1,0
31184,377,0,0,1,0
31355,379,4500,3300,0,0
31356,379,12900,2700,0,0
31357,379,13510,3300,0,0
31358,379,12900,4500,0,0
31359,379,12910,3900,0,0
31360,379,11700,6910,0,0
31361,379,11700,6300,0,0
31362,379,12000,5100,0,0
31363,379,11700,5700,0,0
31364,379,11410,5100,0,0
31365,379,10510,4500,0,0
31366,379,11100,5700,0,0
31367,379,11100,6300,0,0
31368,379,11100,3900,0,0
31369,379,10500,5700,0,0
31370,379,10500,5100,0,0
31371,379,11100,4500,0,0
31372,379,11100,3300,0,0
31373,379,11700,3900,0,0
31374,379,11100,6900,0,0
31375,379,10500,6300,0,0
31376,379,9900,5700,2,1
31377,379,9300,3900,0,0
31378,379,9900,4500,0,0
31379,379,10500,5100,0,0
31380,379,11100,5700,0,0
31381,379,9300,3300,0,0
31382,379,9900,2700,0,0
31383,379,14100,3300,0,0
31384,379,13500,2700,0,0
31385,379,12300,4500,0,0
31386,379,11700,6900,0,0
31387,379,11700,6300,0,0
31388,379,11700,5700,0,0
31389,379,11700,5100,0,0
31390,379,11700,2100,0,0
31391,379,10500,3900,0,0
31392,379,12290,6900,0,0
31393,379,12900,6300,0,0
31394,379,13500,5700,0,0
31395,379,12300,5700,2,1
31396,379,12900,5100,0,0
31397,379,13500,4500,0,0
31398,379,14090,3900,0,0
31399,379,13500,3300,0,0
31400,379,12900,3900,0,0
31401,379,10500,2700,0,0
31402,379,12300,3300,0,0
31403,379,11700,4500,0,0
31404,379,11700,3300,0,0
31405,379,11100,4500,0,0
31406,379,11700,3900,0,0
31407,379,11700,2700,0,0
31408,379,12300,2100,0,0
31409,379,12290,1490,0,0
31410,379,12900,2100,0,0
31411,379,11100,2100,0,0
31412,379,11100,1500,0,0
31413,379,10500,2100,0,0
31414,379,12900,2700,0,0
31415,379,9900,3300,0,0
31416,379,11100,3300,0,0
31417,379,9900,5700,0,0
31418,379,11700,2100,0,0
31419,379,9900,3300,0,0
31420,379,9900,4500,0,0
31421,379,9300,2700,0,0
31422,379,11100,5700,0,0
31423,379,10500,6300,0,0
31424,379,11100,6900,0,0
31425,379,12300,3900,0,0
31426,379,11100,3900,0,0
31427,379,13500,4500,0,0
31428,379,13500,5700,0,0
31429,379,12900,6300,0,0
31430,379,12300,5700,0,0
31431,379,12890,5090,0,0
31432,379,12300,6900,0,0
31433,379,13500,3300,0,0
31434,379,13500,2100,0,0
31435,379,12900,1500,0,0
31436,379,12900,3900,0,0
31437,379,12300,4500,0,0
31438,379,12300,5100,0,0
31439,379,11100,5100,0,0
31440,379,11700,6900,0,0
31441,379,11700,6300,0,0
31442,379,11700,5700,0,0
31443,379,11700,5100,0,0
31444,379,11700,4500,0,0
31445,379,11700,3900,0,0
31446,379,11700,3300,0,0
31447,379,11700,2700,0,0
31448,379,14100,2700,0,0
31449,379,12300,2100,0,0
31450,379,12900,2700,0,0
31451,379,12300,3300,0,0
31452,379,11700,1490,0,0
31453,379,11100,2100,0,0
31454,379,10500,1500,0,0
31455,379,9900,2100,0,0
31456,379,10500,2700,0,0
31457,379,11100,3300,0,0
31458,379,10500,3900,0,0
31459,379,11100,4500,0,0
31460,379,10500,5100,0,0
31461,379,9910,3300,0,0
31462,379,10510,2700,0,0
31463,379,12300,5700,0,0
31464,379,11100,2700,0,0
31465,379,11100,2100,0,0
31466,379,10510,3900,0,0
31467,379,12300,6900,0,0
31468,379,12300,6300,0,0
31469,379,11700,2100,0,0
31470,379,11700,3310,0,0
31471,379,11700,2700,0,0
31472,379,11100,6900,0,0
31473,379,11700,1500,0,0
31474,379,12300,2100,0,0
31475,379,12300,2700,0,0
31476,379,12300,3300,0,0
31477,379,12300,3900,0,0
31478,379,12300,4500,0,0
31479,379,12900,5100,0,0
31480,379,12900,5700,2,1
31481,379,4500,6300,0,0
31482,379,3900,5700,0,0
31483,379,3900,6300,0,0
31484,379,3900,6900,0,0
31485,379,3300,6300,0,0
31486,379,3300,6900,0,0
31487,379,2700,5700,0,0
31488,379,2700,6300,0,0
31489,379,4500,6900,0,0
31490,379,5100,6300,0,0
31491,379,5100,5700,0,0
31492,379,5400,4500,0,0
31493,379,5100,2700,0,0
31494,379,5100,3300,0,0
31495,379,5100,3900,0,0
31496,379,4800,4500,0,0
31497,379,2700,5100,0,0
31498,379,4500,5700,0,0
31499,379,3600,4500,0,0
31500,379,3900,2700,0,0
31501,379,3900,3300,0,0
31502,379,3900,3900,0,0
31503,379,4200,4500,0,0
31504,379,3900,5100,0,0
31505,379,3300,5700,0,0
31506,379,2400,4500,0,0
31507,379,5100,5100,0,0
31508,379,3000,4500,0,0
31509,379,1500,3300,0,0
31510,379,2100,2700,0,0
31511,379,3300,3300,0,0
31512,379,3300,2700,0,0
31513,379,2100,1500,0,0
31514,379,2700,2100,0,0
31515,379,2700,2700,0,0
31516,379,2700,3300,0,0
31517,379,2700,3900,0,0
31518,379,6300,3300,0,0
31519,379,5700,2700,0,0
31520,379,5700,1500,0,0
31521,379,5100,2100,0,0
31522,379,4500,2700,0,0
31523,379,3900,1500,0,0
31524,379,3900,2100,0,0
31677,381,10800,6300,0,0
31678,381,11999,6300,0,0
31679,381,11400,6300,0,0
31680,381,10200,5100,0,0
31681,381,10199,4500,0,0
31682,381,13800,5100,0,0
31683,381,10800,6900,0,0
31684,381,10800,6900,0,1
31685,381,11400,5700,0,1
31686,381,3000,4499,0,0
31687,381,5400,1500,0,0
31688,381,5400,1500,0,0
31689,381,5400,1500,0,0
31690,381,4200,2700,0,1
31691,381,4200,2700,0,1
31692,381,3000,1500,0,0
31693,381,3000,1500,0,0
31694,381,11400,3900,0,0
31695,381,12600,4500,0,0
31696,381,13200,2700,0,0
31697,381,11400,5090,0,0
31698,381,12000,4500,0,0
31699,381,10800,2700,0,0
31700,381,11400,3899,0,0
31701,381,12000,1500,0,0
31702,381,12000,3900,2,1
31703,381,12600,2099,0,0
31704,381,10800,4500,0,0
31705,381,13200,5100,0,0
31706,381,10800,6300,0,0
31707,381,13800,4500,0,0
31708,381,13200,5700,0,0
31709,381,10200,3300,0,0
31710,381,12600,5090,0,0
31711,381,12600,3300,0,0
31712,381,12600,6300,0,0
31713,381,11400,3300,0,0
31714,381,12000,2700,0,0
31715,381,13200,3900,0,0
31716,381,13799,3300,0,0
31717,381,11399,2099,0,0
31718,381,12000,6900,0,0
31719,381,12000,5700,0,0
31720,381,13199,6300,0,0
31721,381,10790,3890,0,0
31722,381,10800,5700,0,0
31723,381,13199,6900,0,0
31724,381,10200,5700,0,0
31725,381,12600,5100,0,0
31726,381,13800,4500,0,0
31727,381,11990,1490,0,0
31728,381,12600,4500,0,0
31729,381,11400,4500,0,0
31730,381,13200,5700,0,0
31731,381,12600,2100,0,0
31732,381,13800,5101,0,0
31733,381,11400,3300,0,0
31734,381,10800,2700,0,0
31735,381,12600,6300,0,0
31736,381,12000,5700,0,0
31737,381,11400,5099,0,0
31738,381,12600,5700,0,0
31739,381,13200,6900,0,0
31740,381,12000,3900,0,0
31741,381,11400,6300,0,0
31742,381,12600,3300,0,0
31743,381,10800,5699,0,0
31744,381,10810,4500,0,0
31745,381,12000,5100,0,0
31746,381,13200,4500,0,0
31747,381,10800,3300,0,0
31748,381,13800,5700,0,0
31749,381,11390,2100,0,0
31750,381,13200,3899,0,0
31751,381,10200,3899,2,1
31752,381,12000,2100,0,0
31753,381,13200,5100,0,0
31754,381,12000,2700,0,0
31755,381,12000,6300,0,0
31756,381,12000,6890,2,1
31757,381,10200,6299,2,1
31758,381,2400,6900,2,1
31759,381,5400,5700,0,0
31760,381,4200,1500,0,0
31761,381,3000,2700,0,0
31762,381,4800,3300,0,0
31763,381,3000,6900,0,0
31764,381,3600,3900,0,0
31765,381,3600,4499,2,1
31766,381,6000,6300,2,1
31767,381,4200,3900,0,0
31768,381,4200,2700,0,1
31769,381,4800,6300,0,0
31770,381,3000,6300,0,0
31771,381,5400,6900,0,0
31772,381,13200,2700,0,1
31773,381,4200,6900,2,1
31774,381,12000,2100,0,0
31775,381,4800,5100,0,0
31776,381,4800,3900,0,0
31777,381,3600,5100,0,0
31778,381,4800,2100,0,0
31779,381,4200,5700,0,0
31780,381,4800,4499,0,0
31781,381,4200,3300,0,0
31782,381,5400,2700,0,0
31783,381,3000,5700,0,0
31784,381,2400,4500,0,0
31785,381,3600,3300,0,0
31786,381,3600,6300,0,0
31787,381,5400,2100,0,0
31788,381,3600,2100,0,0
31789,381,2400,6300,0,0
31790,381,5400,4500,0,0
31791,381,5400,3900,0,0
31792,381,3000,1500,0,0
31793,381,4800,5700,0,0
31794,381,3000,3899,0,0
31795,381,4200,4499,2,1
31796,381,12600,6300,0,0
31797,381,12600,3310,0,0
31798,381,10800,6900,0,0
31799,381,13820,3320,0,0
31800,381,11400,5100,0,0
31801,381,10800,4500,0,0
31802,381,10790,2710,0,0
31803,381,10200,3910,0,0
31804,381,11400,2700,0,0
31805,381,13200,6900,2,1
31806,381,10790,3310,0,0
31807,381,13200,2710,0,0
31808,381,12610,2110,0,0
31809,381,12600,5100,0,0
31810,381,10200,5100,0,0
31811,381,13800,5700,0,0
31812,381,10800,5700,0,0
31813,381,12600,3910,0,0
31814,381,11400,6300,0,0
31815,381,12000,4500,0,0
31816,381,12000,3310,0,0
31817,381,12600,2710,0,0
31818,381,11400,2100,0,0
31819,381,13200,3900,0,0
31820,381,13800,5100,0,0
31821,381,12000,6900,2,1
31822,381,12600,5700,0,0
31823,381,13800,3900,0,0
31824,381,11400,3910,0,0
31825,381,12000,5700,0,0
31826,381,13200,4500,0,0
31827,381,13200,6300,0,0
31828,381,12010,1520,0,0
31999,383,13800,4200,0,0
32000,383,13200,4200,0,0
32001,383,12000,4800,0,0
32002,383,10188,6000,0,0
32003,383,10188,6600,0,0
32004,383,11400,6000,0,0
32005,383,13799,6600,0,0
32006,383,13799,6000,0,0
32007,383,12599,6000,0,0
32008,383,13799,4800,0,0
32009,383,13200,5400,0,0
32010,383,12599,4800,0,0
32011,383,11990,5400,0,0
32012,383,12000,6000,0,0
32013,383,11990,6600,2,1
32014,383,10199,4800,0,0
32015,383,10199,3600,0,0
32016,383,10799,4200,0,0
32017,383,10799,4800,0,0
32018,383,10799,5400,0,0
32019,383,11400,4800,0,0
32020,383,12000,4200,0,0
32021,383,12000,3600,2,1
32022,383,12000,3000,0,1
32023,383,12599,3600,0,0
32024,383,13200,4200,0,0
32025,383,13200,3600,2,1
32026,383,13799,4200,0,0
32027,383,13799,3600,0,0
32028,383,13799,3000,2,1
32029,383,13200,2400,0,0
32030,383,12599,3000,0,0
32031,383,12000,2400,0,0
32032,383,12589,1800,0,0
32033,383,12000,1200,0,0
32034,383,11400,1800,0,0
32035,383,10789,2400,0,0
32036,383,10799,3000,0,0
32037,383,11400,3600,0,0
32038,383,11400,4200,2,1
32039,383,10200,6000,0,0
32040,383,10200,6600,2,1
32041,383,12000,6600,0,0
32042,383,11400,6000,0,0
32043,383,11400,6600,0,0
32044,383,9600,6000,0,0
32045,383,12000,3000,0,0
32046,383,10200,3600,0,0
32047,383,10200,4200,0,0
32048,383,9600,4800,0,0
32049,383,10200,5400,0,0
32050,383,10800,6000,0,0
32051,383,10200,6600,2,1
32052,383,13800,6600,2,1
32053,383,12600,6600,0,0
32054,383,12600,6000,0,0
32055,383,12600,5400,2,1
32056,383,13200,6000,0,0
32057,383,13800,5400,2,1
32058,383,14400,6000,0,0
32059,383,14400,4800,0,0
32060,383,12000,4800,0,0
32061,383,13800,3600,0,0
32062,383,12600,1800,2,1
32063,383,13200,2400,2,1
32064,383,13200,3000,0,0
32065,383,12600,3600,0,0
32066,383,12000,4200,2,1
32067,383,12000,3600,0,0
32068,383,13200,4800,0,0
32069,383,12000,2400,2,1
32070,383,12000,1800,0,0
32071,383,12000,1200,0,0
32072,383,11400,1800,0,0
32073,383,10800,2400,2,1
32074,383,10800,3000,0,0
32075,383,11400,3600,0,0
32076,383,11400,4200,2,1
32077,383,10800,4800,0,0
32078,383,11400,5400,0,0
32079,383,12000,6000,0,0
32080,383,11400,6600,2,1
32081,383,10800,6000,0,0
32082,383,12000,4200,0,0
32083,383,12600,4200,0,0
32084,383,12000,4800,0,0
32085,383,11400,5400,0,0
32086,383,12000,6000,0,0
32087,383,13800,6600,2,1
32088,383,14400,6000,0,0
32089,383,14400,4800,0,0
32090,383,13800,5400,0,0
32091,383,13200,6000,0,0
32092,383,13800,3000,0,0
32093,383,14400,3600,2,1
32094,383,9600,4800,2,1
32095,383,10200,5400,0,0
32096,383,10800,4800,2,1
32097,383,11400,4200,0,0
32098,383,10800,3600,0,0
32099,383,10200,3000,2,1
32100,383,9600,3600,2,1
32101,383,10200,4200,0,0
32102,383,12000,1800,0,0
32103,383,12000,2400,0,0
32104,383,12000,3000,0,0
32105,383,12000,3600,0,0
32106,383,11400,3000,0,0
32107,383,10800,2400,0,0
32108,383,11400,1800,0,0
32109,383,12000,1200,0,0
32110,383,12600,1800,0,0
32111,383,13200,2400,0,0
32112,383,12600,3000,0,0
32113,383,13200,3600,2,1
32114,383,13800,4200,0,0
32115,383,13200,4800,2,1
32116,383,12600,5400,0,0
32117,383,12600,6600,0,0
32118,383,6000,6600,2,1
32119,383,6000,6000,0,0
32120,383,6600,5400,0,0
32121,383,3000,5400,0,0
32122,383,3600,5400,0,0
32123,383,3600,6000,2,1
32124,383,4800,6000,0,0
32125,383,4200,6600,2,1
32126,383,4200,5400,0,0
32127,383,5400,3600,2,1
32128,383,6600,4200,0,0
32129,383,1800,6000,0,0
32130,383,2400,6600,0,0
32131,383,2400,5400,0,0
32132,383,2400,4800,0,0
32133,383,1800,3000,0,0
32134,383,1800,4200,0,0
32135,383,2400,3000,0,0
32136,383,2400,3600,2,1
32137,383,3000,3000,0,0
32138,383,3000,4200,0,0
32139,383,3600,4800,0,0
32140,383,4200,4200,0,0
32141,383,4800,4800,0,0
32142,383,5400,5400,0,0
32143,383,6000,4800,2,1
32144,383,6000,4200,0,0
32145,383,6000,3600,0,0
32146,383,4800,2400,0,1
32147,383,4800,2400,0,1
32148,383,5400,3000,0,0
32149,383,6000,2400,0,0
32150,383,6600,3000,0,0
32151,383,6600,1800,0,0
32152,383,6000,1200,0,0
32153,383,5400,1800,0,0
32154,383,4800,2400,0,1
32155,383,4800,3600,2,1
32156,383,4200,3000,2,1
32157,383,3600,3600,2,1
32158,383,3600,3000,0,0
32159,383,4200,1800,2,1
32160,383,4200,2400,0,0
32161,383,4800,1800,2,1
32162,383,4200,1200,0,0
32163,383,3600,1800,0,0
32164,383,3000,2400,0,0
32165,383,3000,1200,0,0
32166,383,2400,1800,0,0
32167,383,1800,1200,0,0
32168,383,1800,2400,0,0
32339,385,13800,4200,0,0
32340,385,13200,4200,0,0
