ID,Tablename,Object_ID,Flags,PushID
5597,SPELLSCRIPTTEXT,20836,0,69355
5598,SPELLSCRIPTTEXT,20839,0,69355
5599,SPELLSCRIPTTEXT,20845,0,69355
5600,SPELLSCRIPTTEXT,20846,0,69355
5601,SPELLSCRIPTTEXT,20897,0,69355
5602,SPELLSCRIPTTEXT,20915,0,69355
5603,SPELLSCRIPTTEXT,20916,0,69355
5604,SPELLSCRIPTTEXT,20918,0,69355
5605,SPELLSCRIPTTEXT,20919,0,69355
5606,SPELLSCRIPTTEXT,20990,0,69355
5607,SPELLSCRIPTTEXT,21007,0,69355
5608,SPELLSCRIPTTEXT,21014,0,69355
5609,SPELLSCRIPTTEXT,21024,0,69355
5610,SPELLSCRIPTTEXT,21027,0,69355
5611,SPELLSCRIPTTEXT,21106,0,69355
5612,SPELLSCRIPTTEXT,21133,0,69355
5613,SPELLSCRIPTTEXT,21276,0,69355
5614,SPELLSCRIPTTEXT,21277,0,69355
5615,SPELLSCRIPTTEXT,21278,0,69355
5616,SPELLSCRIPTTEXT,21281,0,69355
5617,SPELLSCRIPTTEXT,21282,0,69355
5618,SPELLSCRIPTTEXT,21287,0,69355
5619,SPELLSCRIPTTEXT,21288,0,69355
5620,SPELLSCRIPTTEXT,21324,0,69355
5621,SPELLSCRIPTTEXT,21325,0,69355
5622,SPELLSCRIPTTEXT,21326,0,69355
5623,SPELLSCRIPTTEXT,21331,0,69355
5624,SPELLSCRIPTTEXT,21332,0,69355
5625,SPELLSCRIPTTEXT,21333,0,69355
5626,SPELLSCRIPTTEXT,21335,0,69355
5627,SPELLSCRIPTTEXT,21344,0,69355
5628,SPELLSCRIPTTEXT,21380,0,69355
5629,SPELLSCRIPTTEXT,21383,0,69355
5630,SPELLSCRIPTTEXT,21384,0,69355
5631,SPELLSCRIPTTEXT,21385,0,69355
5632,SPELLSCRIPTTEXT,21390,0,69355
5633,SPELLSCRIPTTEXT,21391,0,69355
5634,SPELLSCRIPTTEXT,21403,0,69355
5635,SPELLSCRIPTTEXT,21412,0,69355
5636,SPELLSCRIPTTEXT,21421,0,69355
5637,SPELLSCRIPTTEXT,21423,0,69355
5638,SPELLSCRIPTTEXT,21482,0,69355
5639,SPELLSCRIPTTEXT,21483,0,69355
5640,SPELLSCRIPTTEXT,21486,0,69355
5641,SPELLSCRIPTTEXT,21487,0,69355
5642,SPELLSCRIPTTEXT,21503,0,69355
5643,SPELLSCRIPTTEXT,21504,0,69355
5644,SPELLSCRIPTTEXT,21509,0,69355
5645,SPELLSCRIPTTEXT,21511,0,69355
5646,SPELLSCRIPTTEXT,21512,0,69355
5647,SPELLSCRIPTTEXT,21513,0,69355
5648,SPELLSCRIPTTEXT,21515,0,69355
5649,SPELLSCRIPTTEXT,21516,0,69355
5650,CREATUREDIFFICULTY,205138,1,69486
5651,CREATUREDIFFICULTY,205139,1,69486
5652,CREATUREDIFFICULTY,206006,1,69486
5653,CREATUREDIFFICULTY,206007,1,69486
5654,CREATUREDIFFICULTY,206008,1,69486
5655,CREATUREDIFFICULTY,206591,1,69486
5656,CREATUREDIFFICULTY,207703,1,69486
5657,CREATUREDIFFICULTY,207704,1,69486
5658,CREATUREDIFFICULTY,207705,1,69486
5659,CREATUREDIFFICULTY,207706,1,69486
5660,CREATUREDIFFICULTY,207707,1,69486
5661,CREATUREDIFFICULTY,207708,1,69486
5662,CREATUREDIFFICULTY,207709,1,69486
5663,CREATUREDIFFICULTY,207710,1,69486
5664,CREATUREDIFFICULTY,208574,1,69486
5665,CREATUREDIFFICULTY,208575,1,69486
5666,CREATUREDIFFICULTY,208576,1,69486
5667,CREATUREDIFFICULTY,208577,1,69486
5668,CREATUREDIFFICULTY,208841,1,69486
5669,CREATUREDIFFICULTY,208842,1,69486
5670,CREATUREDIFFICULTY,208845,1,69486
5671,CREATUREDIFFICULTY,208846,1,69486
5672,SPELLEFFECT,896654,1,69486
5673,SPELLEFFECT,897321,1,69486
5674,SPELLEFFECT,904655,1,69486
5675,SPELLEFFECT,906325,1,69486
5676,SPELLEFFECT,907996,1,69486
5677,SPELLEFFECT,908037,1,69486
5678,SPELLEFFECT,911924,1,69486
5679,SPELLEFFECT,911990,1,69486
5680,SPELLEFFECT,912123,1,69486
5681,SPELLEFFECT,912125,1,69486
5682,SPELLEFFECT,912991,1,69486
5683,SPELLEFFECT,914088,1,69486
5684,SPELLEFFECT,914089,1,69486
5685,SPELLEFFECT,914090,1,69486
5686,SPELLEFFECT,914610,1,69486
5687,SPELLEFFECT,914611,1,69486
5688,SPELLEFFECT,914612,1,69486
5689,SPELLEFFECT,914959,1,69486
5690,SPELLEFFECT,914961,1,69486
5691,SPELLEFFECT,914962,1,69486
5692,SPELLEFFECT,915414,1,69486
5693,SPELLEFFECT,915415,1,69486
5694,SPELLEFFECT,915486,1,69486
5695,SPELLEFFECT,915560,1,69486
5696,SPELLEFFECT,915752,1,69486
5697,SPELLEFFECT,915753,1,69486
5698,SPELLEFFECT,915755,1,69486
5699,SPELLEFFECT,916181,1,69486
5700,SPELLEFFECT,981594,1,69486
5701,SPELLEFFECT,981653,1,69486
5702,SPELLEFFECT,982382,1,69486
5703,SPELLEFFECT,999299,1,69486
5704,SPELLEFFECT,1001250,1,69486
5705,SPELLEFFECT,1003552,1,69486
5706,SPELLEFFECT,1003650,1,69486
5707,SPELLEFFECT,1003725,1,69486
5708,SPELLEFFECT,1014227,1,69486
5709,SPELLEFFECT,1014228,1,69486
5710,SPELLEFFECT,1014244,1,69486
5711,SPELLEFFECT,1014259,1,69486
5712,SPELLEFFECT,1014260,1,69486
5713,SPELLEFFECT,1014272,1,69486
5714,SPELLSCRIPT,72158,1,69486
5715,SPELLSCRIPT,72215,1,69486
5716,SPELLSCRIPTTEXT,20845,1,69486
5717,SPELLSCRIPTTEXT,20846,1,69486
5718,SPELLSCRIPTTEXT,20897,1,69486
5719,SPELLSCRIPTTEXT,20990,1,69486
5720,SPELLSCRIPTTEXT,21007,1,69486
5721,SPELLSCRIPTTEXT,21014,1,69486
5722,SPELLSCRIPTTEXT,21024,1,69486
5723,SPELLSCRIPTTEXT,21027,1,69486
5724,SPELLSCRIPTTEXT,21106,1,69486
5725,SPELLSCRIPTTEXT,21133,1,69486
5726,SPELLSCRIPTTEXT,21509,1,69486
5727,SPELL,81256,0,69496
5728,SPELLINTERRUPTS,186743,0,69496
5729,BATTLEPAYPRODUCT,747,0,68783
5730,BATTLEPAYSHOPENTRY,367,0,68783
5731,SPELLSCRIPT,52306,0,69459
5732,GAMEOBJECTS,357155,0,69464
5733,GAMEOBJECTS,357164,0,69464
5734,SPAWNGROUP,2013824,0,69464
5735,SPAWNGROUP,2013825,0,69464
5736,SPAWNLOC,3647542,0,69464
5737,SPAWNLOC,3648108,0,69464
5738,SPAWNREGION,137929,0,69464
5739,SPELLEFFECT,842971,0,69464
5740,SPELLMISC,436127,0,69464
5741,MAILTEMPLATE,601,0,69377
5742,BROADCASTTEXT,63500,0,69468
5743,CREATURELABEL,16689,0,69498
5744,SPAWNLOC,3108332,0,69506
5745,CREATUREDIFFICULTY,184973,0,69514
5746,SPELLEFFECT,997376,0,69394
5747,SPELLEFFECT,998393,0,69394
5748,SPELLEFFECT,998394,0,69394
5749,SPELLEFFECT,998649,0,69394
5750,SPELLEFFECT,998650,0,69394
5751,SPELLEFFECT,998872,0,69394
5752,SPELLMISC,631360,0,69394
5753,AREATRIGGERCREATEPROPERTIES,25456,0,69518
5754,AREATRIGGERCREATEPROPERTIES,25457,0,69518
5755,SPELLSCRIPTTEXT,21287,0,69518
5756,SPELLSCRIPTTEXT,21288,0,69518
5757,SPELLSCRIPTTEXT,21423,0,69518
5758,SPELLMISC,623251,0,69523
5759,LOCATION,361869,0,69519
5760,LOCATION,361870,0,69519
5761,LOCATION,361871,0,69519
5762,LOCATION,361872,0,69519
5763,LOCATION,361873,0,69519
5764,LOCATION,361874,0,69519
5765,LOCATION,361875,0,69519
5766,LOCATION,361876,0,69519
5767,LOCATION,361877,0,69519
5768,LOCATION,361878,0,69519
5769,LOCATION,361879,0,69519
5770,LOCATION,361880,0,69519
5771,LOCATION,361881,0,69519
5772,LOCATION,361882,0,69519
5773,LOCATION,361883,0,69519
5774,LOCATION,361884,0,69519
5775,LOCATION,361885,0,69519
5776,LOCATION,361886,0,69519
5777,LOCATION,361887,0,69519
5778,LOCATION,361888,0,69519
5779,LOCATION,361889,0,69519
5780,LOCATION,361890,0,69519
5781,LOCATION,361891,0,69519
5782,LOCATION,361892,0,69519
5783,LOCATION,361893,0,69519
5784,SPELLSCRIPT,74138,0,69526
5785,SPELLSCRIPTTEXT,21276,0,69526
5786,SPELLSCRIPTTEXT,21277,0,69526
5787,SPELLSCRIPTTEXT,21278,0,69526
5788,SPELLSCRIPTTEXT,21281,0,69526
5789,SPELLSCRIPTTEXT,21282,0,69526
5790,SPELLSCRIPTTEXT,21324,0,69526
5791,SPELLSCRIPTTEXT,21325,0,69526
5792,SPELLSCRIPTTEXT,21326,0,69526
5793,SPELLSCRIPTTEXT,21331,0,69526
5794,SPELLSCRIPTTEXT,21332,0,69526
5795,SPELLSCRIPTTEXT,21333,0,69526
5796,SPELLSCRIPTTEXT,21335,0,69526
5797,SPELLSCRIPTTEXT,21344,0,69526
5798,SPELLSCRIPTTEXT,21380,0,69526
5799,SPELLSCRIPTTEXT,21383,0,69526
5800,SPELLSCRIPTTEXT,21384,0,69526
5801,SPELLSCRIPTTEXT,21385,0,69526
5802,SPELLSCRIPTTEXT,21390,0,69526
5803,SPELLSCRIPTTEXT,21391,0,69526
5804,SPELLSCRIPTTEXT,21403,0,69526
5805,SPELLSCRIPTTEXT,21412,0,69526
5806,SPELLSCRIPTTEXT,21421,0,69526
5807,SPELLSCRIPTTEXT,21482,0,69526
5808,SPELLSCRIPTTEXT,21483,0,69526
5809,SPELLSCRIPTTEXT,21486,0,69526
5810,SPELLSCRIPTTEXT,21487,0,69526
5811,SPELLSCRIPTTEXT,21503,0,69526
5812,SPELLSCRIPTTEXT,21515,0,69526
5813,SPELLSCRIPTTEXT,21516,0,69526
5814,JOURNALENCOUNTERSECTION,24525,0,69495
5815,SPELL,360565,0,69495
5816,SPELL,362189,0,69495
5817,DESIGNERCONTEXTFORBI,191,0,69512
5818,SPELLSCRIPT,59599,0,69512
5819,SPELLSCRIPTTEXT,21327,0,69524
5820,SPELLSCRIPTTEXT,21328,0,69524
5821,ITEM,198449,0,69520
5822,ITEMCURRENCYCOST,66218,0,69520
5823,ITEMEFFECT,170047,0,69520
5824,ITEMXITEMEFFECT,104532,0,69520
5825,SPELL,383606,0,69520
5826,SPELLEFFECT,1015639,0,69520
5827,SPELLMISC,642365,0,69520
5828,SPELLREAGENTS,30622,0,69520
5829,TREASURE,112277,0,69520
5830,TREASUREITEM,1288997,0,69520
5831,VENDORITEM,192504,0,69520
5832,VENDORLIST,10312,0,69520
5833,VENDORLISTMAP,57983,0,69520
5834,SPELLSCRIPTTEXT,21276,0,69531
5835,SPELLSCRIPTTEXT,21277,0,69531
5836,SPELLSCRIPTTEXT,21278,0,69531
5837,SPELLSCRIPTTEXT,21281,0,69531
5838,SPELLSCRIPTTEXT,21282,0,69531
5839,SPELLSCRIPTTEXT,21324,0,69531
5840,SPELLSCRIPTTEXT,21325,0,69531
5841,SPELLSCRIPTTEXT,21326,0,69531
5842,SPELLSCRIPTTEXT,21331,0,69531
5843,SPELLSCRIPTTEXT,21332,0,69531
5844,SPELLSCRIPTTEXT,21333,0,69531
5845,SPELLSCRIPTTEXT,21335,0,69531
5846,SPELLSCRIPTTEXT,21344,0,69531
5847,SPELLSCRIPTTEXT,21380,0,69531
5848,SPELLSCRIPTTEXT,21383,0,69531
5849,SPELLSCRIPTTEXT,21384,0,69531
5850,SPELLSCRIPTTEXT,21385,0,69531
5851,SPELLSCRIPTTEXT,21390,0,69531
5852,SPELLSCRIPTTEXT,21391,0,69531
5853,SPELLSCRIPTTEXT,21403,0,69531
5854,SPELLSCRIPTTEXT,21412,0,69531
5855,SPELLSCRIPTTEXT,21421,0,69531
5856,SPELLSCRIPTTEXT,21482,0,69531
5857,SPELLSCRIPTTEXT,21483,0,69531
5858,SPELLSCRIPTTEXT,21486,0,69531
5859,SPELLSCRIPTTEXT,21487,0,69531
5860,SPELLSCRIPTTEXT,21503,0,69531
5861,SPELLSCRIPTTEXT,21515,0,69531
5862,SPELLSCRIPTTEXT,21516,0,69531
5863,SPELLSCRIPTTEXT,21563,0,69531
5864,SPELLSCRIPTTEXT,21276,0,69531
5865,SPELLSCRIPTTEXT,21277,0,69531
5866,SPELLSCRIPTTEXT,21278,0,69531
5867,SPELLSCRIPTTEXT,21281,0,69531
5868,SPELLSCRIPTTEXT,21282,0,69531
5869,SPELLSCRIPTTEXT,21324,0,69531
5870,SPELLSCRIPTTEXT,21325,0,69531
5871,SPELLSCRIPTTEXT,21326,0,69531
5872,SPELLSCRIPTTEXT,21331,0,69531
5873,SPELLSCRIPTTEXT,21332,0,69531
5874,SPELLSCRIPTTEXT,21333,0,69531
5875,SPELLSCRIPTTEXT,21335,0,69531
5876,SPELLSCRIPTTEXT,21344,0,69531
5877,SPELLSCRIPTTEXT,21380,0,69531
5878,SPELLSCRIPTTEXT,21383,0,69531
5879,SPELLSCRIPTTEXT,21384,0,69531
5880,SPELLSCRIPTTEXT,21385,0,69531
5881,SPELLSCRIPTTEXT,21390,0,69531
5882,SPELLSCRIPTTEXT,21391,0,69531
5883,SPELLSCRIPTTEXT,21403,0,69531
5884,SPELLSCRIPTTEXT,21412,0,69531
5885,SPELLSCRIPTTEXT,21421,0,69531
5886,SPELLSCRIPTTEXT,21482,0,69531
5887,SPELLSCRIPTTEXT,21483,0,69531
5888,SPELLSCRIPTTEXT,21486,0,69531
5889,SPELLSCRIPTTEXT,21487,0,69531
5890,SPELLSCRIPTTEXT,21503,0,69531
5891,SPELLSCRIPTTEXT,21515,0,69531
5892,SPELLSCRIPTTEXT,21516,0,69531
5893,SPELLSCRIPTTEXT,21563,0,69531
5894,SPELLSCRIPTTEXT,21276,0,69534
5895,SPELLSCRIPTTEXT,21277,0,69534
5896,SPELLSCRIPTTEXT,21278,0,69534
5897,SPELLSCRIPTTEXT,21281,0,69534
5898,SPELLSCRIPTTEXT,21282,0,69534
5899,SPELLSCRIPTTEXT,21324,0,69534
5900,SPELLSCRIPTTEXT,21325,0,69534
5901,SPELLSCRIPTTEXT,21326,0,69534
5902,SPELLSCRIPTTEXT,21331,0,69534
5903,SPELLSCRIPTTEXT,21332,0,69534
5904,SPELLSCRIPTTEXT,21333,0,69534
5905,SPELLSCRIPTTEXT,21335,0,69534
5906,SPELLSCRIPTTEXT,21344,0,69534
5907,SPELLSCRIPTTEXT,21380,0,69534
5908,SPELLSCRIPTTEXT,21383,0,69534
5909,SPELLSCRIPTTEXT,21384,0,69534
5910,SPELLSCRIPTTEXT,21385,0,69534
5911,SPELLSCRIPTTEXT,21390,0,69534
5912,SPELLSCRIPTTEXT,21391,0,69534
5913,SPELLSCRIPTTEXT,21403,0,69534
5914,SPELLSCRIPTTEXT,21412,0,69534
5915,SPELLSCRIPTTEXT,21421,0,69534
5916,SPELLSCRIPTTEXT,21482,0,69534
5917,SPELLSCRIPTTEXT,21483,0,69534
5918,SPELLSCRIPTTEXT,21486,0,69534
5919,SPELLSCRIPTTEXT,21487,0,69534
5920,SPELLSCRIPTTEXT,21503,0,69534
5921,SPELLSCRIPTTEXT,21515,0,69534
5922,SPELLSCRIPTTEXT,21516,0,69534
5923,SPELLSCRIPTTEXT,21563,0,69534
5924,JOURNALENCOUNTERSECTION,24426,0,69426
5925,JOURNALENCOUNTERSECTION,24471,0,69426
5926,SPELL,361989,0,69426
5927,SPELL,365958,0,69426
5928,SPELLSCRIPT,21248,0,69540
5929,CRITERIATREE,95061,0,69505
5930,BATTLEPAYDISPLAYCARD,586,0,69480
5931,BATTLEPAYDISPLAYINFO,451,0,69480
5932,BATTLEPAYPRODUCT,769,0,69480
5933,BATTLEPAYPRODUCTXDELIVERABLE,1095,0,69480
5934,BATTLEPAYSHOPENTRY,392,0,69480
5935,BATTLEPAYDELIVERABLE,658,0,68550
5936,BATTLEPAYDISPLAYCARD,585,0,68550
5937,BATTLEPAYDISPLAYINFO,418,0,68550
5938,BATTLEPAYDISPLAYINFO,448,0,68550
5939,BATTLEPAYPRODUCT,742,0,68550
5940,BATTLEPAYPRODUCT,745,0,68550
5941,BATTLEPAYPRODUCT,748,0,68550
5942,BATTLEPAYPRODUCT,769,0,68550
5943,BATTLEPAYSHOPENTRY,334,0,68550
5944,BATTLEPAYSHOPENTRY,335,0,68550
5945,BATTLEPAYSHOPENTRY,354,0,68550
5946,BATTLEPAYSHOPENTRY,362,0,68550
5947,BATTLEPAYSHOPENTRY,365,0,68550
5948,BATTLEPAYSHOPENTRY,368,0,68550
5949,BATTLEPAYSHOPENTRY,392,0,68550
5950,TACTENCRYPTION,398,0,68550
5951,ITEM,192295,0,69535
5952,ITEM,192296,0,69535
5953,ITEM,192297,0,69535
5954,ITEM,192298,0,69535
5955,ITEM,192299,0,69535
5956,ITEM,192300,0,69535
5957,ITEM,192301,0,69535
5958,ITEM,192302,0,69535
5959,ITEM,192303,0,69535
5960,ITEM,192304,0,69535
5961,ITEM,192305,0,69535
5962,ITEM,192352,0,69535
5963,ITEM,192388,0,69535
5964,ITEM,192392,0,69535
5965,ITEM,192412,0,69535
5966,ITEM,192413,0,69535
5967,ITEM,192414,0,69535
5968,WORLDSTATEEXPRESSION,36636,0,69522
5969,WORLDSTATEEXPRESSION,36637,0,69522
5970,SPELLMISC,483530,0,69546
5971,SPELLMISC,483531,0,69546
5972,TIMEEVENTDATA,1755,0,69554
5973,TIMEEVENTDATA,1756,0,69554
5974,TIMEEVENTDATA,1757,0,69554
5975,TIMEEVENTDATA,1758,0,69554
5976,TIMEEVENTDATA,1759,0,69554
5977,SPELLEFFECT,837445,0,69557
5978,SPELL,311180,0,69563
5979,SPELLCASTINGREQUIREMENTS,219798,0,69563
5980,SPELLSCRIPT,27534,0,69563
5981,SPELLSCRIPT,46714,0,69563
5982,SPELLSCRIPT,76733,0,69563
5983,SPELLSCRIPTPACKAGE,38484,0,69563
5984,SCHEDULEDINTERVAL,263,0,69536
5985,SPELLSCRIPTTEXT,21276,0,69536
5986,SPELLSCRIPTTEXT,21277,0,69536
5987,SPELLSCRIPTTEXT,21278,0,69536
5988,SPELLSCRIPTTEXT,21281,0,69536
5989,SPELLSCRIPTTEXT,21282,0,69536
5990,SPELLSCRIPTTEXT,21324,0,69536
5991,SPELLSCRIPTTEXT,21325,0,69536
5992,SPELLSCRIPTTEXT,21326,0,69536
5993,SPELLSCRIPTTEXT,21331,0,69536
5994,SPELLSCRIPTTEXT,21332,0,69536
5995,SPELLSCRIPTTEXT,21333,0,69536
5996,SPELLSCRIPTTEXT,21335,0,69536
5997,SPELLSCRIPTTEXT,21344,0,69536
5998,SPELLSCRIPTTEXT,21380,0,69536
5999,SPELLSCRIPTTEXT,21383,0,69536
6000,SPELLSCRIPTTEXT,21384,0,69536
6001,SPELLSCRIPTTEXT,21385,0,69536
6002,SPELLSCRIPTTEXT,21390,0,69536
6003,SPELLSCRIPTTEXT,21391,0,69536
6004,SPELLSCRIPTTEXT,21403,0,69536
6005,SPELLSCRIPTTEXT,21412,0,69536
6006,SPELLSCRIPTTEXT,21421,0,69536
6007,SPELLSCRIPTTEXT,21482,0,69536
6008,SPELLSCRIPTTEXT,21483,0,69536
6009,SPELLSCRIPTTEXT,21486,0,69536
6010,SPELLSCRIPTTEXT,21487,0,69536
6011,SPELLSCRIPTTEXT,21503,0,69536
6012,SPELLSCRIPTTEXT,21515,0,69536
6013,SPELLSCRIPTTEXT,21516,0,69536
6014,SPELLSCRIPTTEXT,21563,0,69536
6015,SPELLINTERRUPTS,169134,0,69576
6016,ITEM,186439,0,69569
6017,ITEMCURRENCYCOST,66224,0,69569
6018,SPELL,339538,0,69586
6019,SPELLCASTINGREQUIREMENTS,162416,0,69586
6020,AI_GROUPACTIONSET,912047,0,69448
6021,AI_TRIGGERACTION,166475,0,69448
6022,SPELLSCRIPT,69010,0,69448
6023,SPELLSCRIPT,76047,0,69448
6024,SPELLSCRIPT,7668,0,69588
6025,SPELLSCRIPT,2596,0,69590
6026,SPELLSCRIPT,66853,0,69590
6027,SPELLSCRIPT,71581,0,69590
6028,CONTENTTUNING,2477,0,69564
6029,HOLIDAYS,1182,0,69564
6030,HOLIDAYS,1183,0,69564
6031,HOLIDAYS,1184,0,69564
6032,HOLIDAYS,1185,0,69564
6033,PLAYERCONDITION,79761,0,69564
6034,SPELL,326419,0,69564
6035,SPELLEFFECT,817426,0,69564
6036,SPELLEFFECT,817427,0,69564
6037,SPELLLEVELS,123477,0,69564
6038,SPELLMISC,401022,0,69564
6039,SPELLSCRIPT,76740,0,69564
6040,SPELLSCRIPTPACKAGE,49916,0,69564
6041,SPELLTARGETRESTRICTIONS,273199,0,69564
6042,MYTHICPLUSSEASONREWARDLEVELS,245,0,69516
6043,MYTHICPLUSSEASONREWARDLEVELS,246,0,69516
6044,MYTHICPLUSSEASONREWARDLEVELS,247,0,69516
6045,MYTHICPLUSSEASONREWARDLEVELS,248,0,69516
6046,MYTHICPLUSSEASONREWARDLEVELS,249,0,69516
6047,MYTHICPLUSSEASONREWARDLEVELS,250,0,69516
6048,MYTHICPLUSSEASONREWARDLEVELS,251,0,69516
6049,MYTHICPLUSSEASONREWARDLEVELS,252,0,69516
6050,MYTHICPLUSSEASONREWARDLEVELS,253,0,69516
6051,MYTHICPLUSSEASONREWARDLEVELS,254,0,69516
6052,MYTHICPLUSSEASONREWARDLEVELS,255,0,69516
6053,MYTHICPLUSSEASONREWARDLEVELS,256,0,69516
6054,MYTHICPLUSSEASONREWARDLEVELS,257,0,69516
6055,MYTHICPLUSSEASONREWARDLEVELS,258,0,69516
6056,MYTHICPLUSSEASONREWARDLEVELS,259,0,69516
6057,ACHIEVEMENT,6374,0,69579
6058,ACHIEVEMENT,6375,0,69579
6059,ACHIEVEMENT,6378,0,69579
6060,ACHIEVEMENT,6433,0,69579
6061,ACHIEVEMENT,6632,0,69579
6062,ACHIEVEMENT,6633,0,69579
6063,ACHIEVEMENT,6634,0,69579
6064,ACHIEVEMENT,6641,0,69579
6065,ACHIEVEMENT,6642,0,69579
6066,ACHIEVEMENT,6643,0,69579
6067,ACHIEVEMENT,6884,0,69579
6068,ACHIEVEMENT,6885,0,69579
6069,ACHIEVEMENT,6886,0,69579
6070,ACHIEVEMENT,6887,0,69579
6071,ACHIEVEMENT,6888,0,69579
6072,ACHIEVEMENT,6889,0,69579
6073,ACHIEVEMENT,6890,0,69579
6074,ACHIEVEMENT,6891,0,69579
6075,ACHIEVEMENT,6892,0,69579
6076,ACHIEVEMENT,6893,0,69579
6077,ACHIEVEMENT,6894,0,69579
6078,ACHIEVEMENT,6895,0,69579
6079,ACHIEVEMENT,6896,0,69579
6080,ACHIEVEMENT,6897,0,69579
6081,ACHIEVEMENT,6898,0,69579
6082,ACHIEVEMENT,6899,0,69579
6083,ACHIEVEMENT,6900,0,69579
6084,ACHIEVEMENT,6901,0,69579
6085,ACHIEVEMENT,6902,0,69579
6086,ACHIEVEMENT,6903,0,69579
6087,ACHIEVEMENT,6904,0,69579
6088,ACHIEVEMENT,6905,0,69579
6089,ACHIEVEMENT,6906,0,69579
6090,ACHIEVEMENT,6907,0,69579
6091,ACHIEVEMENT,6908,0,69579
6092,ACHIEVEMENT,6909,0,69579
6093,ACHIEVEMENT,6910,0,69579
6094,ACHIEVEMENT,6911,0,69579
6095,ACHIEVEMENT,6912,0,69579
6096,ACHIEVEMENT,6913,0,69579
6097,ACHIEVEMENT,6914,0,69579
6098,ACHIEVEMENT,6915,0,69579
6099,ACHIEVEMENT,6916,0,69579
6100,ACHIEVEMENT,6917,0,69579
6101,ACHIEVEMENT,6918,0,69579
6102,ACHIEVEMENT,6919,0,69579
6103,ACHIEVEMENT,6920,0,69579
6104,ACHIEVEMENT,6921,0,69579
6105,ACHIEVEMENT,7399,0,69579
6106,ACHIEVEMENT,8430,0,69579
6107,ACHIEVEMENT,8431,0,69579
6108,ACHIEVEMENT,8432,0,69579
6109,ACHIEVEMENT,8433,0,69579
6110,ACHIEVEMENT,8434,0,69579
6111,ACHIEVEMENT,8436,0,69579
6112,ACHIEVEMENT,8437,0,69579
6113,ACHIEVEMENT,8438,0,69579
6114,ACHIEVEMENT,8439,0,69579
6115,ACHIEVEMENT,8871,0,69579
6116,ACHIEVEMENT,8872,0,69579
6117,ACHIEVEMENT,8873,0,69579
6118,ACHIEVEMENT,8874,0,69579
6119,ACHIEVEMENT,8875,0,69579
6120,ACHIEVEMENT,8876,0,69579
6121,ACHIEVEMENT,8877,0,69579
6122,ACHIEVEMENT,8878,0,69579
6123,ACHIEVEMENT,8879,0,69579
6124,ACHIEVEMENT,8880,0,69579
6125,ACHIEVEMENT,8881,0,69579
6126,ACHIEVEMENT,8882,0,69579
6127,ACHIEVEMENT,8883,0,69579
6128,ACHIEVEMENT,8884,0,69579
6129,ACHIEVEMENT,8885,0,69579
6130,ACHIEVEMENT,8886,0,69579
6131,ACHIEVEMENT,8887,0,69579
6132,ACHIEVEMENT,8888,0,69579
6133,ACHIEVEMENT,8889,0,69579
6134,ACHIEVEMENT,8890,0,69579
6135,ACHIEVEMENT,8891,0,69579
6136,ACHIEVEMENT,8892,0,69579
6137,ACHIEVEMENT,8893,0,69579
6138,ACHIEVEMENT,8894,0,69579
6139,ACHIEVEMENT,8895,0,69579
6140,ACHIEVEMENT,8897,0,69579
6141,ACHIEVEMENT,8898,0,69579
6142,ACHIEVEMENT,8899,0,69579
6143,ACHIEVEMENT,8903,0,69579
6144,ACHIEVEMENT,8997,0,69579
6145,ACHIEVEMENT,8998,0,69579
6146,ACHIEVEMENT,8999,0,69579
6147,ACHIEVEMENT,9000,0,69579
6148,ACHIEVEMENT,9001,0,69579
6149,ACHIEVEMENT,9002,0,69579
6150,ACHIEVEMENT,9003,0,69579
6151,ACHIEVEMENT,9004,0,69579
6152,ACHIEVEMENT,9620,0,69579
6153,ACHIEVEMENT,9621,0,69579
6154,ACHIEVEMENT,9622,0,69579
6155,ACHIEVEMENT,9623,0,69579
6156,ACHIEVEMENT,9624,0,69579
6157,ACHIEVEMENT,9625,0,69579
6158,ACHIEVEMENT,9626,0,69579
6159,ACHIEVEMENT,9627,0,69579
6160,ACHIEVEMENT,9648,0,69579
6161,ACHIEVEMENT,9649,0,69579
6162,ACHIEVEMENT,9650,0,69579
6163,ACHIEVEMENT,9651,0,69579
6164,ACHIEVEMENT,9742,0,69579
6165,ACHIEVEMENT,9744,0,69579
6166,ACHIEVEMENT,9745,0,69579
6167,ACHIEVEMENT,9747,0,69579
6168,ITEM,189851,0,69581
6169,ITEMCURRENCYCOST,66228,0,69581
6170,VENDORITEM,192653,0,69581
6171,TREASUREITEM,1284850,0,69568
6172,TREASUREITEM,1284851,0,69568
6173,TREASUREITEM,1284858,0,69568
6174,AI_TRIGGERACTION,174133,0,69538
6175,AI_TRIGGERACTION,174137,0,69538
6176,BEAMEFFECT,4746,0,69538
6177,CONTENTTUNINGXEXPECTED,601,0,69538
6178,CONTENTTUNINGXEXPECTED,670,0,69538
6179,CONTENTTUNINGXEXPECTED,671,0,69538
6180,CONTENTTUNINGXEXPECTED,672,0,69538
6181,CONTENTTUNINGXEXPECTED,673,0,69538
6182,EDGEGLOWEFFECT,4134,0,69538
6183,POWERDISPLAY,498,0,69538
6184,SPELL,372629,0,69538
6185,SPELL,383891,0,69538
6186,SPELL,383892,0,69538
6187,SPELL,385020,0,69538
6188,SPELLEFFECT,914884,0,69538
